'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'HKC Temperature(°C),'Reset Count,'Last Reset Reason
2014-01-09 00:00:38,321,442497705505,27.8087,0,0x00008000
2014-01-09 00:01:38,887,442497766071,27.5719,0,0x00008000
2014-01-09 00:02:39,309,442497826493,27.0216,0,0x00008000
2014-01-09 00:03:39,646,442497886830,26.9432,0,0x00008000
2014-01-09 00:04:40,105,442497947289,26.7084,0,0x00008000
2014-01-09 00:05:40,539,442498007723,26.0845,0,0x00008000
2014-01-09 00:06:40,995,442498068179,25.6962,0,0x00008000
2014-01-09 00:07:41,384,442498128568,25.4637,0,0x00008000
2014-01-09 00:08:41,918,442498189102,25.0772,0,0x00008000
2014-01-09 00:09:42,343,442498249527,24.4608,0,0x00008000
2014-01-09 00:10:42,666,442498309850,24.3071,0,0x00008000
2014-01-09 00:11:43,72,442498370256,23.9233,0,0x00008000
2014-01-09 00:12:43,645,442498430829,23.3874,0,0x00008000
2014-01-09 00:13:43,976,442498491160,22.7766,0,0x00008000
2014-01-09 00:14:44,393,442498551577,22.4717,0,0x00008000
2014-01-09 00:15:44,999,442498612183,22.091,0,0x00008000
2014-01-09 00:16:45,388,442498672572,21.7868,0,0x00008000
2014-01-09 00:17:45,755,442498732939,21.1032,0,0x00008000
2014-01-09 00:18:46,184,442498793368,20.6478,0,0x00008000
2014-01-09 00:19:46,707,442498853891,20.3444,0,0x00008000
2014-01-09 00:20:47,195,442498914379,19.9652,0,0x00008000
2014-01-09 00:21:47,616,442498974800,19.586,0,0x00008000
2014-01-09 00:22:47,893,442499035077,18.9791,0,0x00008000
2014-01-09 00:23:48,442,442499095626,18.5996,0,0x00008000
2014-01-09 00:24:48,878,442499156062,18.2198,0,0x00008000
2014-01-09 00:25:49,282,442499216466,17.6114,0,0x00008000
2014-01-09 00:26:49,704,442499276888,17.4591,0,0x00008000
2014-01-09 00:27:50,214,442499337398,16.8491,0,0x00008000
2014-01-09 00:28:50,659,442499397843,16.6964,0,0x00008000
2014-01-09 00:29:51,113,442499458297,16.3141,0,0x00008000
2014-01-09 00:30:51,435,442499518619,15.9311,0,0x00008000
2014-01-09 00:31:51,939,442499579123,15.7777,0,0x00008000
2014-01-09 00:32:52,203,442499639387,15.6241,0,0x00008000
2014-01-09 00:33:52,659,442499699843,15.4704,0,0x00008000
2014-01-09 00:34:53,185,442499760369,15.0855,0,0x00008000
