'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Tx ADC Temperature(°C),'PA Forward Power(V),'PA Reverse Power(V),'PA Control Signal(V),'3V Analog Supply Current PA(mA),'5V Supply(V),'Synthesizer Temperature(°C),'3V Analog Supply Voltage PA(V),'Power Amplifier Temperature(°C),'5V Supply Current(mA),'3V Analog Supply Current CB(mA),'3V VCO Supply Current(mA),'3V Digital Supply Current(mA),'Synthesizer Lock A(V),'Synthesizer Lock B(V),'3V Analog Supply Voltage CB(V),'3V Digital Supply Voltage CB(V)
2014-01-09 08:48:38,601,442529385785,7,0.694578,1.13647,1.87072,95.017,4.96095,6.39122,2.95531,5.17051,477.899,145.142,39.9049,9.46275,2.95482,2.9418,2.9724,2.98949
2014-01-09 08:49:38,879,442529446063,9.5,0.00427245,1.11816,0.0109863,92.6305,4.9585,8.22227,2.95409,6.39122,494.993,145.508,39.8494,9.49938,2.95319,2.94017,2.97118,2.98827
2014-01-09 08:50:39,276,442529506460,11.25,1.47644,1.13647,2.11914,96.016,4.9585,10.0533,2.95287,7.61192,473.015,147.339,39.9604,9.24297,2.95238,2.93935,2.96996,2.98705
2014-01-09 08:51:40,519,442529567703,13,0.289916,1.1322,1.37695,96.349,4.95606,11.274,2.95165,8.22227,477.899,147.095,39.7384,9.59706,2.95156,2.93854,2.96874,2.98583
2014-01-09 18:30:31,739,442564298923,15.125,0.0061035,1.13342,1.00769,95.1835,4.96095,13.7154,2.95287,10.6637,483.516,148.071,40.0714,9.48717,2.95319,2.93935,2.96996,2.98827
2014-01-09 18:31:33,124,442564360308,16.625,0.0036621,1.1438,2.03124,97.015,4.96095,14.9361,2.95165,11.274,484.249,148.437,39.9604,9.46275,2.95156,2.93854,2.96874,2.98705
2014-01-09 18:32:33,526,442564420710,17.75,1.85668,1.13342,1.88293,95.9605,4.9585,16.1568,2.95043,11.274,479.12,148.437,40.0159,9.31623,2.95156,2.93854,2.96874,2.98705
2014-01-09 08:56:43,272,442529870456,18,0.695189,1.13098,0.0109863,92.4085,4.95606,16.1568,2.94921,10.0533,468.62,148.682,39.7939,9.16971,2.94994,2.93691,2.9663,2.98461
2014-01-09 08:57:43,489,442529930673,18.625,0.00427245,1.13037,0.012207,94.462,4.95606,16.7672,2.94921,10.6637,481.807,149.78,39.9049,8.96214,2.94994,2.93691,2.9663,2.98583
2014-01-09 08:58:44,486,442529991670,19.125,0.00427245,1.12793,0.0250243,94.018,4.95606,17.3776,2.94921,10.6637,477.899,148.437,39.8494,9.35286,2.94994,2.93691,2.9663,2.98461
2014-01-09 08:59:45,442,442530052626,19.5,0.0036621,1.11206,0.0109863,92.908,4.95606,17.9879,2.94921,11.274,456.898,150.635,39.6829,8.98656,2.94994,2.93691,2.9663,2.98583
2014-01-09 09:00:45,804,442530112988,20.375,0.149536,1.1322,1.23718,95.35,4.95606,18.5983,2.94921,11.274,471.306,150.635,39.6829,8.94993,2.94994,2.93691,2.9663,2.98583
2014-01-09 09:01:46,339,442530173523,20.625,2.12341,1.14013,2.1228,97.7366,4.95606,18.5983,2.94799,11.8844,486.202,150.635,39.8494,9.29181,2.94994,2.93691,2.9663,2.98583
2014-01-09 20:06:27,755,442570054939,13.875,0.305175,1.13708,1.83166,96.238,4.96339,13.1051,2.95409,10.6637,485.225,147.339,39.7384,9.62148,2.95401,2.94098,2.97118,2.98949
2014-01-09 20:07:29,203,442570116387,16,0.0036621,1.11938,0.0622557,93.6295,4.96095,14.9361,2.95287,11.274,486.935,147.705,39.7384,9.62148,2.95238,2.93935,2.96996,2.98705
2014-01-09 20:08:29,650,442570176834,17.375,0.00427245,1.14196,0.0109863,93.9625,4.96095,16.1568,2.95165,11.8844,482.295,150.391,39.6829,9.23076,2.95238,2.93854,2.96874,2.98705
2014-01-09 20:09:29,899,442570237083,18.125,2.12463,1.04309,0.614012,95.8495,4.9585,17.3776,2.95043,11.8844,508.669,149.292,39.4609,9.47496,2.95156,2.93854,2.96874,2.98705
2014-01-09 20:10:31,510,442570298694,19.75,0.236816,1.09619,0.245361,92.7415,4.9585,17.9879,2.95043,11.8844,482.783,148.804,39.5164,9.57264,2.94994,2.93773,2.96752,2.98583
2014-01-09 20:11:31,856,442570359040,20.375,0.129394,1.1084,0.0433348,92.575,4.95606,18.5983,2.94921,11.274,477.899,150.024,39.8494,9.54822,2.94994,2.93691,2.9663,2.98583
2014-01-09 20:12:33,52,442570420236,20.25,0,1.13891,0.422973,93.685,4.95606,18.5983,2.94921,11.274,476.19,150.513,39.7939,9.32844,2.94994,2.93691,2.9663,2.98461
2014-01-09 20:13:33,483,442570480667,20.875,0.00427245,1.11633,0.012207,93.463,4.95606,19.2086,2.94921,11.274,482.051,149.78,40.0714,9.42612,2.94994,2.93691,2.9663,2.98583
2014-01-09 20:14:33,764,442570540948,21,0.0036621,1.13403,1.18713,95.6275,4.95606,19.2086,2.94921,11.274,475.946,151.367,39.7939,8.87667,2.94994,2.93691,2.9663,2.98583
2014-01-09 20:15:35,356,442570602540,21.125,0.0036621,1.11755,0.0128173,93.5185,4.95606,19.2086,2.94921,10.6637,472.039,151.367,39.9049,9.31623,2.94994,2.93691,2.9663,2.98461
2014-01-09 20:16:36,287,442570663471,21.125,0.0036621,1.12426,0.0109863,93.574,4.95606,19.2086,2.94921,10.6637,486.935,150.391,39.6829,9.49938,2.94994,2.93691,2.9663,2.98583
2014-01-09 20:17:37,85,442570724269,21,0.0036621,1.1206,0.0115967,93.5185,4.95606,19.2086,2.94921,10.0533,484.249,149.536,39.8494,9.38949,2.94994,2.93691,2.9663,2.98461
2014-01-09 20:18:37,529,442570784713,21,0.396727,1.13342,0.593871,94.684,4.95606,19.2086,2.94921,10.0533,487.667,150.146,40.0714,9.31623,2.94912,2.93691,2.9663,2.98461
2014-01-09 20:19:39,179,442570846363,20.75,0.00427245,1.1322,0.0109863,93.574,4.95606,19.2086,2.94921,9.44298,477.899,149.658,40.0159,9.4017,2.94994,2.93691,2.9663,2.98583
2014-01-09 20:20:39,528,442570906712,20.75,0.00305175,1.11816,0.0115967,92.908,4.95362,18.5983,2.94921,9.44298,480.586,150.757,40.1824,9.01098,2.94994,2.9361,2.9663,2.98461
