'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'HKC Temperature(°C),'Reset Count,'Last Reset Reason
2014-01-19 10:17:34,633,443398721817,20.041,0,0x00008000
2014-01-19 10:18:35,38,443398782222,20.2686,0,0x00008000
2014-01-19 10:19:35,386,443398842570,20.6478,0,0x00008000
2014-01-19 10:20:36,494,443398903678,20.9514,0,0x00008000
2014-01-19 10:21:36,877,443398964061,21.255,0,0x00008000
2014-01-19 10:22:37,122,443399024306,21.6348,0,0x00008000
2014-01-19 10:23:37,507,443399084691,21.8629,0,0x00008000
2014-01-19 10:24:38,581,443399145765,22.091,0,0x00008000
2014-01-19 10:25:38,833,443399206017,22.7003,0,0x00008000
2014-01-19 10:26:39,19,443399266203,23.0055,0,0x00008000
2014-01-19 10:27:39,288,443399326472,23.3874,0,0x00008000
2014-01-19 10:28:40,514,443399387698,23.5404,0,0x00008000
2014-01-19 10:29:40,892,443399448076,24,0,0x00008000
2014-01-19 10:30:41,137,443399508321,24,0,0x00008000
2014-01-19 10:31:41,473,443399568657,24.3071,0,0x00008000
2014-01-19 10:32:42,662,443399629846,24.6147,0,0x00008000
2014-01-19 10:33:43,19,443399690203,25,0,0x00008000
2014-01-19 10:34:43,218,443399750402,25.2317,0,0x00008000
2014-01-19 10:35:44,755,443399811939,25.309,0,0x00008000
2014-01-19 10:36:44,873,443399872057,25.6186,0,0x00008000
2014-01-19 10:37:45,158,443399932342,25.7737,0,0x00008000
2014-01-19 10:38:45,488,443399992672,25.6962,0,0x00008000
2014-01-19 10:39:46,33,443400053217,25.929,0,0x00008000
2014-01-19 10:40:46,397,443400113581,25.7737,0,0x00008000
2014-01-19 10:41:46,625,443400173809,25.8514,0,0x00008000
2014-01-19 10:42:46,942,443400234126,25.8514,0,0x00008000
2014-01-19 10:43:47,246,443400294430,26.0845,0,0x00008000
2014-01-19 10:44:48,71,443400355255,25.8514,0,0x00008000
2014-01-19 10:45:48,418,443400415602,25.7737,0,0x00008000
2014-01-19 10:46:48,659,443400475843,25.8514,0,0x00008000
2014-01-19 10:47:48,980,443400536164,25.6186,0,0x00008000
2014-01-19 10:48:49,382,443400596566,25.6186,0,0x00008000
