'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Tx ADC Temperature(°C),'PA Forward Power(V),'PA Reverse Power(V),'PA Control Signal(V),'3V Analog Supply Current PA(mA),'5V Supply(V),'Synthesizer Temperature(°C),'3V Analog Supply Voltage PA(V),'Power Amplifier Temperature(°C),'5V Supply Current(mA),'3V Analog Supply Current CB(mA),'3V VCO Supply Current(mA),'3V Digital Supply Current(mA),'Synthesizer Lock A(V),'Synthesizer Lock B(V),'3V Analog Supply Voltage CB(V),'3V Digital Supply Voltage CB(V)
2014-01-05 10:17:21,874,442189109058,17,0.00427245,1.12304,0.012207,93.019,4.95118,14.9361,2.94921,8.22227,473.26,150.024,39.9049,9.1575,2.94912,2.9361,2.9663,2.98461
2014-01-05 10:18:22,860,442189170044,17.5,0.646971,1.12426,0.0115967,93.019,4.95606,15.5465,2.94921,8.83262,462.515,149.048,39.7939,9.24297,2.94994,2.93691,2.9663,2.98461
2014-01-05 10:19:23,179,442189230363,18.75,0.00427245,1.13647,1.75476,95.905,4.95362,16.1568,2.94921,9.44298,477.411,149.658,39.5719,9.05982,2.94994,2.93691,2.9663,2.98461
2014-01-05 10:20:23,527,442189290711,18.375,0,1.1383,2.11975,96.5155,4.9585,16.7672,2.94921,9.44298,492.551,148.315,39.9049,9.29181,2.94994,2.93691,2.9663,2.98461
2014-01-05 18:09:42,390,442217449574,11.625,0.0036621,1.1261,0.0115967,93.907,4.9585,10.6637,2.95409,7.00157,476.678,145.386,40.0159,9.68253,2.95401,2.94098,2.9724,2.98827
2014-01-05 08:30:25,853,442182693037,4.125,0.00305175,1.13037,0.0109863,92.4085,4.9585,3.33946,2.95654,2.11875,465.445,144.531,39.9604,9.34065,2.95482,2.9418,2.9724,2.98827
2014-01-05 08:31:26,960,442182754144,6.375,0.0036621,1.09619,0.012207,91.909,4.9585,5.17051,2.95409,3.94981,470.818,145.142,39.9049,9.70695,2.95319,2.94098,2.97118,2.98827
2014-01-05 08:32:27,319,442182814503,8.5,0.00305175,1.11633,0.0115967,92.686,4.95606,7.00157,2.95409,5.17051,470.818,146.973,39.9604,9.14529,2.95238,2.93935,2.96996,2.98705
2014-01-05 08:33:27,664,442182874848,10.25,2.1173,1.11755,0.0115967,93.685,4.95606,8.83262,2.95287,5.78086,471.794,147.339,40.1824,9.31623,2.95156,2.93854,2.96874,2.98583
2014-01-05 08:34:27,964,442182935148,11.875,0.0036621,1.12732,0.0109863,93.0745,4.95362,10.0533,2.95165,6.39122,487.423,145.874,40.1269,9.43833,2.95075,2.93854,2.96874,2.98583
