'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'ACS Cycle Count,'ACS Cycle Timeout Count,'ACS Cycle OASYS Count,'ACS State,'ACS SubState[0],'ACS SubState[1],'ACS SubState[2],'ACS SubState[3],'ACS SubState[4],'ACS SubState[5],'ACS SubState[6],'ACS SubState[7],'ACS SubState[8],'ACS SubState[9],'ACS Error Code,'ACS Device Config Mask,'SS CoarseVoltage 0(V),'SS Exposure Time 0(ms),'SS CoarseVoltage 1(V),'SS Exposure Time 1(ms),'SS CoarseVoltage 2(V),'SS Exposure Time 2(ms),'SS CoarseVoltage 3(V),'SS Exposure Time 3(ms),'SS CoarseVoltage 4(V),'SS Exposure Time 4(ms),'SS CoarseVoltage 5(V),'SS Exposure Time 5(ms),'Wheel Speed[0](rad/s),'Wheel Speed[1](rad/s),'Wheel Speed[2](rad/s),'Magnetometer X,'Magnetometer Y,'Magnetometer Z,'Magnetometer Temperature(°C),'Rate Sensor X,'Rate Sensor Y,'Rate Sensor Z,'Rate Sensor Temperature(°C)
2014-02-01 00:00:22,261,444484889445,137838,411,137441,202,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,1.68,2500,0.004,2500,0.01,2500,0.884,2500,0,0,0,2559,3122,65314,9.68505,0,0,0,0
2014-02-01 00:01:22,545,444484949729,137868,411,137471,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.78,2500,0.016,2500,0.002,2500,1.836,2500,0.01,2500,0.428,2500,0,0,0,65534,60813,65413,9.68505,0,0,0,0
2014-02-01 00:02:22,779,444485009963,137898,411,137501,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.458,2500,0.016,2500,0.798,2500,0.006,2500,1.854,2500,0.004,2500,0,0,0,64412,3238,64457,9.68505,0,0,0,0
2014-02-01 00:03:23,98,444485070282,137929,411,137531,40,40,100,41,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,1.084,2500,0.004,2500,0.01,2500,2.574,2500,0,0,0,2775,64619,65454,9.79053,0,0,0,0
2014-02-01 00:04:24,499,444485131683,137959,411,137562,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,1.726,2500,0.016,2500,0.002,2500,2.084,2500,0.008,2500,0.004,2500,0,0,0,64129,62585,64785,10.0015,0,0,0,0
2014-02-01 00:05:24,617,444485191801,137989,411,137592,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.018,2500,2.232,2500,0.004,2500,1.272,2500,0.004,2500,0,0,0,880,3490,64695,10.0015,0,0,0,0
2014-02-01 00:06:24,741,444485251925,138019,411,137622,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.008,2500,2.386,2500,0,0,0,1492,62321,65304,10.1069,0,0,0,0
2014-02-01 00:07:24,846,444485312030,138050,411,137652,30,100,30,31,100,100,100,0,0,0,0,466976,0x03FF1FFF,0,2500,0,2500,0,2500,0,2500,0,2500,0,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-02-01 00:08:25,388,444485372572,138080,411,137682,40,46,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0,2500,0.016,2500,2.17,2500,0.004,2500,0.01,2500,0.004,2500,0,0,0,2007,1354,65082,10.6341,0,0,0,0
2014-02-01 00:09:26,251,444485433435,138110,411,137713,202,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.238,2500,0.01,2500,1.712,2500,0,0,0,65391,62330,64981,10.7395,0,0,0,0
2014-02-01 00:10:26,632,444485493816,138140,412,137742,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.552,2500,0.016,2500,0.002,2500,0.004,2500,0.734,2500,0.004,2500,0,0,0,65419,2566,64648,11.0557,0,0,0,0
2014-02-01 00:11:26,804,444485553988,138170,412,137772,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,2.172,2500,0.004,2500,0.01,2500,0.004,2500,0,0,0,1739,64131,65308,11.2665,0,0,0,0
2014-02-01 00:12:28,397,444485615581,138201,412,137803,202,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.024,2500,0.016,2500,0.002,2500,0.72,2500,0.01,2500,0.462,2500,0,0,0,64387,64636,64778,11.6879,0,0,0,0
2014-02-01 00:13:28,549,444485675733,138231,412,137833,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.13,2500,0.016,2500,0.004,2500,0.004,2500,0.976,2500,0.004,2500,0,0,0,1278,2319,65120,11.7933,0,0,0,0
2014-02-01 00:14:28,771,444485735955,138261,412,137863,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.768,2500,0.004,2500,0.01,2500,0.398,2500,0,0,0,371,62490,65385,12.1092,0,0,0,0
2014-02-01 00:15:28,921,444485796105,138292,412,137893,30,100,30,31,100,100,100,0,0,0,0,466976,0x03FF1FFF,0,2500,0,2500,0,2500,0,2500,0,2500,0,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-02-01 00:16:30,338,444485857522,138322,412,137924,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.386,2500,0.004,2500,0.758,2500,0.004,2500,0,0,0,1833,0,125,12.8462,0,0,0,0
2014-02-01 00:17:30,756,444485917940,138352,412,137954,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,1.07,2500,0,0,0,64245,63314,65423,13.0567,0,0,0,0
2014-02-01 00:18:30,887,444485978071,138383,412,137984,40,40,100,40,40,40,100,0,0,0,0,466976,0x03FF1FFF,0.49,2500,0.016,2500,0,2500,0.708,2500,0,2500,0.004,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-02-01 00:19:32,574,444486039758,138413,412,138015,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,1.118,2500,0.004,2500,0.01,2500,0.004,2500,0,0,0,955,63143,620,13.5829,0,0,0,0
2014-02-01 00:20:32,729,444486099913,138443,412,138045,100,100,100,100,100,100,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,1.068,2500,0,0,0,63521,1041,65480,14.0037,0,0,0,0
2014-02-01 00:21:32,889,444486160073,138474,412,138075,30,100,30,31,100,100,100,0,0,0,0,466976,0x03FF1FFF,0,2500,0,2500,0,2500,0,2500,0,2500,0,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-02-01 00:22:33,72,444486220256,138504,412,138105,40,40,100,41,40,40,100,0,0,0,0,466976,0x03FF1FFF,0.002,2500,0.016,2500,1.184,2500,0.004,2500,0.01,2500,0.004,2500,0,0,0,0,0,0,154.068,0,0,0,0
