'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'SStates Loadshed,'SStates Loadshed Latch,'SStates Test Mode,'SStates Magnetometer,'SStates PXFSS,'SStates NXFSS,'SStates PYFSS,'SStates NYFSS,'SStates PZFSS,'SStates NZFSS,'SStates XWheel,'SStates YWheel,'SStates ZWheel,'SStates RateGyro,'SStates MTX,'SStates MTY,'SStates MTZ,'SStates GPS Supply,'SStates 5V Supply,'SStates Spare,'SStates Instrument,'SStates GPS,'SStates BCDR0State,'SStates BCDR1State,'+X Panel Current(mA),'+Y Panel Current(mA),'+Z Panel Current(mA),'-X Panel Current(mA),'-Y Panel Current(mA),'-Z Panel Current(mA),'+X Panel Temperature(°C),'+Y Panel Temperature(°C),'+Z Panel Temperature(°C),'-X Panel Temperature(°C),'-Y Panel Temperature(°C),'-Z Panel Temperature(°C),'Bus Voltage(V),'Main Switch Current(A),'5V Rail Voltage(V),'3V Rail Voltage(V),'3V Rail Current(mA),'ADC0 Temperture(°C),'ADC1 Temperture(°C),'ADC2 Temperture(°C),'BCDR0 Battery Voltage(V),'BCDR1 Battery Voltage(V),'HKC Current(mA),'ADCC Current(mA),'Magnetometer Voltage(V),'Rate Sensor Voltage(V),'Rate Sensor Current(mA),'Sun Sensor Voltage(V),'Sun Sensor Current(mA),'Mag. Torquer X Current(mA),'Mag. Torquer Y Current(mA),'Mag. Torquer Z Current(mA),'Wheel Sum Current(mA),'Wheel X Voltage(V),'Wheel Y Voltage(V),'Wheel Z Voltage(V),'ST Switch Voltage(V),'ST Switch Current(mA),'ST Voltage(V),'ST Current(mA),'Instrument Voltage(V),'Instrument Current(mA),'UHF Rx Current(mA),'UHF Rx Temperature(°C),'UHF Rx SSI(V),'S-Band Tx Voltage(V),'S-Band Tx Current(A)
2014-02-01 00:00:20,548,444484887732,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.7825,637.737,3.9125,1.565,6.26,401.423,1.22267,5.87252,6.8858,4.53838,1.83059,4.45759,5.23305,0.445555,5.06458,2.97707,8.2194,9.25,8.5,9.375,4.1358,3.98697,93.0173,107.503,5.03857,5.02574,2.664,0.869676,1.13932,1.49474,1.86842,0.871931,43.9452,5.13772,5.13281,5.14752,0.38181,0.244,1.2073,0,5.1793,147.298,22.9596,8.23065,0.556029,0,0.0219726
2014-02-01 00:01:20,913,444484948097,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,345.082,0.7825,3.9125,741.027,6.26,109.55,0.857349,5.22533,5.58927,4.9424,2.19488,7.57678,5.21473,0.44759,5.03892,2.97707,9.52148,9.125,8.625,9.625,4.1317,3.98697,94.1567,107.584,5.0514,4.91803,2.4975,1.12994,1.13932,1.49474,1.86842,0.871931,42.3176,5.1132,5.10585,5.12546,0.38181,0.244,1.2073,0,5.1597,148.925,23.1414,8.37166,0.509032,0,0.0219726
2014-02-01 00:02:21,192,444485008376,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,320.825,577.485,967.952,2.3475,7.0425,1.565,2.88226,4.4172,7.12947,6.318,2.43758,6.15595,5.026,0.705971,4.96743,2.97707,9.35872,9.125,8.375,9.625,4.15764,3.98697,94.238,110.677,4.94883,4.85194,2.0535,8.15083,163.737,1.49474,1.80614,0.934212,42.3176,5.04947,5.04457,5.05928,0.38181,0.244,1.2073,0,5.13765,148.925,23.2453,8.51246,0.521239,0,0.0219726
2014-02-01 00:03:21,519,444485068703,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.7825,145.545,3.9125,1.565,6.26,661.212,2.27579,7.53608,7.53608,5.38705,3.0843,6.23697,5.25504,0.439452,5.04442,2.9792,8.30078,9.375,8.625,9.5,4.1358,3.98697,92.0408,107.503,5.04498,4.97434,2.7195,6.32578,1.13932,1.49474,1.86842,0.871931,43.1314,5.23576,5.23086,5.24802,0.38181,0.244,1.2073,0,5.10825,146.484,23.0115,8.60621,0.752562,0,0.0219726
2014-02-01 00:04:22,720,444485129904,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,265.267,1.565,3.9125,349.777,6.26,1.565,2.55888,5.95348,6.64233,6.6829,3.24591,8.71948,5.32833,0.461831,5.06825,2.9792,8.38216,9.25,8.75,9.75,4.1317,3.98697,89.7621,106.038,5.02362,4.9523,1.554,0.837936,1.13932,1.49474,1.86842,0.934212,35.8072,5.30195,5.29704,5.3142,0.38181,0.244,1.2073,0,5.14745,135.091,23.1154,8.74667,0.775755,0,0.0219726
2014-02-01 00:05:22,916,444485190100,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.7825,721.465,251.183,1.565,6.26,1.565,4.33641,6.19646,8.96523,7.00761,3.81138,7.00761,5.21839,0.69173,4.96743,2.97707,9.60286,9.5,8.75,9.875,4.13989,3.98697,92.2035,107.096,4.95097,4.86173,2.0535,7.60808,163.818,1.49474,1.86842,0.871931,42.3176,5.20635,5.20145,5.21615,0.38181,0.244,1.2073,0,5.15725,146.484,23.0895,8.93364,0.671995,0,0.0211588
2014-02-01 00:06:23,134,444485250318,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.7825,0.7825,3.9125,45.385,6.26,1153.41,3.3267,8.67855,8.31063,6.52067,4.49798,8.18815,5.02233,0.720213,4.9656,2.97707,9.4401,9.375,9.125,9.75,4.14535,3.98833,96.8422,110.514,4.95097,4.85194,2.0535,8.14766,166.178,1.49474,1.86842,0.871931,44.759,5.0127,5.01025,5.02496,0.38181,0.244,1.2073,0,5.04945,153.808,23.0375,9.07363,0.609129,0,0.0211588
2014-02-01 00:07:23,529,444485310713,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,410.813,0.7825,190.93,231.62,6.26,1.565,4.25564,6.8858,7.94339,8.22897,4.65957,9.33451,5.26786,0.48828,5.03342,2.97707,7.97526,9.375,9,9.875,4.16037,3.98833,90.9015,106.771,5.04285,4.92782,2.553,4.34838,1.05794,1.49474,1.86842,0.871931,47.2004,5.28969,5.28724,5.30195,0.38181,0.244,1.2073,0,5.26015,147.298,22.8817,9.30654,0.791014,0,0.0219726
2014-02-01 00:08:24,571,444485371755,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1010.21,3.9125,1.565,7.0425,1.565,5.30619,8.06573,10.4477,7.82112,5.42749,7.94339,5.11945,0.48828,5.04258,2.97707,8.46354,9.75,9.25,10.125,4.15082,3.98697,94.6449,109.212,5.03216,4.97923,2.664,0.844284,1.05794,1.49474,1.86842,0.871931,42.3176,5.12056,5.11811,5.13281,0.38181,0.244,1.2073,0,5.16215,144.856,23.1414,9.49248,0.728758,0,0.0211588
2014-02-01 00:09:24,951,444485432135,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.7825,0.7825,3.13,170.585,6.26,666.69,4.25564,9.29344,9.29344,7.69892,5.913,9.91065,5.19824,0.677488,4.96743,2.97707,9.52148,10,9.25,10.125,4.1317,3.98697,92.936,107.503,4.95097,4.86173,2.0535,7.59538,163.656,1.55702,1.86842,0.871931,38.2486,5.13281,5.12546,5.14262,0.38181,0.244,1.2073,0.313,5.047,142.415,23.0895,9.67811,0.834348,0,0.0211588
