'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Reset Reason,'Reset Count,'SEU Count,'Ping Pointer,'Control Pointer,'Battery Temperature(°C),'Heater On,'Mode,'Bus Voltage(V),'Battery Voltage(V),'Battery Current(mA),'State of Charge(mA*h),'Bus Target(V),'Discharge Command
2014-02-01 00:00:20,967,444484888151,0,0,0,0,0,15.8684,0,Fixed,5.22085,4.10628,-857.791,180.586,4.2,0
2014-02-01 00:01:21,455,444484948639,0,0,0,0,0,15.8684,0,Fixed,5.20439,4.11156,-786.423,168.207,4.2,0
2014-02-01 00:02:21,975,444485009159,0,0,0,0,0,15.8684,0,Fixed,5.25224,4.11825,-449.424,156.014,4.2,0
2014-02-01 00:03:22,447,444485069631,0,0,0,0,0,15.8684,0,Fixed,5.15546,4.10466,-743.713,144.672,4.2,0
2014-02-01 00:04:23,263,444485130447,0,0,0,0,0,15.8684,0,Fixed,5.20301,4.11116,-658.567,133.551,4.2,0
2014-02-01 00:05:23,686,444485190870,0,0,0,0,0,15.2553,0,Fixed,5.21193,4.10806,-613.652,122.747,4.2,0
2014-02-01 00:06:24,100,444485251284,0,0,0,0,0,15.8684,0,Fixed,5.13731,4.10334,-486.623,112.774,4.2,0
2014-02-01 00:07:24,525,444485311709,0,0,0,0,0,15.8684,0,Fixed,5.21593,4.09619,-797.996,102.773,4.2,0
2014-02-01 00:08:24,935,444485372119,0,0,0,0,0,15.8684,0,Fixed,5.1667,4.1015,-573.422,93.3145,4.2,0
2014-02-01 00:09:25,147,444485432331,0,0,0,0,0,15.8684,0,Fixed,5.16777,4.09981,-350.501,84.4872,4.2,0
2014-02-01 00:10:25,584,444485492768,0,0,0,0,0,15.8684,0,Fixed,5.24301,4.11447,-365.932,75.4883,4.2,0
2014-02-01 00:11:25,951,444485553135,0,0,0,0,0,15.8684,0,Fixed,5.16347,4.10041,-551.102,67.2305,4.2,0
2014-02-01 00:12:27,98,444485614282,0,0,0,0,0,15.2553,0,Full,5.26824,4.05328,6.88878,0.00748896,4.2,0
2014-02-01 00:13:27,367,444485674551,0,0,0,0,0,15.2553,0,Full,5.27162,4.03856,7.16433,0.12607,4.2,0
2014-02-01 00:14:27,859,444485735043,0,0,0,0,0,15.2553,0,Full,5.30901,4.03328,7.16433,0.246842,4.2,0
2014-02-01 00:15:28,277,444485795461,0,0,0,0,0,15.2553,0,Full,5.30932,4.03028,7.16433,0.36748,4.2,0
2014-02-01 00:16:29,202,444485856386,0,0,0,0,0,15.2553,0,Full,5.26316,4.02838,7.16433,0.48914,4.2,0
2014-02-01 00:17:29,620,444485916804,0,0,0,0,0,15.2553,0,Full,5.29162,4.02719,7.16433,0.609768,4.2,0
2014-02-01 00:18:29,981,444485977165,0,0,0,0,0,15.2553,0,Full,5.30301,4.02625,7.16433,0.730289,4.2,0
2014-02-01 00:19:31,187,444486038371,0,0,0,0,0,15.2553,0,Full,5.24608,4.02575,7.16433,0.852514,4.2,0
2014-02-01 00:20:31,674,444486098858,0,0,0,0,0,15.2553,0,Full,5.29132,4.02509,7.16433,0.97328,4.2,0
2014-02-01 00:21:32,186,444486159370,0,0,0,0,0,15.2553,0,Full,5.27101,4.02466,7.16433,1.0941,4.2,0
2014-02-01 00:22:32,606,444486219790,0,0,0,0,0,14.6425,0,Full,5.29639,4.02437,7.16433,1.21474,4.2,0
2014-02-01 00:23:33,67,444486280251,0,0,0,0,0,14.6425,0,Full,5.22054,4.02409,7.16433,1.33547,4.2,0
2014-02-01 00:24:33,203,444486340387,0,0,0,0,0,14.6425,0,Full,5.27747,4.02384,7.16433,1.4556,4.2,0
