'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'HKC Temperature(°C),'Reset Count,'Last Reset Reason
2014-02-01 00:00:21,0,444484888184,13.6906,0,0x00008000
2014-02-01 00:01:21,465,444484948649,13.5347,0,0x00008000
2014-02-01 00:02:22,10,444485009194,13.5347,0,0x00008000
2014-02-01 00:03:22,456,444485069640,13.5347,0,0x00008000
2014-02-01 00:04:23,298,444485130482,13.4566,0,0x00008000
2014-02-01 00:05:23,695,444485190879,13.6906,0,0x00008000
2014-02-01 00:06:24,110,444485251294,13.5347,0,0x00008000
2014-02-01 00:07:24,559,444485311743,13.7685,0,0x00008000
2014-02-01 00:08:24,969,444485372153,13.9242,0,0x00008000
2014-02-01 00:09:25,170,444485432354,13.8464,0,0x00008000
2014-02-01 00:10:25,617,444485492801,14.0019,0,0x00008000
2014-02-01 00:11:25,985,444485553169,14.3899,0,0x00008000
2014-02-01 00:12:27,132,444485614316,14.3899,0,0x00008000
2014-02-01 00:13:27,376,444485674560,14.4674,0,0x00008000
2014-02-01 00:14:27,894,444485735078,14.854,0,0x00008000
2014-02-01 00:15:28,286,444485795470,15.0855,0,0x00008000
2014-02-01 00:16:29,237,444485856421,15.3165,0,0x00008000
2014-02-01 00:17:29,629,444485916813,15.3935,0,0x00008000
2014-02-01 00:18:29,990,444485977174,15.7777,0,0x00008000
2014-02-01 00:19:31,222,444486038406,15.9311,0,0x00008000
2014-02-01 00:20:31,684,444486098868,16.0844,0,0x00008000
2014-02-01 00:21:32,220,444486159404,16.62,0,0x00008000
2014-02-01 00:22:32,616,444486219800,16.7728,0,0x00008000
2014-02-01 00:23:33,75,444486280259,16.9255,0,0x00008000
2014-02-01 00:24:33,212,444486340396,17.1543,0,0x00008000
2014-02-01 00:25:33,752,444486400936,17.4591,0,0x00008000
2014-02-01 00:26:34,226,444486461410,17.6875,0,0x00008000
2014-02-01 00:27:35,194,444486522378,18.2198,0,0x00008000
2014-02-01 00:28:35,546,444486582730,18.3717,0,0x00008000
2014-02-01 00:29:36,67,444486643251,18.5996,0,0x00008000
2014-02-01 00:30:36,558,444486703742,18.8273,0,0x00008000
2014-02-01 00:31:36,775,444486763959,19.2826,0,0x00008000
2014-02-01 00:32:37,247,444486824431,19.4343,0,0x00008000
2014-02-01 00:33:37,409,444486884593,19.9652,0,0x00008000
2014-02-01 00:34:37,890,444486945074,20.1169,0,0x00008000
2014-02-01 00:35:39,55,444487006239,20.4961,0,0x00008000
2014-02-01 00:36:39,505,444487066689,20.8755,0,0x00008000
2014-02-01 00:37:40,50,444487127234,21.1032,0,0x00008000
2014-02-01 00:38:40,457,444487187641,21.255,0,0x00008000
2014-02-01 00:39:41,310,444487248494,21.6348,0,0x00008000
2014-02-01 00:40:41,792,444487308976,21.7868,0,0x00008000
2014-02-01 00:41:42,318,444487369502,22.015,0,0x00008000
2014-02-01 00:42:42,556,444487429740,22.4717,0,0x00008000
2014-02-01 00:43:42,797,444487489981,22.5479,0,0x00008000
2014-02-01 00:44:43,589,444487550773,22.9291,0,0x00008000
2014-02-01 00:45:44,21,444487611205,23.2346,0,0x00008000
2014-02-01 00:46:44,537,444487671721,23.2346,0,0x00008000
2014-02-01 00:47:45,263,444487732447,23.6935,0,0x00008000
2014-02-01 00:48:45,739,444487792923,23.9233,0,0x00008000
2014-02-01 00:49:46,180,444487853364,24,0,0x00008000
2014-02-01 00:50:47,279,444487914463,24,0,0x00008000
2014-02-01 00:51:47,519,444487974703,24.2303,0,0x00008000
2014-02-01 00:52:47,654,444488034838,24.6147,0,0x00008000
2014-02-01 00:53:49,519,444488096703,24.6917,0,0x00008000
2014-02-01 00:54:49,977,444488157161,24.6917,0,0x00008000
2014-02-01 00:55:50,414,444488217598,24.8458,0,0x00008000
2014-02-01 00:56:50,822,444488278006,25,0,0x00008000
2014-02-01 00:57:51,339,444488338523,25.0772,0,0x00008000
2014-02-01 00:58:51,780,444488398964,25.309,0,0x00008000
2014-02-01 00:59:52,272,444488459456,25.2317,0,0x00008000
2014-02-01 01:00:52,713,444488519897,25.3863,0,0x00008000
2014-02-01 01:01:53,243,444488580427,25.309,0,0x00008000
2014-02-01 01:02:53,716,444488640900,25.1544,0,0x00008000
2014-02-01 01:03:54,232,444488701416,25.1544,0,0x00008000
2014-02-01 01:04:54,519,444488761703,25.0772,0,0x00008000
2014-02-01 01:05:54,780,444488821964,24.7687,0,0x00008000
2014-02-01 01:06:55,235,444488882419,24.6147,0,0x00008000
2014-02-01 01:07:55,722,444488942906,24.5377,0,0x00008000
2014-02-01 01:08:56,180,444489003364,24.2303,0,0x00008000
2014-02-01 01:09:56,581,444489063765,24,0,0x00008000
2014-02-01 01:10:56,750,444489123934,23.7701,0,0x00008000
2014-02-01 01:11:57,264,444489184448,23.2346,0,0x00008000
2014-02-01 01:12:57,775,444489244959,23.0055,0,0x00008000
2014-02-01 01:13:58,223,444489305407,22.4717,0,0x00008000
2014-02-01 01:14:58,712,444489365896,22.2432,0,0x00008000
2014-02-01 01:15:58,984,444489426168,21.8629,0,0x00008000
2014-02-01 01:16:59,504,444489486688,21.4829,0,0x00008000
2014-02-01 01:17:59,922,444489547106,20.9514,0,0x00008000
2014-02-01 01:19:00,88,444489607272,20.572,0,0x00008000
2014-02-01 01:20:00,643,444489667827,20.2686,0,0x00008000
2014-02-01 01:21:00,885,444489728069,19.7377,0,0x00008000
2014-02-01 01:22:01,342,444489788526,19.4343,0,0x00008000
2014-02-01 01:23:01,483,444489848667,18.9791,0,0x00008000
2014-02-01 01:24:01,951,444489909135,18.5236,0,0x00008000
2014-02-01 01:25:02,438,444489969622,17.9157,0,0x00008000
2014-02-01 01:26:02,689,444490029873,17.5352,0,0x00008000
2014-02-01 01:27:03,203,444490090387,17.3067,0,0x00008000
2014-02-01 01:28:03,606,444490150790,16.6964,0,0x00008000
2014-02-01 01:29:04,9,444490211193,16.2376,0,0x00008000
2014-02-01 01:30:04,203,444490271387,15.7777,0,0x00008000
2014-02-01 01:31:04,667,444490331851,15.5473,0,0x00008000
2014-02-01 01:32:05,218,444490392402,15.1625,0,0x00008000
2014-02-01 01:33:05,480,444490452664,14.9312,0,0x00008000
2014-02-01 01:34:05,757,444490512941,14.3899,0,0x00008000
2014-02-01 01:35:07,180,444490574364,14.2349,0,0x00008000
2014-02-01 01:36:07,634,444490634818,14.1573,0,0x00008000
2014-02-01 01:37:08,91,444490695275,13.9242,0,0x00008000
2014-02-01 01:38:09,155,444490756339,13.9242,0,0x00008000
2014-02-01 01:39:09,446,444490816630,13.6906,0,0x00008000
2014-02-01 01:40:09,958,444490877142,13.3785,0,0x00008000
2014-02-01 01:41:10,416,444490937600,13.6127,0,0x00008000
2014-02-01 01:42:10,763,444490997947,13.3003,0,0x00008000
2014-02-01 01:43:11,153,444491058337,13.3785,0,0x00008000
2014-02-01 01:44:11,404,444491118588,13.4566,0,0x00008000
2014-02-01 01:45:11,935,444491179119,13.3003,0,0x00008000
2014-02-01 01:46:12,370,444491239554,13.4566,0,0x00008000
2014-02-01 01:47:13,237,444491300421,13.3003,0,0x00008000
2014-02-01 01:48:13,547,444491360731,13.3003,0,0x00008000
2014-02-01 01:49:14,25,444491421209,13.4566,0,0x00008000
2014-02-01 01:50:15,394,444491482578,13.5347,0,0x00008000
2014-02-01 01:51:15,778,444491542962,13.4566,0,0x00008000
2014-02-01 01:52:16,238,444491603422,13.6127,0,0x00008000
2014-02-01 01:53:17,202,444491664386,13.6127,0,0x00008000
2014-02-01 01:54:17,673,444491724857,13.5347,0,0x00008000
2014-02-01 01:55:18,184,444491785368,13.6906,0,0x00008000
2014-02-01 01:56:18,382,444491845566,13.8464,0,0x00008000
2014-02-01 01:57:19,192,444491906376,13.8464,0,0x00008000
2014-02-01 01:58:19,299,444491966483,14.0019,0,0x00008000
