'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'ACS Cycle Count,'ACS Cycle Timeout Count,'ACS Cycle OASYS Count,'ACS State,'ACS SubState[0],'ACS SubState[1],'ACS SubState[2],'ACS SubState[3],'ACS SubState[4],'ACS SubState[5],'ACS SubState[6],'ACS SubState[7],'ACS SubState[8],'ACS SubState[9],'ACS Error Code,'ACS Device Config Mask,'SS CoarseVoltage 0(V),'SS Exposure Time 0(ms),'SS CoarseVoltage 1(V),'SS Exposure Time 1(ms),'SS CoarseVoltage 2(V),'SS Exposure Time 2(ms),'SS CoarseVoltage 3(V),'SS Exposure Time 3(ms),'SS CoarseVoltage 4(V),'SS Exposure Time 4(ms),'SS CoarseVoltage 5(V),'SS Exposure Time 5(ms),'Wheel Speed[0](rad/s),'Wheel Speed[1](rad/s),'Wheel Speed[2](rad/s),'Magnetometer X,'Magnetometer Y,'Magnetometer Z,'Magnetometer Temperature(°C),'Rate Sensor X,'Rate Sensor Y,'Rate Sensor Z,'Rate Sensor Temperature(°C)
2014-01-21 11:34:23,589,443576130773,2914,9,2910,40,40,100,100,100,100,100,0,0,0,0,131104,0x03FF1FFF,2.418,2500,0.016,2500,0.016,2500,0.004,2500,0.01,2500,2.82,2500,0,0,0,438,61747,860,9.57956,0,0,0,0
2014-01-21 11:35:24,845,443576192029,2944,9,2941,202,100,100,100,100,100,100,0,0,0,0,131104,0x03FF1FFF,3.776,2500,0.018,2500,0.004,2500,0.342,2500,0.734,2500,0.006,2500,0,0,0,63631,63534,64811,9.79053,0,0,0,0
2014-01-21 11:36:24,974,443576252158,2974,9,2971,100,100,100,100,100,100,100,0,0,0,0,131104,0x03FF1FFF,0.186,2500,0.092,2500,2.388,2500,0.006,2500,2.868,2500,0.222,2500,0,0,0,64898,4342,65086,9.57956,0,0,0,0
2014-01-21 11:37:25,151,443576312335,3004,9,3001,100,100,100,100,100,100,100,0,0,0,0,131104,0x03FF1FFF,0.142,2500,0.742,2500,2.81,2500,0.006,2500,0.01,2500,1.286,2500,0,0,0,1629,2093,967,9.57956,0,0,0,0
2014-01-21 11:38:25,287,443576372471,3035,9,3031,40,40,100,40,40,40,100,0,0,0,0,131104,0x03FF1FFF,1.482,2500,0.016,2500,0,2500,0,2500,0.07,2500,3.024,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-21 11:39:25,410,443576432594,3065,9,3061,40,40,100,41,40,40,100,0,0,0,0,131104,0x03FF1FFF,4.3,2500,0.018,2500,0.13,2500,0.198,2500,0.324,2500,0.006,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-21 11:40:25,535,443576492719,3095,9,3091,40,40,100,41,100,100,100,0,0,0,0,131104,0x03FF1FFF,0.002,2500,0.018,2500,0.732,2500,0.004,2500,1.338,2500,0.006,2500,0,0,0,662,3158,64869,10.0015,0,0,0,0
2014-01-21 11:41:25,789,443576552973,3125,9,3121,40,48,100,100,100,100,100,0,0,0,0,131104,0x03FF1FFF,0.002,2500,0.52,2500,2.156,2500,0.004,2500,0.01,2500,0.662,2500,0,0,0,1998,493,432,10.1069,0,0,0,0
2014-01-21 11:42:26,761,443576613945,3155,9,3152,202,100,100,100,100,100,100,0,0,0,0,131104,0x03FF1FFF,0.208,2500,0.016,2500,0.002,2500,0.004,2500,0.008,2500,2.596,2500,0,0,0,563,62366,65469,10.3178,0,0,0,0
2014-01-21 11:43:26,842,443576674026,3185,9,3182,100,100,100,100,100,100,100,0,0,0,0,131104,0x03FF1FFF,3.088,2500,0.016,2500,0.002,2500,0.382,2500,0.008,2500,0.006,2500,0,0,0,65458,65059,64612,10.4233,0,0,0,0
