'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'HKC Temperature(°C),'Reset Count,'Last Reset Reason
2014-01-21 11:34:22,82,443576129266,13.9242,0,0x00008000
2014-01-21 11:35:23,132,443576190316,13.8464,0,0x00008000
2014-01-21 11:36:23,379,443576250563,13.7685,0,0x00008000
2014-01-21 11:37:23,609,443576310793,13.9242,0,0x00008000
2014-01-21 11:38:23,809,443576370993,14.0019,0,0x00008000
2014-01-21 11:39:23,909,443576431093,14.0019,0,0x00008000
2014-01-21 11:40:24,20,443576491204,14.2349,0,0x00008000
2014-01-21 11:41:25,156,443576552340,14.1573,0,0x00008000
2014-01-21 11:42:25,330,443576612514,14.3899,0,0x00008000
2014-01-21 11:43:25,456,443576672640,14.3124,0,0x00008000
2014-01-21 11:44:25,717,443576732901,14.6995,0,0x00008000
2014-01-21 11:45:25,855,443576793039,14.854,0,0x00008000
2014-01-21 11:46:26,45,443576853229,14.9312,0,0x00008000
2014-01-21 11:47:26,908,443576914092,15.3165,0,0x00008000
2014-01-21 11:48:27,80,443576974264,15.2395,0,0x00008000
2014-01-21 11:49:27,218,443577034402,15.4704,0,0x00008000
2014-01-21 11:50:27,385,443577094569,15.7777,0,0x00008000
2014-01-21 11:51:27,526,443577154710,16.161,0,0x00008000
2014-01-21 11:52:27,660,443577214844,16.2376,0,0x00008000
2014-01-21 11:53:27,882,443577275066,16.4671,0,0x00008000
2014-01-21 11:54:28,60,443577335244,16.9255,0,0x00008000
2014-01-21 11:55:28,940,443577396124,17.0018,0,0x00008000
2014-01-21 11:56:29,230,443577456414,17.4591,0,0x00008000
2014-01-21 11:57:29,385,443577516569,17.5352,0,0x00008000
2014-01-21 11:58:29,630,443577576814,17.9917,0,0x00008000
2014-01-21 11:59:29,768,443577636952,18.3717,0,0x00008000
2014-01-21 12:00:29,918,443577697102,18.4477,0,0x00008000
2014-01-21 12:01:30,67,443577757251,18.8273,0,0x00008000
2014-01-21 12:02:31,132,443577818316,19.1308,0,0x00008000
2014-01-21 12:03:31,263,443577878447,19.3584,0,0x00008000
2014-01-21 12:04:31,554,443577938738,19.586,0,0x00008000
2014-01-21 12:05:31,704,443577998888,20.1169,0,0x00008000
2014-01-21 12:06:31,830,443578059014,20.4203,0,0x00008000
2014-01-21 12:07:32,144,443578119328,20.572,0,0x00008000
2014-01-21 12:08:32,998,443578180182,21.0273,0,0x00008000
2014-01-21 12:09:33,155,443578240339,21.1791,0,0x00008000
2014-01-21 12:10:33,471,443578300655,21.7108,0,0x00008000
2014-01-21 12:11:33,602,443578360786,21.8629,0,0x00008000
2014-01-21 12:12:33,735,443578420919,22.1671,0,0x00008000
2014-01-21 12:13:33,917,443578481101,22.4717,0,0x00008000
2014-01-21 12:14:35,173,443578542357,22.8528,0,0x00008000
2014-01-21 12:15:35,400,443578602584,23.2346,0,0x00008000
2014-01-21 12:16:35,559,443578662743,23.6169,0,0x00008000
2014-01-21 12:17:35,688,443578722872,23.8467,0,0x00008000
2014-01-21 12:18:35,872,443578783056,23.9233,0,0x00008000
2014-01-21 12:19:36,66,443578843250,24.3071,0,0x00008000
2014-01-21 12:20:37,159,443578904343,24.6147,0,0x00008000
2014-01-21 12:21:37,298,443578964482,24.6917,0,0x00008000
2014-01-21 12:22:37,476,443579024660,25.0772,0,0x00008000
2014-01-21 12:23:37,623,443579084807,25.309,0,0x00008000
2014-01-21 12:24:37,808,443579144992,25.5412,0,0x00008000
2014-01-21 12:25:38,7,443579205191,25.4637,0,0x00008000
2014-01-21 12:26:38,217,443579265401,25.6962,0,0x00008000
2014-01-21 12:27:39,211,443579326395,26.0845,0,0x00008000
2014-01-21 12:28:39,369,443579386553,26.1623,0,0x00008000
2014-01-21 12:29:39,508,443579446692,26.2402,0,0x00008000
2014-01-21 12:30:39,731,443579506915,26.0845,0,0x00008000
2014-01-21 12:31:39,874,443579567058,26.396,0,0x00008000
2014-01-21 12:32:40,79,443579627263,26.396,0,0x00008000
2014-01-21 12:33:40,226,443579687410,26.3181,0,0x00008000
2014-01-21 12:34:40,642,443579747826,26.3181,0,0x00008000
2014-01-21 12:35:40,797,443579807981,26.3181,0,0x00008000
2014-01-21 12:36:41,273,443579868457,26.0845,0,0x00008000
2014-01-21 12:37:41,514,443579928698,25.8514,0,0x00008000
2014-01-21 12:38:42,224,443579989408,25.8514,0,0x00008000
2014-01-21 12:39:42,547,443580049731,25.6186,0,0x00008000
2014-01-21 12:40:43,576,443580110760,25.309,0,0x00008000
2014-01-21 12:41:43,742,443580170926,25.0772,0,0x00008000
2014-01-21 12:42:43,902,443580231086,24.6917,0,0x00008000
2014-01-21 12:43:45,382,443580292566,24.2303,0,0x00008000
2014-01-21 12:44:45,820,443580353004,24,0,0x00008000
2014-01-21 12:45:47,301,443580414485,23.4639,0,0x00008000
2014-01-21 12:46:47,452,443580474636,23.0818,0,0x00008000
2014-01-21 12:47:47,635,443580534819,22.9291,0,0x00008000
2014-01-21 12:48:47,915,443580595099,22.2432,0,0x00008000
2014-01-21 12:49:48,195,443580655379,22.015,0,0x00008000
2014-01-21 12:50:49,622,443580716806,21.4829,0,0x00008000
2014-01-21 12:51:49,925,443580777109,21.0273,0,0x00008000
2014-01-21 12:52:51,458,443580838642,20.4961,0,0x00008000
2014-01-21 12:53:51,842,443580899026,20.2686,0,0x00008000
2014-01-21 12:54:52,171,443580959355,19.7377,0,0x00008000
2014-01-21 12:55:53,288,443581020472,19.3584,0,0x00008000
2014-01-21 12:56:53,679,443581080863,18.9032,0,0x00008000
2014-01-21 12:57:53,959,443581141143,18.2957,0,0x00008000
2014-01-21 12:58:55,431,443581202615,17.9157,0,0x00008000
2014-01-21 12:59:55,907,443581263091,17.5352,0,0x00008000
2014-01-21 13:00:57,482,443581324666,17.0018,0,0x00008000
2014-01-21 13:01:57,763,443581384947,16.62,0,0x00008000
2014-01-21 13:02:58,218,443581445402,16.2376,0,0x00008000
2014-01-21 13:03:59,279,443581506463,15.8544,0,0x00008000
2014-01-21 13:04:59,696,443581566880,15.4704,0,0x00008000
2014-01-21 13:05:59,953,443581627137,15.1625,0,0x00008000
2014-01-21 13:07:01,252,443581688436,14.7768,0,0x00008000
2014-01-21 13:08:01,585,443581748769,14.7768,0,0x00008000
2014-01-21 13:09:01,945,443581809129,14.4674,0,0x00008000
2014-01-21 13:10:02,176,443581869360,14.3124,0,0x00008000
2014-01-21 13:11:03,142,443581930326,14.0796,0,0x00008000
2014-01-21 13:12:03,513,443581990697,14.0019,0,0x00008000
2014-01-21 13:13:03,817,443582051001,14.0019,0,0x00008000
2014-01-21 13:14:03,980,443582111164,13.7685,0,0x00008000
2014-01-21 13:15:05,184,443582172368,13.6906,0,0x00008000
2014-01-21 13:16:05,680,443582232864,13.8464,0,0x00008000
2014-01-21 13:17:05,904,443582293088,13.8464,0,0x00008000
2014-01-21 13:18:06,203,443582353387,13.8464,0,0x00008000
2014-01-21 13:19:07,335,443582414519,14.0796,0,0x00008000
2014-01-21 13:20:07,610,443582474794,14.0796,0,0x00008000
2014-01-21 13:21:07,879,443582535063,14.2349,0,0x00008000
2014-01-21 13:22:09,161,443582596345,14.3124,0,0x00008000
2014-01-21 13:23:09,603,443582656787,14.3899,0,0x00008000
2014-01-21 13:24:09,830,443582717014,14.6995,0,0x00008000
2014-01-21 13:25:10,33,443582777217,14.854,0,0x00008000
2014-01-21 13:26:11,254,443582838438,14.9312,0,0x00008000
2014-01-21 13:27:11,477,443582898661,15.1625,0,0x00008000
2014-01-21 13:28:11,919,443582959103,15.4704,0,0x00008000
2014-01-21 13:29:13,186,443583020370,15.8544,0,0x00008000
2014-01-21 13:30:13,528,443583080712,16.0078,0,0x00008000
2014-01-21 13:31:13,816,443583141000,16.161,0,0x00008000
2014-01-21 13:32:14,149,443583201333,16.4671,0,0x00008000
2014-01-21 13:33:15,199,443583262383,16.6964,0,0x00008000
2014-01-21 13:34:15,712,443583322896,17.1543,0,0x00008000
2014-01-21 13:35:15,995,443583383179,17.3067,0,0x00008000
2014-01-21 13:36:17,212,443583444396,17.7636,0,0x00008000
2014-01-21 13:37:17,573,443583504757,17.9157,0,0x00008000
2014-01-21 13:38:17,847,443583565031,18.2957,0,0x00008000
2014-01-21 13:39:19,127,443583626311,18.5236,0,0x00008000
2014-01-21 13:40:19,556,443583686740,18.9791,0,0x00008000
2014-01-21 13:41:19,845,443583747029,19.3584,0,0x00008000
2014-01-21 13:42:20,70,443583807254,19.5101,0,0x00008000
2014-01-21 13:43:21,274,443583868458,20.041,0,0x00008000
2014-01-21 13:44:21,525,443583928709,20.2686,0,0x00008000
2014-01-21 13:45:21,878,443583989062,20.6478,0,0x00008000
2014-01-21 13:46:22,141,443584049325,21.1032,0,0x00008000
2014-01-21 13:47:23,186,443584110370,21.1791,0,0x00008000
2014-01-21 13:48:23,548,443584170732,21.7108,0,0x00008000
2014-01-21 13:49:23,898,443584231082,21.9389,0,0x00008000
2014-01-21 13:50:25,281,443584292465,22.2432,0,0x00008000
2014-01-21 13:51:25,529,443584352713,22.4717,0,0x00008000
2014-01-21 13:52:25,886,443584413070,23.0055,0,0x00008000
2014-01-21 13:53:26,117,443584473301,23.2346,0,0x00008000
2014-01-21 13:54:29,78,443584536262,23.6169,0,0x00008000
2014-01-21 13:55:29,247,443584596431,23.6935,0,0x00008000
2014-01-21 13:56:29,384,443584656568,24.0767,0,0x00008000
2014-01-21 13:57:29,494,443584716678,24.3839,0,0x00008000
2014-01-21 13:58:29,630,443584776814,24.6917,0,0x00008000
2014-01-21 13:59:29,753,443584836937,25,0,0x00008000
2014-01-21 14:00:30,117,443584897301,25.0772,0,0x00008000
2014-01-21 14:01:31,436,443584958620,25.5412,0,0x00008000
2014-01-21 14:02:31,694,443585018878,25.6962,0,0x00008000
