'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Tx ADC Temperature(°C),'PA Forward Power(V),'PA Reverse Power(V),'PA Control Signal(V),'3V Analog Supply Current PA(mA),'5V Supply(V),'Synthesizer Temperature(°C),'3V Analog Supply Voltage PA(V),'Power Amplifier Temperature(°C),'5V Supply Current(mA),'3V Analog Supply Current CB(mA),'3V VCO Supply Current(mA),'3V Digital Supply Current(mA),'Synthesizer Lock A(V),'Synthesizer Lock B(V),'3V Analog Supply Voltage CB(V),'3V Digital Supply Voltage CB(V)
2014-01-21 11:34:22,71,443576129255,17,0.00305175,1.1261,0.012207,93.574,4.95606,14.9361,2.95043,10.0533,477.655,149.78,40.0714,9.13308,2.95075,2.93773,2.96752,2.98583
2014-01-21 11:35:23,121,443576190305,17.75,1.85791,1.1438,2.12219,97.0705,4.95362,16.1568,2.94921,10.6637,484.004,150.146,39.7384,8.98656,2.94994,2.93773,2.9663,2.98583
2014-01-21 11:36:23,368,443576250552,18.5,0.29602,1.13647,0.0109863,92.9635,4.95606,17.3776,2.94921,11.274,482.539,150.269,39.7939,9.08424,2.94912,2.9361,2.9663,2.98461
2014-01-21 11:37:23,597,443576310781,19.25,0.0036621,1.01684,0.0115967,93.5185,4.95606,17.3776,2.94921,11.274,480.83,149.78,39.8494,9.36507,2.94994,2.9361,2.9663,2.98461
2014-01-21 11:38:23,767,443576370951,19.875,0.00427245,1.12426,0.0115967,93.685,4.95606,17.9879,2.94921,11.8844,484.249,150.391,39.6829,9.1575,2.94994,2.93691,2.9663,2.98583
2014-01-21 11:39:23,898,443576431082,21,0.233764,1.13159,0.903318,95.35,4.95606,18.5983,2.94799,12.4947,463.736,149.536,39.7939,9.37728,2.94994,2.93691,2.9663,2.98583
2014-01-21 17:51:48,220,443598775404,10,1.31164,1.13525,1.73584,96.682,4.95606,8.83262,2.95531,5.17051,472.527,146.851,40.1824,9.41391,2.95401,2.94098,2.9724,2.98827
2014-01-21 17:52:49,660,443598836844,11.625,1.69006,1.12426,0.0109863,93.352,4.96095,10.6637,2.95287,8.22227,493.528,147.339,39.9604,9.73137,2.95319,2.94017,2.96996,2.98827
2014-01-21 17:53:49,874,443598897058,13.625,0.0036621,1.13464,1.27258,95.239,4.95606,11.8844,2.95043,8.83262,479.365,146.851,39.7939,9.48717,2.94994,2.93691,2.96752,2.98461
2014-01-21 17:54:50,144,443598957328,15,0.00427245,1.13281,1.41784,95.461,4.95362,13.1051,2.94921,8.83262,475.457,147.949,39.8494,9.58485,2.94994,2.93691,2.96752,2.98461
2014-01-21 17:55:51,528,443599018712,16.125,1.23718,1.07605,0.012207,92.9635,4.95606,14.3258,2.94921,8.83262,491.819,148.56,39.7939,9.63369,2.94994,2.93691,2.9663,2.98461
2014-01-21 17:56:51,811,443599078995,17.125,0.0036621,1.12549,0.0115967,93.6295,4.95606,14.9361,2.94921,8.83262,472.527,149.292,40.0714,9.32844,2.94994,2.93691,2.9663,2.98461
2014-01-21 17:57:52,178,443599139362,17.5,0.0036621,1.03454,0.180053,93.907,4.95606,15.5465,2.94921,8.83262,473.015,149.048,39.7384,9.05982,2.94994,2.93691,2.9663,2.98461
2014-01-21 17:58:53,568,443599200752,18,0.00427245,1.12121,0.571898,94.462,4.95362,16.1568,2.94921,8.83262,476.19,148.56,40.0159,9.45054,2.94994,2.93691,2.9663,2.98461
2014-01-21 17:59:53,846,443599261030,18.375,2.04711,1.13281,2.0465,96.238,4.95362,16.7672,2.94921,8.83262,484.004,148.682,39.9049,9.38949,2.94994,2.93691,2.9663,2.98583
2014-01-21 18:00:54,190,443599321374,18.5,1.1029,1.12915,1.203,95.017,4.95362,16.7672,2.94921,8.22227,481.807,150.879,39.9049,9.01098,2.94994,2.93691,2.9663,2.98461
2014-01-21 19:27:41,483,443604528667,11.375,0.0036621,1.12854,0.0128173,93.352,4.96095,10.0533,2.95409,8.22227,492.063,145.996,39.9604,9.79242,2.95401,2.94098,2.97118,2.98827
2014-01-21 19:28:41,791,443604588975,13.5,0.358886,1.12121,0.0128173,93.907,4.96095,11.8844,2.95287,9.44298,458.363,147.095,39.6274,9.67032,2.95319,2.93935,2.96996,2.98705
2014-01-21 19:29:41,985,443604649169,14.875,0.173339,1.1322,0.605467,94.9615,4.9585,13.7154,2.95165,10.0533,472.771,147.217,39.6829,9.31623,2.95156,2.93854,2.96874,2.98583
2014-01-21 19:30:43,588,443604710772,17.125,1.47338,1.13647,0.0115967,92.9635,4.95606,14.9361,2.95043,10.0533,472.771,148.804,39.6829,9.35286,2.95075,2.93773,2.96752,2.98583
2014-01-21 19:31:43,950,443604771134,17.5,0.145263,1.13281,1.60095,95.905,4.95606,16.1568,2.95043,10.0533,485.714,149.17,39.9604,9.51159,2.95075,2.93773,2.96752,2.98583
2014-01-21 19:32:44,262,443604831446,17.875,1.9519,1.13342,2.07214,96.5155,4.95606,16.1568,2.95043,10.0533,498.656,150.269,39.6829,9.34065,2.94994,2.93691,2.96752,2.98583
2014-01-21 19:33:45,489,443604892673,18.75,0.598143,1.13769,2.12097,96.2935,4.95606,17.3776,2.94921,10.0533,479.609,150.879,39.8494,9.23076,2.94994,2.93691,2.9663,2.98583
2014-01-21 19:34:45,781,443604952965,18.75,0.0036621,1.12488,0.00671385,93.574,4.95606,17.3776,2.95043,10.0533,490.598,149.292,40.0159,9.13308,2.94994,2.93691,2.9663,2.98583
2014-01-21 19:35:46,58,443605013242,19.375,0.00305175,0.989988,0.0115967,94.0735,4.95606,17.3776,2.94921,9.44298,468.864,149.292,39.8494,9.23076,2.94994,2.93691,2.9663,2.98583
2014-01-21 19:36:47,761,443605074945,19.625,0.162353,1.13159,0.7843,94.795,4.95606,17.9879,2.94921,9.44298,487.423,150.635,39.7939,9.04761,2.94994,2.93691,2.9663,2.98583
