'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'EulerAngleErrors Data[0],'EulerAngleErrors Data[1],'EulerAngleErrors Data[2],'EulerAngleErrors Length,'Mode In,'Mode In,'Mode Out,'Mode Out,'StateVector Data[0],'StateVector Data[1],'StateVector Data[2],'StateVector Data[3],'StateVector Data[4],'StateVector Data[5],'StateVector Data[6],'StateVector Length,'Chosen FSS,'Current FFS Data[0],'Current FFS Data[1],'Current FFS Data[2],'Current FFS Data[3],'Current FFS Data[4],'Current FFS Data[5],'Current FFS Data[6],'Cycle Counter,'Gamma,'Useable FSS Data[0],'Useable FSS Data[1],'Useable FSS Data[2],'Useable FSS Data[3],'Useable FSS Data[4],'Useable FSS Data[5],'Useable_FSS Length,'Active Sensors Data[0],'Active Sensors Data[1],'Active Sensors Data[2],'Active Sensors Data[3],'Active Sensors Length,'Hold Transition,'StatePkp1p Data[0],'StatePkp1p Data[1],'StatePkp1p Data[2],'StatePkp1p Data[3],'StatePkp1p Data[4],'StatePkp1p Data[5],'StatePkp1p Data[6],'StatePkp1p Length
2014-01-21 11:34:21,634,443576128818,0,0,0,3,1,Passive,1,Passive,-0.0629898,-0.0505952,0.00184238,-0.885627,0.391472,0.243444,-0.0561211,7,3,3,1,4,0,0,0,0,2909,45.7353,0,1,0,0,0,0,6,1,1,0,0,4,0,0.0141928,0.0134598,0.014397,0.0280602,0.0647403,0.0573896,0.0618937,7
2014-01-21 11:35:22,827,443576190011,0,0,0,3,1,Passive,1,Passive,-0.0508051,-0.0560455,0.00501399,0.846845,-0.315165,0.402135,-0.147687,7,1,1,5,6,0,0,0,0,2940,45.9892,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0128542,0.0160522,0.0130817,0.0525253,0.0579822,0.0645735,0.0426316,7
2014-01-21 11:36:22,970,443576250154,0,0,0,3,1,Passive,1,Passive,-0.0465871,-0.060006,0.00266901,-0.428904,-0.0347831,-0.872752,0.230512,7,5,5,2,3,0,0,0,0,2970,46.6797,1,0,0,0,0,0,6,1,1,0,0,4,0,0.012884,0.0136582,0.0151391,0.0615515,0.0439383,0.0449159,0.0613521,7
2014-01-21 11:37:23,105,443576310289,0,0,0,3,1,Passive,1,Passive,-0.0502521,-0.0647381,0.0128145,-0.20688,0.337562,0.829005,-0.394974,7,2,2,3,4,0,0,0,0,3000,47.8031,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0157263,0.0129885,0.0133553,0.0537348,0.0530242,0.0296024,0.0701888,7
2014-01-21 11:38:23,299,443576370483,0,0,0,3,1,Passive,1,Passive,-0.0499038,-0.0639957,0.0059559,0.795892,-0.332394,-0.353146,0.362432,7,3,3,1,5,0,0,0,0,3030,49.3412,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0135976,0.0129147,0.0151695,0.0303108,0.0686829,0.0521851,0.0513888,7
2014-01-21 11:39:23,445,443576430629,0,0,0,3,1,Passive,1,Passive,-0.040742,-0.0619034,0.0106483,-0.927878,0.0368388,-0.319714,-0.18833,7,1,1,5,2,0,0,0,0,3060,51.2661,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0144925,0.0142712,0.0131559,0.0336233,0.0616625,0.0621315,0.046037,7
2014-01-21 11:40:23,605,443576490789,0,0,0,3,1,Passive,1,Passive,-0.0392321,-0.0673428,0.0106783,0.621447,0.440431,0.644868,-0.0630054,7,5,5,2,4,0,0,0,0,3090,53.5409,1,1,0,0,0,0,6,1,1,0,0,4,0,0.0134288,0.0128992,0.0150822,0.0404573,0.0403485,0.0491045,0.067403,7
2014-01-21 11:41:24,824,443576552008,0,0,0,3,1,Passive,1,Passive,-0.0437892,-0.0632616,0.0298242,-0.135634,-0.690447,-0.550175,0.44966,7,2,2,3,4,0,0,0,0,3121,56.2177,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0134115,0.0148155,0.0134909,0.0432742,0.0460032,0.0391883,0.0677078,7
2014-01-21 11:42:24,937,443576612121,0,0,0,3,1,Passive,1,Passive,-0.0508424,-0.0560871,0.0265342,-0.342073,0.582922,0.105719,-0.729392,7,3,3,1,6,0,0,0,0,3151,59.084,1,0,0,0,0,0,6,1,1,0,0,4,0,0.012906,0.0138178,0.0144715,0.0453781,0.0632721,0.0429303,0.0435336,7
2014-01-21 11:43:25,120,443576672304,0,0,0,3,1,Passive,1,Passive,-0.0582346,-0.0563119,0.0182936,0.505143,0.0458558,0.181199,0.842552,7,1,1,4,6,0,0,0,0,3181,62.1941,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0143423,0.0132319,0.0136849,0.0440236,0.0699771,0.0429233,0.033107,7
2014-01-21 11:44:25,347,443576732531,0,0,0,3,1,Passive,1,Passive,-0.0481852,-0.0472111,0.0282935,-0.583764,-0.666027,0.0112881,-0.464219,7,2,2,5,1,0,0,0,0,3211,65.5272,1,1,0,0,0,0,6,1,1,0,0,4,0,0.0138177,0.0137019,0.0134814,0.0368937,0.0484628,0.0468429,0.0602829,7
2014-01-21 11:45:25,454,443576792638,0,0,0,3,1,Passive,1,Passive,-0.0542034,-0.0417741,0.0396508,0.541119,0.711088,-0.438389,-0.0967496,7,2,2,3,4,0,0,0,0,3241,69.0785,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0143029,0.0129472,0.0136243,0.0476309,0.0336219,0.046008,0.0599656,7
2014-01-21 11:46:25,669,443576852853,0,0,0,3,1,Passive,1,Passive,-0.066899,-0.0331439,0.0404033,-0.387677,-0.269979,0.521909,0.710231,7,3,3,6,4,0,0,0,0,3271,72.85,1,0,0,0,0,0,6,1,1,0,0,4,0,0.014356,0.01327,0.0131212,0.0545101,0.0503183,0.0419715,0.0379066,7
2014-01-21 11:47:26,629,443576913813,0,0,0,3,1,Passive,1,Passive,-0.0678596,-0.0324444,0.0306677,0.0705456,-0.276776,-0.164705,-0.944082,7,1,1,6,4,0,0,0,0,3302,76.9891,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0132018,0.0145716,0.0128695,0.0519142,0.058569,0.0416807,0.0257729,7
2014-01-21 11:48:26,815,443576973999,0,0,0,3,1,Passive,1,Passive,-0.0633367,-0.0255289,0.0336479,0.32808,0.555995,-0.419673,0.63805,7,5,5,2,1,0,0,0,0,3332,81.2183,1,1,0,0,0,0,6,1,1,0,0,4,0,0.0125878,0.0135938,0.0142662,0.0454489,0.0469747,0.0408764,0.0491282,7
2014-01-21 11:49:26,948,443577034132,0,0,0,3,1,Passive,1,Passive,-0.0648886,-0.0216346,0.0351636,-0.503128,-0.261799,0.819951,-0.0774814,7,2,2,3,4,0,0,0,0,3362,85.6608,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0128705,0.0139907,0.0138263,0.0465575,0.0424674,0.0344732,0.0556785,7
