'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'SStates Loadshed,'SStates Loadshed Latch,'SStates Test Mode,'SStates Magnetometer,'SStates PXFSS,'SStates NXFSS,'SStates PYFSS,'SStates NYFSS,'SStates PZFSS,'SStates NZFSS,'SStates XWheel,'SStates YWheel,'SStates ZWheel,'SStates RateGyro,'SStates MTX,'SStates MTY,'SStates MTZ,'SStates GPS Supply,'SStates 5V Supply,'SStates Spare,'SStates Instrument,'SStates GPS,'SStates BCDR0State,'SStates BCDR1State,'+X Panel Current(mA),'+Y Panel Current(mA),'+Z Panel Current(mA),'-X Panel Current(mA),'-Y Panel Current(mA),'-Z Panel Current(mA),'+X Panel Temperature(°C),'+Y Panel Temperature(°C),'+Z Panel Temperature(°C),'-X Panel Temperature(°C),'-Y Panel Temperature(°C),'-Z Panel Temperature(°C),'Bus Voltage(V),'Main Switch Current(A),'5V Rail Voltage(V),'3V Rail Voltage(V),'3V Rail Current(mA),'ADC0 Temperture(°C),'ADC1 Temperture(°C),'ADC2 Temperture(°C),'BCDR0 Battery Voltage(V),'BCDR1 Battery Voltage(V),'HKC Current(mA),'ADCC Current(mA),'Magnetometer Voltage(V),'Rate Sensor Voltage(V),'Rate Sensor Current(mA),'Sun Sensor Voltage(V),'Sun Sensor Current(mA),'Mag. Torquer X Current(mA),'Mag. Torquer Y Current(mA),'Mag. Torquer Z Current(mA),'Wheel Sum Current(mA),'Wheel X Voltage(V),'Wheel Y Voltage(V),'Wheel Z Voltage(V),'ST Switch Voltage(V),'ST Switch Current(mA),'ST Voltage(V),'ST Current(mA),'Instrument Voltage(V),'Instrument Current(mA),'UHF Rx Current(mA),'UHF Rx Temperature(°C),'UHF Rx SSI(V),'S-Band Tx Voltage(V),'S-Band Tx Current(A)
2014-02-11 00:00:08,263,445348875447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82.945,14.8675,61.8175,1.565,5.4775,1.565,20.398,21.057,20.0712,21.057,17.3382,21.7237,5.18541,0.187174,0.399594,2.97707,8.13802,18.625,18.5,18.875,4.03476,3.99653,99.7719,10.4166,0.0021368,0.242352,0.222,0.82524,0.16276,0,0,0,12.207,0.0024512,0.0563776,0,0.367125,0.244,1.16035,0.313,0,18.7174,23.1934,19.7284,0.482176,0,0.020345
2014-02-11 00:01:13,256,445348940440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,155.718,1.565,3.9125,1.565,5.4775,1.565,20.3044,21.2467,19.5151,20.9152,17.8308,21.9638,5.23305,0.187174,0.397761,2.97494,8.38216,18.875,18.875,19,4.03476,3.99653,98.9581,10.2539,0.0021368,0.242352,0.222,0.82524,0.16276,0,0,0,12.207,0.0024512,0.0563776,0,0.367125,0.244,1.16035,0.313,0,18.7174,23.2453,19.9067,0.469359,0,0.020345
2014-02-11 00:02:18,274,445349005458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,155.718,0.7825,3.9125,1.565,5.4775,1.565,20.211,21.3894,19.3309,20.4917,18.463,22.1083,5.25687,0.185139,0.397761,2.97707,8.54492,19,19,19.25,4.03476,3.99653,98.6326,10.2539,0.0021368,0.2448,0.222,0.82524,0.16276,0,0,0,12.207,0.0024512,0.0563776,0,0.367125,0.244,1.16035,0.313,0,18.7174,23.2193,20.0851,0.487059,0,0.020345
2014-02-11 00:03:23,303,445349070487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,155.718,1.565,3.9125,1.565,5.4775,1.565,20.211,21.5802,19.3309,19.9317,19.1472,22.0119,5.22938,0.187174,0.397761,2.97707,8.30078,19.25,19.25,19.375,4.03476,3.99653,99.2836,10.3353,0.0021368,0.242352,0.222,0.82524,0.16276,0,0,0,12.207,0.0024512,0.0563776,0,0.367125,0.244,1.16035,0.313,0,18.7174,23.1414,20.2636,0.473632,0,0.020345
2014-02-11 00:04:28,320,445349135504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,6.26,158.065,20.3044,21.5802,19.5613,19.3769,19.8853,21.628,5.18358,0.187174,0.397761,2.97494,8.38216,19.375,19.375,19.5,4.03476,3.99653,99.6905,10.2539,0.0021368,0.242352,0.222,0.82524,0.16276,0,0,0,12.207,0.0024512,0.0563776,0,0.367125,0.488,1.16035,0.313,0,18.7174,23.1414,20.3975,0.457762,0,0.020345
2014-02-11 00:05:33,307,445349200491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,5.4775,158.065,20.5386,21.4847,19.9782,18.9183,20.398,21.1992,5.24954,0.187174,0.397761,2.97707,8.2194,19.5,19.5,19.625,4.03339,3.99516,99.0395,10.3353,0.0021368,0.2448,0.1665,0.82524,0.16276,0,0,0,12.207,0.0024512,0.0563776,0,0.367125,0.488,1.16035,0.313,0,18.7174,23.1934,20.5314,0.463866,0,0.020345
2014-02-11 00:06:38,355,445349265539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,11.7375,14.8675,20.7737,20.9624,20.4448,18.5084,19.9782,20.7266,4.1923,0.193277,0.397761,2.97494,8.38216,19.75,19.5,19.625,4.01155,3.99653,118.001,9.27732,0.0021368,0.198288,0.222,0.82524,0.16276,0,0,0,12.207,0.0024512,0.049024,0,0.367125,0.244,1.16035,0.313,0,19.5312,22.7518,20.6207,0.479125,0,0.0211588
2014-02-11 00:07:43,386,445349330570,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,6.26,2.3475,18.6902,19.469,19.1472,17.7859,18.7358,18.9183,4.18681,0.205484,0.397761,2.97494,8.38216,19.75,19.625,19.875,4.00472,3.99653,118.327,10.1725,0.0021368,0.200736,0.222,0.828414,0.16276,0,0,0,12.207,0.0024512,0.049024,0,0.367125,0.488,1.16035,0.313,0,19.5312,23.1154,20.576,0.47058,0,0.0211588
2014-02-11 00:08:48,391,445349395575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,6.26,1.565,17.0265,18.1461,17.9207,17.0709,17.5616,17.4275,4.18314,0.207519,0.397761,2.97494,8.05664,19.75,19.5,19.875,4.00199,3.99653,118.571,10.1725,0.0021368,0.198288,0.222,0.828414,0.16276,0,0,0,12.207,0.0024512,0.049024,0,0.364677,0.244,1.16035,0.313,0,19.5312,23.1414,20.5314,0.466307,0,0.0211588
2014-02-11 00:09:53,433,445349460617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,5.4775,1.565,15.6182,16.9821,16.849,16.319,16.4512,16.1872,4.18131,0.205484,0.397761,2.97494,8.30078,19.625,19.625,19.875,4.00062,3.99516,118.327,10.1725,0.0021368,0.198288,0.222,0.831588,0.16276,0,0,0,12.207,0.0024512,0.049024,0,0.364677,0.244,1.15364,0.313,0,19.5312,23.0375,20.3975,0.461425,0,0.0211588
