'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Reset Reason,'Reset Count,'SEU Count,'Ping Pointer,'Control Pointer,'Battery Temperature(°C),'Heater On,'Mode,'Bus Voltage(V),'Battery Voltage(V),'Battery Current(mA),'State of Charge(mA*h),'Bus Target(V),'Discharge Command
2014-01-31 00:00:09,39,444398476223,0,0,0,0,0,15.2553,0,Full,5.16547,4.0175,8.54209,6.30561,4.2,0
2014-01-31 00:01:09,406,444398536590,0,0,0,0,0,15.8684,0,Full,5.14531,4.01756,8.54209,6.44935,4.2,0
2014-01-31 00:02:09,568,444398596752,0,0,0,0,0,15.8684,0,Full,4.20204,3.96959,450.802,9.90063,4.2,0
2014-01-31 00:03:10,365,444398657549,0,0,0,0,0,15.8684,0,Full,4.19634,3.96306,453.557,18.0236,4.2,0
2014-01-31 00:04:10,803,444398717987,0,0,0,0,0,15.8684,0,Full,4.19834,3.95941,455.762,26.1122,4.2,0
2014-01-31 00:05:11,92,444398778276,0,0,0,0,0,15.8684,0,Full,4.20711,3.94347,625.226,34.1975,4.2,0
2014-01-31 00:06:11,325,444398838509,0,0,0,0,0,15.8684,0,Full,4.20819,3.94428,568.462,42.2691,4.2,0
2014-01-31 00:07:11,835,444398899019,0,0,0,0,0,16.4818,1,Full,4.19388,3.94859,543.111,50.3762,4.2,0
2014-01-31 00:08:12,291,444398959475,0,0,0,0,0,16.4818,0,Full,4.20004,3.9505,453.557,58.5541,4.2,0
2014-01-31 00:09:12,708,444399019892,0,0,0,0,0,16.4818,0,Full,4.20096,3.94938,455.762,66.6561,4.2,0
2014-01-31 00:10:12,905,444399080089,0,0,0,0,0,16.4818,0,Full,4.2005,3.94794,453.006,74.7268,4.2,0
2014-01-31 00:11:13,392,444399140576,0,0,0,0,0,16.4818,0,Full,4.20665,3.94,512.525,82.8509,4.2,0
2014-01-31 00:12:13,619,444399200803,0,0,0,0,0,15.8684,0,Full,4.19896,3.94338,451.628,90.9424,4.2,0
2014-01-31 00:13:14,327,444399261511,0,0,0,0,0,16.4818,0,Full,4.19804,3.94338,456.588,99.0901,4.2,0
2014-01-31 00:14:14,746,444399321930,0,0,0,0,0,16.4818,0,Full,4.20404,3.94203,451.904,107.202,4.2,0
2014-01-31 00:15:15,40,444399382224,0,0,0,0,0,17.0962,0,Full,4.19496,3.92309,732.966,115.306,4.2,0
2014-01-31 00:16:15,343,444399442527,0,0,0,0,0,17.0962,0,Full,4.20496,3.9355,464.028,123.413,4.2,0
2014-01-31 00:17:15,586,444399502770,0,0,0,0,0,15.8684,0,Full,4.19511,3.93613,452.455,131.512,4.2,0
2014-01-31 00:18:15,907,444399563091,0,0,0,0,0,16.4818,0,Full,4.20219,3.93516,454.659,139.619,4.2,0
2014-01-31 00:19:16,451,444399623635,0,0,0,0,0,16.4818,0,Full,4.19865,3.93397,455.762,147.752,4.2,0
2014-01-31 00:20:16,688,444399683872,0,0,0,0,0,16.4818,0,Full,4.20127,3.93238,455.762,155.848,4.2,0
2014-01-31 00:21:17,129,444399744313,0,0,0,0,0,2549.86,0,Full,4.20342,3.91444,666.283,163.992,4.2,0
2014-01-31 00:22:17,318,444399804502,0,0,0,0,0,16.4818,0,Full,4.21081,3.91603,588.853,172.101,4.2,0
2014-01-31 00:23:17,747,444399864931,0,0,0,0,0,16.4818,0,Full,4.19788,3.92538,453.006,180.232,4.2,0
2014-01-31 00:24:18,353,444399925537,0,0,0,0,0,16.4818,0,Full,4.20327,3.92447,453.833,188.384,4.2,0
2014-01-31 00:25:18,746,444399985930,0,0,0,0,0,16.4818,0,Full,4.19927,3.92259,455.21,196.504,4.2,0
2014-01-31 00:26:19,14,444400046198,0,0,0,0,0,16.4818,0,Full,4.18327,3.90756,710.095,204.618,4.2,0
2014-01-31 00:27:19,301,444400106485,0,0,0,0,0,16.4818,0,Fixed,4.20188,3.90588,582.515,212.76,4.2,0
2014-01-31 00:28:19,753,444400166937,0,0,0,0,0,16.4818,0,Fixed,4.20065,3.91466,453.557,220.909,4.2,0
2014-01-31 00:29:20,415,444400227599,0,0,0,0,0,15.8684,0,Fixed,4.19942,3.91325,454.384,229.086,4.2,0
2014-01-31 00:30:20,638,444400287822,0,0,0,0,0,16.4818,0,Fixed,4.19804,3.91109,455.762,237.213,4.2,0
2014-01-31 00:31:21,10,444400348194,0,0,0,0,0,16.4818,0,Fixed,4.19158,3.89159,744.264,245.377,4.2,0
2014-01-31 00:32:21,233,444400408417,0,0,0,0,0,1699.76,0,Fixed,4.20511,3.89225,649.474,253.53,4.2,0
2014-01-31 00:33:21,610,444400468794,0,0,0,0,0,15.8684,0,Fixed,4.20127,3.90209,453.282,261.708,4.2,0
2014-01-31 00:34:23,55,444400530239,0,0,0,0,0,15.2553,0,Fixed,4.2185,4.06975,-926.678,259.387,4.2,0
2014-01-31 00:35:23,467,444400590651,0,0,0,0,0,15.8684,0,Fixed,5.11854,4.09875,-1028.36,239.378,4.2,0
2014-01-31 00:36:23,772,444400650956,0,0,0,0,0,15.2553,0,Fixed,5.32686,4.11131,-1224.27,222.147,4.2,0
2014-01-31 00:37:24,637,444400711821,0,0,0,0,0,15.2553,0,Fixed,5.10069,4.10913,-853.382,205.931,4.2,0
2014-01-31 00:38:24,909,444400772093,0,0,0,0,0,15.2553,0,Fixed,5.24301,4.11888,-968.011,190.814,4.2,0
2014-01-31 00:39:25,175,444400832359,0,0,0,0,0,15.2553,0,Fixed,5.10392,4.09959,-853.933,176.495,4.2,0
2014-01-31 00:40:25,513,444400892697,0,0,0,0,0,15.8684,0,Fixed,5.22378,4.10584,-621.919,162.581,4.2,0
2014-01-31 00:41:25,822,444400953006,0,0,0,0,0,15.8684,0,Fixed,5.22962,4.10819,-704.584,149.524,4.2,0
2014-01-31 00:42:26,712,444401013896,0,0,0,0,0,15.2553,0,Fixed,5.26932,4.0975,-517.209,136.558,4.2,0
2014-01-31 00:43:27,96,444401074280,0,0,0,0,0,15.2553,0,Fixed,5.11685,4.10566,-654.71,124.568,4.2,0
2014-01-31 00:44:27,390,444401134574,0,0,0,0,0,15.8684,0,Fixed,5.15746,4.11025,-631.012,112.708,4.2,0
2014-01-31 00:45:27,608,444401194792,0,0,0,0,0,15.2553,0,Fixed,5.24947,4.11909,-755.01,101.755,4.2,0
2014-01-31 00:46:29,81,444401256265,0,0,0,0,0,15.2553,0,Fixed,4.91099,4.10763,-642.034,90.7004,4.2,0
2014-01-31 00:47:29,409,444401316593,0,0,0,0,0,14.6425,0,Fixed,5.33993,4.10266,-738.753,80.6445,4.2,0
2014-01-31 00:48:29,642,444401376826,0,0,0,0,0,15.2553,0,Fixed,5.01023,4.1065,-557.715,70.8269,4.2,0
2014-01-31 00:49:30,719,444401437903,0,0,0,0,0,15.2553,0,Fixed,5.29116,4.12063,-823.071,61.366,4.2,0
2014-01-31 00:50:31,149,444401498333,0,0,0,0,0,14.6425,0,Fixed,5.14116,4.1085,-699.349,52.3086,4.2,0
2014-01-31 00:51:31,369,444401558553,0,0,0,0,0,14.6425,0,Full,5.33193,4.03969,6.61323,0.0506288,4.2,0
2014-01-31 00:52:31,681,444401618865,0,0,0,0,0,14.6425,0,Full,5.34578,4.03119,6.61323,0.161761,4.2,0
2014-01-31 00:53:32,745,444401679929,0,0,0,0,0,14.6425,0,Full,5.33378,4.02703,6.61323,0.274279,4.2,0
2014-01-31 00:54:33,51,444401740235,0,0,0,0,0,15.2553,0,Full,5.2667,4.02459,6.88878,0.385954,4.2,0
2014-01-31 00:55:33,421,444401800605,0,0,0,0,0,14.6425,0,Full,5.29455,4.02303,6.88878,0.501789,4.2,0
2014-01-31 00:56:33,723,444401860907,0,0,0,0,0,15.2553,0,Full,5.29855,4.02203,6.88878,0.617593,4.2,0
2014-01-31 00:57:34,993,444401922177,0,0,0,0,0,14.6425,0,Full,5.19039,4.02131,6.88878,0.735188,4.2,0
2014-01-31 00:58:35,276,444401982460,0,0,0,0,0,15.2553,0,Full,5.30409,4.02081,6.88878,0.85092,4.2,0
