'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Reset Count File,'Reset Reason File,'Comm Err Count File,'Scrub Index File,'SEU Count File,'Init Pointer File,'Ping Pointer File,'ADC Raw1 File,'ADC Raw2 File,'ADC Raw3 File,'ADC Raw4 File,'PWM Setting File,'PWM Period File,'PWM Controller Pointer File,'PWM Controller Cycle File,'PWM DCycle1 File,'PWM DCycle2 File,'PWM DCycle3 File,'PWM DCycle4 File,'Converted Temp1 File(°C),'Converted Temp2 File(°C),'Converted Temp3 File(°C),'Converted Temp4 File(°C),'Controller P Gain File,'Controller I Gain File,'Controller D Gain File,'Controller I Max File,'Controller Max DT File,'Controller SetPoint File,'Controller I State File
2014-01-31 09:11:59,849,444431587033,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,
2014-01-31 09:12:59,993,444431647177,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15199e+032,6.08655e+017,-33.9473,1.75641e-017,,,,,,,
2014-01-31 09:14:00,164,444431707348,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15467e+032,2.44789e+024,-1.75505e+032,-2.45507e+038,,,,,,,
2014-01-31 09:15:00,374,444431767558,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14857e+032,-9.10721e+012,1.66153e+035,4.39531e-024,,,,,,,
2014-01-31 09:16:00,495,444431827679,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14977e+032,-7.23409e-018,0.00783634,-2.09199e-022,,,,,,,
2014-01-31 09:17:00,613,444431887797,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15284e+032,-3.14685e-005,-6.01853e-036,3.66587e-024,,,,,,,
2014-01-31 09:18:00,739,444431947923,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14531e+032,2.89372e-017,0.501556,-1.76315e-022,,,,,,,
2014-01-31 09:19:00,844,444432008028,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15521e+032,-6.45321e+026,4.78321e-007,-2.68575e-022,,,,,,,
2014-01-31 09:20:00,982,444432068166,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,6.9444e-018,2.65846e+036,1.59469e-024,,,,,,,
2014-01-31 09:21:01,120,444432128304,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15299e+032,-1.73227e+035,3.95839e-031,-4.68019e-023,,,,,,,
2014-01-31 09:22:01,259,444432188443,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15422e+032,2.41844e+024,-3.73524e+010,1.96197e-035,,,,,,,
2014-01-31 09:23:01,408,444432248592,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,4.66031e-010,2.65846e+036,8.34829e-025,,,,,,,
2014-01-31 09:24:01,554,444432308738,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14377e+032,-2.66057e+036,4.15384e+034,1.48548e-024,,,,,,,
2014-01-31 09:25:01,633,444432368817,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.1439e+032,4.13919e-025,-9.62965e-035,6.49453e-025,,,,,,,
2014-01-31 09:26:01,713,444432428897,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14377e+032,-2.59821e+033,1.66153e+035,5.05212e-025,,,,,,,
2014-01-31 09:27:02,113,444432489297,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14417e+032,-4.22918e+031,4.67153e-010,-1.36109e-023,,,,,,,
2014-01-31 09:28:02,604,444432549788,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14377e+032,-9.91138e+027,6.64614e+035,1.94628e-024,,,,,,,
2014-01-31 09:29:02,953,444432610137,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15517e+032,0,0,0,,,,,,,
2014-01-31 09:30:03,458,444432670642,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14496e+032,1.00396e-034,2.5326e-029,-2.6e-023,,,,,,,
2014-01-31 09:31:03,859,444432731043,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15308e+032,0.130322,4.67111e-010,-1.46837e-023,,,,,,,
2014-01-31 09:32:04,307,444432791491,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15284e+032,1.60634e-033,0.00195926,-4.54707e-024,,,,,,,
2014-01-31 09:33:04,753,444432851937,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14412e+032,4.97138e-007,1.58336e-030,-1.98732e-024,,,,,,,
2014-01-31 09:34:05,175,444432912359,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14813e+032,4.01585e-034,0.000122454,-2.4046e-024,,,,,,,
2014-01-31 09:35:05,616,444432972800,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14452e+032,2.08515,7.65384e-006,-5.34285e-024,,,,,,,
2014-01-31 09:36:06,107,444433033291,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15343e+032,1.60629e-033,0.00783682,-1.86706e-024,,,,,,,
2014-01-31 09:37:06,429,444433093613,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,0.000488654,1.66153e+035,8.40585e-025,,,,,,,
2014-01-31 09:38:06,962,444433154146,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14848e+032,6.57937e-030,0.0313482,-1.3627e-024,,,,,,,
