'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'HKC Temperature(°C),'Reset Count,'Last Reset Reason
2014-01-31 00:00:09,45,444398476229,24.1535,0,0x00008000
2014-01-31 00:01:09,413,444398536597,24.2303,0,0x00008000
2014-01-31 00:02:09,574,444398596758,24.3839,0,0x00008000
2014-01-31 00:03:10,371,444398657555,24.3071,0,0x00008000
2014-01-31 00:04:10,809,444398717993,24.3839,0,0x00008000
2014-01-31 00:05:11,98,444398778282,24.6147,0,0x00008000
2014-01-31 00:06:11,331,444398838515,24.4608,0,0x00008000
2014-01-31 00:07:11,841,444398899025,24.5377,0,0x00008000
2014-01-31 00:08:12,298,444398959482,24.4608,0,0x00008000
2014-01-31 00:09:12,715,444399019899,24.5377,0,0x00008000
2014-01-31 00:10:12,911,444399080095,24.3071,0,0x00008000
2014-01-31 00:11:13,397,444399140581,24.1535,0,0x00008000
2014-01-31 00:12:13,625,444399200809,23.9233,0,0x00008000
2014-01-31 00:13:14,333,444399261517,23.6169,0,0x00008000
2014-01-31 00:14:14,753,444399321937,23.6169,0,0x00008000
2014-01-31 00:15:15,46,444399382230,23.3874,0,0x00008000
2014-01-31 00:16:15,349,444399442533,23.0818,0,0x00008000
2014-01-31 00:17:15,593,444399502777,22.5479,0,0x00008000
2014-01-31 00:18:15,913,444399563097,22.4717,0,0x00008000
2014-01-31 00:19:16,476,444399623660,22.015,0,0x00008000
2014-01-31 00:20:16,694,444399683878,21.4829,0,0x00008000
2014-01-31 00:21:17,135,444399744319,21.1791,0,0x00008000
2014-01-31 00:22:17,324,444399804508,20.8755,0,0x00008000
2014-01-31 00:23:17,753,444399864937,20.4203,0,0x00008000
2014-01-31 00:24:18,359,444399925543,19.9652,0,0x00008000
2014-01-31 00:25:18,752,444399985936,19.586,0,0x00008000
2014-01-31 00:26:19,21,444400046205,19.2826,0,0x00008000
2014-01-31 00:27:19,307,444400106491,18.7514,0,0x00008000
2014-01-31 00:28:19,759,444400166943,18.5236,0,0x00008000
2014-01-31 00:29:20,420,444400227604,18.2198,0,0x00008000
2014-01-31 00:30:20,644,444400287828,17.7636,0,0x00008000
2014-01-31 00:31:21,16,444400348200,17.2305,0,0x00008000
2014-01-31 00:32:21,239,444400408423,16.7728,0,0x00008000
2014-01-31 00:33:21,616,444400468800,16.3141,0,0x00008000
2014-01-31 00:34:23,62,444400530246,16.0078,0,0x00008000
2014-01-31 00:35:23,472,444400590656,15.5473,0,0x00008000
2014-01-31 00:36:23,779,444400650963,15.2395,0,0x00008000
2014-01-31 00:37:24,643,444400711827,15.0083,0,0x00008000
2014-01-31 00:38:24,916,444400772100,14.5448,0,0x00008000
2014-01-31 00:39:25,181,444400832365,14.1573,0,0x00008000
2014-01-31 00:40:25,519,444400892703,14.0796,0,0x00008000
2014-01-31 00:41:25,836,444400953020,13.9242,0,0x00008000
2014-01-31 00:42:26,718,444401013902,13.7685,0,0x00008000
2014-01-31 00:43:27,102,444401074286,13.6127,0,0x00008000
2014-01-31 00:44:27,397,444401134581,13.3003,0,0x00008000
2014-01-31 00:45:27,613,444401194797,13.222,0,0x00008000
2014-01-31 00:46:29,86,444401256270,13.3003,0,0x00008000
2014-01-31 00:47:29,427,444401316611,13.0654,0,0x00008000
2014-01-31 00:48:29,648,444401376832,13.222,0,0x00008000
2014-01-31 00:49:30,724,444401437908,12.9085,0,0x00008000
2014-01-31 00:50:31,155,444401498339,13.0654,0,0x00008000
2014-01-31 00:51:31,376,444401558560,13.0654,0,0x00008000
2014-01-31 00:52:31,687,444401618871,12.987,0,0x00008000
2014-01-31 00:53:32,751,444401679935,12.987,0,0x00008000
2014-01-31 00:54:33,57,444401740241,12.987,0,0x00008000
2014-01-31 00:55:33,427,444401800611,13.222,0,0x00008000
2014-01-31 00:56:33,729,444401860913,13.1437,0,0x00008000
2014-01-31 00:57:35,1,444401922185,13.222,0,0x00008000
2014-01-31 00:58:35,281,444401982465,13.3785,0,0x00008000
2014-01-31 00:59:35,606,444402042790,13.4566,0,0x00008000
2014-01-31 01:00:35,910,444402103094,13.5347,0,0x00008000
2014-01-31 01:01:36,651,444402163835,13.7685,0,0x00008000
2014-01-31 01:02:37,15,444402224199,13.9242,0,0x00008000
2014-01-31 01:03:37,330,444402284514,14.0796,0,0x00008000
2014-01-31 01:04:37,693,444402344877,14.3124,0,0x00008000
2014-01-31 01:05:38,705,444402405889,14.4674,0,0x00008000
2014-01-31 01:06:39,8,444402466192,14.6995,0,0x00008000
2014-01-31 01:07:39,443,444402526627,14.854,0,0x00008000
2014-01-31 01:08:39,709,444402586893,15.0083,0,0x00008000
2014-01-31 01:09:39,867,444402647051,15.3165,0,0x00008000
2014-01-31 01:10:40,935,444402708119,15.5473,0,0x00008000
2014-01-31 01:11:41,178,444402768362,15.5473,0,0x00008000
2014-01-31 01:12:41,473,444402828657,15.9311,0,0x00008000
2014-01-31 01:13:41,813,444402888997,16.3141,0,0x00008000
2014-01-31 01:14:42,972,444402950156,16.5436,0,0x00008000
2014-01-31 01:15:43,288,444403010472,16.62,0,0x00008000
2014-01-31 01:16:43,713,444403070897,16.9255,0,0x00008000
2014-01-31 01:17:44,696,444403131880,17.3067,0,0x00008000
2014-01-31 01:18:45,4,444403192188,17.3829,0,0x00008000
2014-01-31 01:19:45,219,444403252403,17.8396,0,0x00008000
2014-01-31 01:20:45,620,444403312804,18.0678,0,0x00008000
2014-01-31 01:21:46,809,444403373993,18.2198,0,0x00008000
2014-01-31 01:22:47,150,444403434334,18.3717,0,0x00008000
2014-01-31 01:23:47,576,444403494760,18.5236,0,0x00008000
2014-01-31 01:24:47,901,444403555085,18.9791,0,0x00008000
2014-01-31 01:25:48,776,444403615960,18.9791,0,0x00008000
2014-01-31 01:26:49,223,444403676407,19.2067,0,0x00008000
2014-01-31 01:27:49,512,444403736696,19.6618,0,0x00008000
2014-01-31 01:28:49,782,444403796966,19.8894,0,0x00008000
2014-01-31 01:29:50,887,444403858071,19.8135,0,0x00008000
2014-01-31 01:30:51,177,444403918361,19.9652,0,0x00008000
2014-01-31 01:31:51,432,444403978616,20.1927,0,0x00008000
2014-01-31 01:32:51,548,444404038732,20.4961,0,0x00008000
2014-01-31 01:33:52,821,444404100005,20.572,0,0x00008000
2014-01-31 01:34:53,248,444404160432,20.7237,0,0x00008000
2014-01-31 01:35:53,478,444404220662,20.8755,0,0x00008000
2014-01-31 01:36:53,864,444404281048,20.9514,0,0x00008000
2014-01-31 01:37:54,826,444404342010,21.1791,0,0x00008000
2014-01-31 01:38:55,36,444404402220,21.4069,0,0x00008000
2014-01-31 01:39:55,306,444404462490,21.331,0,0x00008000
2014-01-31 01:40:55,609,444404522793,21.5588,0,0x00008000
2014-01-31 01:41:56,399,444404583583,21.4829,0,0x00008000
2014-01-31 01:42:56,760,444404643944,21.5588,0,0x00008000
2014-01-31 01:43:56,982,444404704166,21.5588,0,0x00008000
2014-01-31 01:44:57,363,444404764547,21.4829,0,0x00008000
2014-01-31 01:45:57,744,444404824928,21.5588,0,0x00008000
2014-01-31 01:46:58,406,444404885590,21.5588,0,0x00008000
2014-01-31 01:47:58,627,444404945811,21.4829,0,0x00008000
2014-01-31 01:48:58,939,444405006123,21.255,0,0x00008000
2014-01-31 01:49:59,167,444405066351,21.255,0,0x00008000
2014-01-31 01:50:59,441,444405126625,21.255,0,0x00008000
2014-01-31 01:51:59,728,444405186912,21.0273,0,0x00008000
2014-01-31 01:53:00,516,444405247700,20.9514,0,0x00008000
2014-01-31 01:54:00,854,444405308038,20.6478,0,0x00008000
2014-01-31 01:55:01,7,444405368191,20.4203,0,0x00008000
2014-01-31 01:56:01,448,444405428632,20.1927,0,0x00008000
2014-01-31 01:57:01,783,444405488967,19.8894,0,0x00008000
2014-01-31 01:58:02,271,444405549455,19.6618,0,0x00008000
2014-01-31 01:59:02,583,444405609767,19.2826,0,0x00008000
2014-01-31 02:00:03,0,444405670184,19.1308,0,0x00008000
2014-01-31 02:01:03,209,444405730393,18.6755,0,0x00008000
2014-01-31 02:02:03,547,444405790731,18.4477,0,0x00008000
2014-01-31 02:03:03,691,444405850875,18.2198,0,0x00008000
2014-01-31 02:04:04,444,444405911628,17.7636,0,0x00008000
2014-01-31 02:05:04,839,444405972023,17.3829,0,0x00008000
2014-01-31 02:06:05,212,444406032396,17.1543,0,0x00008000
2014-01-31 02:07:05,455,444406092639,16.6964,0,0x00008000
2014-01-31 02:08:05,804,444406152988,16.3906,0,0x00008000
2014-01-31 02:09:06,507,444406213691,16.0844,0,0x00008000
2014-01-31 02:10:06,835,444406274019,15.7009,0,0x00008000
2014-01-31 02:11:07,107,444406334291,15.2395,0,0x00008000
2014-01-31 02:12:07,346,444406394530,15.0083,0,0x00008000
2014-01-31 02:13:07,665,444406454849,14.5448,0,0x00008000
2014-01-31 02:14:09,109,444406516293,14.0796,0,0x00008000
2014-01-31 02:15:09,291,444406576475,13.8464,0,0x00008000
2014-01-31 02:16:09,497,444406636681,13.6906,0,0x00008000
2014-01-31 02:17:11,69,444406698253,13.3785,0,0x00008000
2014-01-31 02:18:11,393,444406758577,13.1437,0,0x00008000
2014-01-31 02:19:11,592,444406818776,12.594,0,0x00008000
2014-01-31 02:20:13,9,444406880193,12.5152,0,0x00008000
2014-01-31 02:21:13,164,444406940348,12.1993,0,0x00008000
2014-01-31 02:22:13,554,444407000738,11.9617,0,0x00008000
2014-01-31 02:23:13,809,444407060993,11.7235,0,0x00008000
2014-01-31 02:24:14,834,444407122018,11.6439,0,0x00008000
2014-01-31 02:25:15,205,444407182389,11.6439,0,0x00008000
2014-01-31 02:26:15,473,444407242657,11.3249,0,0x00008000
2014-01-31 02:27:15,857,444407303041,11.3249,0,0x00008000
2014-01-31 02:28:16,764,444407363948,11.0849,0,0x00008000
2014-01-31 02:29:16,997,444407424181,11.165,0,0x00008000
2014-01-31 02:30:17,442,444407484626,11.245,0,0x00008000
2014-01-31 02:31:17,679,444407544863,11.165,0,0x00008000
2014-01-31 02:32:18,962,444407606146,11.0047,0,0x00008000
2014-01-31 02:33:19,97,444407666281,11.0849,0,0x00008000
2014-01-31 02:34:19,420,444407726604,11.0849,0,0x00008000
2014-01-31 02:35:19,746,444407786930,11.165,0,0x00008000
2014-01-31 02:36:20,901,444407848085,11.245,0,0x00008000
2014-01-31 02:37:21,121,444407908305,11.3249,0,0x00008000
2014-01-31 02:38:21,384,444407968568,11.4846,0,0x00008000
2014-01-31 02:39:21,723,444408028907,11.5643,0,0x00008000
2014-01-31 02:40:24,923,444408092107,11.803,0,0x00008000
2014-01-31 02:41:25,63,444408152247,12.041,0,0x00008000
2014-01-31 02:42:25,192,444408212376,11.9617,0,0x00008000
2014-01-31 02:43:25,339,444408272523,12.2784,0,0x00008000
2014-01-31 02:44:25,485,444408332669,12.2784,0,0x00008000
2014-01-31 02:45:25,612,444408392796,12.5152,0,0x00008000
2014-01-31 02:46:26,695,444408453879,12.594,0,0x00008000
2014-01-31 02:47:27,193,444408514377,12.987,0,0x00008000
2014-01-31 02:48:27,330,444408574514,12.987,0,0x00008000
2014-01-31 02:49:27,772,444408634956,13.222,0,0x00008000
2014-01-31 02:50:28,753,444408695937,13.3003,0,0x00008000
2014-01-31 02:51:29,198,444408756382,13.7685,0,0x00008000
2014-01-31 02:52:29,437,444408816621,13.7685,0,0x00008000
2014-01-31 02:53:29,665,444408876849,14.2349,0,0x00008000
2014-01-31 02:54:30,974,444408938158,14.3124,0,0x00008000
2014-01-31 02:55:31,326,444408998510,14.6995,0,0x00008000
2014-01-31 02:56:31,552,444409058736,14.9312,0,0x00008000
2014-01-31 02:57:32,976,444409120160,15.1625,0,0x00008000
2014-01-31 02:58:33,229,444409180413,15.4704,0,0x00008000
2014-01-31 02:59:33,342,444409240526,15.7777,0,0x00008000
2014-01-31 03:00:33,793,444409300977,15.8544,0,0x00008000
2014-01-31 03:01:34,921,444409362105,16.161,0,0x00008000
2014-01-31 03:02:35,247,444409422431,16.5436,0,0x00008000
2014-01-31 03:03:35,631,444409482815,16.8491,0,0x00008000
2014-01-31 03:04:36,769,444409543953,17.1543,0,0x00008000
2014-01-31 03:05:37,216,444409604400,17.3829,0,0x00008000
