'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Tx ADC Temperature(°C),'PA Forward Power(V),'PA Reverse Power(V),'PA Control Signal(V),'3V Analog Supply Current PA(mA),'5V Supply(V),'Synthesizer Temperature(°C),'3V Analog Supply Voltage PA(V),'Power Amplifier Temperature(°C),'5V Supply Current(mA),'3V Analog Supply Current CB(mA),'3V VCO Supply Current(mA),'3V Digital Supply Current(mA),'Synthesizer Lock A(V),'Synthesizer Lock B(V),'3V Analog Supply Voltage CB(V),'3V Digital Supply Voltage CB(V)
2014-02-23 08:34:23,807,446416530991,12.375,0.82031,1.12976,0.422362,92.242,4.95362,11.274,2.95287,7.00157,490.109,148.071,39.5719,9.43833,2.95319,2.94017,2.96996,2.98705
2014-02-23 08:35:28,641,446416595825,14,0.00427245,1.11816,0.0738523,93.2965,4.95606,12.4947,2.95165,8.83262,491.33,148.193,39.8494,9.36507,2.95156,2.93854,2.96874,2.98705
2014-02-23 08:36:33,654,446416660838,15,2.12036,1.12671,0.0109863,93.6295,4.95362,13.7154,2.95043,8.83262,467.887,147.583,39.6829,9.57264,2.95075,2.93773,2.96752,2.98583
2014-02-23 08:37:38,660,446416725844,16.25,0.172729,1.13098,0.336303,93.796,4.95362,14.9361,2.95043,9.44298,485.714,149.17,40.0159,9.25518,2.95075,2.93773,2.96752,2.98583
2014-02-23 08:38:43,672,446416790856,17.125,0.00305175,1.12426,1.57043,96.2935,4.95362,15.5465,2.94921,10.0533,486.446,148.193,39.7939,9.32844,2.94994,2.93773,2.96752,2.98583
2014-02-23 08:39:48,655,446416855839,18,2.11975,1.12426,0.012207,93.7405,4.95362,16.1568,2.94921,10.6637,480.586,150.635,39.7384,9.19413,2.94994,2.93691,2.9663,2.98461
2014-02-23 08:40:53,708,446416920892,19,0.0036621,1.13464,1.82434,96.238,4.95362,17.3776,2.94921,11.274,484.981,148.682,40.1824,9.47496,2.94994,2.93691,2.9663,2.98583
2014-02-23 08:41:58,683,446416985867,19.625,2.12219,1.12243,0.012207,93.907,4.95362,17.9879,2.94921,11.274,476.678,150.635,39.6274,9.04761,2.94994,2.93691,2.9663,2.98583
2014-02-23 08:43:03,661,446417050845,20.25,0.424193,1.13159,0.287475,95.017,4.95362,18.5983,2.94921,11.8844,481.318,150.146,39.6829,8.99877,2.94994,2.93691,2.9663,2.98583
2014-02-23 10:07:34,86,446422121270,5.125,1.09802,1.1383,2.1173,96.016,4.95606,4.56016,2.95531,4.56016,475.946,145.142,39.6274,9.70695,2.95482,2.9418,2.9724,2.98827
2014-02-23 10:08:39,89,446422186273,8,2.00683,1.12426,0.0109863,93.2965,4.95606,7.00157,2.95409,7.00157,473.504,146.362,39.8494,9.35286,2.95319,2.94017,2.97118,2.98827
2014-02-23 10:09:39,636,446422246820,10.25,0.00305175,1.12243,0.48889,94.5175,4.95606,8.83262,2.95287,8.22227,475.702,146.973,40.1269,9.25518,2.95238,2.93935,2.96996,2.98705
2014-02-23 10:10:39,733,446422306917,12.25,0.00305175,1.11633,0.0115967,92.797,4.95606,10.6637,2.95165,8.83262,458.608,147.339,39.7939,9.56043,2.95156,2.93854,2.96874,2.98705
