'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Tx ADC Temperature(°C),'PA Forward Power(V),'PA Reverse Power(V),'PA Control Signal(V),'3V Analog Supply Current PA(mA),'5V Supply(V),'Synthesizer Temperature(°C),'3V Analog Supply Voltage PA(V),'Power Amplifier Temperature(°C),'5V Supply Current(mA),'3V Analog Supply Current CB(mA),'3V VCO Supply Current(mA),'3V Digital Supply Current(mA),'Synthesizer Lock A(V),'Synthesizer Lock B(V),'3V Analog Supply Voltage CB(V),'3V Digital Supply Voltage CB(V)
2014-02-24 07:50:09,273,446500276457,14.625,1.43921,1.13403,1.89514,95.461,4.95118,13.1051,2.94921,8.83262,482.539,147.705,39.8494,9.54822,2.94912,2.93691,2.9663,2.98461
2014-02-24 07:51:09,855,446500337039,16.25,0.0036621,1.1206,0.0103759,93.2965,4.95362,13.7154,2.94921,9.44298,460.317,148.193,39.6274,9.26739,2.94994,2.93691,2.9663,2.98461
2014-02-24 07:52:09,975,446500397159,16.5,1.05407,1.13342,0.0115967,93.463,4.95118,14.9361,2.94921,9.44298,467.155,148.804,39.7384,9.14529,2.94912,2.9361,2.9663,2.98461
2014-02-24 07:53:21,787,446500468971,16.5,1.05407,1.13342,0.0115967,93.463,4.95118,14.9361,2.94921,9.44298,467.155,148.804,39.7384,9.14529,2.94912,2.9361,2.9663,2.98461
2014-02-24 07:54:21,909,446500529093,18.75,0.0036621,1.13525,0.0109863,93.5185,4.95118,16.7672,2.94921,10.6637,480.097,150.269,39.7384,9.20634,2.94912,2.9361,2.9663,2.98461
2014-02-24 07:55:22,260,446500589444,20.125,0.596312,1.13098,1.78955,97.2371,4.95606,17.3776,2.94799,11.274,483.028,149.414,39.7384,9.02319,2.94912,2.9361,2.9663,2.98461
2014-02-24 07:56:22,275,446500649459,20,0.00549315,1.13281,0.0115967,93.019,4.95362,17.9879,2.94799,11.8844,495.482,149.17,39.8494,9.37728,2.94912,2.9361,2.9663,2.98461
2014-02-24 07:57:27,329,446500714513,20.375,0.0036621,1.1206,0.0109863,93.2965,4.95362,18.5983,2.94799,11.8844,472.527,149.292,39.6829,9.30402,2.94994,2.9361,2.96508,2.98461
2014-02-24 09:22:45,716,446505832900,6.625,0.00305175,1.11328,0.0109863,92.908,4.94874,5.17051,2.95043,5.78086,477.655,145.63,39.9604,9.35286,2.94994,2.93691,2.96752,2.98461
2014-02-24 09:23:50,417,446505897601,9.625,2.1173,1.12793,0.012207,92.9635,4.95118,8.22227,2.95043,7.61192,481.318,145.996,39.7939,9.49938,2.94994,2.93691,2.96752,2.98461
2014-02-24 09:24:57,500,446505964684,11.875,0.0036621,1.13769,2.11791,95.8495,4.95118,10.0533,2.94921,8.22227,482.783,146.973,39.8494,9.24297,2.94994,2.93691,2.9663,2.98461
2014-02-24 09:25:57,943,446506025127,13.75,0.145874,1.10962,0.0115967,92.797,4.95118,11.8844,2.94921,8.83262,476.678,146.484,39.9049,9.51159,2.94994,2.93691,2.9663,2.98461
