'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Tx ADC Temperature(°C),'PA Forward Power(V),'PA Reverse Power(V),'PA Control Signal(V),'3V Analog Supply Current PA(mA),'5V Supply(V),'Synthesizer Temperature(°C),'3V Analog Supply Voltage PA(V),'Power Amplifier Temperature(°C),'5V Supply Current(mA),'3V Analog Supply Current CB(mA),'3V VCO Supply Current(mA),'3V Digital Supply Current(mA),'Synthesizer Lock A(V),'Synthesizer Lock B(V),'3V Analog Supply Voltage CB(V),'3V Digital Supply Voltage CB(V)
2014-01-16 08:40:36,985,443133704169,15.125,2.05261,1.13281,2.04101,94.1845,4.95606,13.7154,2.95043,8.22227,490.109,148.926,39.7384,9.59706,2.95075,2.93691,2.96752,2.98583
2014-01-16 08:41:37,150,443133764334,15.625,0.0036621,1.11694,0.0115967,93.241,4.95362,14.3258,2.94921,8.83262,472.527,148.804,39.6829,9.13308,2.95075,2.93691,2.9663,2.98583
2014-01-16 08:42:37,274,443133824458,16.5,2.10937,1.11511,0.0115967,94.5175,4.95362,14.9361,2.94921,9.44298,452.014,150.391,39.9049,9.42612,2.94994,2.93691,2.9663,2.98461
2014-01-16 08:44:37,741,443133944925,18.375,1.64978,1.13037,1.55151,95.794,4.95362,16.1568,2.94921,10.6637,481.807,149.536,39.7384,9.43833,2.94994,2.93691,2.9663,2.98583
2014-01-16 08:45:39,316,443134006500,18.625,1.60949,1.13159,2.04711,96.1825,4.95362,16.7672,2.94921,11.274,486.691,149.292,39.5719,9.37728,2.94994,2.93691,2.9663,2.98583
2014-01-16 08:48:40,790,443134187974,20.75,0.0036621,1.10595,0.0115967,93.685,4.95362,18.5983,2.94921,13.1051,470.329,149.048,39.7384,9.30402,2.94994,2.93691,2.9663,2.98461
2014-01-16 08:52:42,958,443134430142,23.25,1.72851,1.1322,1.94091,97.0705,4.95606,21.65,2.94799,15.5465,485.225,151.855,39.9604,9.08424,2.94994,2.9361,2.96508,2.98583
2014-01-16 08:40:36,985,443133704169,15.125,2.05261,1.13281,2.04101,94.1845,4.95606,13.7154,2.95043,8.22227,490.109,148.926,39.7384,9.59706,2.95075,2.93691,2.96752,2.98583
2014-01-16 08:41:37,150,443133764334,15.625,0.0036621,1.11694,0.0115967,93.241,4.95362,14.3258,2.94921,8.83262,472.527,148.804,39.6829,9.13308,2.95075,2.93691,2.9663,2.98583
2014-01-16 08:42:37,274,443133824458,16.5,2.10937,1.11511,0.0115967,94.5175,4.95362,14.9361,2.94921,9.44298,452.014,150.391,39.9049,9.42612,2.94994,2.93691,2.9663,2.98461
2014-01-16 08:43:37,430,443133884614,16.5,0.00305175,1.1206,0.012207,93.352,4.95362,15.5465,2.94921,10.0533,464.468,147.949,39.7384,9.41391,2.95075,2.93691,2.9663,2.98583
2014-01-16 08:44:37,741,443133944925,18.375,1.64978,1.13037,1.55151,95.794,4.95362,16.1568,2.94921,10.6637,481.807,149.536,39.7384,9.43833,2.94994,2.93691,2.9663,2.98583
