'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Reset Reason,'Reset Count,'SEU Count,'Ping Pointer,'Control Pointer,'Battery Temperature(°C),'Heater On,'Mode,'Bus Voltage(V),'Battery Voltage(V),'Battery Current(mA),'State of Charge(mA*h),'Bus Target(V),'Discharge Command
2014-01-16 08:40:36,932,443133704116,0,0,2,0,0,13.4183,0,Fixed,4.19696,4.04819,-304.76,194.712,4.2,0
2014-01-16 08:41:37,75,443133764259,0,0,2,0,0,15.2553,0,Fixed,5.08285,4.10263,-622.194,181.421,4.2,0
2014-01-16 08:42:37,230,443133824414,0,0,2,0,0,15.2553,0,Fixed,5.04392,4.09987,-611.172,168.586,4.2,0
2014-01-16 08:44:37,699,443133944883,0,0,2,0,0,14.6425,0,Fixed,5.05854,4.09928,-575.626,144.66,4.2,0
2014-01-16 08:45:39,264,443134006448,0,0,2,0,0,15.2553,0,Fixed,4.96699,4.10803,-728.006,133.206,4.2,0
2014-01-16 08:52:42,916,443134430100,0,0,2,0,0,15.2553,0,Fixed,4.92484,4.11047,-586.097,64.5677,4.2,0
2014-01-16 08:55:43,808,443134610992,0,0,2,0,0,15.2553,0,Full,5.17993,4.02931,7.99098,0.220425,4.2,0
2014-01-16 08:56:44,866,443134672050,0,0,2,0,0,15.8684,0,Full,5.16777,4.02544,7.99098,0.35645,4.2,0
2014-01-16 08:57:45,8,443134732192,0,0,2,0,0,15.2553,0,Full,5.15993,4.02313,7.99098,0.490426,4.2,0
2014-01-16 08:58:45,403,443134792587,0,0,2,0,0,15.8684,0,Full,5.13162,4.02166,7.99098,0.62496,4.2,0
2014-01-16 08:59:45,730,443134852914,0,0,2,0,0,15.8684,0,Full,5.13962,4.02056,7.99098,0.759346,4.2,0
2014-01-16 09:00:46,988,443134914172,0,0,2,0,0,15.2553,0,Full,5.14054,4.01984,7.99098,0.895792,4.2,0
2014-01-16 09:01:47,295,443134974479,0,0,2,0,0,15.8684,0,Full,5.10362,4.01925,8.26653,1.03236,4.2,0
2014-01-16 09:02:47,552,443135034736,0,0,2,0,0,15.2553,0,Full,5.11254,4.01878,8.26653,1.1712,4.2,0
2014-01-16 09:03:47,664,443135094848,0,0,2,0,0,15.8684,0,Full,5.11562,4.01853,8.26653,1.30971,4.2,0
2014-01-16 09:04:47,789,443135154973,0,0,2,0,0,15.2553,0,Full,5.11762,4.01816,8.26653,1.44826,4.2,0
2014-01-16 09:05:47,908,443135215092,0,0,2,0,0,15.8684,0,Full,5.11008,4.01784,8.26653,1.58679,4.2,0
2014-01-16 09:06:48,16,443135275200,0,0,2,0,0,16.4818,0,Full,5.10577,4.01759,8.54209,1.72551,4.2,0
2014-01-16 09:07:48,162,443135335346,0,0,2,0,0,15.8684,0,Full,5.10346,4.01741,8.54209,1.86875,4.2,0
2014-01-16 09:08:48,292,443135395476,0,0,2,0,0,16.4818,0,Full,5.10346,4.01719,8.54209,2.01195,4.2,0
2014-01-16 09:09:48,412,443135455596,0,0,2,0,0,15.8684,0,Full,5.09269,4.01706,8.54209,2.15513,4.2,0
2014-01-16 09:10:48,541,443135515725,0,0,2,0,0,15.8684,0,Full,5.09131,4.01697,8.54209,2.29833,4.2,0
2014-01-16 09:11:48,658,443135575842,0,0,2,0,0,16.4818,0,Full,5.08577,4.01681,8.81764,2.44592,4.2,0
