'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Tx ADC Temperature(°C),'PA Forward Power(V),'PA Reverse Power(V),'PA Control Signal(V),'3V Analog Supply Current PA(mA),'5V Supply(V),'Synthesizer Temperature(°C),'3V Analog Supply Voltage PA(V),'Power Amplifier Temperature(°C),'5V Supply Current(mA),'3V Analog Supply Current CB(mA),'3V VCO Supply Current(mA),'3V Digital Supply Current(mA),'Synthesizer Lock A(V),'Synthesizer Lock B(V),'3V Analog Supply Voltage CB(V),'3V Digital Supply Voltage CB(V)
2014-01-15 07:45:59,598,443044026782,15.25,0.0036621,1.12976,0.263671,93.685,4.95606,13.7154,2.95043,8.83262,487.912,148.926,39.9049,9.42612,2.94994,2.93691,2.96752,2.98461
2014-01-15 07:47:00,2,443044087186,16.375,0.00427245,1.13708,1.82434,96.4045,4.95606,14.3258,2.95043,9.44298,466.422,147.949,39.6829,9.62148,2.94994,2.93691,2.96752,2.98583
2014-01-15 07:48:01,30,443044148214,16.875,1.6925,1.13342,0.0115967,92.8525,4.95606,14.9361,2.95043,9.44298,487.912,148.926,39.5719,9.2796,2.94994,2.93691,2.9663,2.98461
2014-01-15 07:49:01,213,443044208397,17.625,0.0665281,1.13281,0.944822,93.574,4.95606,16.1568,2.94921,10.0533,487.667,149.17,39.6829,9.63369,2.94994,2.93691,2.9663,2.98461
2014-01-15 07:50:01,562,443044268746,18.25,0.0036621,1.13586,0.0115967,93.4075,4.95362,16.1568,2.94921,10.0533,488.888,149.536,39.8494,9.54822,2.94994,2.93691,2.9663,2.98583
2014-01-15 07:51:03,724,443044330908,18.875,0.00427245,1.11328,0.717772,94.129,4.95362,17.3776,2.94921,10.6637,472.771,149.292,39.8494,9.56043,2.94994,2.9361,2.9663,2.98461
2014-01-15 07:52:03,869,443044391053,19.625,2.12219,1.12365,0.0115967,93.796,4.95606,17.3776,2.94921,11.274,480.097,150.757,39.9049,9.2796,2.94994,2.93691,2.9663,2.98583
2014-01-15 09:18:46,322,443049593506,6.5,0.0036621,1.1084,0.0115967,92.0755,4.96095,5.78086,2.95531,4.56016,474.236,144.653,39.6274,9.81684,2.95401,2.9418,2.9724,2.98827
2014-01-15 09:19:47,162,443049654346,8.75,1.9873,1.11084,0.0115967,92.6305,4.9585,7.61192,2.95409,5.78086,476.19,145.386,39.6829,9.68253,2.95319,2.94017,2.97118,2.98827
2014-01-15 09:20:47,461,443049714645,10.75,0.00305175,1.13037,0.0115967,93.13,4.95606,9.44298,2.95287,7.00157,477.411,148.193,39.6829,9.49938,2.95238,2.93935,2.96996,2.98705
2014-01-15 09:21:47,692,443049774876,12.25,0.0036621,1.12243,0.0109863,92.908,4.95362,10.6637,2.95043,7.00157,487.667,147.583,39.9049,9.46275,2.95075,2.93773,2.96752,2.98583
2014-01-15 09:22:49,146,443049836330,13.875,0.00305175,1.11755,0.0115967,93.019,4.95606,11.8844,2.95043,7.61192,475.457,147.949,39.4609,9.57264,2.94994,2.93773,2.96752,2.98461
2014-01-15 09:23:49,294,443049896478,14.75,0.00305175,1.1206,0.0115967,93.7405,4.95606,13.1051,2.95043,8.22227,474.969,149.17,39.7384,9.41391,2.94994,2.93691,2.9663,2.98583
2014-01-15 09:24:49,620,443049956804,15.875,0.921628,0.937498,0.0109863,92.8525,4.95362,13.7154,2.95043,8.83262,476.678,149.658,39.7384,9.18192,2.94994,2.93691,2.96752,2.98461
2014-01-15 09:25:50,719,443050017903,16.5,1.00952,0.845335,1.80297,96.5155,4.95606,14.9361,2.94921,9.44298,482.051,150.269,39.8494,9.24297,2.94994,2.93691,2.9663,2.98583
2014-01-15 09:26:51,2,443050078186,17.25,0.0036621,1.13037,0.900877,94.9615,4.95362,15.5465,2.94921,9.44298,480.097,149.78,39.7384,9.49938,2.94994,2.93691,2.9663,2.98461
2014-01-15 09:27:51,617,443050138801,17.5,2.11914,1.1322,1.41235,98.5136,4.95606,16.1568,2.94921,10.0533,449.328,147.827,40.1824,9.35286,2.94912,2.9361,2.9663,2.98461
2014-01-15 09:28:51,720,443050198904,18.375,2.11608,1.14563,0.0128173,92.6305,4.95362,16.7672,2.94921,10.0533,486.446,149.78,39.7384,9.19413,2.94994,2.93691,2.9663,2.98461
2014-01-15 09:29:52,813,443050259997,19,0.180664,0.883787,0.0744627,93.8515,4.95606,17.3776,2.94921,10.6637,464.713,150.757,39.5164,9.29181,2.94912,2.9361,2.9663,2.98461
2014-01-15 09:30:53,81,443050320265,19.5,2.12219,1.14502,2.12158,98.1251,4.95606,17.3776,2.94799,11.274,493.772,148.804,39.8494,9.42612,2.94994,2.93691,2.9663,2.98461
2014-01-15 09:31:53,441,443050380625,20,1.94213,1.1322,0.0109863,93.0745,4.95362,17.9879,2.94921,11.274,482.783,149.17,40.1824,9.35286,2.94994,2.93691,2.9663,2.98583
2014-01-15 09:32:53,847,443050441031,20.5,0.0024414,1.10168,0.951536,95.683,4.95362,18.5983,2.94921,11.8844,473.504,150.757,39.9604,8.87667,2.94994,2.93691,2.9663,2.98583
2014-01-15 10:57:35,762,443055522946,6.125,0.0146484,1.12915,0.0109863,92.575,4.9585,5.17051,2.95531,3.94981,473.015,145.386,39.8494,9.6459,2.95401,2.94098,2.9724,2.98827
2014-01-15 10:58:36,935,443055584119,8.375,0.0036621,1.12732,0.0115967,92.5195,4.96095,7.00157,2.95409,5.78086,473.992,145.508,39.9604,9.6459,2.95319,2.94017,2.97118,2.98827
2014-01-15 10:59:37,301,443055644485,10.25,0.0036621,1.12793,0.0109863,92.9635,4.9585,8.83262,2.95287,6.39122,475.213,147.095,39.7939,9.32844,2.95238,2.93935,2.96996,2.98705
2014-01-15 11:00:37,561,443055704745,12,0.00427245,1.12915,0.0115967,92.797,4.9585,10.6637,2.95165,7.00157,478.876,147.583,39.9049,9.19413,2.95156,2.93854,2.96874,2.98705
2014-01-15 11:01:37,830,443055765014,13.375,1.99584,1.1322,1.97875,95.905,4.95362,11.8844,2.95165,7.61192,480.097,146.851,40.2934,9.69474,2.95075,2.93773,2.96874,2.98583
2014-01-15 11:02:38,855,443055826039,14.5,0.0036621,1.1322,0.0799558,93.7405,4.95606,13.1051,2.95165,8.22227,474.481,149.292,39.7939,9.23076,2.95075,2.93773,2.96874,2.98583
2014-01-15 11:03:39,118,443055886302,15.75,0.0036621,1.13647,1.96838,95.8495,4.95606,13.7154,2.95043,8.83262,475.213,148.804,39.8494,9.14529,2.95075,2.93773,2.96752,2.98583
2014-01-15 11:04:39,514,443055946698,16.5,0.0036621,1.12549,0.654906,94.906,4.95362,14.9361,2.95043,9.44298,481.562,148.071,39.7939,9.46275,2.95075,2.93773,2.96752,2.98583
2014-01-15 11:05:39,731,443056006915,17.125,0.0036621,1.14074,0.0109863,92.797,4.95606,15.5465,2.95043,9.44298,472.771,149.414,40.0714,9.36507,2.94994,2.93691,2.96752,2.98583
2014-01-15 11:06:41,7,443056068191,17,1.05102,1.13952,2.12097,97.2926,4.95606,16.1568,2.94921,10.0533,487.667,148.926,39.7939,9.31623,2.94994,2.93691,2.9663,2.98461
2014-01-15 11:07:41,425,443056128609,18.75,0.808714,1.12549,0.0109863,93.685,4.95606,16.7672,2.94921,10.0533,473.992,150.757,40.1824,9.16971,2.94994,2.93691,2.9663,2.98461
2014-01-15 11:08:41,821,443056189005,18.875,2.12158,1.13342,0.0115967,92.575,4.95362,17.3776,2.94921,10.6637,486.446,150.757,39.9604,9.16971,2.94994,2.93691,2.9663,2.98461
2014-01-15 11:09:42,800,443056249984,19.5,0.00427245,1.00036,0.0115967,92.9635,4.95606,17.9879,2.94921,11.274,473.504,150.879,39.8494,8.94993,2.94912,2.9361,2.9663,2.98461
2014-01-15 20:38:32,636,443090379820,17.625,1.4331,1.13342,1.38427,96.016,4.96095,16.1568,2.95165,12.4947,479.853,149.902,40.0714,9.18192,2.95156,2.93854,2.96874,2.98705
