'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'EulerAngleErrors Data[0],'EulerAngleErrors Data[1],'EulerAngleErrors Data[2],'EulerAngleErrors Length,'Mode In,'Mode In,'Mode Out,'Mode Out,'StateVector Data[0],'StateVector Data[1],'StateVector Data[2],'StateVector Data[3],'StateVector Data[4],'StateVector Data[5],'StateVector Data[6],'StateVector Length,'Chosen FSS,'Current FFS Data[0],'Current FFS Data[1],'Current FFS Data[2],'Current FFS Data[3],'Current FFS Data[4],'Current FFS Data[5],'Current FFS Data[6],'Cycle Counter,'Gamma,'Useable FSS Data[0],'Useable FSS Data[1],'Useable FSS Data[2],'Useable FSS Data[3],'Useable FSS Data[4],'Useable FSS Data[5],'Useable_FSS Length,'Active Sensors Data[0],'Active Sensors Data[1],'Active Sensors Data[2],'Active Sensors Data[3],'Active Sensors Length,'Hold Transition,'StatePkp1p Data[0],'StatePkp1p Data[1],'StatePkp1p Data[2],'StatePkp1p Data[3],'StatePkp1p Data[4],'StatePkp1p Data[5],'StatePkp1p Data[6],'StatePkp1p Length
2014-01-15 07:46:00,669,443044027853,0,0,0,3,1,Passive,1,Passive,-0.033561,0.187363,0.0344708,0.239946,0.497648,0.712612,-0.432386,7,3,3,4,2,0,0,0,0,107931,126.763,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0160649,0.0127362,0.0164275,0.055068,0.037604,0.0364551,0.0412256,7
2014-01-15 07:47:00,818,443044088002,0,0,0,3,1,Passive,1,Passive,-0.00405102,0.187025,0.0509427,0.506691,0.685358,0.507772,-0.125363,7,4,4,5,6,0,0,0,0,107961,132.164,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0158505,0.0127314,0.0160489,0.0440964,0.0323782,0.0489358,0.0481288,7
2014-01-15 07:48:01,274,443044148458,0,0,0,3,1,Passive,1,Passive,0.0304274,0.178141,0.06178,0.640095,0.672148,0.231666,0.291248,7,4,4,5,6,0,0,0,0,107991,137.59,1,1,0,0,0,0,6,1,1,0,0,4,0,0.014767,0.0131711,0.0175747,0.0348081,0.0399593,0.0565669,0.0482607,7
2014-01-15 07:49:01,438,443044208622,0,0,0,3,1,Passive,1,Passive,0.0811325,0.157,0.0787294,0.582791,0.448636,0.0251464,0.677087,7,5,5,6,1,0,0,0,0,108021,142.933,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0152779,0.0145788,0.0159105,0.0369604,0.0566468,0.0523426,0.0374209,7
2014-01-15 07:50:01,703,443044268887,0,0,0,3,1,Passive,1,Passive,0.135659,0.108987,0.0932528,0.27719,0.140755,-0.0504764,0.949108,7,6,6,1,5,0,0,0,0,108051,147.962,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0138908,0.0150395,0.0157044,0.0441683,0.0686806,0.0422986,0.0224373,7
2014-01-15 07:51:04,569,443044331753,0,0,0,3,1,Passive,1,Passive,0.174439,0.0388995,0.0854516,0.157307,-0.0334398,0.102554,0.981641,7,6,6,3,1,0,0,0,0,108083,152.468,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0129697,0.0157049,0.0162314,0.0416632,0.0736055,0.0446346,0.020227,7
2014-01-15 07:52:04,752,443044391936,0,0,0,3,1,Passive,1,Passive,0.187979,-0.022807,0.0506616,-0.330186,-0.160653,0.0270705,0.92975,7,3,3,1,2,0,0,0,0,108113,154.995,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0128532,0.0174249,0.0157079,0.0402757,0.0604592,0.0653472,0.025349,7
2014-01-15 07:53:04,872,443044452056,0,0,0,3,1,Passive,1,Passive,0.183049,-0.0532911,0.0158998,-0.723813,-0.0786329,-0.0809828,0.6807,7,3,2,3,1,0,0,0,0,108143,154.871,0,1,0,0,0,0,6,1,1,0,0,4,0,0.0130435,0.0171126,0.0151185,0.0341076,0.0423721,0.0765204,0.0344168,7
2014-01-15 07:54:05,70,443044512254,0,0,0,3,1,Passive,1,Passive,0.173127,-0.0794233,-0.0131876,-0.93954,0.11144,-0.136181,0.29377,7,2,2,1,5,0,0,0,0,108173,151.608,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0133914,0.0149821,0.0168016,0.0274633,0.0477104,0.0693837,0.0420638,7
2014-01-15 07:55:05,170,443044572354,0,0,0,3,1,Passive,1,Passive,0.169114,-0.0860963,-0.0453161,-0.939522,0.256306,-0.18511,-0.131681,7,5,1,5,2,0,0,0,0,108203,145.646,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0141894,0.0158081,0.015756,0.0296056,0.0630516,0.0494826,0.0432338,7
2014-01-15 07:56:05,308,443044632492,0,0,0,3,1,Passive,1,Passive,0.170978,-0.078628,-0.0663059,-0.709291,0.365868,-0.262347,-0.542421,7,5,5,6,4,0,0,0,0,108233,137.783,0,1,0,0,0,0,6,1,1,0,0,4,0,0.0147001,0.0151973,0.0151143,0.0409828,0.061936,0.0383964,0.0364564,7
2014-01-15 07:57:05,428,443044692612,0,0,0,3,1,Passive,1,Passive,0.16061,-0.0643632,-0.0891169,-0.267158,0.454782,-0.282761,-0.801153,7,6,6,4,2,0,0,0,0,108263,128.679,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0140722,0.0151239,0.015429,0.048167,0.046942,0.0513677,0.0280071,7
2014-01-15 07:58:05,554,443044752738,0,0,0,3,1,Passive,1,Passive,0.148195,-0.0285934,-0.111961,0.262353,0.484224,-0.221753,-0.804689,7,4,3,4,6,0,0,0,0,108293,118.872,1,1,0,0,0,0,6,1,1,0,0,4,0,0.0133812,0.01583,0.0147415,0.0453438,0.0397512,0.0551624,0.0281132,7
2014-01-15 07:59:06,554,443044813738,0,0,0,3,1,Passive,1,Passive,0.126399,0.0168736,-0.140256,0.529462,0.554056,-0.150994,-0.624415,7,4,3,2,4,0,0,0,0,108324,108.419,1,0,1,0,0,0,6,1,1,0,0,4,0,0.0138353,0.014732,0.0151895,0.0416648,0.0444463,0.048482,0.0344344,7
2014-01-15 08:00:07,254,443044874438,0,0,0,3,1,Passive,1,Passive,0.0887343,0.0694109,-0.159523,0.805971,0.524975,-0.175622,-0.209688,7,2,2,4,3,0,0,0,0,108354,98.3802,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0153221,0.014439,0.0141674,0.0323931,0.0494392,0.0435088,0.0416924,7
