'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Reset Count File,'Reset Reason File,'Comm Err Count File,'Scrub Index File,'SEU Count File,'Init Pointer File,'Ping Pointer File,'ADC Raw1 File,'ADC Raw2 File,'ADC Raw3 File,'ADC Raw4 File,'PWM Setting File,'PWM Period File,'PWM Controller Pointer File,'PWM Controller Cycle File,'PWM DCycle1 File,'PWM DCycle2 File,'PWM DCycle3 File,'PWM DCycle4 File,'Converted Temp1 File(°C),'Converted Temp2 File(°C),'Converted Temp3 File(°C),'Converted Temp4 File(°C),'Controller P Gain File,'Controller I Gain File,'Controller D Gain File,'Controller I Max File,'Controller Max DT File,'Controller SetPoint File,'Controller I State File
2014-01-15 07:46:01,658,443044028842,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14377e+032,0,0,0,,,,,,,
2014-01-15 07:47:02,91,443044089275,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14377e+032,0,0,0,,,,,,,
2014-01-15 07:48:02,527,443044149711,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14377e+032,0,0,0,,,,,,,
2014-01-15 07:49:02,952,443044210136,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14377e+032,0,0,2,,,,,,,
2014-01-15 07:50:03,369,443044270553,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14786e+032,0,0,0,,,,,,,
2014-01-15 07:51:05,187,443044332371,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14377e+032,0,0,0,,,,,,,
2014-01-15 07:52:05,578,443044392762,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15543e+032,0,0,4.4881e-039,,,,,,,
2014-01-15 07:53:06,36,443044453220,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.1463e+032,0,6.15283e-038,1.20175e-040,,,,,,,
2014-01-15 07:54:06,516,443044513700,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.1463e+032,0,6.15714e-038,1.20175e-040,,,,,,,
2014-01-15 07:55:06,961,443044574145,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,3.05418e-005,4.05648e+031,8.33719e-025,,,,,,,
2014-01-15 07:56:07,413,443044634597,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15229e+032,6.23317e+020,-139076,-2.10784e-027,,,,,,,
2014-01-15 07:57:07,801,443044694985,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14872e+032,0,0,0,,,,,,,
2014-01-15 07:58:08,241,443044755425,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15521e+032,3.96238e+028,-3.81705e+013,-1.02477e+027,,,,,,,
2014-01-15 07:59:08,678,443044815862,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15576e+032,3.96238e+028,-1.72229e+029,3.38423e-036,,,,,,,
2014-01-15 08:00:09,97,443044876281,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15515e+032,0,0,0,,,,,,,
2014-01-15 08:01:09,474,443044936658,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15234e+032,1.15749e-016,6.33265e-030,-2.76188e-022,,,,,,,
2014-01-15 08:02:09,952,443044997136,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14407e+032,3.66823e+013,2.98969e-008,-4.09115e-023,,,,,,,
2014-01-15 08:03:10,443,443045057627,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15042e+032,0,0,0,,,,,,,
2014-01-15 08:04:10,945,443045118129,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14813e+032,3.66823e+013,4.67097e-010,-9.95202e-023,,,,,,,
2014-01-15 08:05:11,399,443045178583,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15531e+032,0,0,0,,,,,,,
2014-01-15 08:06:11,856,443045239040,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,7.28173e-012,-9.40395e-038,2.33634e-024,,,,,,,
2014-01-15 08:07:12,294,443045299478,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14377e+032,0,0,2.75506e-040,,,,,,,
2014-01-15 08:08:12,981,443045360165,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,4.66031e-010,1.06338e+037,7.3075e-025,,,,,,,
2014-01-15 08:09:13,446,443045420630,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14827e+032,1.59569e+023,-8.9019e+006,1.01514e-005,,,,,,,
2014-01-15 08:10:13,868,443045481052,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14808e+032,0,0,0,,,,,,,
2014-01-15 08:11:14,312,443045541496,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,512.406,2.65846e+036,2.35457e-024,,,,,,,
2014-01-15 08:12:15,286,443045602470,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14665e+032,0,0,0,,,,,,,
2014-01-15 08:13:15,776,443045662960,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,5.37281e+008,-6.01853e-036,1.5727e-024,,,,,,,
2014-01-15 08:14:16,209,443045723393,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14526e+032,7.9542e-006,4.05228e-028,-3.44231e-024,,,,,,,
2014-01-15 08:15:16,610,443045783794,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14541e+032,8540.76,7.47423e-009,-4.98308e-024,,,,,,,
2014-01-15 08:16:17,46,443045844230,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15544e+032,0,0,0,,,,,,,
2014-01-15 08:17:17,464,443045904648,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14392e+032,4.41547e-022,3.95827e-031,-1.10141e-022,,,,,,,
2014-01-15 08:18:17,925,443045965109,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,0.000122163,4.15384e+034,9.91036e-025,,,,,,,
2014-01-15 08:19:18,377,443046025561,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,8198.25,4.25353e+037,3.60993e-024,,,,,,,
2014-01-15 08:20:19,92,443046086276,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14412e+032,8.34058,0.000489771,-1.2511e-024,,,,,,,
2014-01-15 08:21:19,425,443046146609,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15259e+032,1.63403e+026,-2.27928e+009,-9.29937e+018,,,,,,,
2014-01-15 08:22:19,916,443046207100,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14869e+032,0,0,0,,,,,,,
