'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Reset Reason,'Reset Count,'SEU Count,'Ping Pointer,'Control Pointer,'Battery Temperature(°C),'Heater On,'Mode,'Bus Voltage(V),'Battery Voltage(V),'Battery Current(mA),'State of Charge(mA*h),'Bus Target(V),'Discharge Command
2014-01-15 07:45:59,561,443044026745,0,0,2,0,0,15.8684,0,Fixed,4.16634,4.06313,-472.295,185.219,4.2,0
2014-01-15 07:46:59,964,443044087148,0,0,2,0,0,15.8684,0,Fixed,4.22281,4.04116,-308.617,175.938,4.2,0
2014-01-15 07:48:00,990,443044148174,0,0,2,0,0,15.2553,0,Fixed,4.21219,4.04091,-116.283,165.479,4.2,0
2014-01-15 07:49:01,126,443044208310,0,0,2,0,0,15.8684,0,Fixed,4.23712,4.07844,-357.941,154.737,4.2,0
2014-01-15 07:50:01,425,443044268609,0,0,2,0,0,15.2553,0,Fixed,5.00192,4.10388,-758.592,143.724,4.2,0
2014-01-15 07:51:03,650,443044330834,0,0,0,0,0,0,0,Fault,0,0,0,0,0,0
2014-01-15 07:52:03,800,443044390984,0,0,2,0,0,15.2553,0,Fixed,4.89099,4.10144,-643.136,123.258,4.2,0
2014-01-15 07:53:03,957,443044451141,0,0,2,0,0,15.2553,0,Fixed,5.21916,4.10253,-742.059,113.097,4.2,0
2014-01-15 07:54:04,94,443044511278,0,0,2,0,0,15.8684,0,Fixed,5.20162,4.115,-604.284,102.646,4.2,0
2014-01-15 07:55:04,240,443044571424,0,0,2,0,0,15.2553,0,Fixed,5.1707,4.12541,-765.206,92.6413,4.2,0
2014-01-15 07:56:04,774,443044631958,0,0,2,0,0,15.8684,0,Fixed,5.18254,4.10844,-763.001,82.9612,4.2,0
2014-01-15 07:57:05,120,443044692304,0,0,2,0,0,15.2553,0,Fixed,5.11177,4.10391,-551.653,73.662,4.2,0
2014-01-15 07:58:05,374,443044752558,0,0,2,0,0,15.8684,0,Fixed,5.05469,4.10938,-508.667,64.674,4.2,0
2014-01-15 07:59:05,749,443044812933,0,0,2,0,0,15.2553,0,Full,5.20408,4.04191,7.43988,0.0368281,4.2,0
2014-01-15 08:00:07,173,443044874357,0,0,2,0,0,15.2553,0,Full,5.14608,4.03134,7.43988,0.16419,4.2,0
2014-01-15 08:01:07,436,443044934620,0,0,2,0,0,15.8684,0,Full,5.27578,4.02656,7.43988,0.28917,4.2,0
2014-01-15 08:02:07,925,443044995109,0,0,2,0,0,15.8684,0,Full,5.27639,4.02388,7.43988,0.414609,4.2,0
2014-01-15 08:03:08,929,443045056113,0,0,2,0,0,15.2553,0,Full,5.31055,4.02209,7.71543,0.5448,4.2,0
2014-01-15 08:04:09,228,443045116412,0,0,2,0,0,15.2553,0,Full,5.2427,4.02094,7.71543,0.674466,4.2,0
2014-01-15 08:05:09,521,443045176705,0,0,2,0,0,15.2553,0,Full,5.25701,4.02006,7.71543,0.804115,4.2,0
2014-01-15 08:06:09,847,443045237031,0,0,2,0,0,15.2553,0,Full,5.08777,4.01947,7.71543,0.933855,4.2,0
2014-01-15 08:07:10,877,443045298061,0,0,2,0,0,15.2553,0,Full,5.055,4.01903,7.99098,1.06757,4.2,0
2014-01-15 08:08:11,389,443045358573,0,0,2,0,0,15.2553,0,Full,5.17916,4.01863,7.99098,1.20235,4.2,0
2014-01-15 08:09:11,636,443045418820,0,0,2,0,0,14.6425,0,Full,5.22485,4.01828,7.99098,1.33654,4.2,0
2014-01-15 08:10:11,950,443045479134,0,0,2,0,0,15.2553,0,Full,5.28116,4.018,7.99098,1.47088,4.2,0
2014-01-15 08:11:13,72,443045540256,0,0,2,0,0,15.2553,0,Full,5.23208,4.01778,7.99098,1.60704,4.2,0
