'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'SStates Loadshed,'SStates Loadshed Latch,'SStates Test Mode,'SStates Magnetometer,'SStates PXFSS,'SStates NXFSS,'SStates PYFSS,'SStates NYFSS,'SStates PZFSS,'SStates NZFSS,'SStates XWheel,'SStates YWheel,'SStates ZWheel,'SStates RateGyro,'SStates MTX,'SStates MTY,'SStates MTZ,'SStates GPS Supply,'SStates 5V Supply,'SStates Spare,'SStates Instrument,'SStates GPS,'SStates BCDR0State,'SStates BCDR1State,'+X Panel Current(mA),'+Y Panel Current(mA),'+Z Panel Current(mA),'-X Panel Current(mA),'-Y Panel Current(mA),'-Z Panel Current(mA),'+X Panel Temperature(°C),'+Y Panel Temperature(°C),'+Z Panel Temperature(°C),'-X Panel Temperature(°C),'-Y Panel Temperature(°C),'-Z Panel Temperature(°C),'Bus Voltage(V),'Main Switch Current(A),'5V Rail Voltage(V),'3V Rail Voltage(V),'3V Rail Current(mA),'ADC0 Temperture(°C),'ADC1 Temperture(°C),'ADC2 Temperture(°C),'BCDR0 Battery Voltage(V),'BCDR1 Battery Voltage(V),'HKC Current(mA),'ADCC Current(mA),'Magnetometer Voltage(V),'Rate Sensor Voltage(V),'Rate Sensor Current(mA),'Sun Sensor Voltage(V),'Sun Sensor Current(mA),'Mag. Torquer X Current(mA),'Mag. Torquer Y Current(mA),'Mag. Torquer Z Current(mA),'Wheel Sum Current(mA),'Wheel X Voltage(V),'Wheel Y Voltage(V),'Wheel Z Voltage(V),'ST Switch Voltage(V),'ST Switch Current(mA),'ST Voltage(V),'ST Current(mA),'Instrument Voltage(V),'Instrument Current(mA),'UHF Rx Current(mA),'UHF Rx Temperature(°C),'UHF Rx SSI(V),'S-Band Tx Voltage(V),'S-Band Tx Current(A)
2014-01-15 07:45:59,438,443044026622,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.7825,412.378,43.82,68.0775,238.662,1297.39,4.17486,3.81138,6.76404,3.93254,6.64233,5.54882,4.2546,1.44043,4.9711,2.97707,8.78906,9.5,8.875,10,4.10303,3.99653,107.91,126.383,4.95097,4.82501,2.109,8.19844,55.4199,1.49474,1.86842,0.871931,11.3932,4.20871,4.20381,4.21852,0.38181,0.244,1.2073,0,4.067,129.394,23.0895,8.60621,1.2445,4.05795,0.989581
2014-01-15 07:46:59,814,443044086998,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,24.2575,170.585,129.112,82.1625,875.617,494.54,4.69997,4.13447,7.21074,4.17486,6.92639,5.99397,4.18864,1.54622,5.14706,2.97494,8.05664,9.625,8.875,9.875,4.07435,3.99653,115.722,128.987,5.12191,4.98413,2.0535,4.39599,1.13932,1.49474,1.86842,0.934212,42.3176,4.10576,4.10086,4.11556,0.38181,0.244,1.2073,0,4.16745,179.036,23.0375,8.8402,1.156,4.15341,0.964353
2014-01-15 07:48:00,841,443044148025,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,107.203,36.7775,572.79,107.203,848.23,2.3475,5.1849,4.57877,7.49539,4.57877,7.29203,6.43959,4.20146,1.48722,5.14523,2.97707,8.2194,9.625,9.125,10.25,4.07982,3.99653,111.409,128.092,5.12405,4.98413,2.0535,0.850632,1.13932,1.49474,1.86842,0.934212,43.1314,4.18665,4.1842,4.194,0.379362,0.244,1.2073,0.313,4.19685,173.339,23.1154,9.12026,1.14563,4.18523,0.955401
2014-01-15 07:49:01,12,443044208196,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,213.623,4.695,1224.61,446.025,197.973,61.035,5.54882,5.22533,7.78038,5.06364,7.78038,6.80462,4.28392,1.52384,5.10124,2.97494,8.30078,9.625,9.25,10,4.1358,3.99653,114.42,126.058,5.04071,4.98658,2.22,0.837936,1.13932,1.55702,1.86842,0.934212,43.9452,4.10821,4.10331,4.11802,0.379362,0.244,1.20059,0,4.09885,176.595,24.9075,9.39955,0.833738,4.08732,0.990395
2014-01-15 07:50:01,288,443044268472,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,518.015,2.3475,423.332,980.472,6.26,57.905,5.67019,6.15595,8.22897,5.79158,8.02495,7.12947,4.99119,1.57877,4.96743,2.9728,9.60286,9.75,9.375,10.25,4.1317,3.99653,100.342,111.084,4.95097,4.85194,2.0535,7.86517,181.152,1.49474,1.86842,0.934212,43.1314,4.84357,4.83622,4.85583,0.38181,0.244,1.20059,0,4.8069,156.25,23.1154,9.72447,1.05835,4.79955,0.8374
2014-01-15 07:51:01,630,443044328814,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,366.21,5.4775,3.9125,921.785,6.26,453.85,5.46793,7.12947,8.84231,6.72347,7.78038,7.45471,5.06264,1.26749,5.14156,2.97707,7.97526,10,9.5,10.375,4.14262,3.99653,95.4587,110.433,5.11764,5.0184,2.0535,6.68444,1.13932,1.55702,1.86842,0.934212,43.1314,5.05192,5.04702,5.06173,0.38181,0.244,1.20059,0,5.04945,149.739,23.0115,9.95596,0.987546,5.0443,0.808103
2014-01-15 07:52:02,869,443044390053,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,198.755,182.322,82.1625,370.905,22.6925,1314.6,5.06364,7.86187,9.41668,7.6582,7.37336,7.90263,4.34988,1.44246,5.14523,2.97707,8.13802,10.125,9.625,10.5,4.14672,3.99653,106.933,124.837,5.12191,4.99147,2.0535,0.84111,1.13932,1.49474,1.80614,0.871931,43.1314,4.35823,4.35578,4.36804,0.379362,0.244,1.20059,0,4.3953,167.643,23.0895,10.187,1.01074,4.38347,0.913897
2014-01-15 07:53:03,315,443044450499,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,197.973,449.155,3.9125,1.565,6.26,812.235,4.98281,8.22897,9.91065,8.47406,7.33269,8.51494,5.11028,0.701902,4.96743,2.97707,9.4401,10.25,9.875,10.75,4.1631,3.99653,94.4822,109.944,4.94883,4.85683,2.0535,8.14131,166.26,1.49474,1.86842,0.871931,43.1314,5.12791,5.12546,5.14017,0.379362,0.244,1.20059,0.313,5.1842,148.112,23.1414,10.7855,0.721434,0,0.0211588
2014-01-15 07:54:03,469,443044510653,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,259.007,328.65,3.9125,1.565,6.26,2.3475,5.42749,8.59673,10.3649,9.04722,7.73965,9.37559,5.3155,0.522867,4.98209,2.97707,8.46354,10.5,9.875,10.5,4.13033,3.99653,94.6449,105.631,4.95951,4.87886,2.0535,8.22066,29.7852,1.49474,1.86842,0.871931,42.3176,5.2088,5.20145,5.22106,0.379362,0.244,1.20059,0,5.12295,147.298,23.4271,11.0608,0.742186,0,0.0211588
2014-01-15 07:55:03,837,443044571021,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,379.512,2.3475,159.63,1.565,6.26,1.565,6.11545,8.96523,10.7377,9.54003,8.35148,10.0757,5.28985,0.451659,5.08291,2.97707,8.46354,10.625,10.125,11.125,4.13716,3.99653,90.9015,106.201,5.0343,5.02574,2.22,3.69136,1.05794,1.49474,1.86842,0.934212,34.1796,5.27743,5.27253,5.28969,0.379362,0.244,1.20059,0,5.1695,132.649,22.8297,11.3355,0.579222,0,0.0211588
