'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'HKC Temperature(°C),'Reset Count,'Last Reset Reason
2014-01-01 21:04:54,322,441882361506,21.4829,0,0x00008000
2014-01-01 21:05:54,735,441882421919,21.1791,0,0x00008000
2014-01-01 21:06:55,50,441882482234,20.7237,0,0x00008000
2014-01-01 21:07:55,504,441882542688,20.3444,0,0x00008000
2014-01-01 21:08:55,943,441882603127,19.9652,0,0x00008000
2014-01-01 21:09:56,355,441882663539,19.4343,0,0x00008000
2014-01-01 21:10:56,883,441882724067,19.2826,0,0x00008000
2014-01-01 21:11:57,252,441882784436,18.9032,0,0x00008000
2014-01-01 21:12:57,807,441882844991,18.3717,0,0x00008000
2014-01-01 21:13:58,240,441882905424,17.9917,0,0x00008000
2014-01-01 21:14:58,588,441882965772,17.4591,0,0x00008000
2014-01-01 21:15:59,37,441883026221,17.2305,0,0x00008000
2014-01-01 21:16:59,580,441883086764,16.6964,0,0x00008000
2014-01-01 21:17:59,957,441883147141,16.3906,0,0x00008000
2014-01-01 21:19:00,452,441883207636,15.9311,0,0x00008000
2014-01-01 21:20:00,793,441883267977,15.3935,0,0x00008000
2014-01-01 21:21:01,345,441883328529,15.0083,0,0x00008000
2014-01-01 21:22:01,647,441883388831,14.6995,0,0x00008000
2014-01-01 21:23:02,16,441883449200,14.3124,0,0x00008000
2014-01-01 21:24:02,434,441883509618,13.9242,0,0x00008000
2014-01-01 21:25:02,908,441883570092,13.6906,0,0x00008000
2014-01-01 21:26:03,446,441883630630,13.6906,0,0x00008000
2014-01-01 21:27:03,755,441883690939,13.3003,0,0x00008000
2014-01-01 21:28:04,285,441883751469,13.1437,0,0x00008000
2014-01-01 21:29:04,622,441883811806,13.1437,0,0x00008000
2014-01-01 21:30:05,75,441883872259,13.3003,0,0x00008000
2014-01-01 21:31:05,524,441883932708,12.987,0,0x00008000
2014-01-01 21:32:05,975,441883993159,12.987,0,0x00008000
2014-01-01 21:33:06,459,441884053643,13.222,0,0x00008000
2014-01-01 21:34:06,892,441884114076,13.1437,0,0x00008000
2014-01-01 21:35:07,369,441884174553,13.1437,0,0x00008000
2014-01-01 21:36:07,767,441884234951,13.3785,0,0x00008000
2014-01-01 21:37:08,126,441884295310,13.3785,0,0x00008000
2014-01-01 21:38:08,614,441884355798,13.6906,0,0x00008000
2014-01-01 21:39:09,91,441884416275,13.6127,0,0x00008000
2014-01-01 21:40:09,476,441884476660,13.7685,0,0x00008000
2014-01-01 21:41:09,969,441884537153,14.1573,0,0x00008000
2014-01-01 21:42:10,285,441884597469,14.1573,0,0x00008000
2014-01-01 21:43:10,854,441884658038,14.6222,0,0x00008000
2014-01-01 21:44:11,192,441884718376,14.6222,0,0x00008000
2014-01-01 21:45:11,766,441884778950,15.0083,0,0x00008000
2014-01-01 21:46:12,97,441884839281,15.3935,0,0x00008000
2014-01-01 21:47:12,604,441884899788,15.4704,0,0x00008000
2014-01-01 21:48:12,993,441884960177,15.7009,0,0x00008000
2014-01-01 21:49:13,344,441885020528,16.0844,0,0x00008000
2014-01-01 21:50:13,836,441885081020,16.3906,0,0x00008000
2014-01-01 21:51:14,362,441885141546,16.62,0,0x00008000
2014-01-01 21:52:14,747,441885201931,16.7728,0,0x00008000
2014-01-01 21:53:15,243,441885262427,17.2305,0,0x00008000
2014-01-01 21:54:15,684,441885322868,17.5352,0,0x00008000
2014-01-01 21:55:15,946,441885383130,17.6114,0,0x00008000
2014-01-01 21:56:16,452,441885443636,18.0678,0,0x00008000
2014-01-01 21:57:16,879,441885504063,18.3717,0,0x00008000
2014-01-01 21:58:17,330,441885564514,18.5996,0,0x00008000
2014-01-01 21:59:17,653,441885624837,18.6755,0,0x00008000
2014-01-01 22:00:18,189,441885685373,18.9791,0,0x00008000
2014-01-01 22:01:18,597,441885745781,19.2826,0,0x00008000
2014-01-01 22:02:19,47,441885806231,19.7377,0,0x00008000
2014-01-01 22:03:19,413,441885866597,19.7377,0,0x00008000
2014-01-01 22:04:19,904,441885927088,19.9652,0,0x00008000
2014-01-01 22:05:20,278,441885987462,20.2686,0,0x00008000
2014-01-01 22:06:20,654,441886047838,20.4961,0,0x00008000
2014-01-01 22:07:21,105,441886108289,20.7996,0,0x00008000
2014-01-01 22:08:21,540,441886168724,21.1032,0,0x00008000
2014-01-01 22:09:21,959,441886229143,21.4069,0,0x00008000
2014-01-01 22:10:22,278,441886289462,21.5588,0,0x00008000
2014-01-01 22:11:22,777,441886349961,21.8629,0,0x00008000
2014-01-01 22:12:23,90,441886410274,22.2432,0,0x00008000
2014-01-01 22:13:23,591,441886470775,22.4717,0,0x00008000
2014-01-01 22:14:24,24,441886531208,22.6241,0,0x00008000
2014-01-01 22:15:24,479,441886591663,23.0055,0,0x00008000
2014-01-01 22:16:24,874,441886652058,23.1582,0,0x00008000
2014-01-01 22:17:25,300,441886712484,23.6169,0,0x00008000
2014-01-01 22:18:25,827,441886773011,23.8467,0,0x00008000
2014-01-01 22:19:26,138,441886833322,23.9233,0,0x00008000
2014-01-01 22:20:26,669,441886893853,24.3071,0,0x00008000
2014-01-01 22:21:27,120,441886954304,24.4608,0,0x00008000
2014-01-01 22:22:27,517,441887014701,24.7687,0,0x00008000
