'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Reset Count File,'Reset Reason File,'Comm Err Count File,'Scrub Index File,'SEU Count File,'Init Pointer File,'Ping Pointer File,'ADC Raw1 File,'ADC Raw2 File,'ADC Raw3 File,'ADC Raw4 File,'PWM Setting File,'PWM Period File,'PWM Controller Pointer File,'PWM Controller Cycle File,'PWM DCycle1 File,'PWM DCycle2 File,'PWM DCycle3 File,'PWM DCycle4 File,'Converted Temp1 File(°C),'Converted Temp2 File(°C),'Converted Temp3 File(°C),'Converted Temp4 File(°C),'Controller P Gain File,'Controller I Gain File,'Controller D Gain File,'Controller I Max File,'Controller Max DT File,'Controller SetPoint File,'Controller I State File
2014-01-11 10:18:19,376,442707566560,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14377e+032,-7.23409e-018,0.00012245,-5.56545e-025,,,,,,,
2014-01-11 10:19:24,410,442707631594,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14377e+032,-1.76614e-021,3.06116e-005,-2.65493e-025,,,,,,,
2014-01-11 10:20:29,415,442707696599,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14699e+032,3.96238e+028,-1.57833e+020,-3.02354e+026,,,,,,,
2014-01-11 10:21:34,414,442707761598,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.1469e+032,3.96238e+028,-2.52591e+021,-4.39082e+027,,,,,,,
2014-01-11 10:22:39,471,442707826655,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14377e+032,-2.77785e-017,1.03846e+034,3.94759e-024,,,,,,,
2014-01-11 10:23:44,547,442707891731,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14857e+032,0,0,0,,,,,,,
2014-01-11 10:24:49,453,442707956637,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.1466e+032,3.96238e+028,-7.96923e-009,-17726,,,,,,,
2014-01-11 10:25:54,506,442708021690,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14393e+032,0,0,0,,,,,,,
2014-01-11 10:26:59,433,442708086617,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14451e+032,0,0,0,,,,,,,
2014-01-11 10:28:04,464,442708151648,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14625e+032,3.96238e+028,-9.18737e+009,-2.06296e-012,,,,,,,
2014-01-11 10:29:09,508,442708216692,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14377e+032,-4.44455e-016,1.66153e+035,3.06144e-024,,,,,,,
2014-01-11 10:30:14,449,442708281633,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14382e+032,0,0,0,,,,,,,
2014-01-11 10:31:19,425,442708346609,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15293e+032,-2.82582e-020,4.56107e-013,-3.02599e-023,,,,,,,
2014-01-11 10:32:24,447,442708411631,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15264e+032,1.585e+029,-1.01143e+022,-7.28033e+031,,,,,,,
2014-01-11 10:33:29,503,442708476687,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,3.05418e-005,2.65846e+036,1.56449e-024,,,,,,,
2014-01-11 10:34:34,578,442708541762,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15514e+032,0,0,0,,,,,,,
2014-01-11 10:35:39,446,442708606630,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15541e+032,3.96238e+028,-0.0339155,-5.35716e+008,,,,,,,
2014-01-11 10:36:44,559,442708671743,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14377e+032,-3.78089e+022,1.03846e+034,3.91548e-024,,,,,,,
2014-01-11 10:37:49,552,442708736736,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14451e+032,0,0,0,,,,,,,
2014-01-11 10:38:54,594,442708801778,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14377e+032,-1.80858e-018,7.29838e-012,-2.14545e-022,,,,,,,
2014-01-11 10:39:59,597,442708866781,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15091e+032,3.96468e+028,-2.77671e+033,-1.22396e+032,,,,,,,
2014-01-11 10:41:04,618,442708931802,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15338e+032,3.99164e+028,-8.5669,-9.27706e+016,,,,,,,
2014-01-11 18:44:22,321,442737929505,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15313e+032,3.96238e+028,-1.08444e+031,-1.59055e+026,,,,,,,
2014-01-11 18:45:27,234,442737994418,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14377e+032,-6.73747e-027,2.31274e+018,-1.4731e-023,,,,,,,
2014-01-11 18:46:32,316,442738059500,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15224e+032,3.96238e+028,-1.11027e+034,-1.49982e+032,,,,,,,
