'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Tx ADC Temperature(°C),'PA Forward Power(V),'PA Reverse Power(V),'PA Control Signal(V),'3V Analog Supply Current PA(mA),'5V Supply(V),'Synthesizer Temperature(°C),'3V Analog Supply Voltage PA(V),'Power Amplifier Temperature(°C),'5V Supply Current(mA),'3V Analog Supply Current CB(mA),'3V VCO Supply Current(mA),'3V Digital Supply Current(mA),'Synthesizer Lock A(V),'Synthesizer Lock B(V),'3V Analog Supply Voltage CB(V),'3V Digital Supply Voltage CB(V)
2014-02-27 01:47:51,844,446737739028,12.75,0.0036621,1.12854,0.012207,93.463,4.95362,11.274,2.94921,8.83262,477.411,146.851,39.9604,9.45054,2.94912,2.9361,2.9663,2.98461
2014-02-27 01:49:06,481,446737813665,14.5,0.0036621,1.12488,0.0115967,92.1865,4.95606,12.4947,2.94921,9.44298,487.667,147.095,39.9604,9.93894,2.94912,2.9361,2.9663,2.98339
2014-02-27 01:50:16,239,446737883423,15.375,0.969846,1.1383,2.12036,94.5175,4.95362,14.3258,2.94921,9.44298,471.306,148.56,39.9604,9.60927,2.94912,2.9361,2.9663,2.98461
2014-02-27 01:51:23,68,446737950252,17,0.00305175,1.13586,1.94335,94.9615,4.95606,15.5465,2.94921,9.44298,476.19,148.56,40.0714,9.53601,2.94912,2.9361,2.9663,2.98461
2014-02-27 01:52:23,259,446738010443,18.125,1.04675,1.12976,0.787962,92.7415,4.95362,16.1568,2.94921,9.44298,494.505,149.17,39.6829,9.43833,2.94912,2.9361,2.9663,2.98461
2014-02-27 01:53:26,209,446738073393,18.375,0.107422,1.13098,0.0115967,91.7425,4.95606,16.7672,2.94921,9.44298,481.807,147.705,39.9604,9.43833,2.94912,2.9361,2.9663,2.98461
2014-02-27 01:54:31,806,446738138990,18.875,0.0036621,1.12549,0.0115967,92.242,4.95362,16.7672,2.94921,8.83262,485.225,149.414,39.8494,9.35286,2.94912,2.9361,2.9663,2.98461
2014-02-27 01:55:36,389,446738203573,18.875,0.134277,1.1322,0.0109863,91.132,4.95362,17.3776,2.94921,8.83262,484.493,148.315,39.6274,9.20634,2.94912,2.9361,2.9663,2.98461
2014-02-27 01:56:41,954,446738269138,18.875,0.514525,1.13647,1.07971,94.5175,4.95362,17.3776,2.94921,8.83262,458.608,149.292,40.0714,9.38949,2.94912,2.9361,2.9663,2.98461
2014-02-27 01:57:47,160,446738334344,19.125,0.00549315,1.13952,0.0109863,90.466,4.95362,17.3776,2.94921,8.22227,498.656,148.682,39.6829,9.45054,2.94912,2.9361,2.9663,2.98461
2014-02-27 01:58:51,928,446738399112,19,0.00671385,1.12793,0.531615,92.797,4.95362,17.3776,2.94921,8.22227,477.167,149.536,39.8494,9.4017,2.94912,2.9361,2.9663,2.98461
2014-02-27 01:59:57,807,446738464991,18.5,0.512084,1.12793,0.012207,91.798,4.95362,17.3776,2.94921,7.61192,493.284,149.292,39.5164,9.16971,2.94912,2.9361,2.9663,2.98461
2014-02-27 02:01:02,347,446738529531,18.75,1.46484,1.13098,0.701902,92.4085,4.95362,16.7672,2.94921,7.61192,478.144,148.804,39.4609,9.05982,2.94912,2.9361,2.9663,2.98461
2014-02-27 03:25:45,91,446743612275,14.5,0.0036621,1.12304,0.012207,92.9635,4.95606,12.4947,2.94921,10.6637,474.969,146.973,39.7384,9.5238,2.94912,2.93691,2.9663,2.98461
2014-02-27 03:26:53,930,446743681114,16.125,2.12219,1.1383,2.12219,96.1825,4.95606,14.3258,2.94921,11.274,477.167,149.414,39.9604,9.45054,2.94912,2.9361,2.9663,2.98461
2014-02-27 03:28:00,349,446743747533,17.75,2.12341,1.12854,0.634764,93.2965,4.95606,15.5465,2.94921,11.274,477.655,148.315,39.6274,9.86568,2.94912,2.9361,2.9663,2.98461
2014-02-27 03:29:09,959,446743817143,17.75,2.12341,1.12854,0.634764,93.2965,4.95606,15.5465,2.94921,11.274,477.655,148.315,39.6274,9.86568,2.94912,2.9361,2.9663,2.98461
2014-02-27 03:30:10,453,446743877637,19.625,2.12097,1.13403,2.11975,96.46,4.95606,17.9879,2.94799,11.274,480.097,150.513,39.8494,9.02319,2.94912,2.9361,2.96508,2.98461
2014-02-27 03:31:16,88,446743943272,19.625,2.12097,1.13403,2.11975,96.46,4.95606,17.9879,2.94799,11.274,480.097,150.513,39.8494,9.02319,2.94912,2.9361,2.96508,2.98461
2014-02-27 03:32:20,447,446744007631,20.375,0.0036621,1.1261,0.0115967,93.352,4.95606,19.2086,2.94799,11.274,496.459,150.269,39.9604,9.51159,2.94912,2.9361,2.9663,2.98461
2014-02-27 03:33:24,14,446744071198,21,0.0036621,1.12304,0.0109863,91.798,4.95606,19.2086,2.94921,10.6637,472.771,150.146,39.5164,9.46275,2.94831,2.93528,2.96508,2.98461
2014-02-27 03:34:31,0,446744138184,20.5,2.11059,1.13769,0.0115967,92.6305,4.95362,18.5983,2.94799,10.6637,470.818,150.635,39.8494,8.9133,2.94912,2.9361,2.96508,2.98461
2014-02-27 03:35:33,389,446744200573,20.75,0.00305175,1.11694,0.0115967,92.908,4.95362,18.5983,2.94921,10.0533,477.411,149.536,39.7939,9.5238,2.94912,2.9361,2.96508,2.98461
2014-02-27 03:36:40,791,446744267975,20.75,0.00427245,1.12182,0.0115967,93.1855,4.95606,19.2086,2.94799,10.0533,486.691,150.879,39.8494,9.29181,2.94912,2.9361,2.96508,2.98461
2014-02-27 03:37:43,488,446744330672,22.125,0.0036621,1.11999,0.012207,93.1855,4.95362,18.5983,2.94921,9.44298,477.655,149.292,39.7939,9.43833,2.94912,2.9361,2.96508,2.98461
2014-02-27 03:38:43,968,446744391152,21.25,0.00305175,1.1322,0.0115967,93.241,4.95362,18.5983,2.94799,8.83262,474.481,150.269,39.8494,9.16971,2.94912,2.9361,2.96508,2.98461
2014-02-27 03:39:44,60,446744451244,19.875,1.81823,1.13464,2.11914,96.4045,4.95606,17.9879,2.94921,8.83262,481.562,150.635,39.6274,9.05982,2.94912,2.9361,2.9663,2.98461
2014-02-27 03:40:44,213,446744511397,19.875,2.11975,1.10779,0.0115967,92.8525,4.95362,17.9879,2.94921,8.83262,488.4,150.146,39.9604,9.42612,2.94912,2.9361,2.9663,2.98461
2014-02-27 07:10:59,51,446757126235,4.125,1.1969,1.1322,0.012207,92.131,4.95118,3.33946,2.95165,3.33946,469.108,143.677,39.6829,9.45054,2.94994,2.93773,2.96874,2.98461
2014-02-27 07:12:07,162,446757194346,7.375,0.0036621,1.0144,1.42334,94.9615,0.578614,5.78086,2.95043,5.17051,469.841,145.508,39.9604,9.38949,2.94994,2.93691,2.96874,2.98461
2014-02-27 07:13:09,651,446757256835,9.25,2.01171,1.13037,2.0819,95.0725,4.95118,8.22227,2.95043,6.39122,482.051,145.264,39.8494,9.4017,2.94994,2.93691,2.96752,2.98461
2014-02-27 07:14:09,865,446757317049,11.125,2.1173,1.13769,0.0115967,92.353,4.94874,9.44298,2.94921,7.00157,472.771,147.217,39.8494,8.98656,2.94994,2.93691,2.9663,2.98461
2014-02-27 07:15:15,884,446757383068,12.75,1.82495,0.779417,0.0109863,92.464,4.95118,11.274,2.94921,7.61192,469.108,148.315,39.7939,9.21855,2.94994,2.93691,2.9663,2.98461
2014-02-27 07:16:27,404,446757454588,14.5,0.0036621,1.11816,0.0115967,92.797,4.95118,12.4947,2.94921,8.22227,469.841,147.339,39.8494,9.41391,2.94994,2.93691,2.9663,2.98461
2014-02-27 07:17:31,702,446757518886,15.375,0.00305175,1.12671,0.0115967,93.8515,4.95362,13.7154,2.94921,8.83262,476.434,147.705,39.7384,9.53601,2.94912,2.9361,2.9663,2.98461
2014-02-27 07:18:31,771,446757578955,16.5,0.00305175,1.12549,0.0115967,92.6305,4.95362,14.9361,2.94921,9.44298,479.365,148.315,39.9604,9.26739,2.94912,2.9361,2.9663,2.98461
2014-02-27 07:19:34,976,446757642160,17.5,0.0036621,1.11694,0.012207,93.0745,4.95362,15.5465,2.94921,10.0533,472.039,150.024,39.6274,9.24297,2.94994,2.93691,2.9663,2.98461
2014-02-27 07:20:37,314,446757704498,18.25,0.00305175,1.12488,0.0115967,93.685,4.95118,16.1568,2.94921,10.6637,475.702,150.146,39.7384,8.98656,2.94912,2.9361,2.9663,2.98461
2014-02-27 07:21:37,750,446757764934,19,1.87194,0.932615,0.0109863,93.019,4.95362,17.3776,2.94799,11.274,479.853,150.879,39.6829,8.92551,2.94912,2.9361,2.9663,2.98461
2014-02-27 08:48:49,928,446762997112,7.75,2.11547,1.1322,2.11181,93.907,4.95118,6.39122,2.95043,7.00157,474.481,146.24,39.7384,9.01098,2.94994,2.93691,2.96752,2.98461
2014-02-27 08:49:53,392,446763060576,10.375,2.11914,1.11816,0.0115967,93.13,4.95362,8.83262,2.94921,8.83262,467.155,145.996,39.7384,9.45054,2.94994,2.93691,2.9663,2.98461
2014-02-27 08:51:05,726,446763132910,12.375,0.0036621,1.11267,0.0146484,92.353,4.95362,10.6637,2.94921,10.0533,475.213,146.118,39.7384,9.63369,2.94912,2.9361,2.9663,2.98461
2014-02-27 08:52:07,505,446763194689,14.875,0.00305175,1.10412,0.0115967,93.019,4.95362,13.1051,2.94921,10.6637,449.328,148.071,39.9049,9.02319,2.94912,2.9361,2.9663,2.98461
2014-02-27 08:53:09,914,446763257098,16.75,0.0024414,1.11084,0.012207,92.575,4.95362,14.9361,2.94921,11.8844,486.935,148.926,39.7384,9.0354,2.94912,2.93691,2.9663,2.98461
2014-02-27 08:54:11,795,446763318979,18.125,0.0036621,1.1261,0.0115967,93.5185,4.95362,16.1568,2.94799,12.4947,479.609,149.292,39.7384,9.2796,2.94912,2.93691,2.9663,2.98461
2014-02-27 08:55:19,563,446763386747,18.875,0.00427245,1.12854,0.0115967,93.352,4.95362,17.3776,2.94799,13.1051,483.272,150.391,40.0714,8.96214,2.94912,2.9361,2.9663,2.98461
2014-02-27 08:56:29,830,446763457014,20.75,1.19507,1.13769,2.12341,96.793,4.95362,18.5983,2.94799,13.1051,477.167,150.391,40.0159,9.1575,2.94912,2.9361,2.9663,2.98461
2014-02-27 08:57:36,429,446763523613,21,0.759886,1.13342,0.0109863,92.8525,4.95362,19.2086,2.94799,14.3258,488.888,150.269,39.7384,9.46275,2.94912,2.9361,2.96508,2.98461
2014-02-27 08:58:39,968,446763587152,22.375,0.00305175,1.13647,0.0115967,93.5185,4.95606,19.819,2.94677,14.9361,475.946,150.757,39.8494,9.29181,2.94912,2.9361,2.96508,2.98461
2014-02-27 08:59:48,553,446763655737,22.75,0.444945,1.1206,0.0115967,93.13,4.95606,21.0397,2.94677,14.9361,479.853,152.466,39.5164,9.37728,2.94912,2.9361,2.96508,2.98461
