'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'HKC Temperature(°C),'Reset Count,'Last Reset Reason
2014-02-02 09:13:32,435,444604479619,12.2784,0,0x00008000
2014-02-02 09:14:32,522,444604539706,12.4363,0,0x00008000
2014-02-02 09:15:33,35,444604600219,12.2784,0,0x00008000
2014-02-02 09:16:33,169,444604660353,12.2784,0,0x00008000
2014-02-02 09:17:33,266,444604720450,12.2784,0,0x00008000
2014-02-02 09:18:33,361,444604780545,12.4363,0,0x00008000
2014-02-02 09:19:33,515,444604840699,12.4363,0,0x00008000
2014-02-02 09:20:33,636,444604900820,12.6727,0,0x00008000
2014-02-02 09:21:33,732,444604960916,12.7514,0,0x00008000
2014-02-02 09:22:39,885,444605027069,12.9085,0,0x00008000
2014-02-02 09:23:39,943,444605087127,13.0654,0,0x00008000
2014-02-02 09:24:39,988,444605147172,13.4566,0,0x00008000
2014-02-02 09:25:43,951,444605211135,13.6127,0,0x00008000
2014-02-02 09:26:44,49,444605271233,13.8464,0,0x00008000
2014-02-02 09:27:44,272,444605331456,14.2349,0,0x00008000
2014-02-02 09:28:49,709,444605396893,14.4674,0,0x00008000
2014-02-02 09:29:54,306,444605461490,14.7768,0,0x00008000
2014-02-02 09:30:59,656,444605526840,15.1625,0,0x00008000
2014-02-02 09:32:04,357,444605591541,15.4704,0,0x00008000
2014-02-02 09:33:09,769,444605656953,16.0844,0,0x00008000
2014-02-02 09:34:14,336,444605721520,16.2376,0,0x00008000
2014-02-02 09:35:19,839,444605787023,16.6964,0,0x00008000
2014-02-02 09:36:24,401,444605851585,17.078,0,0x00008000
2014-02-02 09:37:29,787,444605916971,17.6114,0,0x00008000
2014-02-02 09:38:34,359,444605981543,17.9917,0,0x00008000
2014-02-02 09:39:39,847,444606047031,18.5236,0,0x00008000
2014-02-02 09:40:44,397,444606111581,18.8273,0,0x00008000
2014-02-02 09:41:49,802,444606176986,19.2826,0,0x00008000
2014-02-02 09:42:54,389,444606241573,19.586,0,0x00008000
2014-02-02 09:43:59,843,444606307027,19.9652,0,0x00008000
2014-02-02 09:45:04,435,444606371619,20.2686,0,0x00008000
2014-02-02 09:46:09,872,444606437056,20.572,0,0x00008000
2014-02-02 09:47:14,449,444606501633,21.1032,0,0x00008000
2014-02-02 09:48:19,876,444606567060,21.331,0,0x00008000
2014-02-02 09:49:24,921,444606632105,21.7868,0,0x00008000
2014-02-02 09:50:29,879,444606697063,22.015,0,0x00008000
2014-02-02 09:51:35,29,444606762213,22.4717,0,0x00008000
2014-02-02 09:52:39,925,444606827109,22.6241,0,0x00008000
2014-02-02 09:53:45,63,444606892247,23.1582,0,0x00008000
2014-02-02 09:54:49,938,444606957122,23.311,0,0x00008000
2014-02-02 09:55:55,17,444607022201,23.6935,0,0x00008000
2014-02-02 09:57:00,8,444607087192,24,0,0x00008000
2014-02-02 09:58:05,85,444607152269,24.3839,0,0x00008000
2014-02-02 09:59:10,127,444607217311,24.6917,0,0x00008000
2014-02-02 10:00:15,187,444607282371,25,0,0x00008000
2014-02-02 10:01:20,174,444607347358,25.2317,0,0x00008000
2014-02-02 10:02:25,225,444607412409,25.6186,0,0x00008000
2014-02-02 10:03:30,240,444607477424,25.929,0,0x00008000
2014-02-02 10:04:35,799,444607542983,26.0067,0,0x00008000
2014-02-02 10:05:40,253,444607607437,26.2402,0,0x00008000
2014-02-02 10:06:45,789,444607672973,26.396,0,0x00008000
2014-02-02 10:07:50,315,444607737499,26.6302,0,0x00008000
2014-02-02 10:08:55,769,444607802953,26.7866,0,0x00008000
2014-02-02 10:10:00,370,444607867554,27.1785,0,0x00008000
2014-02-02 10:11:05,680,444607932864,27.2571,0,0x00008000
2014-02-02 10:12:10,390,444607997574,27.3357,0,0x00008000
2014-02-02 10:13:15,686,444608062870,27.1785,0,0x00008000
2014-02-02 10:14:20,390,444608127574,27.3357,0,0x00008000
2014-02-02 10:15:25,634,444608192818,27.0216,0,0x00008000
2014-02-02 10:16:30,407,444608257591,27.1,0,0x00008000
2014-02-02 10:17:35,649,444608322833,26.8649,0,0x00008000
2014-02-02 10:18:40,428,444608387612,26.3181,0,0x00008000
2014-02-02 10:19:45,727,444608452911,26.0845,0,0x00008000
2014-02-02 10:20:50,442,444608517626,25.7737,0,0x00008000
2014-02-02 10:21:55,757,444608582941,25.309,0,0x00008000
2014-02-02 10:23:00,753,444608647937,24.8458,0,0x00008000
2014-02-02 10:24:05,757,444608712941,24.4608,0,0x00008000
2014-02-02 10:25:10,767,444608777951,23.9233,0,0x00008000
2014-02-02 10:26:15,777,444608842961,23.3874,0,0x00008000
2014-02-02 10:27:20,916,444608908100,22.9291,0,0x00008000
2014-02-02 10:28:25,793,444608972977,22.3955,0,0x00008000
2014-02-02 10:29:30,918,444609038102,21.7108,0,0x00008000
2014-02-02 10:30:35,811,444609102995,21.4069,0,0x00008000
2014-02-02 10:31:40,914,444609168098,20.7237,0,0x00008000
2014-02-02 10:32:45,814,444609232998,20.3444,0,0x00008000
2014-02-02 10:33:50,923,444609298107,19.6618,0,0x00008000
2014-02-02 10:34:55,824,444609363008,19.2067,0,0x00008000
2014-02-02 10:36:00,935,444609428119,18.4477,0,0x00008000
2014-02-02 10:37:05,828,444609493012,17.9157,0,0x00008000
2014-02-02 10:38:10,942,444609558126,17.4591,0,0x00008000
2014-02-02 10:39:15,857,444609623041,16.7728,0,0x00008000
2014-02-02 10:40:20,944,444609688128,16.3141,0,0x00008000
2014-02-02 10:41:25,885,444609753069,15.8544,0,0x00008000
2014-02-02 10:42:31,6,444609818190,15.1625,0,0x00008000
2014-02-02 10:43:36,19,444609883203,15.0083,0,0x00008000
2014-02-02 10:44:41,63,444609948247,14.3124,0,0x00008000
2014-02-02 10:45:46,30,444610013214,14.0019,0,0x00008000
2014-02-02 10:46:51,68,444610078252,13.6906,0,0x00008000
2014-02-02 10:47:56,36,444610143220,13.222,0,0x00008000
2014-02-02 10:49:01,113,444610208297,12.9085,0,0x00008000
2014-02-02 10:50:06,894,444610274078,12.9085,0,0x00008000
2014-02-02 10:51:11,127,444610338311,12.594,0,0x00008000
2014-02-02 10:52:12,69,444610399253,12.4363,0,0x00008000
2014-02-02 10:53:12,197,444610459381,12.594,0,0x00008000
2014-02-02 10:54:12,352,444610519536,12.594,0,0x00008000
2014-02-02 10:55:13,781,444610580965,12.3574,0,0x00008000
2014-02-02 10:56:13,960,444610641144,12.4363,0,0x00008000
2014-02-02 10:57:14,107,444610701291,12.5152,0,0x00008000
2014-02-02 10:58:14,663,444610761847,12.4363,0,0x00008000
2014-02-02 10:59:16,164,444610823348,12.5152,0,0x00008000
2014-02-02 11:00:16,189,444610883373,12.7514,0,0x00008000
2014-02-02 11:01:16,265,444610943449,12.9085,0,0x00008000
2014-02-02 11:02:16,303,444611003487,12.9085,0,0x00008000
2014-02-02 11:03:16,321,444611063505,13.1437,0,0x00008000
2014-02-02 11:04:16,342,444611123526,13.3003,0,0x00008000
2014-02-02 11:05:21,130,444611188314,13.6127,0,0x00008000
2014-02-02 11:06:26,131,444611253315,13.6127,0,0x00008000
2014-02-02 11:07:31,138,444611318322,13.9242,0,0x00008000
2014-02-02 11:08:36,210,444611383394,14.2349,0,0x00008000
2014-02-02 11:09:41,217,444611448401,14.3124,0,0x00008000
2014-02-02 11:10:46,325,444611513509,14.5448,0,0x00008000
2014-02-02 11:11:51,720,444611578904,14.854,0,0x00008000
2014-02-02 11:12:56,371,444611643555,15.3165,0,0x00008000
2014-02-02 11:14:01,774,444611708958,15.6241,0,0x00008000
2014-02-02 11:15:06,343,444611773527,15.8544,0,0x00008000
2014-02-02 11:16:11,728,444611838912,16.0844,0,0x00008000
2014-02-02 11:17:16,359,444611903543,16.4671,0,0x00008000
2014-02-02 11:18:21,795,444611968979,16.7728,0,0x00008000
2014-02-02 11:19:26,375,444612033559,17.078,0,0x00008000
2014-02-02 11:20:31,764,444612098948,17.6114,0,0x00008000
2014-02-02 11:21:36,406,444612163590,17.8396,0,0x00008000
2014-02-02 11:22:41,872,444612229056,18.1438,0,0x00008000
2014-02-02 11:23:46,953,444612294137,18.5236,0,0x00008000
2014-02-02 11:24:51,960,444612359144,18.5996,0,0x00008000
2014-02-02 11:25:56,948,444612424132,18.9791,0,0x00008000
2014-02-02 11:27:01,893,444612489077,19.3584,0,0x00008000
2014-02-02 11:28:07,111,444612554295,19.7377,0,0x00008000
2014-02-02 11:29:12,4,444612619188,19.8135,0,0x00008000
2014-02-02 11:30:17,123,444612684307,20.1927,0,0x00008000
2014-02-02 11:31:22,144,444612749328,20.572,0,0x00008000
2014-02-02 11:32:27,152,444612814336,20.8755,0,0x00008000
2014-02-02 11:33:32,74,444612879258,21.0273,0,0x00008000
2014-02-02 11:34:37,219,444612944403,21.5588,0,0x00008000
2014-02-02 11:35:42,152,444613009336,21.7868,0,0x00008000
2014-02-02 11:36:47,247,444613074431,21.9389,0,0x00008000
2014-02-02 11:37:52,180,444613139364,22.3955,0,0x00008000
2014-02-02 11:38:57,703,444613204887,22.7003,0,0x00008000
2014-02-02 11:40:02,275,444613269459,23.0055,0,0x00008000
2014-02-02 11:41:07,706,444613334890,23.3874,0,0x00008000
2014-02-02 11:42:12,297,444613399481,23.6169,0,0x00008000
2014-02-02 11:43:17,870,444613465054,23.9233,0,0x00008000
2014-02-02 11:44:22,381,444613529565,24,0,0x00008000
2014-02-02 11:45:27,864,444613595048,24.3071,0,0x00008000
2014-02-02 11:46:32,373,444613659557,24.4608,0,0x00008000
2014-02-02 11:47:37,892,444613725076,24.5377,0,0x00008000
2014-02-02 11:48:42,390,444613789574,24.7687,0,0x00008000
2014-02-02 11:49:47,706,444613854890,24.6917,0,0x00008000
2014-02-02 11:50:52,417,444613919601,24.9229,0,0x00008000
2014-02-02 11:51:57,674,444613984858,24.9229,0,0x00008000
2014-02-02 11:53:02,454,444614049638,24.8458,0,0x00008000
2014-02-02 11:54:07,679,444614114863,24.9229,0,0x00008000
2014-02-02 11:55:12,756,444614179940,24.7687,0,0x00008000
