'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'EulerAngleErrors Data[0],'EulerAngleErrors Data[1],'EulerAngleErrors Data[2],'EulerAngleErrors Length,'Mode In,'Mode In,'Mode Out,'Mode Out,'StateVector (wx),'StateVector (wx),'StateVector (wy),'StateVector (wy),'StateVector (wz),'StateVector (wz),'StateVector (q1),'StateVector (q2),'StateVector (q3),'StateVector (qs),'StateVector Length,'Chosen FSS,'Current FFS Data[0],'Current FFS Data[1],'Current FFS Data[2],'Current FFS Data[3],'Current FFS Data[4],'Current FFS Data[5],'Current FFS Data[6],'Cycle Counter,'Gamma,'Useable FSS Data[0],'Useable FSS Data[1],'Useable FSS Data[2],'Useable FSS Data[3],'Useable FSS Data[4],'Useable FSS Data[5],'Useable_FSS Length,'Active Sensors Data[0],'Active Sensors Data[1],'Active Sensors Data[2],'Active Sensors Data[3],'Active Sensors Length,'Hold Transition,'StatePkp1p Data[0],'StatePkp1p Data[1],'StatePkp1p Data[2],'StatePkp1p Data[3],'StatePkp1p Data[4],'StatePkp1p Data[5],'StatePkp1p Data[6],'StatePkp1p Length,'QS Data[0],'QS Data[1],'QS Data[2],'QS Data[3],'Estimate Code,'Estimate UseSTR,'Estimate STR Status
2014-02-02 20:38:59,751,444645606935,0,0,0,3,1,Passive,1,Passive,-0.000508437,-0.0291313,-0.0026991,-0.154647,0.00141597,0.0811292,-0.435536,0.118001,-0.890773,0.0539262,7,0,4,3,1,0,0,0,0,20159,53.6494,1,1,0,0,0,0,6,1,0,0,0,4,1,0.0285875,0.0353214,0.027538,1.9053,0.947419,0.92363,2.13804,7,0,0,0,0,0,0,0
2014-02-02 20:40:05,751,444645672935,0,0,0,3,1,Passive,1,Passive,0.000318772,0.0182643,-0.00255743,-0.14653,0.00314686,0.180302,-0.594089,0.094088,-0.760244,0.245427,7,2,2,5,4,0,0,0,0,20192,57.7072,1,0,0,0,0,0,6,1,1,0,0,4,1,0.0142889,0.0175424,0.013289,0.0566492,0.0556733,0.0544346,0.0586619,7,0,0,0,0,0,0,0
2014-02-02 20:41:10,890,444645738074,0,0,0,3,1,Passive,1,Passive,2.97036e-005,0.00170189,-0.0018575,-0.106427,0.0035809,0.205171,-0.630361,0.146857,-0.688864,0.326412,7,2,2,5,1,0,0,0,0,20223,61.908,1,0,0,0,0,0,6,1,1,0,0,4,1,0.0130268,0.0147966,0.0128869,0.0480179,0.0499048,0.0479667,0.0497113,7,0,0,0,0,0,0,0
2014-02-02 20:42:15,894,444645803078,0,0,0,3,1,Passive,1,Passive,0.000752833,0.0431342,-0.00144169,-0.082603,0.00409767,0.234779,-0.632816,0.19835,-0.613759,0.428371,7,2,2,1,5,0,0,0,0,20255,66.1092,1,0,0,0,0,0,6,1,1,0,0,4,1,0.0128419,0.0146903,0.0127697,0.0463261,0.0481142,0.0504244,0.0474882,7,0,0,0,0,0,0,0
2014-02-02 20:43:20,925,444645868109,0,0,0,3,1,Passive,1,Passive,0.00119296,0.0683518,-0.0051243,-0.293601,0.00789043,0.452088,-0.616703,0.248971,-0.474694,0.576503,7,1,1,2,5,0,0,0,0,20288,70.5618,1,1,0,0,0,0,6,1,1,0,0,4,1,0.0128942,0.0145655,0.0127421,0.0450563,0.0462267,0.0546173,0.0430262,7,0,0,0,0,0,0,0
2014-02-02 20:44:25,941,444645933125,0,0,0,3,1,Passive,1,Passive,0.001845,0.105711,-0.000557223,-0.0319265,0.0039808,0.228083,-0.549757,0.291227,-0.405699,0.669599,7,1,1,2,4,0,0,0,0,20320,74.9944,1,0,0,0,0,0,6,1,1,0,0,4,1,0.0130243,0.0142557,0.0128005,0.0451902,0.0448491,0.0556833,0.0403,7,0,0,0,0,0,0,0
2014-02-02 20:45:30,945,444645998129,0,0,0,3,1,Passive,1,Passive,0.00189431,0.108536,-0.000883072,-0.0505963,0.00373975,0.214272,-0.472699,0.314827,-0.320473,0.758114,7,1,1,4,3,0,0,0,0,20353,79.6872,1,0,0,0,0,0,6,1,1,0,0,4,1,0.0131546,0.0139465,0.0129299,0.0452247,0.044292,0.0567077,0.0370082,7,0,0,0,0,0,0,0
2014-02-02 20:46:35,955,444646063139,0,0,0,3,1,Passive,1,Passive,0.00166859,0.0956029,-0.00136745,-0.0783493,0.00307138,0.175977,-0.404159,0.313209,-0.23698,0.826073,7,1,1,4,6,0,0,0,0,20385,84.3572,1,0,0,0,0,0,6,1,1,0,0,4,1,0.0132027,0.0137357,0.0130531,0.0450735,0.0449582,0.0573744,0.0338706,7,0,0,0,0,0,0,0
2014-02-02 20:47:40,984,444646128168,0,0,0,3,1,Passive,1,Passive,0.00126023,0.072206,-0.00184802,-0.105883,0.00218924,0.125434,-0.350952,0.287903,-0.160309,0.876496,7,1,1,6,4,0,0,0,0,20418,89.303,1,0,0,0,0,0,6,1,1,0,0,4,1,0.0131606,0.0136667,0.0131355,0.0448089,0.0467967,0.0573755,0.0310714,7,0,0,0,0,0,0,0
2014-02-02 20:48:46,2,444646193186,0,0,0,3,1,Passive,1,Passive,0.000540114,0.0309463,-0.00217651,-0.124705,0.00148903,0.0853149,-0.324193,0.243846,-0.0972446,0.908835,7,1,1,6,3,0,0,0,0,20450,94.214,1,0,0,0,0,0,6,1,1,0,0,4,1,0.0130929,0.0137505,0.0131409,0.0445685,0.0495545,0.0564186,0.0288861,7,0,0,0,0,0,0,0
2014-02-02 20:49:51,21,444646258205,0,0,0,3,1,Passive,1,Passive,-0.000316971,-0.0181611,-0.0024267,-0.13904,0.00085924,0.0492308,-0.320509,0.179763,-0.0455009,0.928918,7,1,1,3,6,0,0,0,0,20483,99.3927,1,0,0,0,0,0,6,1,1,0,0,4,1,0.0130291,0.0139379,0.013049,0.0446335,0.0533683,0.0545519,0.0271693,7,0,0,0,0,0,0,0
2014-02-02 20:50:56,28,444646323212,0,0,0,3,1,Passive,1,Passive,-0.000464451,-0.0266111,-0.00272545,-0.156157,0.000346512,0.0198537,-0.330314,0.104313,-0.0034038,0.938083,7,1,3,6,1,0,0,0,0,20515,104.494,0,1,0,0,0,0,6,1,1,0,0,4,1,0.0130084,0.014168,0.012915,0.0450925,0.0577037,0.0519739,0.0259158,7,0,0,0,0,0,0,0
2014-02-02 20:52:01,81,444646388265,0,0,0,3,1,Passive,1,Passive,0.000268194,0.0153664,-0.00700133,-0.401146,0.000813763,0.0466252,-0.328892,-0.0547411,0.0802372,0.939359,7,3,3,6,1,0,0,0,0,20548,109.818,1,0,0,0,0,0,6,1,1,0,0,4,1,0.0128867,0.0144207,0.0128838,0.045893,0.0628169,0.0486653,0.023975,7,0,0,0,0,0,0,0
2014-02-02 20:53:06,109,444646453293,0,0,0,3,1,Passive,1,Passive,0.000287517,0.0164735,-0.00284975,-0.163278,-9.49229e-005,-0.00543868,-0.321399,-0.131101,0.0981153,0.932678,7,3,3,6,1,0,0,0,0,20580,114.984,1,0,0,0,0,0,6,1,1,0,0,4,1,0.0128287,0.0145702,0.0129606,0.0470386,0.0666232,0.0465281,0.0240698,7,0,0,0,0,0,0,0
