'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Reset Reason,'Reset Count,'SEU Count,'Ping Pointer,'Control Pointer,'Battery Temperature(°C),'Heater On,'Mode,'Bus Voltage(V),'Battery Voltage(V),'Battery Current(mA),'State of Charge(mA*h),'Bus Target(V),'Discharge Command
2014-01-07 19:56:03,202,442396630386,0,0,2,0,0,15.8684,0,Fixed,4.20019,3.76713,1720.82,207.098,4.2,0
2014-01-07 19:57:04,745,442396691929,0,0,2,0,0,16.4818,0,Fixed,4.20558,3.72784,2052.03,237.242,4.2,0
2014-01-07 19:58:05,329,442396752513,0,0,2,0,0,16.4818,0,Fixed,4.19619,3.73259,1748.37,267.154,4.2,0
2014-01-07 19:59:06,829,442396814013,0,0,2,0,0,17.0962,0,Fixed,4.20404,3.71534,1865.48,297.657,4.2,0
2014-01-07 20:00:07,203,442396874387,0,0,2,0,0,16.4818,0,Fixed,4.20496,3.71347,1764.63,327.735,4.2,0
2014-01-07 20:01:08,869,442396936053,0,0,2,0,0,17.0962,0,Fixed,4.19542,3.70969,1761.87,358.497,4.2,0
2014-01-07 19:56:03,202,442396630386,0,0,2,0,0,15.8684,0,Fixed,4.20019,3.76713,1720.82,207.098,4.2,0
2014-01-07 19:57:04,745,442396691929,0,0,2,0,0,16.4818,0,Fixed,4.20558,3.72784,2052.03,237.242,4.2,0
2014-01-07 19:58:05,329,442396752513,0,0,2,0,0,16.4818,0,Fixed,4.19619,3.73259,1748.37,267.154,4.2,0
2014-01-07 19:59:06,829,442396814013,0,0,2,0,0,17.0962,0,Fixed,4.20404,3.71534,1865.48,297.657,4.2,0
2014-01-07 20:00:07,203,442396874387,0,0,2,0,0,16.4818,0,Fixed,4.20496,3.71347,1764.63,327.735,4.2,0
2014-01-07 20:01:08,869,442396936053,0,0,2,0,0,17.0962,0,Fixed,4.19542,3.70969,1761.87,358.497,4.2,0
2014-01-07 08:42:26,796,442356213980,0,0,2,0,0,14.6425,0,Fixed,4.1705,4.03509,-451.904,238.488,4.2,0
2014-01-07 08:43:27,245,442356274429,0,0,2,0,0,14.6425,0,Fixed,4.16096,4.04072,-465.406,233.246,4.2,0
2014-01-07 08:44:27,517,442356334701,0,0,2,0,0,14.0301,0,Fixed,4.19758,4.06522,-724.699,226.966,4.2,0
2014-01-07 08:45:27,820,442356395004,0,0,2,0,0,14.0301,0,Fixed,4.15342,4.082,-806.538,219.597,4.2,0
2014-01-07 08:46:28,785,442356455969,0,0,2,0,0,14.0301,0,Fixed,4.78976,4.10313,-931.087,210.7,4.2,0
2014-01-07 08:47:29,104,442356516288,0,0,2,0,0,14.6425,0,Fixed,4.1348,4.09256,-703.206,200.804,4.2,0
2014-01-07 08:48:29,361,442356576545,0,0,2,0,0,14.0301,0,Fixed,4.1685,4.08416,-650.576,190.572,4.2,0
2014-01-07 08:49:29,731,442356636915,0,0,2,0,0,14.0301,0,Fixed,4.17188,4.06359,-482.49,181.046,4.2,0
2014-01-07 08:50:30,883,442356698067,0,0,2,0,0,14.0301,0,Fixed,4.80883,4.10422,-812.049,170.532,4.2,0
2014-01-07 08:51:31,234,442356758418,0,0,2,0,0,14.0301,0,Fixed,4.19281,4.08609,-512.801,159.478,4.2,0
2014-01-07 08:52:31,534,442356818718,0,0,2,0,0,14.0301,0,Fixed,5.05761,4.10678,-687.776,148.34,4.2,0
2014-01-07 08:53:31,773,442356878957,0,0,2,0,0,13.4183,0,Fixed,5.19254,4.10231,-507.29,136.424,4.2,0
2014-01-07 08:54:32,933,442356940117,0,0,2,0,0,14.0301,0,Fixed,5.18562,4.1275,-893.612,124.86,4.2,0
2014-01-07 08:55:33,241,442357000425,0,0,2,0,0,13.4183,0,Fixed,5.20562,4.12372,-1039.65,113.893,4.2,0
