'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Tx ADC Temperature(°C),'PA Forward Power(V),'PA Reverse Power(V),'PA Control Signal(V),'3V Analog Supply Current PA(mA),'5V Supply(V),'Synthesizer Temperature(°C),'3V Analog Supply Voltage PA(V),'Power Amplifier Temperature(°C),'5V Supply Current(mA),'3V Analog Supply Current CB(mA),'3V VCO Supply Current(mA),'3V Digital Supply Current(mA),'Synthesizer Lock A(V),'Synthesizer Lock B(V),'3V Analog Supply Voltage CB(V),'3V Digital Supply Voltage CB(V)
2014-01-25 08:40:29,391,443911296575,9.375,0.0036621,1.13769,1.12304,95.2945,4.9585,8.83262,2.95409,7.61192,477.411,146.24,39.5719,9.84126,2.95401,2.94098,2.97118,2.98827
2014-01-25 08:41:30,487,443911357671,11.5,0.0036621,1.12121,0.012207,92.908,4.96095,10.6637,2.95287,8.22227,483.516,146.484,39.7384,9.46275,2.95238,2.93935,2.96996,2.98705
2014-01-25 08:42:31,591,443911418775,13.5,0.0036621,1.13098,0.471801,94.2955,4.9585,11.8844,2.95165,9.44298,474.969,147.827,39.8494,9.16971,2.95156,2.93854,2.96874,2.98583
2014-01-25 08:43:31,832,443911479016,15,0.0036621,1.11877,0.0115967,93.0745,4.95606,13.1051,2.95043,10.0533,477.655,147.461,39.8494,9.21855,2.95075,2.93773,2.96752,2.98583
2014-01-25 08:44:32,31,443911539215,16.125,1.08825,1.13952,2.12097,96.9595,4.9585,14.3258,2.94921,10.6637,477.411,149.658,39.8494,9.04761,2.95075,2.93773,2.96752,2.98583
2014-01-25 10:09:45,506,443916652690,6.875,0.00305175,1.11328,0.0115967,92.353,4.9585,5.78086,2.95531,5.78086,466.91,145.386,39.8494,9.67032,2.95401,2.9418,2.9724,2.98827
2014-01-25 10:10:45,668,443916712852,9.375,0.0036621,1.13098,0.0115967,92.6305,4.9585,7.61192,2.95409,7.00157,472.771,146.24,39.6274,9.63369,2.95319,2.94017,2.97118,2.98827
2014-01-25 10:11:46,840,443916774024,11.375,2.12097,1.13525,1.06811,95.35,4.95606,10.0533,2.95287,7.61192,476.923,146.851,39.9604,9.32844,2.95238,2.93935,2.96996,2.98705
2014-01-25 10:12:46,990,443916834174,12,2.12036,1.13708,2.11914,95.905,4.95362,11.274,2.95165,8.22227,462.026,148.56,39.7384,9.25518,2.95156,2.93854,2.96874,2.98705
2014-01-25 10:13:47,267,443916894451,14.375,0.00305175,1.1261,0.0115967,93.241,4.95362,12.4947,2.95043,8.83262,475.457,147.827,39.7384,9.62148,2.95156,2.93773,2.96874,2.98583
2014-01-25 10:14:47,405,443916954589,15.25,2.11914,1.13769,0.0109863,92.5195,4.95606,13.7154,2.95043,9.44298,486.691,149.17,39.7384,9.19413,2.95075,2.93773,2.96752,2.98583
