'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Reset Reason,'Reset Count,'SEU Count,'Ping Pointer,'Control Pointer,'Battery Temperature(°C),'Heater On,'Mode,'Bus Voltage(V),'Battery Voltage(V),'Battery Current(mA),'State of Charge(mA*h),'Bus Target(V),'Discharge Command
2014-01-25 08:40:29,353,443911296537,0,0,2,0,0,16.4818,0,Fixed,4.19404,4.04278,-71.6433,164.628,4.2,0
2014-01-25 08:41:30,446,443911357630,0,0,2,0,0,17.7107,0,Fixed,4.16157,4.06775,-422.42,158.636,4.2,0
2014-01-25 08:42:31,550,443911418734,0,0,2,0,0,16.4818,0,Fixed,4.22558,4.06838,-388.252,153.075,4.2,0
2014-01-25 08:43:31,794,443911478978,0,0,2,0,0,16.4818,0,Fixed,4.19511,4.02994,-104.985,149.234,4.2,0
2014-01-25 08:44:31,959,443911539143,0,0,2,0,0,17.0962,0,Fixed,4.24035,4.07731,-373.647,141.361,4.2,0
2014-01-25 08:45:32,88,443911599272,0,0,2,0,0,16.4818,0,Fixed,5.08546,4.09906,-663.527,131.006,4.2,0
2014-01-25 08:46:32,222,443911659406,0,0,2,0,0,16.4818,0,Fixed,5.17008,4.10175,-449.148,120.129,4.2,0
2014-01-25 08:47:32,433,443911719617,0,0,2,0,0,16.4818,0,Fixed,5.07931,4.10903,-665.456,109.916,4.2,0
2014-01-25 08:48:32,657,443911779841,0,0,2,0,0,16.4818,0,Fixed,5.09792,4.11122,-663.803,100.139,4.2,0
2014-01-25 08:49:32,791,443911839975,0,0,2,0,0,17.0962,0,Fixed,5.04054,4.09816,-453.282,90.7944,4.2,0
2014-01-25 08:50:32,923,443911900107,0,0,2,0,0,16.4818,0,Fixed,5.02884,4.11234,-724.699,81.8356,4.2,0
2014-01-25 08:51:33,63,443911960247,0,0,2,0,0,15.8684,0,Fixed,5.131,4.10353,-573.697,73.1288,4.2,0
2014-01-25 08:52:33,230,443912020414,0,0,2,0,0,17.0962,0,Fixed,5.15654,4.10066,-483.592,64.6264,4.2,0
2014-01-25 08:53:33,371,443912080555,0,0,2,0,0,16.4818,0,Fixed,5.11546,4.11772,-626.328,56.3999,4.2,0
2014-01-25 08:54:33,513,443912140697,0,0,2,0,0,17.0962,0,Fixed,5.165,4.10288,-500.125,48.4315,4.2,0
2014-01-25 08:55:33,633,443912200817,0,0,2,0,0,16.4818,0,Full,5.17454,4.04372,7.71543,0.0997076,4.2,0
2014-01-25 08:56:33,744,443912260928,0,0,2,0,0,16.4818,0,Full,5.111,4.03747,7.71543,0.229012,4.2,0
2014-01-25 08:57:33,936,443912321120,0,0,2,0,0,16.4818,0,Full,5.25716,4.03409,7.71543,0.358483,4.2,0
2014-01-25 08:58:34,191,443912381375,0,0,2,0,0,17.0962,0,Full,5.34994,4.03197,7.99098,0.491749,4.2,0
2014-01-25 08:59:34,304,443912441488,0,0,2,0,0,16.4818,0,Full,5.25732,4.03059,7.99098,0.625672,4.2,0
2014-01-25 09:00:34,479,443912501663,0,0,2,0,0,16.4818,0,Full,5.20162,4.02972,7.99098,0.759731,4.2,0
2014-01-25 09:01:34,630,443912561814,0,0,2,0,0,16.4818,0,Full,5.15146,4.02897,8.26653,0.895131,4.2,0
2014-01-25 09:02:34,830,443912622014,0,0,2,0,0,16.4818,0,Full,5.23378,4.02841,8.26653,1.03387,4.2,0
