'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'HKC Temperature(°C),'Reset Count,'Last Reset Reason
2014-02-10 00:00:03,674,445262470858,11.7235,0,0x00008000
2014-02-10 00:01:08,700,445262535884,11.803,0,0x00008000
2014-02-10 00:02:13,709,445262600893,11.8824,0,0x00008000
2014-02-10 00:03:18,775,445262665959,12.1202,0,0x00008000
2014-02-10 00:04:23,824,445262731008,12.2784,0,0x00008000
2014-02-10 00:05:28,864,445262796048,12.5152,0,0x00008000
2014-02-10 00:06:33,885,445262861069,12.7514,0,0x00008000
2014-02-10 00:07:38,924,445262926108,12.9085,0,0x00008000
2014-02-10 00:08:43,973,445262991157,13.222,0,0x00008000
2014-02-10 00:09:49,17,445263056201,13.4566,0,0x00008000
2014-02-10 00:10:54,35,445263121219,13.9242,0,0x00008000
2014-02-10 00:11:59,87,445263186271,14.1573,0,0x00008000
2014-02-10 00:13:04,106,445263251290,14.2349,0,0x00008000
2014-02-10 00:14:09,141,445263316325,14.854,0,0x00008000
2014-02-10 00:15:14,216,445263381400,14.9312,0,0x00008000
2014-02-10 00:16:19,239,445263446423,15.1625,0,0x00008000
2014-02-10 00:17:24,286,445263511470,15.7009,0,0x00008000
2014-02-10 00:18:29,384,445263576568,16.0078,0,0x00008000
2014-02-10 00:19:34,341,445263641525,16.2376,0,0x00008000
2014-02-10 00:20:39,411,445263706595,16.4671,0,0x00008000
2014-02-10 00:21:44,428,445263771612,16.7728,0,0x00008000
2014-02-10 00:22:49,470,445263836654,17.2305,0,0x00008000
2014-02-10 00:23:54,470,445263901654,17.4591,0,0x00008000
2014-02-10 00:24:59,557,445263966741,17.9157,0,0x00008000
2014-02-10 00:26:04,587,445264031771,18.3717,0,0x00008000
2014-02-10 00:27:09,632,445264096816,18.7514,0,0x00008000
2014-02-10 00:28:14,593,445264161777,19.1308,0,0x00008000
2014-02-10 00:29:19,668,445264226852,19.2067,0,0x00008000
2014-02-10 00:30:24,721,445264291905,19.6618,0,0x00008000
2014-02-10 00:31:29,683,445264356867,20.1927,0,0x00008000
2014-02-10 00:32:34,705,445264421889,20.4961,0,0x00008000
2014-02-10 00:33:39,717,445264486901,20.7996,0,0x00008000
2014-02-10 00:34:44,768,445264551952,21.1791,0,0x00008000
2014-02-10 00:35:49,798,445264616982,21.4829,0,0x00008000
2014-02-10 00:36:54,809,445264681993,21.7868,0,0x00008000
2014-02-10 00:37:59,825,445264747009,22.3194,0,0x00008000
2014-02-10 00:39:04,846,445264812030,22.3955,0,0x00008000
2014-02-10 00:40:09,847,445264877031,23.0055,0,0x00008000
2014-02-10 00:41:14,955,445264942139,23.3874,0,0x00008000
2014-02-10 00:42:19,964,445265007148,23.5404,0,0x00008000
2014-02-10 00:43:25,74,445265072258,23.9233,0,0x00008000
2014-02-10 00:44:30,99,445265137283,24.1535,0,0x00008000
2014-02-10 00:45:35,123,445265202307,24.6147,0,0x00008000
2014-02-10 00:46:40,205,445265267389,24.8458,0,0x00008000
2014-02-10 00:47:45,225,445265332409,25,0,0x00008000
2014-02-10 00:48:50,274,445265397458,25.3863,0,0x00008000
2014-02-10 00:49:55,324,445265462508,25.5412,0,0x00008000
2014-02-10 00:51:00,334,445265527518,25.8514,0,0x00008000
2014-02-10 00:52:05,371,445265592555,25.8514,0,0x00008000
2014-02-10 00:53:10,426,445265657610,25.929,0,0x00008000
2014-02-10 00:54:15,481,445265722665,25.929,0,0x00008000
2014-02-10 00:55:20,513,445265787697,25.8514,0,0x00008000
2014-02-10 00:56:25,593,445265852777,25.7737,0,0x00008000
2014-02-10 00:57:30,619,445265917803,25.5412,0,0x00008000
2014-02-10 00:58:35,664,445265982848,25.5412,0,0x00008000
2014-02-10 00:59:40,718,445266047902,25.2317,0,0x00008000
2014-02-10 01:00:45,734,445266112918,25,0,0x00008000
2014-02-10 01:01:50,782,445266177966,24.6147,0,0x00008000
2014-02-10 01:02:55,853,445266243037,24.0767,0,0x00008000
2014-02-10 01:04:00,874,445266308058,23.6935,0,0x00008000
2014-02-10 01:05:05,916,445266373100,23.3874,0,0x00008000
2014-02-10 01:06:10,912,445266438096,23.0055,0,0x00008000
2014-02-10 01:07:15,960,445266503144,22.4717,0,0x00008000
2014-02-10 01:08:21,27,445266568211,21.8629,0,0x00008000
2014-02-10 01:09:26,75,445266633259,21.4069,0,0x00008000
2014-02-10 01:10:31,112,445266698296,20.9514,0,0x00008000
2014-02-10 01:11:36,156,445266763340,20.3444,0,0x00008000
2014-02-10 01:12:41,185,445266828369,19.9652,0,0x00008000
2014-02-10 01:13:46,239,445266893423,19.4343,0,0x00008000
2014-02-10 01:14:51,252,445266958436,18.8273,0,0x00008000
2014-02-10 01:15:56,280,445267023464,18.3717,0,0x00008000
2014-02-10 01:17:01,291,445267088475,17.7636,0,0x00008000
2014-02-10 01:18:06,355,445267153539,17.3829,0,0x00008000
2014-02-10 01:19:11,381,445267218565,16.62,0,0x00008000
2014-02-10 01:20:16,478,445267283662,16.0844,0,0x00008000
2014-02-10 01:21:21,448,445267348632,15.7009,0,0x00008000
2014-02-10 01:22:26,487,445267413671,15.0083,0,0x00008000
2014-02-10 01:23:31,545,445267478729,14.5448,0,0x00008000
2014-02-10 01:24:36,601,445267543785,14.2349,0,0x00008000
2014-02-10 01:25:41,661,445267608845,13.7685,0,0x00008000
2014-02-10 01:26:46,666,445267673850,13.4566,0,0x00008000
2014-02-10 01:27:51,699,445267738883,13.0654,0,0x00008000
2014-02-10 01:28:56,702,445267803886,12.594,0,0x00008000
2014-02-10 01:30:01,765,445267868949,12.5152,0,0x00008000
2014-02-10 01:31:06,797,445267933981,12.1202,0,0x00008000
2014-02-10 01:32:11,850,445267999034,11.8824,0,0x00008000
2014-02-10 01:33:16,900,445268064084,11.7235,0,0x00008000
2014-02-10 01:34:21,922,445268129106,11.6439,0,0x00008000
2014-02-10 01:35:26,976,445268194160,11.6439,0,0x00008000
2014-02-10 01:36:31,956,445268259140,11.5643,0,0x00008000
2014-02-10 01:37:36,985,445268324169,11.803,0,0x00008000
2014-02-10 01:38:42,87,445268389271,11.6439,0,0x00008000
2014-02-10 01:39:47,48,445268454232,11.8824,0,0x00008000
2014-02-10 01:40:52,72,445268519256,11.9617,0,0x00008000
2014-02-10 01:41:57,149,445268584333,11.8824,0,0x00008000
2014-02-10 01:43:02,194,445268649378,12.2784,0,0x00008000
2014-02-10 01:44:07,240,445268714424,12.1993,0,0x00008000
2014-02-10 01:45:12,242,445268779426,12.5152,0,0x00008000
2014-02-10 01:46:17,282,445268844466,12.6727,0,0x00008000
2014-02-10 01:47:22,356,445268909540,13.1437,0,0x00008000
2014-02-10 01:48:27,413,445268974597,13.4566,0,0x00008000
2014-02-10 01:49:32,458,445269039642,13.6127,0,0x00008000
2014-02-10 01:50:37,503,445269104687,14.0796,0,0x00008000
2014-02-10 01:51:42,555,445269169739,14.3899,0,0x00008000
2014-02-10 01:52:47,578,445269234762,14.6222,0,0x00008000
2014-02-10 01:53:52,653,445269299837,14.7768,0,0x00008000
2014-02-10 01:54:57,707,445269364891,15.3165,0,0x00008000
2014-02-10 01:56:02,755,445269429939,15.4704,0,0x00008000
2014-02-10 01:57:07,764,445269494948,15.8544,0,0x00008000
2014-02-10 01:58:12,799,445269559983,16.2376,0,0x00008000
2014-02-10 01:59:17,809,445269624993,16.6964,0,0x00008000
2014-02-10 02:00:22,877,445269690061,16.7728,0,0x00008000
2014-02-10 02:01:27,939,445269755123,17.078,0,0x00008000
2014-02-10 02:02:32,986,445269820170,17.6114,0,0x00008000
2014-02-10 02:03:38,35,445269885219,17.9157,0,0x00008000
2014-02-10 02:04:43,92,445269950276,18.1438,0,0x00008000
2014-02-10 02:05:48,181,445270015365,18.7514,0,0x00008000
2014-02-10 02:06:53,165,445270080349,18.9032,0,0x00008000
2014-02-10 02:07:58,206,445270145390,19.4343,0,0x00008000
2014-02-10 02:09:03,292,445270210476,19.7377,0,0x00008000
2014-02-10 02:10:08,336,445270275520,20.1169,0,0x00008000
2014-02-10 02:11:13,347,445270340531,20.3444,0,0x00008000
2014-02-10 02:12:18,409,445270405593,20.572,0,0x00008000
2014-02-10 02:13:23,437,445270470621,20.9514,0,0x00008000
2014-02-10 02:14:28,446,445270535630,21.1791,0,0x00008000
2014-02-10 02:15:33,542,445270600726,21.5588,0,0x00008000
2014-02-10 02:16:38,557,445270665741,21.7868,0,0x00008000
2014-02-10 02:17:43,642,445270730826,22.091,0,0x00008000
2014-02-10 02:18:48,588,445270795772,22.2432,0,0x00008000
2014-02-10 02:19:53,630,445270860814,22.4717,0,0x00008000
2014-02-10 02:20:58,683,445270925867,22.7766,0,0x00008000
2014-02-10 02:22:03,651,445270990835,23.0055,0,0x00008000
2014-02-10 02:23:08,722,445271055906,23.1582,0,0x00008000
2014-02-10 02:24:13,769,445271120953,23.0055,0,0x00008000
2014-02-10 02:25:18,798,445271185982,23.1582,0,0x00008000
2014-02-10 02:26:23,854,445271251038,23.311,0,0x00008000
2014-02-10 02:27:28,928,445271316112,23.311,0,0x00008000
2014-02-10 02:28:33,974,445271381158,23.6169,0,0x00008000
2014-02-10 02:29:39,17,445271446201,23.6935,0,0x00008000
2014-02-10 02:30:44,37,445271511221,23.6935,0,0x00008000
2014-02-10 02:31:49,53,445271576237,23.6169,0,0x00008000
2014-02-10 02:32:54,138,445271641322,23.6169,0,0x00008000
2014-02-10 02:33:59,144,445271706328,23.6169,0,0x00008000
2014-02-10 02:35:04,169,445271771353,23.5404,0,0x00008000
2014-02-10 02:36:09,263,445271836447,23.6935,0,0x00008000
2014-02-10 02:37:14,226,445271901410,23.3874,0,0x00008000
2014-02-10 02:38:19,266,445271966450,23.2346,0,0x00008000
2014-02-10 02:39:24,336,445272031520,23.311,0,0x00008000
2014-02-10 02:40:29,317,445272096501,22.8528,0,0x00008000
2014-02-10 02:41:34,375,445272161559,22.9291,0,0x00008000
2014-02-10 02:42:39,449,445272226633,22.3955,0,0x00008000
2014-02-10 02:43:44,413,445272291597,22.091,0,0x00008000
2014-02-10 02:44:49,449,445272356633,21.8629,0,0x00008000
2014-02-10 02:45:54,507,445272421691,21.7108,0,0x00008000
2014-02-10 02:46:59,545,445272486729,21.0273,0,0x00008000
2014-02-10 02:48:04,605,445272551789,20.8755,0,0x00008000
2014-02-10 02:49:09,634,445272616818,20.4961,0,0x00008000
2014-02-10 02:50:14,680,445272681864,20.1169,0,0x00008000
2014-02-10 02:51:19,776,445272746960,19.586,0,0x00008000
2014-02-10 02:52:24,779,445272811963,19.055,0,0x00008000
2014-02-10 02:53:29,810,445272876994,18.6755,0,0x00008000
2014-02-10 02:54:34,887,445272942071,18.0678,0,0x00008000
2014-02-10 02:55:39,879,445273007063,17.7636,0,0x00008000
2014-02-10 02:56:44,910,445273072094,17.2305,0,0x00008000
2014-02-10 02:57:49,964,445273137148,16.8491,0,0x00008000
2014-02-10 02:58:54,994,445273202178,16.2376,0,0x00008000
2014-02-10 03:00:00,62,445273267246,16.0078,0,0x00008000
2014-02-10 03:01:05,74,445273332258,15.4704,0,0x00008000
2014-02-10 03:02:10,115,445273397299,14.9312,0,0x00008000
2014-02-10 03:03:15,133,445273462317,14.6222,0,0x00008000
2014-02-10 03:04:20,139,445273527323,14.2349,0,0x00008000
2014-02-10 03:05:25,190,445273592374,13.6906,0,0x00008000
2014-02-10 03:06:30,215,445273657399,13.222,0,0x00008000
2014-02-10 03:07:35,259,445273722443,13.1437,0,0x00008000
2014-02-10 03:08:40,304,445273787488,12.7514,0,0x00008000
2014-02-10 03:09:45,387,445273852571,12.4363,0,0x00008000
2014-02-10 03:10:50,355,445273917539,12.1993,0,0x00008000
2014-02-10 03:11:55,386,445273982570,11.9617,0,0x00008000
2014-02-10 03:13:00,487,445274047671,11.9617,0,0x00008000
2014-02-10 03:14:05,451,445274112635,11.6439,0,0x00008000
