'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Tx ADC Temperature(°C),'PA Forward Power(V),'PA Reverse Power(V),'PA Control Signal(V),'3V Analog Supply Current PA(mA),'5V Supply(V),'Synthesizer Temperature(°C),'3V Analog Supply Voltage PA(V),'Power Amplifier Temperature(°C),'5V Supply Current(mA),'3V Analog Supply Current CB(mA),'3V VCO Supply Current(mA),'3V Digital Supply Current(mA),'Synthesizer Lock A(V),'Synthesizer Lock B(V),'3V Analog Supply Voltage CB(V),'3V Digital Supply Voltage CB(V)
2014-01-12 08:14:54,552,442786561736,6.5,0.0036621,1.12732,0.0109863,92.5195,4.9585,5.78086,2.95531,5.17051,474.969,144.897,40.1269,9.60927,2.95401,2.94098,2.9724,2.98827
2014-01-12 08:15:54,986,442786622170,8.75,2.11791,1.1383,0.0115967,92.353,4.95606,7.61192,2.95409,5.78086,476.434,147.095,39.8494,9.29181,2.95319,2.94017,2.97118,2.98827
2014-01-12 08:16:55,388,442786682572,10.625,0.0036621,1.10717,0.0115967,92.464,4.95606,9.44298,2.95287,7.00157,466.178,147.095,39.6829,9.63369,2.95156,2.93854,2.96996,2.98705
2014-01-12 08:17:55,944,442786743128,12.375,0.00305175,1.10901,0.012207,92.9635,4.95362,10.6637,2.95165,7.61192,480.83,146.973,39.9049,9.58485,2.95156,2.93854,2.96874,2.98583
2014-01-12 08:18:56,277,442786803461,13.75,0.0036621,1.12549,0.012207,93.13,4.95606,11.8844,2.95165,7.61192,478.144,148.315,39.7939,9.23076,2.95075,2.93773,2.96752,2.98583
2014-01-12 08:19:56,689,442786863873,14.875,0.0036621,1.13464,0.895994,95.2945,4.95606,13.1051,2.95043,8.22227,478.632,149.17,39.8494,9.07203,2.95075,2.93773,2.96752,2.98583
2014-01-12 08:20:57,174,442786924358,15.75,0.0036621,1.12915,0.0115967,93.019,4.95362,13.7154,2.95043,8.83262,465.201,149.048,39.6274,9.08424,2.95075,2.93691,2.96752,2.98583
2014-01-12 08:21:57,693,442786984877,16.75,1.40014,1.14074,2.12036,97.7366,4.95362,14.9361,2.94921,8.83262,485.225,148.926,39.8494,9.21855,2.95075,2.93691,2.96752,2.98583
2014-01-12 08:22:58,105,442787045289,17.5,0.00305175,1.11877,1.16638,92.0755,4.95362,15.5465,2.94921,10.0533,473.992,149.536,39.6274,9.37728,2.94994,2.93691,2.96752,2.98583
2014-01-12 08:23:58,395,442787105579,18.125,0.0036621,1.11999,0.0115967,92.908,4.95362,16.1568,2.94921,10.0533,475.213,148.804,39.9604,9.13308,2.94994,2.93691,2.9663,2.98583
2014-01-12 08:24:58,964,442787166148,18.5,1.26403,1.13464,2.06726,96.1825,4.95606,16.7672,2.94921,10.6637,478.388,148.804,39.5164,9.35286,2.94994,2.93691,2.9663,2.98583
2014-01-12 08:25:59,357,442787226541,19,2.1228,1.12915,0.0115967,92.9635,4.95362,17.3776,2.94921,11.274,482.539,150.879,39.8494,8.88888,2.94994,2.93691,2.9663,2.98583
2014-01-12 08:26:59,760,442787286944,19.625,0.0036621,0.997312,2.12036,96.682,4.95362,17.9879,2.94921,11.8844,471.306,150.269,39.9049,9.0354,2.94994,2.93691,2.9663,2.98583
2014-01-12 09:52:36,556,442792423740,6.125,0.0036621,1.11206,0.012207,92.575,4.9585,5.17051,2.95654,3.94981,477.411,144.897,39.8494,9.80463,2.95482,2.9418,2.9724,2.98827
2014-01-12 09:53:36,964,442792484148,8.5,0.0036621,1.12121,0.0115967,92.908,4.9585,7.00157,2.95409,5.78086,472.771,145.02,39.9049,9.62148,2.95319,2.94017,2.97118,2.98827
2014-01-12 09:54:37,371,442792544555,10.5,0.00427245,1.11511,0.0115967,93.019,4.9585,8.83262,2.95287,7.00157,472.771,145.752,39.6274,9.30402,2.95238,2.93935,2.96996,2.98705
2014-01-12 19:34:19,179,442827326363,14.75,0.0036621,1.12243,0.0115967,93.13,4.96095,13.7154,2.95287,10.6637,489.133,146.729,40.0159,9.6459,2.95319,2.94017,2.96996,2.98827
2014-01-12 19:35:19,670,442827386854,16.125,0.00305175,1.12793,0.0115967,93.9625,4.96095,14.9361,2.95165,10.6637,484.493,149.048,39.8494,9.768,2.95156,2.93854,2.96874,2.98705
2014-01-12 19:36:20,64,442827447248,17.375,0.0036621,1.11938,0.0115967,93.8515,4.9585,15.5465,2.95043,10.6637,484.493,149.17,39.7939,9.47496,2.95075,2.93854,2.96874,2.98705
2014-01-12 19:37:20,663,442827507847,18.125,0.241088,1.1322,0.397338,95.128,4.9585,16.7672,2.95043,10.6637,493.772,148.56,39.5164,9.36507,2.95075,2.93773,2.96752,2.98583
2014-01-12 19:38:21,82,442827568266,18.875,2.1228,1.14746,0.0988767,94.7395,4.9585,17.3776,2.95043,10.6637,483.516,150.635,40.0159,9.14529,2.95075,2.93773,2.96874,2.98583
2014-01-12 19:39:21,607,442827628791,19.5,0.00305175,1.13708,1.74865,95.683,4.95606,17.9879,2.94921,10.6637,485.225,150.146,39.9604,9.41391,2.95075,2.93691,2.96752,2.98583
2014-01-12 19:40:22,123,442827689307,19.875,0.0036621,1.1145,0.0115967,92.686,4.95606,17.9879,2.95043,10.0533,491.819,149.17,39.7939,9.46275,2.94994,2.93691,2.9663,2.98583
2014-01-12 19:41:22,681,442827749865,19.875,0.69702,1.13159,1.51733,95.8495,4.95606,17.9879,2.94921,10.0533,481.807,150.391,39.6274,9.20634,2.94994,2.93691,2.9663,2.98583
2014-01-12 19:42:23,134,442827810318,20.125,0.0036621,1.11816,0.0109863,93.352,4.95606,17.9879,2.94921,9.44298,462.515,151.489,39.4609,9.32844,2.94994,2.93691,2.9663,2.98461
2014-01-12 19:43:23,662,442827870846,22.75,0.0036621,1.13647,1.53503,95.6275,4.95606,17.9879,2.94921,9.44298,475.457,150.513,39.9604,9.41391,2.94994,2.93691,2.9663,2.98583
2014-01-12 19:44:23,941,442827931125,20,2.02392,1.13403,0.0115967,92.7415,4.95606,17.9879,2.94921,9.44298,477.411,149.048,39.9604,9.08424,2.94994,2.93691,2.9663,2.98461
2014-01-12 21:11:12,322,442833139506,13.125,0.0036621,1.13525,0.671385,94.6285,4.96339,11.8844,2.95409,10.0533,490.598,148.315,39.7384,9.59706,2.95401,2.94098,2.97118,2.98827
2014-01-12 21:12:12,456,442833199640,15.125,0.554198,1.12488,0.0115967,93.2965,4.96095,13.7154,2.95165,11.274,481.074,149.048,39.6829,9.42612,2.95238,2.93935,2.96996,2.98705
2014-01-12 21:13:13,534,442833260718,16.625,2.11914,1.13769,2.12097,97.015,4.96095,15.5465,2.95165,11.274,489.133,149.048,39.7384,9.25518,2.95238,2.93854,2.96874,2.98705
