'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Reset Reason,'Reset Count,'SEU Count,'Ping Pointer,'Control Pointer,'Battery Temperature(°C),'Heater On,'Mode,'Bus Voltage(V),'Battery Voltage(V),'Battery Current(mA),'State of Charge(mA*h),'Bus Target(V),'Discharge Command
2014-01-12 00:00:11,688,442756878872,0,0,2,0,0,14.6425,0,Fixed,5.09008,4.10097,-600.701,137.061,4.2,0
2014-01-12 00:01:12,77,442756939261,0,0,2,0,0,14.0301,0,Fixed,5.2207,4.11569,-914.83,125.571,4.2,0
2014-01-12 00:02:12,589,442756999773,0,0,2,0,0,14.6425,0,Fixed,4.89638,4.10319,-610.07,114.491,4.2,0
2014-01-12 00:03:13,29,442757060213,0,0,2,0,0,14.6425,0,Fixed,5.20747,4.11547,-630.737,104.002,4.2,0
2014-01-12 00:04:13,361,442757120545,0,0,2,0,0,14.0301,0,Fixed,5.12269,4.10337,-360.145,93.8942,4.2,0
2014-01-12 00:05:13,833,442757181017,0,0,2,0,0,14.0301,0,Fixed,5.26024,4.0995,-432.064,84.2651,4.2,0
2014-01-12 00:06:14,356,442757241540,0,0,2,0,0,14.6425,0,Fixed,5.05192,4.10647,-530.16,74.9444,4.2,0
2014-01-12 00:07:14,645,442757301829,0,0,2,0,0,14.6425,0,Fixed,5.21639,4.10087,-289.329,66.0601,4.2,0
2014-01-12 00:08:15,58,442757362242,0,0,2,0,0,14.6425,0,Full,5.30747,4.04722,5.78657,0.00559876,4.2,0
2014-01-12 00:09:15,593,442757422777,0,0,2,0,0,14.0301,0,Full,5.08885,4.03078,6.61323,0.11568,4.2,0
2014-01-12 00:10:15,974,442757483158,0,0,2,0,0,14.0301,0,Full,5.3367,4.02525,6.61323,0.22693,4.2,0
2014-01-12 00:11:16,433,442757543617,0,0,2,0,0,14.0301,0,Full,5.16285,4.02216,6.61323,0.338323,4.2,0
2014-01-12 00:12:16,958,442757604142,0,0,2,0,0,14.0301,0,Full,5.33116,4.02019,6.61323,0.449829,4.2,0
2014-01-12 00:13:17,354,442757664538,0,0,2,0,0,14.0301,0,Full,5.28086,4.01894,6.61323,0.561104,4.2,0
2014-01-12 00:14:17,728,442757724912,0,0,2,0,0,13.4183,0,Full,5.28655,4.01806,6.61323,0.672344,4.2,0
2014-01-12 00:15:18,219,442757785403,0,0,2,0,0,13.4183,0,Full,5.29901,4.01737,6.61323,0.783806,4.2,0
2014-01-12 00:16:18,634,442757845818,0,0,2,0,0,13.4183,0,Full,5.15562,4.01694,6.88878,0.898643,4.2,0
2014-01-12 00:17:18,982,442757906166,0,0,2,0,0,13.4183,0,Full,5.35286,4.01656,6.88878,1.01446,4.2,0
2014-01-12 00:18:19,446,442757966630,0,0,2,0,0,13.4183,0,Full,5.23993,4.01625,6.88878,1.13051,4.2,0
2014-01-12 00:19:19,900,442758027084,0,0,2,0,0,12.8067,0,Full,5.28255,4.01619,6.88878,1.24654,4.2,0
2014-01-12 00:20:20,325,442758087509,0,0,2,0,0,13.4183,0,Full,5.25255,4.01581,6.88878,1.36251,4.2,0
2014-01-12 00:21:20,647,442758147831,0,0,2,0,0,13.4183,0,Full,5.27209,4.01559,6.88878,1.47828,4.2,0
2014-01-12 00:22:21,42,442758208226,0,0,2,0,0,13.4183,0,Full,5.29947,4.01541,6.88878,1.59419,4.2,0
2014-01-12 00:23:21,635,442758268819,0,0,2,0,0,13.4183,0,Full,5.23547,4.01528,6.88878,1.71049,4.2,0
2014-01-12 00:24:21,903,442758329087,0,0,2,0,0,13.4183,0,Full,5.30624,4.01513,6.88878,1.82616,4.2,0
2014-01-12 00:25:22,302,442758389486,0,0,2,0,0,13.4183,0,Full,5.20977,4.01503,6.88878,1.94208,4.2,0
2014-01-12 00:26:22,834,442758450018,0,0,2,0,0,1698.27,0,Full,5.26116,4.01497,6.88878,2.05826,4.2,0
2014-01-12 00:27:23,262,442758510446,0,0,2,0,0,12.8067,0,Full,5.26947,4.01481,6.88878,2.17425,4.2,0
2014-01-12 00:28:23,636,442758570820,0,0,2,0,0,13.4183,0,Full,5.25824,4.01475,7.16433,2.29187,4.2,0
