'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'HKC Temperature(°C),'Reset Count,'Last Reset Reason
2014-01-12 00:00:11,699,442756878883,13.1437,0,0x00008000
2014-01-12 00:01:12,89,442756939273,13.222,0,0x00008000
2014-01-12 00:02:12,600,442756999784,13.0654,0,0x00008000
2014-01-12 00:03:13,39,442757060223,13.3003,0,0x00008000
2014-01-12 00:04:13,372,442757120556,13.3003,0,0x00008000
2014-01-12 00:05:13,844,442757181028,13.3003,0,0x00008000
2014-01-12 00:06:14,367,442757241551,13.6906,0,0x00008000
2014-01-12 00:07:14,656,442757301840,13.6906,0,0x00008000
2014-01-12 00:08:15,82,442757362266,13.8464,0,0x00008000
2014-01-12 00:09:15,604,442757422788,14.3124,0,0x00008000
2014-01-12 00:10:15,985,442757483169,14.4674,0,0x00008000
2014-01-12 00:11:16,445,442757543629,14.6995,0,0x00008000
2014-01-12 00:12:16,969,442757604153,15.0083,0,0x00008000
2014-01-12 00:13:17,365,442757664549,15.0855,0,0x00008000
2014-01-12 00:14:17,740,442757724924,15.3165,0,0x00008000
2014-01-12 00:15:18,230,442757785414,15.7009,0,0x00008000
2014-01-12 00:16:18,645,442757845829,15.7777,0,0x00008000
2014-01-12 00:17:18,993,442757906177,16.2376,0,0x00008000
2014-01-12 00:18:19,458,442757966642,16.2376,0,0x00008000
2014-01-12 00:19:19,911,442758027095,16.6964,0,0x00008000
2014-01-12 00:20:20,336,442758087520,17.0018,0,0x00008000
2014-01-12 00:21:20,659,442758147843,17.1543,0,0x00008000
2014-01-12 00:22:21,53,442758208237,17.4591,0,0x00008000
2014-01-12 00:23:21,646,442758268830,17.7636,0,0x00008000
2014-01-12 00:24:21,914,442758329098,18.0678,0,0x00008000
2014-01-12 00:25:22,329,442758389513,18.4477,0,0x00008000
2014-01-12 00:26:22,845,442758450029,18.5996,0,0x00008000
2014-01-12 00:27:23,274,442758510458,18.9032,0,0x00008000
2014-01-12 00:28:23,647,442758570831,19.2826,0,0x00008000
2014-01-12 00:29:24,146,442758631330,19.5101,0,0x00008000
2014-01-12 00:30:24,451,442758691635,19.8135,0,0x00008000
2014-01-12 00:31:24,908,442758752092,20.1169,0,0x00008000
2014-01-12 00:32:25,311,442758812495,20.4203,0,0x00008000
2014-01-12 00:33:25,856,442758873040,20.6478,0,0x00008000
2014-01-12 00:34:26,260,442758933444,21.0273,0,0x00008000
2014-01-12 00:35:26,768,442758993952,21.1032,0,0x00008000
2014-01-12 00:36:27,118,442759054302,21.331,0,0x00008000
2014-01-12 00:37:27,669,442759114853,21.331,0,0x00008000
2014-01-12 00:38:27,990,442759175174,21.7868,0,0x00008000
2014-01-12 00:39:28,500,442759235684,21.8629,0,0x00008000
2014-01-12 00:40:28,988,442759296172,22.015,0,0x00008000
2014-01-12 00:41:29,346,442759356530,22.1671,0,0x00008000
2014-01-12 00:42:29,803,442759416987,22.2432,0,0x00008000
2014-01-12 00:43:30,320,442759477504,22.2432,0,0x00008000
2014-01-12 00:44:30,816,442759538000,22.5479,0,0x00008000
2014-01-12 00:45:31,138,442759598322,22.8528,0,0x00008000
2014-01-12 00:46:31,668,442759658852,22.9291,0,0x00008000
2014-01-12 00:47:32,109,442759719293,23.3874,0,0x00008000
2014-01-12 00:48:32,414,442759779598,23.6169,0,0x00008000
2014-01-12 00:49:33,32,442759840216,23.6169,0,0x00008000
2014-01-12 00:50:33,460,442759900644,24,0,0x00008000
2014-01-12 00:51:33,864,442759961048,24.1535,0,0x00008000
2014-01-12 00:52:34,164,442760021348,24.3839,0,0x00008000
2014-01-12 00:53:34,570,442760081754,24.7687,0,0x00008000
2014-01-12 00:54:35,139,442760142323,25.0772,0,0x00008000
2014-01-12 00:55:35,594,442760202778,25.1544,0,0x00008000
2014-01-12 00:56:35,902,442760263086,25.3863,0,0x00008000
2014-01-12 00:57:36,478,442760323662,25.3863,0,0x00008000
2014-01-12 00:58:36,926,442760384110,25.4637,0,0x00008000
2014-01-12 00:59:37,240,442760444424,25.6186,0,0x00008000
2014-01-12 01:00:37,701,442760504885,25.929,0,0x00008000
2014-01-12 01:01:38,206,442760565390,25.8514,0,0x00008000
2014-01-12 01:02:38,536,442760625720,25.7737,0,0x00008000
2014-01-12 01:03:39,89,442760686273,25.7737,0,0x00008000
2014-01-12 01:04:39,492,442760746676,25.6962,0,0x00008000
2014-01-12 01:05:39,872,442760807056,25.5412,0,0x00008000
2014-01-12 01:06:40,495,442760867679,25.3863,0,0x00008000
2014-01-12 01:07:40,885,442760928069,24.8458,0,0x00008000
2014-01-12 01:08:41,207,442760988391,24.7687,0,0x00008000
2014-01-12 01:09:41,610,442761048794,24.2303,0,0x00008000
2014-01-12 01:10:42,77,442761109261,24.1535,0,0x00008000
2014-01-12 01:11:42,517,442761169701,23.6169,0,0x00008000
2014-01-12 01:12:44,805,442761231989,23.1582,0,0x00008000
2014-01-12 01:13:44,947,442761292131,22.8528,0,0x00008000
2014-01-12 01:14:45,55,442761352239,22.6241,0,0x00008000
2014-01-12 01:15:45,170,442761412354,22.1671,0,0x00008000
2014-01-12 01:16:45,290,442761472474,21.6348,0,0x00008000
2014-01-12 01:17:45,453,442761532637,21.331,0,0x00008000
2014-01-12 01:18:45,598,442761592782,20.6478,0,0x00008000
2014-01-12 01:19:45,951,442761653135,20.2686,0,0x00008000
2014-01-12 01:20:46,367,442761713551,19.9652,0,0x00008000
2014-01-12 01:21:46,908,442761774092,19.586,0,0x00008000
2014-01-12 01:22:47,375,442761834559,18.9791,0,0x00008000
2014-01-12 01:23:47,812,442761894996,18.5996,0,0x00008000
2014-01-12 01:24:48,250,442761955434,18.0678,0,0x00008000
2014-01-12 01:25:48,726,442762015910,17.6114,0,0x00008000
2014-01-12 01:26:49,26,442762076210,17.1543,0,0x00008000
2014-01-12 01:27:49,437,442762136621,16.8491,0,0x00008000
2014-01-12 01:28:49,950,442762197134,16.2376,0,0x00008000
2014-01-12 01:29:50,356,442762257540,15.7777,0,0x00008000
2014-01-12 01:30:50,804,442762317988,15.3935,0,0x00008000
2014-01-12 01:31:51,267,442762378451,15.1625,0,0x00008000
2014-01-12 01:32:51,574,442762438758,14.9312,0,0x00008000
