'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'SStates Loadshed,'SStates Loadshed Latch,'SStates Test Mode,'SStates Magnetometer,'SStates PXFSS,'SStates NXFSS,'SStates PYFSS,'SStates NYFSS,'SStates PZFSS,'SStates NZFSS,'SStates XWheel,'SStates YWheel,'SStates ZWheel,'SStates RateGyro,'SStates MTX,'SStates MTY,'SStates MTZ,'SStates GPS Supply,'SStates 5V Supply,'SStates Spare,'SStates Instrument,'SStates GPS,'SStates BCDR0State,'SStates BCDR1State,'+X Panel Current(mA),'+Y Panel Current(mA),'+Z Panel Current(mA),'-X Panel Current(mA),'-Y Panel Current(mA),'-Z Panel Current(mA),'+X Panel Temperature(°C),'+Y Panel Temperature(°C),'+Z Panel Temperature(°C),'-X Panel Temperature(°C),'-Y Panel Temperature(°C),'-Z Panel Temperature(°C),'Bus Voltage(V),'Main Switch Current(A),'5V Rail Voltage(V),'3V Rail Voltage(V),'3V Rail Current(mA),'ADC0 Temperture(°C),'ADC1 Temperture(°C),'ADC2 Temperture(°C),'BCDR0 Battery Voltage(V),'BCDR1 Battery Voltage(V),'HKC Current(mA),'ADCC Current(mA),'Magnetometer Voltage(V),'Rate Sensor Voltage(V),'Rate Sensor Current(mA),'Sun Sensor Voltage(V),'Sun Sensor Current(mA),'Mag. Torquer X Current(mA),'Mag. Torquer Y Current(mA),'Mag. Torquer Z Current(mA),'Wheel Sum Current(mA),'Wheel X Voltage(V),'Wheel Y Voltage(V),'Wheel Z Voltage(V),'ST Switch Voltage(V),'ST Switch Current(mA),'ST Voltage(V),'ST Current(mA),'Instrument Voltage(V),'Instrument Current(mA),'UHF Rx Current(mA),'UHF Rx Temperature(°C),'UHF Rx SSI(V),'S-Band Tx Voltage(V),'S-Band Tx Current(A)
2014-01-24 11:06:33,394,443833660578,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,114.245,122.852,10.955,1280.95,15.65,528.97,4.0537,6.60177,8.80136,7.69892,6.52067,9.41668,4.28209,1.49739,5.13607,2.97707,8.54492,9,8.5,9.5,4.13307,3.99516,113.2,89.1111,5.05994,4.93762,1.6095,0,1.13932,1.49474,1.86842,0.871931,43.9452,4.08615,4.0837,4.09596,0.38181,0.244,1.2073,0,4.27035,177.408,23.0635,10.2793,0.781248,4.2562,0.950518
2014-01-24 11:07:38,368,443833725552,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,21.1275,813.017,74.3375,1.565,6.26,983.602,3.85177,6.56122,7.45471,9.41668,6.35853,11.1116,4.88308,1.24105,5.08657,2.97707,8.6263,9.25,8.875,9.625,4.14399,3.99516,98.1443,80.0779,5.03857,4.93762,1.443,0,1.13932,1.49474,1.80614,0.871931,43.1314,4.88034,4.87544,4.89014,0.38181,0.244,1.2073,0,4.82405,153.808,23.0895,10.5557,0.578001,4.81668,0.849607
2014-01-24 11:08:43,485,443833790669,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,104.855,161.195,97.8125,277.787,23.475,1341.99,3.81138,7.41403,8.47406,9.74582,6.03446,10.7792,4.09153,1.44653,5.02609,2.97707,8.38216,9.375,8.875,9.875,4.12897,3.99653,109.212,91.5525,5.02362,4.82011,2.109,0,1.13932,1.49474,1.86842,0.871931,44.759,4.26754,4.26509,4.27734,0.38181,0.244,1.2073,0,4.09885,170.898,23.0375,10.8314,0.52368,4.08732,0.983884
2014-01-24 11:09:48,387,443833855571,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,302.827,95.465,3.9125,999.252,6.26,574.355,3.93254,8.10653,9.45779,9.74582,5.913,10.8622,4.94538,1.23901,5.08657,2.97707,8.54492,9.5,9.25,10.125,4.15491,3.99516,96.6794,79.5896,5.05781,5.01595,2.109,0,1.05794,1.49474,1.86842,0.871931,45.5728,4.98819,4.98574,5.00045,0.38181,0.244,1.2073,0,5.0127,153.808,23.1154,11.1982,0.509032,5.00758,0.814614
2014-01-24 11:10:53,407,443833920591,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,221.447,1.565,3.9125,726.16,6.26,1.565,4.37681,9.00622,10.1996,9.70464,6.23697,11.4032,5.17991,0.457762,5.09391,2.9792,8.38216,9.75,9.25,10.125,4.15491,3.99516,92.7732,76.4972,5.04712,5.0233,2.109,0,1.05794,1.49474,1.80614,0.871931,44.759,5.22596,5.22106,5.23576,0.38181,0.244,1.20059,0.313,5.04945,147.298,23.0115,11.8832,0.498656,0,0.0211588
2014-01-24 11:11:58,445,443833985629,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.7825,1.565,612.697,242.575,6.26,2.3475,5.22533,9.78701,10.5719,9.82821,6.967,11.8628,5.18907,0.449624,5.03708,2.97707,8.54492,9.875,9.625,10.25,4.14262,3.99516,93.0987,76.5786,5.02789,4.94986,2.664,0,1.05794,1.49474,1.86842,0.871931,39.8762,5.17203,5.16713,5.18429,0.379362,0.244,1.20059,0.313,5.12295,143.229,23.0375,12.2017,0.507201,0,0.0211588
2014-01-24 11:13:03,453,443834050637,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.7825,0.7825,818.495,1.565,6.26,2.3475,6.27748,10.3236,10.8622,10.0757,7.78038,12.3664,5.11761,0.413003,5.04258,2.97707,8.13802,10,9.75,10.75,4.13989,3.99653,94.4008,77.1482,5.05353,4.87152,1.7205,0,1.13932,1.49474,1.86842,0.934212,40.69,5.09359,5.08869,5.10585,0.379362,0.244,1.20059,0,4.9882,146.484,23.3492,12.4743,0.48767,0,0.0211588
2014-01-24 11:14:08,538,443834115722,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.7825,344.3,187.017,1.565,118.158,1.565,7.41403,10.5305,11.4032,10.2409,8.43319,12.8301,5.16342,0.421141,5.06825,2.97707,8.46354,10.5,10.125,10.625,4.14262,3.99516,95.3774,76.9855,5.04712,4.92782,1.3875,0,1.13932,1.49474,1.86842,0.871931,42.3176,5.08624,5.07889,5.0985,0.379362,0.244,1.20059,0,5.0519,148.925,23.3752,12.701,0.48889,0,0.0211588
2014-01-24 11:15:13,449,443834180633,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.7825,458.545,3.9125,1.565,118.158,40.69,8.63764,10.5305,12.0724,10.3236,9.17028,13.0416,5.15243,0.421141,5.04258,2.97707,8.13802,10.625,10.25,11.125,4.13307,3.99653,96.9236,76.5786,5.05353,4.87886,1.9425,0,1.13932,1.55702,1.86842,0.871931,43.1314,5.00045,4.99309,5.0127,0.379362,0.244,1.20059,0,5.0617,152.994,23.1674,12.9274,0.485228,0,0.0211588
2014-01-24 11:16:18,457,443834245641,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.7825,202.667,3.9125,1.565,6.26,703.467,9.78701,10.6548,12.7034,10.3236,10.117,12.7879,5.14327,0.453693,5.08108,2.97707,8.13802,10.875,10.5,11.375,4.15355,3.99653,93.0987,77.311,5.03644,5.01106,2.22,0,1.05794,1.55702,1.80614,0.871931,42.3176,5.18184,5.17693,5.19164,0.379362,0.244,1.20059,0,5.05435,145.67,23.3492,13.1084,0.48767,0,0.0219726
