'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'ACS Cycle Count,'ACS Cycle Timeout Count,'ACS Cycle OASYS Count,'ACS State,'ACS SubState[0],'ACS SubState[1],'ACS SubState[2],'ACS SubState[3],'ACS SubState[4],'ACS SubState[5],'ACS SubState[6],'ACS SubState[7],'ACS SubState[8],'ACS SubState[9],'ACS Error Code,'ACS Device Config Mask,'SS CoarseVoltage 0(V),'SS Exposure Time 0(ms),'SS CoarseVoltage 1(V),'SS Exposure Time 1(ms),'SS CoarseVoltage 2(V),'SS Exposure Time 2(ms),'SS CoarseVoltage 3(V),'SS Exposure Time 3(ms),'SS CoarseVoltage 4(V),'SS Exposure Time 4(ms),'SS CoarseVoltage 5(V),'SS Exposure Time 5(ms),'Wheel Speed[0](rad/s),'Wheel Speed[1](rad/s),'Wheel Speed[2](rad/s),'Magnetometer X,'Magnetometer Y,'Magnetometer Z,'Magnetometer Temperature(°C),'Rate Sensor X,'Rate Sensor Y,'Rate Sensor Z,'Rate Sensor Temperature(°C)
2014-01-24 11:06:35,558,443833662742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-24 11:07:40,534,443833727718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-24 11:08:45,650,443833792834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-24 11:09:50,586,443833857770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-24 11:10:55,540,443833922724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-24 11:12:00,573,443833987757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-24 11:13:05,583,443834052767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-24 11:14:10,667,443834117851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-24 11:15:15,583,443834182767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-24 11:16:20,587,443834247771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.068,0,0,0,0
