'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Reset Reason,'Reset Count,'SEU Count,'Ping Pointer,'Control Pointer,'Battery Temperature(°C),'Heater On,'Mode,'Bus Voltage(V),'Battery Voltage(V),'Battery Current(mA),'State of Charge(mA*h),'Bus Target(V),'Discharge Command
2014-02-05 18:19:08,320,444896415504,0,0,0,0,0,0,0,Fault,0,0,0,0,0,0
2014-02-05 18:20:11,559,444896478743,0,0,0,0,0,0,0,Fault,0,0,0,0,0,0
2014-02-05 18:21:14,771,444896541955,0,0,0,0,0,0,0,Fault,0,0,0,0,0,0
2014-02-05 18:22:17,821,444896605005,0,0,0,0,0,0,0,Fault,0,0,0,0,0,0
2014-02-05 18:23:20,53,444896667237,0,0,0,0,0,0,0,Fault,0,0,0,0,0,0
2014-02-05 18:24:22,687,444896729871,0,0,0,0,0,15.2553,0,Fixed,4.19896,3.71069,1412.75,172.396,4.2,0
2014-02-05 18:25:26,261,444896793445,0,0,0,0,0,0,0,Fault,0,0,0,0,0,0
2014-02-05 18:26:26,688,444896853872,0,0,0,0,0,15.2553,0,Fixed,4.23004,4.03491,-796.618,173.7,4.2,0
2014-02-05 18:27:27,134,444896914318,0,0,0,0,0,15.2553,0,Fixed,4.22388,4.03906,-652.505,160.451,4.2,0
2014-02-05 18:28:27,561,444896974745,0,0,0,0,0,15.2553,0,Fixed,4.21696,4.03013,-478.357,148.118,4.2,0
2014-02-05 18:29:28,13,444897035197,0,0,0,0,0,15.2553,0,Fixed,4.96315,4.11378,-920.616,133.26,4.2,0
2014-02-05 18:30:28,516,444897095700,0,0,0,0,0,15.2553,0,Fixed,5.00453,4.10356,-881.764,116.612,4.2,0
2014-02-05 18:31:28,947,444897156131,0,0,0,0,0,15.2553,0,Fixed,5.09992,4.10703,-988.402,100.984,4.2,0
2014-02-05 18:32:29,399,444897216583,0,0,0,0,0,14.6425,0,Fixed,4.99053,4.11003,-682.54,86.0092,4.2,0
2014-02-05 18:33:29,848,444897277032,0,0,0,0,0,15.2553,0,Fixed,5.11531,4.10769,-1041.03,71.501,4.2,0
2014-02-05 18:34:30,6,444897337190,0,0,0,0,0,15.2553,0,Fixed,5.02669,4.11931,-881.764,57.4479,4.2,0
2014-02-05 18:35:34,714,444897401898,0,0,0,0,0,15.8684,0,Fixed,5.16823,4.10144,-484.97,42.722,4.2,0
2014-02-05 18:36:39,805,444897466989,0,0,0,0,0,14.6425,0,Fixed,5.19485,4.11144,-979.309,28.297,4.2,0
2014-02-05 18:37:44,741,444897531925,0,0,0,0,0,15.2553,0,Fixed,5.27778,4.09775,-763.001,14.2852,4.2,0
2014-02-05 18:38:49,767,444897596951,0,0,0,0,0,15.2553,0,Fixed,5.22424,4.12369,-526.303,0.60919,4.2,0
2014-02-05 18:39:54,807,444897661991,0,0,0,0,0,15.2553,0,Fixed,5.23839,4.12025,-420.215,0,4.2,0
2014-02-05 18:40:59,788,444897726972,0,0,0,0,0,15.2553,0,Fixed,5.20162,4.11103,-502.054,0,4.2,0
2014-02-05 18:42:04,801,444897791985,0,0,0,0,0,14.6425,0,Fixed,5.28162,4.09569,-703.758,0,4.2,0
2014-02-05 18:43:09,809,444897856993,0,0,0,0,0,14.6425,0,Fixed,5.08146,4.12034,-649.474,0,4.2,0
2014-02-05 18:44:14,885,444897922069,0,0,0,0,0,14.6425,0,Fixed,4.92299,4.11281,-642.034,0,4.2,0
2014-02-05 18:45:19,924,444897987108,0,0,0,0,0,15.2553,0,Fixed,5.07346,4.10991,-458.517,0,4.2,0
2014-02-05 18:46:24,964,444898052148,0,0,0,0,0,15.2553,0,Fixed,5.16639,4.09534,-434.82,0,4.2,0
2014-02-05 18:47:29,976,444898117160,0,0,0,0,0,15.2553,0,Fixed,5.3047,4.13228,-844.013,0,4.2,0
