'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Tx ADC Temperature(°C),'PA Forward Power(V),'PA Reverse Power(V),'PA Control Signal(V),'3V Analog Supply Current PA(mA),'5V Supply(V),'Synthesizer Temperature(°C),'3V Analog Supply Voltage PA(V),'Power Amplifier Temperature(°C),'5V Supply Current(mA),'3V Analog Supply Current CB(mA),'3V VCO Supply Current(mA),'3V Digital Supply Current(mA),'Synthesizer Lock A(V),'Synthesizer Lock B(V),'3V Analog Supply Voltage CB(V),'3V Digital Supply Voltage CB(V)
2014-02-05 06:58:17,921,444855565105,6.625,0.80139,1.12915,1.22986,94.795,4.94874,5.17051,2.95043,6.39122,478.632,145.996,39.9604,8.99877,2.95075,2.93773,2.96752,2.98461
2014-02-05 06:59:19,932,444855627116,9.375,0.0036621,1.12671,0.0115967,92.8525,4.95118,7.61192,2.94921,8.83262,478.876,144.897,39.9604,9.45054,2.94994,2.93691,2.96752,2.98461
2014-02-05 07:00:21,527,444855688711,11.75,2.08801,1.12732,0.0109863,94.0735,4.95118,10.0533,2.94921,10.0533,483.028,146.973,39.7384,9.43833,2.94994,2.93691,2.9663,2.98461
2014-02-05 07:02:02,57,444855789241,14,0.0036621,1.11633,0.0115967,93.1855,4.95118,12.4947,2.94921,10.6637,473.992,148.315,39.6829,9.01098,2.94994,2.93691,2.9663,2.98461
2014-02-05 07:03:02,927,444855850111,17.125,0.00305175,1.12488,0.0115967,93.8515,4.95118,15.5465,2.94921,12.4947,481.074,148.926,39.8494,9.58485,2.94912,2.9361,2.9663,2.98461
2014-02-05 07:04:03,513,444855910697,18.375,0.0036621,1.11511,0.0115967,93.2965,4.95362,16.7672,2.94799,12.4947,495.238,150.146,39.6274,9.34065,2.94994,2.93691,2.9663,2.98461
2014-02-05 07:05:13,881,444855981065,19.625,0.0036621,1.13281,1.03943,95.2945,4.95362,17.9879,2.94799,13.1051,492.551,149.292,39.4609,9.12087,2.94912,2.9361,2.9663,2.98583
2014-02-05 07:06:14,40,444856041224,20.5,0.0024414,1.12854,0.012207,94.2955,4.95362,18.5983,2.94799,13.7154,485.47,150.513,39.5719,8.92551,2.94912,2.9361,2.96508,2.98461
2014-02-05 07:07:15,242,444856102426,21.125,0.0036621,1.12671,0.0115967,93.796,4.95362,19.2086,2.94799,13.7154,489.377,150.269,39.9604,9.35286,2.94912,2.9361,2.96508,2.98461
2014-02-05 07:08:15,957,444856163141,22,1.11084,1.13159,1.50817,95.239,4.95362,19.819,2.94799,13.7154,474.969,151.123,39.9604,9.12087,2.94912,2.9361,2.96508,2.98461
2014-02-05 07:09:16,70,444856223254,22.5,1.04614,1.13037,0.012207,93.9625,4.95362,20.4293,2.94799,14.3258,484.737,151.123,39.9604,9.34065,2.94912,2.9361,2.96508,2.98461
2014-02-05 08:36:33,953,444861461137,6.5,0.88867,1.12976,1.46911,94.906,4.94874,5.17051,2.95043,4.56016,484.737,145.142,39.7384,9.32844,2.94994,2.93691,2.96752,2.98461
2014-02-05 08:37:35,887,444861523071,8.625,2.052,1.1322,2.06176,95.239,4.95118,7.00157,2.95043,6.39122,470.329,145.874,39.9604,9.01098,2.94994,2.93691,2.96752,2.98461
2014-02-05 08:38:48,988,444861596172,10.875,0.0036621,1.12488,0.012207,93.2965,4.95362,9.44298,2.94921,7.61192,477.655,147.461,40.1269,9.12087,2.94912,2.93691,2.9663,2.98461
2014-02-05 08:39:56,393,444861663577,13.125,0.109863,1.13098,0.0805662,93.13,4.95118,11.274,2.94921,8.83262,482.051,146.606,39.7384,9.5238,2.94994,2.93691,2.9663,2.98461
2014-02-05 08:41:00,944,444861728128,14.5,0.00305175,1.10656,0.485228,93.907,4.95362,13.1051,2.94921,9.44298,462.759,147.949,40.0159,9.37728,2.94994,2.93691,2.9663,2.98461
2014-02-05 08:42:05,613,444861792797,15.875,0.00183105,1.07971,1.91589,96.682,4.95118,14.3258,2.94921,10.0533,489.621,148.682,39.9049,9.41391,2.94912,2.9361,2.9663,2.98461
2014-02-05 08:43:08,503,444861855687,17,0.228881,1.11999,1.37268,96.2935,4.95118,15.5465,2.94799,11.274,487.667,150.391,40.2379,9.48717,2.94912,2.9361,2.9663,2.98461
2014-02-05 08:44:14,129,444861921313,18.25,0.568846,1.13525,2.12097,97.015,4.95606,16.7672,2.94921,11.274,484.981,150.024,39.8494,9.38949,2.94912,2.9361,2.9663,2.98461
2014-02-05 08:45:20,762,444861987946,18.875,0.449218,1.13525,2.07275,95.2945,4.95362,17.3776,2.94799,11.8844,480.586,150.269,40.1269,9.32844,2.94912,2.9361,2.9663,2.98461
2014-02-05 08:46:28,444,444862055628,19.625,0.00549315,1.08764,1.29944,95.5165,4.95606,18.5983,2.94799,12.4947,476.678,149.658,39.5164,9.05982,2.94912,2.9361,2.96508,2.98461
2014-02-05 08:47:39,970,444862127154,20.625,0.00305175,1.12915,0.0115967,93.5185,4.95606,18.5983,2.94799,12.4947,489.133,151.123,39.6274,9.18192,2.94912,2.9361,2.9663,2.98461
2014-02-05 08:48:43,696,444862190880,20.625,0.00305175,1.12915,0.0115967,93.5185,4.95606,18.5983,2.94799,12.4947,489.133,151.123,39.6274,9.18192,2.94912,2.9361,2.9663,2.98461
2014-02-05 08:49:43,903,444862251087,21.75,0.0036621,1.12121,0.0115967,93.13,4.95362,19.819,2.94799,12.4947,475.457,151.123,39.6274,9.02319,2.94912,2.9361,2.96508,2.98461
