'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'TMS470 Video ADC Temperature(°C),'TMS470 Heater Voltage(V),'TMS470 +6V(V),'MAX1231 Temperature(°C),'MAX1231 H1H (+6V)(V),'MAX1231 HRH (+1.5V)(V),'MAX1231 vh+fdh (+8V)(V),'MAX1231 RDL (+11V)(V),'MAX1231 RR (+1.5V)(V),'MAX1231 +15V(V),'MAX1231 +Sub (+10V)(V),'MAX1231 +18V(V),'MAX1231 +5VA(V),'MAX1231 H1L (-4V)(V),'MAX1231 ESD (+8V)(V),'MAX1231 -FDL (-9V)(V),'MAX1231 HRL (-3.5V)(V),'MAX1231 OGL (-2.5V)(V),'MAX1231 -18V(V),'MAX1231 -5VA(V),'GPIO GIO Dir A,'GPIO GIO DIn A,'GPIO GIO DOut A,'GPIO HET Dir A,'GPIO HET DIn A,'GPIO HET DOut A,'FPGA Status[0],'FPGA Status[1],'IOBC Exception[0],'IOBC Exception[1],'IOBC Exception[2],'IOBC Exception[3]
2014-02-05 08:42:21,699,444861808883,5.06724,0,2.1654,5.25,0.0144648,0.0079992,0.033525,0,0,0,0,5.12738,2.09078,-3.09168,-8.80971,-13.6232,-2.60682,-3.31217,-15.9001,-4.7912,0xD3000000,0x6E000000,0x42000000,0x01000000,0x00000000,0x02000000,0,0,0xFF,0xFF,0xFF,0xFF
2014-02-05 08:43:22,236,444861869420,5.17455,0,2.1654,5.75,0.0123984,0.0079992,0.033525,0,0,0,0,5.11421,2.08778,-3.0856,-8.79588,-13.5955,-2.6013,-3.30496,-15.8761,-4.78401,0xD3000000,0x6E000000,0x42000000,0x01000000,0x00000000,0x02000000,0,0,0xFF,0xFF,0xFF,0xFF
2014-02-05 08:46:48,681,444862075865,6.45384,0,2.1654,6.625,0.0123984,0.0079992,0.033525,0,0,0,0,5.10105,2.08478,-3.07952,-8.77744,-13.5677,-2.59578,-3.29773,-15.8442,-4.77442,0xD3000000,0x6E000000,0x42000000,0x01000000,0x00000000,0x02000000,0,0,0xFF,0xFF,0xFF,0xFF
2014-02-05 08:50:04,349,444862271533,8.13795,0,2.17342,8,0.0123984,0.0086658,0.03725,0,0,0,0,5.1208,2.09379,-3.08864,-8.80049,-13.6024,-2.60406,-3.30496,-15.8841,-4.78881,0xD3000000,0x6E000000,0x42000000,0x01000000,0x00000000,0x02000000,0,0,0xFF,0xFF,0xFF,0xFF
2014-02-05 08:51:05,922,444862333106,8.65983,0,2.17342,8.375,0.0123984,0.0079992,0.03725,0,0,0,0,5.1208,2.09679,-3.08712,-8.78205,-13.6093,-2.60544,-3.30496,-15.8921,-4.7912,0xD3000000,0x6E000000,0x42000000,0x01000000,0x00000000,0x00000000,0,0,0xFF,0xFF,0xFF,0xFF
2014-02-05 08:52:10,662,444862397846,8.97206,0,2.18144,8.375,0.0123984,0.0079992,0.03725,0,0,0,0,5.12738,2.09679,-3.09016,-8.79588,-13.6163,-2.60682,-3.30856,-15.9001,-4.796,0xD3000000,0x6E000000,0x42000000,0x01000000,0x00000000,0x00000000,0,0,0xFF,0xFF,0xFF,0xFF
2014-02-05 08:53:16,191,444862463375,9.28365,0,2.18144,8.875,0.0123984,0.0079992,0.03725,0,0,0,0,5.12738,2.0998,-3.09168,-8.79588,-13.6232,-2.6082,-3.30856,-15.9081,-4.7984,0xD3000000,0x6E000000,0x42000000,0x01000000,0x00000000,0x02000000,0,0,0xFF,0xFF,0xFF,0xFF
2014-02-05 08:54:20,949,444862528133,9.59462,0,2.18144,9.125,0.0123984,0.0079992,0.03725,0,0,0,0,5.13396,2.0998,-3.0932,-8.8051,-13.6232,-2.60958,-3.30856,-15.9161,-4.7984,0xD3000000,0x6E000000,0x42000000,0x01000000,0x00000000,0x02000000,0,0,0xFF,0xFF,0xFF,0xFF
2014-02-05 08:55:26,356,444862593540,10.0083,0,2.18144,9.625,0.0144648,0.0086658,0.03725,0,0,0,0,5.13396,2.1028,-3.09472,-8.82354,-13.6302,-2.60958,-3.30856,-15.9161,-4.7984,0xD3000000,0x6E000000,0x42000000,0x01000000,0x00000000,0x02000000,0,0,0xFF,0xFF,0xFF,0xFF
2014-02-05 08:56:31,732,444862658916,10.5241,0,2.18144,9.875,0.0144648,0.0086658,0.03725,0,0,0,0,5.12738,2.1028,-3.09472,-8.82815,-13.6302,-2.60958,-3.30856,-15.9161,-4.8008,0xD3000000,0x6E000000,0x42000000,0x01000000,0x00000000,0x00000000,0,0,0xFF,0xFF,0xFF,0xFF
