'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Reset Reason,'Reset Count,'SEU Count,'Ping Pointer,'Control Pointer,'Battery Temperature(°C),'Heater On,'Mode,'Bus Voltage(V),'Battery Voltage(V),'Battery Current(mA),'State of Charge(mA*h),'Bus Target(V),'Discharge Command
2014-01-20 09:01:08,327,443480535511,0,0,2,0,0,16.4818,0,Fixed,5.04946,4.11175,-981.513,192.084,4.2,0
2014-01-20 09:02:08,793,443480595977,0,0,2,0,0,16.4818,0,Fixed,4.80837,4.10319,-790.556,179.956,4.2,0
2014-01-20 09:03:08,982,443480656166,0,0,2,0,0,17.0962,0,Fixed,4.16342,4.09359,-578.657,167.193,4.2,0
2014-01-20 09:04:09,394,443480716578,0,0,2,0,0,16.4818,0,Fixed,4.97869,4.10097,-642.585,156.803,4.2,0
2014-01-20 10:17:31,977,443485119161,0,0,2,0,0,15.8684,0,Fixed,4.20373,3.88231,639.83,257.674,4.2,0
2014-01-20 10:18:32,271,443485179455,0,0,2,0,0,16.4818,0,Fixed,4.19911,3.87934,642.034,268.899,4.2,0
2014-01-20 10:19:32,643,443485239827,0,0,2,0,0,16.4818,0,Fixed,4.1985,3.8765,641.759,280.144,4.2,0
2014-01-20 10:20:33,18,443485300202,0,0,2,0,0,15.8684,0,Fixed,4.20281,3.87347,639.554,291.398,4.2,0
2014-01-20 10:21:33,284,443485360468,0,0,2,0,0,15.8684,0,Fixed,4.2105,3.85822,776.779,302.658,4.2,0
2014-01-20 10:22:33,508,443485420692,0,0,2,0,0,15.8684,0,Fixed,4.20204,3.85797,731.037,313.911,4.2,0
2014-01-20 10:23:33,830,443485481014,0,0,2,0,0,15.2553,0,Fixed,4.2025,3.86238,642.034,325.188,4.2,0
2014-01-20 10:24:34,107,443485541291,0,0,2,0,0,15.2553,0,Fixed,4.20096,3.85969,643.412,336.46,4.2,0
2014-01-20 10:25:34,309,443485601493,0,0,2,0,0,15.8684,0,Fixed,4.20204,3.85663,640.656,347.725,4.2,0
2014-01-20 10:26:34,560,443485661744,0,0,2,0,0,15.8684,0,Fixed,4.20173,3.85384,643.136,359.011,4.2,0
2014-01-20 10:27:34,804,443485721988,0,0,2,0,0,15.8684,0,Fixed,4.17357,4.06003,-1021.19,353.836,4.2,0
2014-01-20 10:28:35,65,443485782249,0,0,2,0,0,15.8684,0,Fixed,5.04023,4.10941,-1301.98,332.068,4.2,0
2014-01-20 10:29:35,425,443485842609,0,0,2,0,0,15.8684,0,Fixed,5.14777,4.10125,-921.719,313.057,4.2,0
2014-01-20 10:30:35,742,443485902926,0,0,2,0,0,15.2553,0,Fixed,5.03084,4.10781,-1017.89,295.461,4.2,0
2014-01-20 10:31:35,950,443485963134,0,0,2,0,0,15.2553,0,Fixed,5.08592,4.09938,-821.693,278.881,4.2,0
