'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'SStates Loadshed,'SStates Loadshed Latch,'SStates Test Mode,'SStates Magnetometer,'SStates PXFSS,'SStates NXFSS,'SStates PYFSS,'SStates NYFSS,'SStates PZFSS,'SStates NZFSS,'SStates XWheel,'SStates YWheel,'SStates ZWheel,'SStates RateGyro,'SStates MTX,'SStates MTY,'SStates MTZ,'SStates GPS Supply,'SStates 5V Supply,'SStates Spare,'SStates Instrument,'SStates GPS,'SStates BCDR0State,'SStates BCDR1State,'+X Panel Current(mA),'+Y Panel Current(mA),'+Z Panel Current(mA),'-X Panel Current(mA),'-Y Panel Current(mA),'-Z Panel Current(mA),'+X Panel Temperature(°C),'+Y Panel Temperature(°C),'+Z Panel Temperature(°C),'-X Panel Temperature(°C),'-Y Panel Temperature(°C),'-Z Panel Temperature(°C),'Bus Voltage(V),'Main Switch Current(A),'5V Rail Voltage(V),'3V Rail Voltage(V),'3V Rail Current(mA),'ADC0 Temperture(°C),'ADC1 Temperture(°C),'ADC2 Temperture(°C),'BCDR0 Battery Voltage(V),'BCDR1 Battery Voltage(V),'HKC Current(mA),'ADCC Current(mA),'Magnetometer Voltage(V),'Rate Sensor Voltage(V),'Rate Sensor Current(mA),'Sun Sensor Voltage(V),'Sun Sensor Current(mA),'Mag. Torquer X Current(mA),'Mag. Torquer Y Current(mA),'Mag. Torquer Z Current(mA),'Wheel Sum Current(mA),'Wheel X Voltage(V),'Wheel Y Voltage(V),'Wheel Z Voltage(V),'ST Switch Voltage(V),'ST Switch Current(mA),'ST Voltage(V),'ST Current(mA),'Instrument Voltage(V),'Instrument Current(mA),'UHF Rx Current(mA),'UHF Rx Temperature(°C),'UHF Rx SSI(V),'S-Band Tx Voltage(V),'S-Band Tx Current(A)
2014-01-20 09:01:08,212,443480535396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,930.392,381.077,312.217,1.565,6.26,2.3475,7.49539,6.07495,9.29344,7.21074,3.56905,4.0537,5.1341,1.21663,0.465582,2.97707,8.30078,10.625,10.125,11.125,4.13443,3.99653,100.342,108.724,0.0064104,0.2448,0.1665,0.831588,0.0813802,0.373685,0.435966,0.373685,12.207,0.196096,0.196096,0.176486,0.379362,0.244,1.20059,0,4.9784,152.181,23.1934,9.07363,1.33789,4.97087,0.804848
2014-01-20 09:02:08,679,443480595863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,77.4675,0.7825,1006.3,773.892,40.69,3.9125,8.39233,6.48013,8.80136,7.86187,3.89215,4.98281,4.85743,1.24308,0.414258,2.97494,7.97526,10.625,10.125,11.125,4.14126,3.99516,103.434,114.176,0.0064104,0.23256,0.1665,0.831588,0.0813802,0,0,0,13.0208,0,0.0196096,0,0.379362,0.244,1.20059,0,4.83385,154.622,21.687,9.30654,1.1029,4.82647,0.842283
2014-01-20 09:03:08,863,443480656047,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,120.505,124.417,3.9125,1287.99,44.6025,568.877,9.54003,6.72347,9.54003,7.78038,4.45759,5.30619,4.10252,1.52994,5.13607,2.97494,8.2194,10.875,10.25,10.875,4.13853,3.99516,118.001,130.859,5.12191,4.96944,2.0535,0.837936,1.05794,1.55702,1.86842,0.871931,42.3176,4.0935,4.0886,4.10331,0.379362,0.244,1.20059,0.313,4.0964,175.781,23.0375,9.53892,1.22863,4.08488,0.984698
2014-01-20 09:04:09,277,443480716461,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1462.49,76.685,6.26,1.565,6.26,613.48,9.41668,6.48013,10.2409,8.63764,5.06364,5.10406,4.85743,1.54419,4.96743,2.97707,9.52148,10.875,10.375,11.125,4.14535,3.99653,103.515,113.525,4.95097,4.84704,2.0535,8.14448,163.737,1.49474,1.80614,0.934212,43.1314,4.85338,4.85092,4.86318,0.379362,0.244,1.20059,0,4.8853,154.622,23.1154,9.7708,0.939939,4.87787,0.828448
2014-01-20 10:17:31,853,443485119037,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.7825,1.565,3.9125,1.565,6.26,1.565,-0.527768,4.17486,6.35853,5.95348,5.50838,2.11395,4.16665,0.557453,5.1049,2.97494,8.2194,18.25,17.625,18.625,3.91187,3.99653,112.142,129.069,5.06422,4.97434,2.109,3.46283,1.05794,1.6193,1.80614,0.934212,43.9452,4.15478,4.14988,4.16459,0.369573,0.244,1.16705,0.313,4.1748,174.153,23.1414,12.6557,0.484618,0,0.0211588
2014-01-20 10:18:32,156,443485179340,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.7825,1.565,3.9125,1.565,6.26,2.3475,-0.977981,3.60944,5.83205,5.50838,4.90199,1.58755,4.16299,0.557453,5.05175,2.97494,8.30078,17.875,17,18.125,3.90914,3.99653,112.63,129.964,5.02575,4.92048,2.1645,2.17736,0.976562,1.6193,1.80614,0.934212,42.3176,4.14988,4.14743,4.15969,0.369573,0.244,1.16705,0.313,4.1748,174.967,23.0635,12.2926,0.489501,0,0.0211588
2014-01-20 10:19:32,525,443485239709,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.7825,1.565,3.9125,1.565,6.26,2.3475,-1.47052,3.0843,5.1849,4.90199,4.37681,1.22267,4.16482,0.508625,5.10674,2.97494,8.2194,17.25,16.375,17.375,3.90641,3.99653,112.223,129.801,5.06849,4.84459,1.221,1.3426,1.05794,1.6193,1.80614,0.934212,43.9452,4.16459,4.15969,4.17194,0.369573,0.244,1.17376,0.313,4.1748,174.153,22.9336,11.9287,0.675047,0,0.0211588
2014-01-20 10:20:32,896,443485300080,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.7825,1.565,3.9125,1.565,6.26,1.565,-1.71738,2.55888,4.49798,4.37681,3.69022,0.938571,4.17398,0.555418,5.02425,2.97494,7.97526,16.625,15.75,17,3.90368,3.99516,111.572,128.743,5.0343,4.85438,2.22,0.863328,1.05794,1.55702,1.80614,0.934212,42.3176,4.16214,4.15969,4.17194,0.369573,0.244,1.17376,0.313,4.1699,174.153,23.0895,11.6096,0.496215,0,0.0211588
2014-01-20 10:21:33,138,443485360322,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.7825,1.565,4.695,1.565,6.26,2.3475,-2.00593,1.99253,4.0537,3.93254,3.0843,0.410164,4.17031,0.555418,5.01142,2.97494,9.4401,16.25,15.375,16.375,3.90095,3.99516,112.467,129.231,5.0749,4.85683,2.1645,1.13629,0.976562,1.55702,1.80614,0.934212,42.3176,4.15724,4.15478,4.16704,0.37202,0.244,1.17376,0.313,4.1699,174.153,23.1154,11.244,0.513915,0,0.0211588
2014-01-20 10:22:33,359,443485420543,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.7825,1.565,3.9125,1.565,6.26,2.3475,-2.54344,1.5065,3.48827,3.36709,2.55888,-0.0378795,4.16482,0.809731,4.9656,2.97494,9.27734,15.5,14.875,15.875,3.87637,3.99516,112.63,128.906,4.94883,4.81522,2.0535,8.13179,165.365,1.55702,1.86842,0.934212,43.1314,4.15233,4.14988,4.16214,0.37202,0.244,1.18047,0,4.1601,174.153,23.0895,10.8773,0.515135,0,0.0219726
