'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Tx ADC Temperature(°C),'PA Forward Power(V),'PA Reverse Power(V),'PA Control Signal(V),'3V Analog Supply Current PA(mA),'5V Supply(V),'Synthesizer Temperature(°C),'3V Analog Supply Voltage PA(V),'Power Amplifier Temperature(°C),'5V Supply Current(mA),'3V Analog Supply Current CB(mA),'3V VCO Supply Current(mA),'3V Digital Supply Current(mA),'Synthesizer Lock A(V),'Synthesizer Lock B(V),'3V Analog Supply Voltage CB(V),'3V Digital Supply Voltage CB(V)
2014-01-20 09:01:08,365,443480535549,17.125,2.12097,1.14135,0.0115967,93.5185,4.95362,15.5465,2.94921,9.44298,500.61,149.536,39.6274,9.24297,2.94994,2.93691,2.9663,2.98583
2014-01-20 09:02:08,830,443480596014,18,0.0036621,1.14319,0.0103759,93.907,4.95606,16.1568,2.94921,10.0533,471.55,149.902,39.9049,9.23076,2.94994,2.93691,2.9663,2.98583
2014-01-20 09:03:09,19,443480656203,18.25,1.8048,1.13647,2.08984,96.349,4.95362,16.7672,2.94921,10.6637,481.562,150.513,39.8494,9.31623,2.94994,2.9361,2.9663,2.98461
2014-01-20 09:04:09,449,443480716633,18.875,0.00305175,1.12182,0.012207,93.5185,4.95362,17.3776,2.94921,10.6637,486.691,150.146,39.4609,9.42612,2.94994,2.93691,2.9663,2.98461
2014-01-20 10:32:36,209,443486023393,5.25,1.14013,1.11877,0.0115967,92.464,4.95606,4.56016,2.95654,2.11875,479.609,143.921,39.7939,9.768,2.95401,2.9418,2.9724,2.98827
2014-01-20 10:33:37,40,443486084224,7.375,0.0036621,1.10901,0.0109863,91.909,4.9585,6.39122,2.95409,4.56016,486.202,144.775,39.6274,9.45054,2.95319,2.94017,2.97118,2.98705
2014-01-20 10:34:37,151,443486144335,9.125,0.00305175,1.12793,0.0115967,92.5195,4.9585,8.22227,2.95287,5.78086,476.434,145.264,39.7939,9.69474,2.95238,2.93935,2.96996,2.98705
2014-01-20 10:35:37,287,443486204471,11,0.0036621,1.1261,0.0115967,92.5195,4.95606,9.44298,2.95287,5.78086,469.352,147.461,39.6274,9.13308,2.95156,2.93854,2.96874,2.98705
2014-01-20 10:36:37,470,443486264654,12.5,1.99462,1.13037,0.0115967,93.6295,4.95606,10.6637,2.95165,6.39122,478.144,147.705,39.9049,9.51159,2.95075,2.93854,2.96874,2.98583
2014-01-20 10:37:38,382,443486325566,13.625,0.0036621,1.11816,0.0115967,92.464,4.95606,11.8844,2.95043,7.00157,486.202,147.217,39.9049,9.56043,2.95075,2.93773,2.96874,2.98583
2014-01-20 10:38:40,799,443486387983,14.375,0.0036621,1.1145,0.0115967,92.7415,4.95362,13.1051,2.95043,7.00157,481.562,146.729,39.9049,9.23076,2.95075,2.93773,2.96874,2.98583
2014-01-20 10:39:41,919,443486449103,15.5,0.0036621,1.13464,1.18835,94.9615,4.95606,13.7154,2.95043,7.61192,483.76,147.095,40.1824,9.46275,2.95075,2.93773,2.96752,2.98583
2014-01-20 10:40:42,156,443486509340,16,0.0036621,1.1145,0.012207,92.908,4.95362,14.3258,2.95043,7.61192,479.12,147.705,39.9049,9.20634,2.94994,2.93691,2.96752,2.98583
2014-01-20 10:41:42,530,443486569714,16.75,2.11914,0.962522,0.0115967,93.241,4.95606,14.9361,2.95043,8.22227,485.225,148.56,39.5719,9.49938,2.94994,2.93691,2.9663,2.98461
2014-01-20 10:42:42,809,443486629993,17,0.0036621,1.11572,0.012207,92.8525,4.95362,14.9361,2.95043,8.22227,481.318,149.048,40.0159,9.47496,2.94994,2.93691,2.9663,2.98461
2014-01-20 10:43:43,70,443486690254,17.375,0.559081,1.13037,0.740355,94.4065,4.95606,15.5465,2.94921,8.83262,482.539,149.414,39.6274,9.14529,2.94994,2.93691,2.9663,2.98583
2014-01-20 10:44:43,274,443486750458,17.875,0.0036621,1.13769,1.64672,95.8495,4.95606,16.1568,2.94921,9.44298,474.969,149.414,39.7384,9.04761,2.94994,2.93691,2.9663,2.98461
2014-01-20 10:45:43,702,443486810886,18.125,2.10144,1.13525,2.09716,96.0715,4.95606,16.7672,2.94921,9.44298,474.725,150.024,39.7384,8.87667,2.94994,2.93691,2.9663,2.98583
2014-01-20 10:46:43,962,443486871146,18.75,0.00427245,1.12549,0.0115967,93.1855,4.95362,16.7672,2.94921,10.0533,475.946,150.024,39.7384,8.97435,2.94994,2.93691,2.9663,2.98583
2014-01-20 10:47:44,212,443486931396,18.75,0.0036621,1.12488,0.0115967,93.2965,4.95606,17.3776,2.94921,10.0533,478.876,149.658,39.6829,9.25518,2.94994,2.93691,2.9663,2.98461
2014-01-20 10:48:44,648,443486991832,19.625,0.0036621,1.13098,0.012207,93.4075,4.95606,17.9879,2.94921,10.6637,476.434,148.315,39.7384,9.32844,2.94912,2.9361,2.9663,2.98461
2014-01-20 10:49:44,947,443487052131,20.125,0.00305175,1.11694,0.0115967,93.13,4.95606,17.9879,2.94921,10.6637,490.842,149.292,39.6274,9.0354,2.94994,2.93691,2.9663,2.98583
2014-01-20 10:50:45,193,443487112377,20.25,0.0036621,1.11145,0.0103759,93.13,4.95606,18.5983,2.94799,11.274,483.028,150.513,39.9604,8.9133,2.94994,2.93691,2.9663,2.98461
2014-01-20 10:51:45,429,443487172613,20.625,0.0036621,1.11816,0.240478,94.351,4.95606,18.5983,2.94921,11.8844,485.958,150.879,39.6274,9.12087,2.94912,2.93691,2.9663,2.98461
2014-01-20 08:53:58,175,443480105359,6.5,0.00305175,1.13159,0.448607,93.7405,4.96095,5.78086,2.95531,4.56016,478.876,144.775,39.6829,9.80463,2.95401,2.9418,2.9724,2.98827
2014-01-20 08:54:59,179,443480166363,8.875,0.905149,1.13281,0.0109863,92.908,4.9585,7.61192,2.95409,6.39122,476.923,145.996,40.0159,9.41391,2.95319,2.94017,2.97118,2.98827
2014-01-20 08:56:00,106,443480227290,11,0.258178,1.13586,1.97998,95.7385,4.95606,9.44298,2.95287,7.00157,483.272,146.484,39.7384,9.65811,2.95238,2.93935,2.96996,2.98705
2014-01-20 08:57:02,995,443480290179,12.75,0.00427245,1.12915,0.0109863,93.352,4.95606,11.274,2.95165,8.22227,488.4,147.339,40.2934,9.38949,2.95156,2.93935,2.96996,2.98705
2014-01-20 08:58:05,26,443480352210,14.125,0.00305175,1.1084,0.0115967,92.7415,4.95606,12.4947,2.95165,8.22227,484.737,148.804,39.6829,9.23076,2.95075,2.93773,2.96874,2.98583
2014-01-20 08:59:07,28,443480414212,15.375,0.0036621,1.12793,0.0115967,93.352,4.95606,13.7154,2.95043,8.83262,479.609,149.414,39.9604,9.20634,2.94994,2.93691,2.96752,2.98583
2014-01-20 09:00:08,133,443480475317,16.25,2.12097,1.14135,2.11852,96.238,4.95362,14.3258,2.94921,9.44298,480.097,149.536,40.0714,9.23076,2.95075,2.93773,2.96752,2.98583
2014-01-20 20:12:17,246,443520804430,14.75,2.09533,1.14319,0,94.6285,4.96339,13.7154,2.95287,11.8844,485.225,147.217,40.1269,9.67032,2.95401,2.94017,2.97118,2.98827
2014-01-20 20:13:17,677,443520864861,16.875,2.04711,1.14196,2.12524,96.9595,4.96339,15.5465,2.95287,12.4947,456.654,148.682,39.6274,9.63369,2.95238,2.93935,2.96996,2.98705
2014-01-20 20:14:18,50,443520925234,18,1.87622,1.13464,2.02636,93.574,4.96095,16.7672,2.95043,12.4947,483.028,150.024,39.9604,9.43833,2.95156,2.93854,2.96874,2.98705
2014-01-20 20:15:18,578,443520985762,18.875,2.00195,0.956418,0.0109863,93.9625,4.9585,17.9879,2.95043,12.4947,470.818,151.001,39.7384,9.32844,2.95156,2.93854,2.96874,2.98705
2014-01-20 20:16:19,60,443521046244,20.125,2.12402,1.14502,0.012207,94.684,4.9585,18.5983,2.95043,12.4947,487.912,149.78,39.7384,9.46275,2.95075,2.93773,2.96752,2.98583
2014-01-20 20:17:19,386,443521106570,20.25,0.00427245,1.14685,0.0482176,93.13,4.95606,19.2086,2.94921,11.8844,480.586,150.635,39.6829,9.26739,2.94994,2.93691,2.9663,2.98583
2014-01-20 20:18:19,894,443521167078,20.5,0.00305175,1.13586,0.874021,97.015,4.9585,19.2086,2.94921,11.8844,503.54,150.879,39.9049,9.26739,2.94994,2.93691,2.9663,2.98583
2014-01-20 20:19:20,330,443521227514,21.375,0.0036621,1.1322,0.0177001,94.24,4.95606,19.819,2.94921,11.8844,470.085,149.902,39.7384,9.34065,2.94994,2.93691,2.9663,2.98583
2014-01-20 20:20:20,782,443521287966,21.5,0.0036621,1.12976,0.0115967,93.574,4.95606,19.819,2.94921,11.274,477.899,149.658,40.2379,9.37728,2.94994,2.93691,2.9663,2.98583
2014-01-20 20:21:21,132,443521348316,21.625,0.00793455,1.10473,0.0115967,93.019,4.95606,19.819,2.94921,11.274,499.633,151.001,39.7384,9.20634,2.94994,2.93691,2.9663,2.98583
