'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'SStates Loadshed,'SStates Loadshed Latch,'SStates Test Mode,'SStates Magnetometer,'SStates PXFSS,'SStates NXFSS,'SStates PYFSS,'SStates NYFSS,'SStates PZFSS,'SStates NZFSS,'SStates XWheel,'SStates YWheel,'SStates ZWheel,'SStates RateGyro,'SStates MTX,'SStates MTY,'SStates MTZ,'SStates GPS Supply,'SStates 5V Supply,'SStates Spare,'SStates Instrument,'SStates GPS,'SStates BCDR0State,'SStates BCDR1State,'+X Panel Current(mA),'+Y Panel Current(mA),'+Z Panel Current(mA),'-X Panel Current(mA),'-Y Panel Current(mA),'-Z Panel Current(mA),'+X Panel Temperature(°C),'+Y Panel Temperature(°C),'+Z Panel Temperature(°C),'-X Panel Temperature(°C),'-Y Panel Temperature(°C),'-Z Panel Temperature(°C),'Bus Voltage(V),'Main Switch Current(A),'5V Rail Voltage(V),'3V Rail Voltage(V),'3V Rail Current(mA),'ADC0 Temperture(°C),'ADC1 Temperture(°C),'ADC2 Temperture(°C),'BCDR0 Battery Voltage(V),'BCDR1 Battery Voltage(V),'HKC Current(mA),'ADCC Current(mA),'Magnetometer Voltage(V),'Rate Sensor Voltage(V),'Rate Sensor Current(mA),'Sun Sensor Voltage(V),'Sun Sensor Current(mA),'Mag. Torquer X Current(mA),'Mag. Torquer Y Current(mA),'Mag. Torquer Z Current(mA),'Wheel Sum Current(mA),'Wheel X Voltage(V),'Wheel Y Voltage(V),'Wheel Z Voltage(V),'ST Switch Voltage(V),'ST Switch Current(mA),'ST Voltage(V),'ST Current(mA),'Instrument Voltage(V),'Instrument Current(mA),'UHF Rx Current(mA),'UHF Rx Temperature(°C),'UHF Rx SSI(V),'S-Band Tx Voltage(V),'S-Band Tx Current(A)
2014-01-02 00:00:10,7,441892877191,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.7825,2.3475,116.593,276.222,6.26,1.565,16.2311,20.211,21.2942,20.398,19.239,20.1644,5.17625,0.417072,5.07191,2.97494,8.46354,21,20.625,21.25,4.05251,3.99926,95.0518,108.724,5.0514,4.8911,1.2765,1.50448,1.05794,1.6193,1.80614,0.934212,12.207,0,0.0220608,0,0.364677,0.488,1.15364,0.313,5.16705,147.298,22.8817,19.3718,0.482787,0,0.020345
2014-01-02 00:01:10,469,441892937653,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.7825,2.3475,3.9125,436.635,5.4775,1.565,15.8803,20.4917,21.5324,20.0712,19.3769,20.1644,5.20923,0.461831,5.05541,2.97494,8.30078,21.25,20.625,21.75,4.05114,3.99789,93.9125,107.666,5.04071,4.99882,2.775,0.847458,0.976562,1.6193,1.80614,0.934212,12.207,0,0.0220608,0,0.364677,0.488,1.15364,0.313,5.21115,145.67,23.2713,19.5055,0.486449,0,0.020345
2014-01-02 00:02:10,789,441892997973,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.7825,2.3475,3.9125,256.66,5.4775,382.642,15.7491,20.7266,21.7717,19.9782,19.3769,19.6075,5.13777,0.665281,4.96926,2.97494,9.60286,21.375,21.125,21.75,4.05251,3.99789,94.4822,108.642,4.9531,4.86173,2.0535,8.14131,165.202,1.6193,1.80614,0.871931,12.207,0,0.0220608,0,0.364677,0.488,1.15364,0.313,5.1352,145.67,23.1414,19.6392,0.482176,0,0.020345
2014-01-02 00:03:11,242,441893058426,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.7825,2.3475,3.9125,1.565,5.4775,411.595,15.7491,20.7266,21.9638,20.2577,19.239,19.1013,5.17258,0.437417,5.03342,2.97494,8.54492,21.75,21.125,21.875,4.05251,3.99926,94.0753,107.584,5.03644,4.91803,2.442,5.16727,0.976562,1.6193,1.80614,0.871931,12.207,0,0.0220608,0,0.364677,0.488,1.15364,0.313,5.1646,142.415,23.3492,19.7284,0.485228,0,0.020345
2014-01-02 00:04:11,795,441893118979,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.7825,397.51,3.9125,1.565,5.4775,1.565,15.9241,20.211,22.1083,20.5386,19.1931,19.0098,5.14876,0.4659,5.06091,2.97494,8.78906,21.875,21.5,21.875,4.05114,3.99926,95.0518,109.131,5.02789,4.85928,1.1655,2.19323,0.976562,1.6193,1.80614,0.871931,12.207,0,0.0220608,0,0.364677,0.488,1.15364,0.313,5.1352,144.856,23.1414,19.8176,0.471801,0,0.020345
2014-01-02 00:05:12,176,441893179360,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.7825,388.902,3.9125,1.565,5.4775,1.565,16.1432,19.6537,21.8196,20.868,19.4229,19.1931,5.19274,0.413003,5.06091,2.97494,8.46354,22,21.375,22.25,4.05114,3.99789,94.8077,108.073,5.04926,4.85683,1.221,1.15216,0.976562,1.6193,1.80614,0.934212,12.207,0,0.0220608,0,0.364677,0.244,1.15364,0.313,5.17685,146.484,22.8557,19.9067,0.474242,0,0.020345
2014-01-02 00:06:12,661,441893239845,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.7825,2.3475,3.9125,1.565,5.4775,1.565,15.444,19.469,20.7737,19.9317,19.7462,19.0555,4.17215,0.520832,5.08291,2.9728,8.38216,22,21.5,22.125,3.98014,3.99926,112.793,128.825,5.05994,4.9523,2.109,0.844284,0.976562,1.6193,1.80614,0.934212,13.0208,0,0.0220608,0,0.364677,0.488,1.15364,0.313,4.16745,170.898,23.1154,19.8622,0.483397,0,0.0211588
2014-01-02 00:07:12,975,441893300159,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.7825,2.3475,3.9125,1.565,5.4775,1.565,14.6646,18.1913,19.1931,18.6447,18.463,17.6512,4.18681,0.567626,4.97843,2.97494,8.6263,22.25,21.625,22.25,3.96103,3.99789,112.793,128.011,4.95738,4.82746,1.998,8.21431,29.3783,1.6193,1.80614,0.934212,12.207,0,0.0220608,0,0.364677,0.488,1.15364,0.313,4.165,170.898,23.0635,19.8176,0.482787,0,0.0211588
2014-01-02 00:08:13,436,441893360620,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.7825,2.3475,3.9125,1.565,6.26,1.565,13.8922,17.2044,17.8757,17.4722,17.2044,16.4512,4.17215,0.520832,5.02242,2.9728,8.30078,22.25,21.75,22.5,3.96376,3.99789,111.816,128.662,5.02362,4.87886,2.1645,4.05002,0.976562,1.6193,1.80614,0.934212,12.207,0,0.0220608,0,0.364677,0.488,1.15364,0.313,4.1846,170.898,23.1414,19.8176,0.478514,0,0.0211588
2014-01-02 00:09:14,1,441893421185,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.7825,2.3475,3.9125,1.565,5.4775,1.565,13.1687,16.4071,16.7161,16.3631,16.0994,15.4005,4.17031,0.520832,5.12873,2.97494,8.38216,22,21.625,22.25,3.96103,3.99789,112.711,129.557,5.04285,4.98413,2.0535,1.49813,0.976562,1.6193,1.80614,0.934212,12.207,0,0.0220608,0,0.364677,0.488,1.15364,0.313,4.17725,170.898,23.0895,19.6838,0.485839,0,0.020345
