'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Reset Reason,'Reset Count,'SEU Count,'Ping Pointer,'Control Pointer,'Battery Temperature(°C),'Heater On,'Mode,'Bus Voltage(V),'Battery Voltage(V),'Battery Current(mA),'State of Charge(mA*h),'Bus Target(V),'Discharge Command
2014-02-12 00:00:17,794,445435284978,0,0,0,0,0,12.8067,0,Full,5.43748,3.97047,6.61323,282.026,4.2,0
2014-02-12 00:01:22,851,445435350035,0,0,0,0,0,12.8067,0,Full,5.45486,3.97072,6.61323,282.146,4.2,0
2014-02-12 00:02:27,885,445435415069,0,0,0,0,0,12.8067,0,Full,5.41471,3.97103,6.61323,282.266,4.2,0
2014-02-12 00:03:32,953,445435480137,0,0,0,0,0,12.1959,0,Full,5.4544,3.97128,6.33768,282.385,4.2,0
2014-02-12 00:04:37,936,445435545120,0,0,0,0,0,12.8067,0,Full,5.4104,3.97141,6.33768,282.5,4.2,0
2014-02-12 00:05:42,991,445435610175,0,0,0,0,0,12.1959,0,Full,5.43271,3.97153,6.33768,282.615,4.2,0
2014-02-12 00:06:47,989,445435675173,0,0,0,0,0,11.5853,0,Full,5.3524,3.97163,6.33768,282.73,4.2,0
2014-02-12 00:07:53,0,445435740184,0,0,0,0,0,11.5853,0,Full,5.43009,3.97181,6.33768,282.845,4.2,0
2014-02-12 00:08:58,21,445435805205,0,0,0,0,0,11.5853,0,Full,5.39163,3.97206,6.33768,282.959,4.2,0
2014-02-12 00:10:03,61,445435870245,0,0,0,0,0,11.5853,0,Full,5.39994,3.97203,6.33768,283.074,4.2,0
2014-02-12 00:11:08,124,445435935308,0,0,0,0,0,11.5853,0,Full,5.3627,3.97222,6.33768,283.189,4.2,0
2014-02-12 00:12:13,92,445436000276,0,0,0,0,0,11.5853,0,Full,5.39501,3.97228,6.33768,283.304,4.2,0
2014-02-12 00:13:18,182,445436065366,0,0,0,0,0,11.5853,0,Full,5.38286,3.97241,6.06212,283.419,4.2,0
2014-02-12 00:14:23,265,445436130449,0,0,0,0,0,10.9753,0,Full,5.40148,3.97256,6.06212,283.528,4.2,0
