'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Tx ADC Temperature(°C),'PA Forward Power(V),'PA Reverse Power(V),'PA Control Signal(V),'3V Analog Supply Current PA(mA),'5V Supply(V),'Synthesizer Temperature(°C),'3V Analog Supply Voltage PA(V),'Power Amplifier Temperature(°C),'5V Supply Current(mA),'3V Analog Supply Current CB(mA),'3V VCO Supply Current(mA),'3V Digital Supply Current(mA),'Synthesizer Lock A(V),'Synthesizer Lock B(V),'3V Analog Supply Voltage CB(V),'3V Digital Supply Voltage CB(V)
2014-02-12 08:22:07,134,445465394318,5.5,1.96777,1.1322,1.92749,95.128,4.94874,3.94981,2.95043,3.94981,478.144,144.531,39.5719,9.49938,2.94994,2.93773,2.96752,2.98461
2014-02-12 08:23:08,678,445465455862,12.375,0.103759,1.13037,0.252685,94.1845,4.94874,6.39122,2.95043,5.78086,477.411,146.118,39.7939,9.08424,2.94994,2.93691,2.96752,2.98461
2014-02-12 08:24:08,874,445465516058,10.5,0.0634764,1.13037,0.0109863,92.9635,4.94874,8.83262,2.95043,7.00157,476.923,145.752,39.8494,9.53601,2.94994,2.93691,2.9663,2.98461
2014-02-12 08:25:09,2,445465576186,12.25,0.812376,1.13037,1.28112,94.7395,4.95118,10.6637,2.94921,7.61192,460.561,147.949,40.0714,9.01098,2.94994,2.93691,2.9663,2.98461
2014-02-12 08:26:09,193,445465636377,13.5,0.0036621,1.10901,0.0109863,93.019,4.95118,11.8844,2.94921,8.22227,474.969,146.973,39.9049,9.5238,2.94994,2.93691,2.9663,2.98461
2014-02-12 08:27:12,237,445465699421,15,2.11975,1.13647,2.11914,94.24,4.95118,13.1051,2.94921,8.83262,492.063,148.56,39.6829,9.34065,2.94994,2.93691,2.9663,2.98461
2014-02-12 08:28:12,387,445465759571,16,2.10815,1.13525,2.08496,95.7385,4.95118,14.3258,2.94921,9.44298,483.272,147.949,39.8494,9.4017,2.94912,2.93691,2.9663,2.98461
2014-02-12 08:29:13,411,445465820595,17.125,0.00305175,1.11755,0.012207,93.0745,4.95118,14.9361,2.94921,10.0533,482.051,148.682,39.4054,9.45054,2.94912,2.9361,2.9663,2.98461
2014-02-12 08:30:16,62,445465883246,18,1.18774,1.12915,1.12243,95.35,4.95118,16.1568,2.94799,10.6637,481.562,149.902,39.9604,9.01098,2.94912,2.9361,2.9663,2.98461
2014-02-12 08:31:17,812,445465944996,18.5,2.12158,1.14258,0.0115967,94.129,4.95118,16.7672,2.94799,10.6637,496.703,149.17,39.7384,9.25518,2.94912,2.9361,2.9663,2.98461
2014-02-12 08:32:27,545,445466014729,19.375,2.1228,1.14135,0.0109863,90.688,4.95362,17.3776,2.94921,11.274,472.039,150.635,39.8494,9.26739,2.94912,2.9361,2.96508,2.98461
2014-02-12 08:33:27,578,445466074762,20.125,0.071411,1.12854,0.27893,93.574,4.95118,17.9879,2.94799,11.8844,467.643,148.804,39.9604,9.18192,2.94912,2.9361,2.9663,2.98461
2014-02-12 08:34:35,100,445466142284,20.375,1.18225,1.0083,0.134277,94.0735,4.95362,18.5983,2.94799,11.8844,499.877,150.024,39.7939,9.26739,2.94912,2.9361,2.96508,2.98461
2014-02-12 08:35:40,902,445466208086,21.125,0.0720213,0.659178,0.038452,93.685,4.95362,19.2086,2.94799,12.4947,483.76,150.757,39.9604,9.26739,2.94912,2.9361,2.96508,2.98461
2014-02-12 08:36:40,983,445466268167,21.5,2.12402,1.14074,0.0616453,93.352,4.95118,19.819,2.94799,13.1051,495.97,150.024,40.0159,9.24297,2.94912,2.9361,2.9663,2.98461
2014-02-12 10:00:59,888,445471327072,6.5,0.0036621,0.67932,0.0524901,92.353,4.94874,5.17051,2.95043,4.56016,462.515,144.043,39.6829,9.51159,2.94994,2.93691,2.96752,2.98461
2014-02-12 10:02:00,958,445471388142,9,2.11547,1.13647,2.11486,95.6275,4.94874,7.00157,2.95043,5.78086,480.83,146.118,40.0159,9.18192,2.94994,2.93691,2.9663,2.98461
2014-02-12 10:03:01,184,445471448368,10.75,0.00427245,1.12549,0.012207,92.1865,4.95362,9.44298,2.95043,7.00157,471.062,147.095,39.8494,9.07203,2.94994,2.93691,2.9663,2.98461
2014-02-12 10:04:03,139,445471510323,12.25,2.11791,1.12365,0.0115967,93.907,4.95362,10.6637,2.94921,7.61192,469.597,146.606,39.8494,9.46275,2.94912,2.93691,2.9663,2.98461
2014-02-12 10:05:03,814,445471570998,13.875,0.0036621,1.12304,0.0109863,93.352,4.95118,11.8844,2.94921,8.22227,478.876,146.973,39.9049,9.31623,2.94994,2.93691,2.9663,2.98461
2014-02-12 10:06:04,706,445471631890,15.25,1.5393,1.13037,0.429076,94.8505,4.95118,13.1051,2.94921,8.83262,473.748,149.17,39.6274,9.19413,2.94912,2.93691,2.9663,2.98461
2014-02-12 10:07:04,799,445471691983,16.125,0.0036621,0.648802,0.0109863,93.4075,4.95118,14.3258,2.94921,9.44298,468.131,149.292,39.7384,9.19413,2.94912,2.9361,2.9663,2.98461
2014-02-12 10:08:05,172,445471752356,17,0.107422,1.13342,0.517577,94.351,4.95362,14.9361,2.94921,9.44298,482.539,148.437,39.9049,9.26739,2.94912,2.9361,2.9663,2.98461
2014-02-12 10:09:05,375,445471812559,17.625,0.00793455,1.13037,0.0109863,93.5185,4.95362,15.5465,2.94921,10.0533,484.737,148.071,39.7939,9.45054,2.94912,2.93691,2.9663,2.98461
2014-02-12 10:10:05,814,445471872998,18.5,0.0036621,1.12976,0.0115967,93.0745,4.95118,16.7672,2.94799,10.6637,484.004,150.391,39.5719,9.29181,2.94912,2.9361,2.9663,2.98461
2014-02-12 10:11:06,795,445471933979,19,0.00305175,1.11938,0.0109863,94.018,4.95118,17.3776,2.94799,10.6637,477.411,150.146,39.7384,8.93772,2.94994,2.9361,2.96508,2.98461
2014-02-12 10:12:07,18,445471994202,19.75,2.1228,1.14258,2.12219,96.1825,4.95118,17.9879,2.94921,11.274,492.551,148.804,39.9604,9.25518,2.94994,2.9361,2.96508,2.98583
2014-02-12 10:13:20,305,445472067489,20.25,0.00305175,1.12488,0.0115967,93.2965,4.95362,17.9879,2.94799,11.274,477.899,149.17,39.8494,9.13308,2.94912,2.9361,2.9663,2.98461
2014-02-12 10:14:20,444,445472127628,20.5,2.10998,1.1084,0.0115967,93.685,4.95362,18.5983,2.94799,12.4947,485.47,150.146,39.5164,9.5238,2.94994,2.9361,2.96508,2.98461
2014-02-12 10:15:20,907,445472188091,21.125,2.12402,1.12671,0.012207,93.9625,4.95362,19.2086,2.94799,12.4947,481.807,151.367,39.6274,9.01098,2.94912,2.9361,2.9663,2.98461
