'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'AcsCycleCount,'AcsCycleTimeoutCount,'AcsCycleOasysCount,'AcsTlmTimeMax,'AcsTlmLast,'AcsTlmAve,'AcsOasysTimeMax,'AcsOasysLast,'AcsOasysAve,'AcsCycleTimeMax,'AcsCycleLast,'AcsCycleAve
2014-02-04 01:00:26,44,444747693228,70833,629,70238,1896,469,461,1806,350,271,7032,899,824
2014-02-04 01:01:30,594,444747757778,70865,629,70270,1896,453,461,1806,281,271,7032,805,824
2014-02-04 01:02:36,37,444747823221,70898,629,70303,1896,520,461,1806,281,271,7032,873,824
2014-02-04 01:03:40,640,444747887824,70930,629,70335,1896,452,461,1806,278,271,7032,802,824
2014-02-04 01:04:46,112,444747953296,70963,629,70368,1896,452,461,1806,347,271,7032,871,824
2014-02-04 01:05:51,761,444748018945,70996,629,70401,1896,503,461,1806,338,271,7032,913,824
2014-02-04 01:06:56,131,444748083315,71028,629,70433,1896,453,461,1806,330,271,7032,865,824
2014-02-04 01:08:01,839,444748149023,71061,629,70466,1896,514,461,1806,329,271,7032,923,824
2014-02-04 01:09:06,181,444748213365,71093,629,70498,1896,453,461,1806,328,271,7032,864,824
2014-02-04 01:10:11,771,444748278955,71126,629,70531,1896,538,461,1806,262,271,7032,874,824
2014-02-04 01:11:16,289,444748343473,71158,629,70563,1896,452,461,1806,332,271,7032,865,824
2014-02-04 01:12:21,756,444748408940,71191,629,70596,1896,572,461,1806,265,271,7032,914,824
2014-02-04 01:13:26,336,444748473520,71223,629,70628,1896,489,461,1806,399,271,7032,960,825
2014-02-04 01:14:31,846,444748539030,71256,629,70661,1896,453,461,1806,332,271,7032,864,825
2014-02-04 01:15:36,434,444748603618,71288,629,70693,1896,453,461,1806,259,271,7032,785,825
2014-02-04 01:16:41,819,444748669003,71321,629,70726,1896,463,461,1806,279,271,7032,814,825
2014-02-04 01:17:46,522,444748733706,71353,629,70758,1896,453,461,1806,262,271,7032,788,825
2014-02-04 01:18:51,856,444748799040,71386,629,70791,1896,461,461,1806,290,271,7032,823,825
2014-02-04 01:19:56,621,444748863805,71418,629,70823,1896,453,461,1806,257,271,7032,783,825
2014-02-04 01:21:02,100,444748929284,71451,629,70856,1896,502,461,1806,394,271,7032,977,825
2014-02-04 01:22:06,623,444748993807,71483,629,70888,1896,452,461,1806,263,271,7032,788,825
2014-02-04 01:23:12,21,444749059205,71516,629,70921,1896,454,461,1806,261,271,7032,788,825
2014-02-04 01:24:17,261,444749124445,71549,629,70953,1896,454,461,1806,329,271,7032,864,825
2014-02-04 01:25:22,195,444749189379,71581,629,70986,1896,454,461,1806,332,271,7032,866,825
2014-02-04 01:26:27,815,444749254999,71614,629,71019,1896,571,461,1806,328,271,7032,980,825
2014-02-04 01:27:32,311,444749319495,71646,629,71051,1896,453,461,1806,328,271,7032,861,825
2014-02-04 01:28:37,736,444749384920,71679,629,71084,1896,542,461,1806,263,271,7032,877,825
2014-02-04 01:29:42,343,444749449527,71711,629,71116,1896,452,461,1806,262,271,7032,787,825
2014-02-04 01:30:47,569,444749514753,71744,630,71148,1896,452,461,1806,267,271,7032,733,825
2014-02-04 01:31:52,474,444749579658,71776,630,71180,1896,453,461,1806,261,271,7032,787,825
2014-02-04 01:32:57,999,444749645183,71809,630,71213,1896,461,461,1806,410,271,7032,944,825
2014-02-04 01:34:02,549,444749709733,71841,630,71245,1896,452,461,1806,329,271,7032,878,825
2014-02-04 01:35:08,26,444749775210,71874,630,71278,1896,452,461,1806,332,271,7032,864,825
2014-02-04 01:36:13,221,444749840405,71907,630,71310,1896,453,461,1806,328,271,7032,861,825
2014-02-04 01:37:18,165,444749905349,71939,630,71343,1896,453,461,1806,327,271,7032,862,825
2014-02-04 01:38:23,881,444749971065,71972,630,71376,1896,510,461,1806,395,271,7032,985,825
2014-02-04 01:39:28,254,444750035438,72004,630,71408,1896,452,461,1806,328,271,7032,880,825
2014-02-04 01:40:33,832,444750101016,72037,630,71441,1896,582,461,1806,330,271,7032,991,825
2014-02-04 01:41:38,298,444750165482,72069,630,71473,1896,452,461,1806,340,271,7032,865,825
2014-02-04 01:42:43,798,444750230982,72102,630,71506,1896,622,461,1806,260,272,7032,954,825
2014-02-04 01:43:48,351,444750295535,72134,630,71538,1896,454,461,1806,262,272,7032,787,825
2014-02-04 01:44:53,805,444750360989,72167,630,71571,1896,461,461,1806,267,272,7032,804,825
2014-02-04 01:45:58,422,444750425606,72199,630,71603,1896,452,461,1806,328,272,7032,860,825
2014-02-04 01:47:03,923,444750491107,72232,630,71636,1896,458,461,1806,334,272,7032,871,825
2014-02-04 01:48:08,435,444750555619,72264,630,71668,1896,479,461,1806,329,272,7032,888,825
2014-02-04 01:49:13,950,444750621134,72297,630,71701,1896,453,461,1806,332,272,7032,867,825
2014-02-04 01:50:18,550,444750685734,72329,630,71733,1896,455,461,1806,261,272,7032,788,825
2014-02-04 01:51:24,45,444750751229,72362,630,71766,1896,500,461,1806,378,272,7032,951,825
2014-02-04 01:52:28,616,444750815800,72394,630,71798,1896,452,461,1806,334,272,7032,867,825
2014-02-04 01:53:34,148,444750881332,72427,630,71831,1896,452,461,1806,402,272,7032,927,825
2014-02-04 01:54:39,261,444750946445,72460,630,71863,1896,451,461,1806,333,272,7032,862,825
2014-02-04 01:55:44,190,444751011374,72492,630,71896,1896,454,461,1806,394,272,7032,926,825
2014-02-04 01:56:49,331,444751076515,72525,630,71928,1896,452,461,1806,395,272,7032,925,825
2014-02-04 01:57:54,326,444751141510,72557,630,71961,1896,453,461,1806,400,272,7032,926,825
2014-02-04 01:58:59,841,444751207025,72590,630,71994,1896,507,461,1806,388,272,7032,977,825
2014-02-04 02:00:04,371,444751271555,72622,630,72026,1896,452,461,1806,350,272,7032,883,825
2014-02-04 02:01:09,877,444751337061,72655,630,72059,1896,457,461,1806,346,272,7032,878,825
2014-02-04 02:02:14,401,444751401585,72687,630,72091,1896,452,461,1806,155,272,7032,679,825
2014-02-04 02:03:19,693,444751466877,72720,630,72124,1896,462,461,1806,154,272,7032,689,825
2014-02-04 02:04:24,433,444751531617,72752,630,72156,1896,452,461,1806,155,272,7032,680,825
2014-02-04 02:05:29,695,444751596879,72785,630,72189,1896,462,461,1806,157,272,7032,692,825
2014-02-04 02:06:34,537,444751661721,72817,630,72221,1896,453,461,1806,154,272,7032,680,825
2014-02-04 02:07:39,890,444751727074,72850,630,72254,1896,478,461,1806,155,272,7032,704,825
2014-02-04 02:08:44,621,444751791805,72882,630,72286,1896,454,461,1806,154,272,7032,680,825
2014-02-04 02:09:49,907,444751857091,72915,630,72319,1896,453,461,1806,154,272,7032,678,825
2014-02-04 02:10:55,32,444751922216,72948,630,72351,1896,452,461,1806,154,272,7032,678,825
2014-02-04 02:12:00,3,444751987187,72980,630,72384,1896,452,461,1806,154,272,7032,678,825
2014-02-04 02:13:05,553,444752052737,73013,630,72417,1896,476,461,1806,154,271,7032,702,825
2014-02-04 02:14:10,17,444752117201,73045,630,72449,1896,452,461,1806,155,271,7032,679,825
2014-02-04 02:15:15,553,444752182737,73078,630,72482,1896,476,461,1806,155,271,7032,706,825
2014-02-04 02:16:20,120,444752247304,73110,630,72514,1896,453,461,1806,154,271,7032,680,825
2014-02-04 02:17:25,577,444752312761,73143,630,72547,1896,498,461,1806,155,271,7032,724,825
2014-02-04 02:18:30,138,444752377322,73175,630,72579,1896,453,461,1806,155,271,7032,678,825
2014-02-04 02:19:35,295,444752442479,73208,630,72611,1896,454,461,1806,154,271,7032,681,824
2014-02-04 02:20:40,308,444752507492,73240,630,72644,1896,453,461,1806,154,271,7032,680,824
2014-02-04 02:21:45,668,444752572852,73273,630,72677,1896,542,461,1806,155,271,7032,769,824
2014-02-04 02:22:50,373,444752637557,73305,630,72709,1896,452,461,1806,155,271,7032,680,824
2014-02-04 02:23:55,677,444752702861,73338,630,72742,1896,453,461,1806,155,271,7032,681,824
2014-02-04 02:25:00,480,444752767664,73370,630,72774,1896,454,461,1806,154,271,7032,680,824
2014-02-04 02:26:05,755,444752832939,73403,630,72807,1896,461,461,1806,160,271,7032,694,824
2014-02-04 02:27:10,543,444752897727,73435,630,72839,1896,452,461,1806,155,271,7032,681,824
2014-02-04 02:28:15,860,444752963044,73468,630,72872,1896,452,461,1806,156,271,7032,679,824
2014-02-04 02:29:20,569,444753027753,73500,630,72904,1896,453,461,1806,154,271,7032,679,824
2014-02-04 02:30:25,824,444753093008,73533,630,72937,1896,496,461,1806,155,271,7032,725,824
2014-02-04 02:31:30,660,444753157844,73565,630,72969,1896,452,461,1806,155,271,7032,681,824
2014-02-04 02:32:35,944,444753223128,73598,630,73002,1896,452,461,1806,155,271,7032,679,824
2014-02-04 02:33:41,223,444753288407,73631,630,73034,1896,454,461,1806,332,271,7032,866,824
2014-02-04 02:34:46,193,444753353377,73663,630,73067,1896,452,461,1806,341,271,7032,865,824
2014-02-04 02:35:51,794,444753418978,73696,630,73100,1896,515,461,1806,346,271,7032,958,824
2014-02-04 02:36:56,311,444753483495,73728,630,73132,1896,453,461,1806,345,271,7032,874,824
2014-02-04 02:38:01,888,444753549072,73761,630,73165,1896,567,461,1806,350,271,7032,1000,824
2014-02-04 02:39:06,414,444753613598,73793,630,73197,1896,452,461,1806,333,271,7032,864,824
2014-02-04 02:40:11,795,444753678979,73826,630,73230,1896,608,461,1806,263,271,7032,948,824
2014-02-04 02:41:17,115,444753744299,73859,630,73262,1896,453,461,1806,342,271,7032,867,824
2014-02-04 02:42:22,49,444753809233,73891,630,73295,1896,452,461,1806,330,271,7032,864,824
2014-02-04 02:43:27,195,444753874379,73924,630,73327,1896,453,461,1806,332,271,7032,864,824
2014-02-04 02:44:32,122,444753939306,73956,630,73360,1896,453,461,1806,397,271,7032,923,824
2014-02-04 02:45:37,227,444754004411,73989,630,73392,1896,453,461,1806,397,271,7032,924,824
2014-02-04 02:46:42,421,444754069605,74021,630,73425,1896,451,461,1806,343,271,7032,868,824
2014-02-04 02:47:47,990,444754135174,74054,630,73458,1896,461,461,1806,402,271,7032,935,824
2014-02-04 02:48:52,553,444754199737,74086,630,73490,1896,451,461,1806,330,271,7032,863,824
2014-02-04 02:49:58,20,444754265204,74119,630,73523,1896,505,461,1806,334,271,7032,921,824
2014-02-04 02:51:02,564,444754329748,74151,630,73555,1896,452,461,1806,329,271,7032,862,824
2014-02-04 02:52:08,5,444754395189,74184,630,73588,1896,498,461,1806,330,271,7032,925,824
2014-02-04 02:53:12,650,444754459834,74216,630,73620,1896,454,461,1806,272,271,7032,802,824
2014-02-04 02:54:18,46,444754525230,74249,630,73653,1896,452,461,1806,263,271,7032,785,824
2014-02-04 02:55:23,199,444754590383,74282,630,73685,1896,453,461,1806,263,271,7032,789,824
2014-02-04 02:56:28,125,444754655309,74314,630,73718,1896,453,461,1806,329,271,7032,862,824
2014-02-04 02:57:33,248,444754720432,74347,630,73750,1896,453,461,1806,265,271,7032,794,824
2014-02-04 02:58:38,113,444754785297,74379,630,73783,1896,452,461,1806,262,271,7032,787,824
2014-02-04 02:59:43,780,444754850964,74412,630,73816,1896,484,461,1806,329,271,7032,892,824
2014-02-04 03:00:48,198,444754915382,74443,631,73846,1896,453,461,1806,262,271,7032,787,824
2014-02-04 03:01:53,857,444754981041,74476,631,73879,1896,460,461,1806,326,271,7032,859,824
2014-02-04 03:02:58,318,444755045502,74508,631,73911,1896,488,461,1806,327,271,7032,896,824
2014-02-04 03:04:03,869,444755111053,74541,631,73944,1896,467,461,1806,327,271,7032,870,824
2014-02-04 03:05:08,376,444755175560,74573,631,73976,1896,454,461,1806,328,271,7032,863,824
2014-02-04 03:06:13,867,444755241051,74606,631,74009,1896,458,461,1806,330,271,7032,868,824
2014-02-04 03:07:18,409,444755305593,74638,631,74041,1896,452,461,1806,288,271,7032,821,824
2014-02-04 03:08:24,3,444755371187,74671,631,74074,1896,457,461,1806,405,271,7032,936,824
2014-02-04 03:09:28,522,444755435706,74703,631,74106,1896,453,461,1806,330,271,7032,880,825
2014-02-04 03:10:33,955,444755501139,74736,631,74139,1896,490,461,1806,262,271,7032,825,825
2014-02-04 03:11:38,590,444755565774,74768,631,74171,1896,452,461,1806,281,271,7032,806,825
2014-02-04 03:12:44,60,444755631244,74801,631,74204,1896,523,461,1806,350,271,7032,970,825
2014-02-04 03:13:49,332,444755696516,74834,631,74236,1896,453,461,1806,333,271,7032,866,825
2014-02-04 03:14:54,139,444755761323,74866,631,74269,1896,452,461,1806,333,271,7032,883,825
2014-02-04 03:15:59,834,444755827018,74899,631,74302,1896,494,461,1806,333,272,7032,905,825
2014-02-04 03:17:04,331,444755891515,74931,631,74334,1896,454,461,1806,334,272,7032,869,825
2014-02-04 03:18:09,853,444755957037,74964,631,74367,1896,608,461,1806,328,272,7032,1018,825
2014-02-04 03:19:14,361,444756021545,74996,631,74399,1896,451,461,1806,330,272,7032,862,825
2014-02-04 03:20:19,853,444756087037,75029,631,74432,1896,452,461,1806,328,272,7032,860,825
2014-02-04 03:21:24,379,444756151563,75061,631,74464,1896,453,461,1806,334,272,7032,867,825
2014-02-04 03:22:29,867,444756217051,75094,631,74497,1896,461,461,1806,329,272,7032,871,825
2014-02-04 03:23:34,540,444756281724,75126,631,74529,1896,452,461,1806,262,272,7032,786,825
2014-02-04 03:24:39,971,444756347155,75159,631,74562,1896,452,461,1806,271,272,7032,821,825
2014-02-04 03:25:44,625,444756411809,75191,631,74594,1896,452,461,1806,279,272,7032,802,825
2014-02-04 03:26:50,23,444756477207,75224,631,74627,1896,482,461,1806,329,272,7032,894,825
2014-02-04 03:27:54,672,444756541856,75256,631,74659,1896,454,461,1806,263,272,7032,789,825
2014-02-04 03:29:00,87,444756607271,75289,631,74692,1896,453,461,1806,264,272,7032,790,825
2014-02-04 03:30:05,228,444756672412,75322,631,74724,1896,453,461,1806,262,272,7032,788,825
2014-02-04 03:31:10,101,444756737285,75354,631,74757,1896,451,461,1806,334,272,7032,865,825
2014-02-04 03:32:15,222,444756802406,75387,631,74789,1896,453,461,1806,332,272,7032,864,825
2014-02-04 03:33:20,113,444756867297,75419,631,74822,1896,453,461,1806,330,272,7032,864,825
2014-02-04 03:34:25,827,444756933011,75452,631,74855,1896,467,461,1806,399,272,7032,938,825
2014-02-04 03:35:30,306,444756997490,75484,631,74887,1896,453,461,1806,332,272,7032,866,825
2014-02-04 03:36:35,818,444757063002,75517,631,74920,1896,579,461,1806,325,272,7032,979,825
2014-02-04 03:37:40,339,444757127523,75549,631,74952,1896,453,461,1806,349,272,7032,882,825
2014-02-04 03:38:45,843,444757193027,75582,631,74985,1896,579,461,1806,349,272,7032,1007,825
2014-02-04 03:39:50,389,444757257573,75614,631,75017,1896,452,461,1806,345,272,7032,875,825
2014-02-04 03:40:55,746,444757322930,75647,631,75050,1896,458,461,1806,156,272,7032,686,825
2014-02-04 03:42:00,468,444757387652,75679,631,75082,1896,451,461,1806,155,272,7032,679,825
2014-02-04 03:43:05,699,444757452883,75712,631,75115,1896,461,461,1806,158,272,7032,691,825
2014-02-04 03:44:10,524,444757517708,75744,631,75147,1896,452,461,1806,154,272,7032,678,825
2014-02-04 03:45:15,788,444757582972,75777,631,75180,1896,474,461,1806,155,272,7032,702,825
2014-02-04 03:46:20,900,444757648084,75810,631,75212,1896,454,461,1806,154,272,7032,679,825
2014-02-04 03:47:25,994,444757713178,75842,631,75245,1896,453,461,1806,154,272,7032,680,825
2014-02-04 03:48:31,219,444757778403,75875,631,75277,1896,452,461,1806,154,272,7032,679,825
2014-02-04 03:49:35,977,444757843161,75907,631,75310,1896,452,461,1806,155,272,7032,679,825
2014-02-04 03:50:41,220,444757908404,75940,631,75342,1896,453,461,1806,154,272,7032,679,825
2014-02-04 03:51:46,122,444757973306,75972,631,75375,1896,451,461,1806,155,271,7032,677,824
2014-02-04 03:52:51,248,444758038432,76005,631,75407,1896,454,461,1806,153,271,7032,680,824
2014-02-04 03:53:56,147,444758103331,76037,631,75440,1896,453,461,1806,155,271,7032,679,824
2014-02-04 03:55:01,622,444758168806,76070,631,75473,1896,545,461,1806,155,271,7032,773,824
2014-02-04 03:56:06,276,444758233460,76102,631,75505,1896,452,461,1806,155,271,7032,679,824
2014-02-04 03:57:11,682,444758298866,76135,631,75538,1896,611,461,1806,154,271,7032,838,824
2014-02-04 03:58:16,351,444758363535,76167,631,75570,1896,453,461,1806,155,271,7032,680,824
2014-02-04 03:59:21,695,444758428879,76200,631,75603,1896,456,461,1806,155,271,7032,683,824
2014-02-04 04:00:26,440,444758493624,76232,631,75635,1896,453,461,1806,155,271,7032,679,824
2014-02-04 04:01:31,754,444758558938,76265,631,75668,1896,461,461,1806,156,271,7032,690,824
2014-02-04 04:02:36,534,444758623718,76297,631,75700,1896,451,461,1806,154,271,7032,679,824
2014-02-04 04:03:41,714,444758688898,76330,631,75733,1896,462,461,1806,172,271,7032,704,824
2014-02-04 04:04:46,583,444758753767,76362,631,75765,1896,453,461,1806,155,271,7032,680,824
2014-02-04 04:05:51,834,444758819018,76395,631,75798,1896,459,461,1806,157,271,7032,688,824
2014-02-04 04:06:56,601,444758883785,76427,631,75830,1896,453,461,1806,155,271,7032,680,824
2014-02-04 04:08:01,889,444758949073,76460,631,75863,1896,453,461,1806,155,271,7032,679,824
2014-02-04 04:09:07,9,444759014193,76493,631,75895,1896,453,461,1806,155,271,7032,680,824
2014-02-04 04:10:11,927,444759079111,76525,631,75928,1896,453,461,1806,155,271,7032,680,824
2014-02-04 04:11:17,222,444759144406,76558,631,75960,1896,453,461,1806,154,271,7032,680,823
2014-02-04 04:12:21,983,444759209167,76590,631,75993,1896,453,461,1806,155,271,7032,680,823
2014-02-04 04:13:27,818,444759275002,76623,631,76026,1896,509,461,1806,394,270,7032,976,823
2014-02-04 04:14:32,324,444759339508,76655,631,76058,1896,452,461,1806,395,271,7032,924,823
2014-02-04 04:15:37,899,444759405083,76688,631,76091,1896,586,461,1806,395,271,7032,1057,824
2014-02-04 04:16:42,434,444759469618,76720,631,76123,1896,452,461,1806,396,271,7032,920,824
2014-02-04 04:17:47,883,444759535067,76753,631,76156,1896,462,461,1806,344,271,7032,879,824
2014-02-04 04:18:52,408,444759599592,76785,631,76188,1896,453,461,1806,336,271,7032,861,824
2014-02-04 04:19:57,922,444759665106,76818,631,76221,1896,457,462,1806,336,271,7032,866,824
2014-02-04 04:21:02,543,444759729727,76850,631,76253,1896,453,462,1806,400,271,7032,926,824
2014-02-04 04:22:07,895,444759795079,76883,631,76286,1896,461,462,1806,347,271,7032,880,824
2014-02-04 04:23:12,549,444759859733,76915,631,76318,1896,452,462,1806,278,271,7032,802,824
2014-02-04 04:24:18,7,444759925191,76948,631,76351,1896,493,462,1806,329,271,7032,903,824
2014-02-04 04:25:23,220,444759990404,76981,631,76383,1896,453,462,1806,328,271,7032,863,824
2014-02-04 04:26:28,163,444760055347,77013,631,76416,1896,453,462,1806,393,271,7032,926,824
2014-02-04 04:27:33,825,444760121009,77046,631,76449,1896,490,462,1806,395,271,7032,959,824
2014-02-04 04:28:38,141,444760185325,77078,631,76481,1896,452,462,1806,396,271,7032,926,824
2014-02-04 04:29:43,774,444760250958,77111,631,76514,1896,477,462,1806,329,271,7032,886,824
2014-02-04 04:30:48,273,444760315457,77143,631,76546,1896,452,462,1806,342,271,7032,867,824
2014-02-04 04:31:53,777,444760380961,77176,631,76579,1896,548,462,1806,258,271,7032,879,824
2014-02-04 04:32:58,374,444760445558,77208,631,76611,1896,453,462,1806,331,271,7032,865,824
2014-02-04 04:34:03,888,444760511072,77241,631,76644,1896,475,462,1806,336,271,7032,890,824
2014-02-04 04:35:09,214,444760576398,77274,631,76676,1896,453,462,1806,335,271,7032,860,824
2014-02-04 04:36:14,127,444760641311,77306,631,76709,1896,453,462,1806,404,271,7032,929,824
2014-02-04 04:37:19,687,444760706871,77339,631,76742,1896,477,462,1806,276,271,7032,824,824
2014-02-04 04:38:24,285,444760771469,77371,631,76774,1896,470,462,1806,400,271,7032,943,824
2014-02-04 04:39:29,848,444760837032,77404,631,76807,1896,545,462,1806,332,271,7032,958,824
2014-02-04 04:40:34,343,444760901527,77436,631,76839,1896,453,462,1806,396,271,7032,929,824
2014-02-04 04:41:39,479,444760966663,77469,631,76871,1896,473,462,1806,331,271,7032,902,824
2014-02-04 04:42:44,372,444761031556,77501,632,76903,1896,453,462,1806,330,271,7032,863,824
2014-02-04 04:43:49,481,444761096665,77534,632,76935,1896,453,462,1806,338,271,7032,863,824
2014-02-04 04:44:54,434,444761161618,77566,633,76967,1896,452,462,1806,329,271,7032,862,824
2014-02-04 04:45:59,883,444761227067,77599,633,77000,1896,461,462,1806,345,271,7032,878,824
2014-02-04 04:47:04,512,444761291696,77631,633,77032,1896,453,462,1806,332,271,7032,882,824
2014-02-04 04:48:10,20,444761357204,77664,633,77065,1896,512,462,1806,330,271,7032,922,824
2014-02-04 04:49:14,597,444761421781,77696,633,77097,1896,472,462,1806,328,271,7032,881,824
2014-02-04 04:50:20,57,444761487241,77729,633,77130,1896,451,462,1806,330,271,7032,861,824
2014-02-04 04:51:25,218,444761552402,77762,633,77162,1896,451,462,1806,271,271,7032,802,824
2014-02-04 04:52:30,128,444761617312,77794,633,77195,1896,453,462,1806,269,271,7032,804,824
2014-02-04 04:53:35,226,444761682410,77827,633,77227,1896,453,462,1806,262,271,7032,788,824
2014-02-04 04:54:40,97,444761747281,77859,633,77260,1896,451,462,1806,325,272,7032,848,824
2014-02-04 04:55:45,267,444761812451,77892,633,77292,1896,452,462,1806,270,272,7032,802,824
2014-02-04 04:56:50,117,444761877301,77924,633,77325,1896,453,462,1806,267,272,7032,801,824
2014-02-04 04:57:55,757,444761942941,77957,633,77358,1896,509,462,1806,265,272,7032,854,824
2014-02-04 04:59:00,301,444762007485,77989,633,77390,1896,453,462,1806,278,272,7032,804,824
2014-02-04 05:00:05,816,444762073000,78022,633,77423,1896,549,462,1806,296,272,7032,917,824
2014-02-04 05:01:10,318,444762137502,78054,633,77455,1896,453,462,1806,332,272,7032,866,824
