'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'HKC Temperature(°C),'Reset Count,'Last Reset Reason
2014-01-14 18:12:19,280,442995206464,18.4477,0,0x00008000
2014-01-14 18:13:19,459,442995266643,17.9917,0,0x00008000
2014-01-14 18:14:19,844,442995327028,17.6114,0,0x00008000
2014-01-14 18:15:20,603,442995387787,17.2305,0,0x00008000
2014-01-14 18:16:21,249,442995448433,16.7728,0,0x00008000
2014-01-14 18:17:21,586,442995508770,16.4671,0,0x00008000
2014-01-14 18:18:21,949,442995569133,15.8544,0,0x00008000
2014-01-14 18:19:23,19,442995630203,15.7009,0,0x00008000
2014-01-14 18:20:23,421,442995690605,15.3165,0,0x00008000
2014-01-14 18:21:23,628,442995750812,15.0855,0,0x00008000
2014-01-14 18:22:23,989,442995811173,14.854,0,0x00008000
2014-01-14 18:23:24,826,442995872010,14.6222,0,0x00008000
2014-01-14 18:24:25,150,442995932334,14.6222,0,0x00008000
2014-01-14 18:25:25,461,442995992645,14.3899,0,0x00008000
2014-01-14 18:26:25,862,442996053046,14.5448,0,0x00008000
2014-01-14 18:27:26,944,442996114128,14.3899,0,0x00008000
2014-01-14 18:28:27,183,442996174367,14.3124,0,0x00008000
2014-01-14 18:29:27,518,442996234702,14.2349,0,0x00008000
2014-01-14 18:30:27,822,442996295006,14.0019,0,0x00008000
2014-01-14 18:31:28,964,442996356148,14.1573,0,0x00008000
2014-01-14 18:32:29,303,442996416487,14.2349,0,0x00008000
2014-01-14 18:33:29,562,442996476746,14.3124,0,0x00008000
2014-01-14 18:34:29,785,442996536969,14.1573,0,0x00008000
2014-01-14 18:35:30,923,442996598107,14.2349,0,0x00008000
2014-01-14 18:36:31,308,442996658492,14.3899,0,0x00008000
2014-01-14 18:37:31,516,442996718700,14.6222,0,0x00008000
2014-01-14 18:38:31,795,442996778979,15.0083,0,0x00008000
2014-01-14 18:39:32,842,442996840026,15.1625,0,0x00008000
2014-01-14 18:40:33,294,442996900478,15.3165,0,0x00008000
2014-01-14 18:41:33,453,442996960637,15.3935,0,0x00008000
2014-01-14 18:42:33,971,442997021155,15.7777,0,0x00008000
2014-01-14 18:43:34,879,442997082063,16.0078,0,0x00008000
2014-01-14 18:44:35,202,442997142386,16.2376,0,0x00008000
2014-01-14 18:45:35,471,442997202655,16.3906,0,0x00008000
2014-01-14 18:46:35,841,442997263025,16.8491,0,0x00008000
2014-01-14 18:47:37,19,442997324203,17.0018,0,0x00008000
2014-01-14 18:48:37,338,442997384522,17.1543,0,0x00008000
2014-01-14 18:49:37,705,442997444889,17.6114,0,0x00008000
2014-01-14 18:50:39,57,442997506241,17.6875,0,0x00008000
2014-01-14 18:51:39,303,442997566487,17.8396,0,0x00008000
2014-01-14 18:52:39,649,442997626833,18.0678,0,0x00008000
2014-01-14 18:53:40,944,442997688128,18.5236,0,0x00008000
2014-01-14 18:54:41,275,442997748459,18.8273,0,0x00008000
2014-01-14 18:55:41,601,442997808785,18.9791,0,0x00008000
2014-01-14 18:56:41,832,442997869016,19.055,0,0x00008000
2014-01-14 18:57:42,891,442997930075,19.586,0,0x00008000
2014-01-14 18:58:43,144,442997990328,19.6618,0,0x00008000
2014-01-14 18:59:43,524,442998050708,19.8894,0,0x00008000
2014-01-14 19:00:43,758,442998110942,20.4203,0,0x00008000
2014-01-14 19:01:45,56,442998172240,20.6478,0,0x00008000
2014-01-14 19:02:45,359,442998232543,21.1032,0,0x00008000
2014-01-14 19:03:45,702,442998292886,21.255,0,0x00008000
2014-01-14 19:04:45,962,442998353146,21.4829,0,0x00008000
2014-01-14 19:05:47,129,442998414313,21.9389,0,0x00008000
2014-01-14 19:06:47,509,442998474693,22.2432,0,0x00008000
