'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'HKC Temperature(°C),'Reset Count,'Last Reset Reason
2014-02-28 00:00:34,465,446817701649,16.161,0,0x00008000
2014-02-28 00:01:39,908,446817767092,16.7728,0,0x00008000
2014-02-28 00:02:45,261,446817832445,17.2305,0,0x00008000
2014-02-28 00:03:50,303,446817897487,17.8396,0,0x00008000
2014-02-28 00:04:55,741,446817962925,18.1438,0,0x00008000
2014-02-28 00:06:00,445,446818027629,18.5236,0,0x00008000
2014-02-28 00:07:05,796,446818092980,18.9032,0,0x00008000
2014-02-28 00:08:11,274,446818158458,19.3584,0,0x00008000
2014-02-28 00:09:16,9,446818223193,19.9652,0,0x00008000
2014-02-28 00:10:21,336,446818288520,20.1169,0,0x00008000
2014-02-28 00:11:26,413,446818353597,20.6478,0,0x00008000
2014-02-28 00:12:31,890,446818419074,20.8755,0,0x00008000
2014-02-28 00:13:37,228,446818484412,21.255,0,0x00008000
2014-02-28 00:14:42,215,446818549399,21.6348,0,0x00008000
2014-02-28 00:15:47,260,446818614444,22.091,0,0x00008000
2014-02-28 00:16:52,255,446818679439,22.3955,0,0x00008000
2014-02-28 00:17:57,734,446818744918,22.6241,0,0x00008000
2014-02-28 00:19:02,391,446818809575,23.2346,0,0x00008000
2014-02-28 00:20:07,851,446818875035,23.3874,0,0x00008000
2014-02-28 00:21:13,196,446818940380,23.6169,0,0x00008000
2014-02-28 00:22:18,252,446819005436,23.9233,0,0x00008000
2014-02-28 00:23:23,725,446819070909,24.3839,0,0x00008000
2014-02-28 00:24:28,536,446819135720,24.6147,0,0x00008000
2014-02-28 00:25:33,922,446819201106,24.9229,0,0x00008000
2014-02-28 00:26:39,701,446819266885,25.3863,0,0x00008000
2014-02-28 00:27:44,342,446819331526,25.6962,0,0x00008000
2014-02-28 00:28:49,806,446819396990,25.929,0,0x00008000
2014-02-28 00:29:54,412,446819461596,26.2402,0,0x00008000
2014-02-28 00:30:59,822,446819527006,26.6302,0,0x00008000
2014-02-28 00:32:05,104,446819592288,26.9432,0,0x00008000
2014-02-28 00:33:05,258,446819652442,27.3357,0,0x00008000
2014-02-28 00:34:06,58,446819713242,27.4931,0,0x00008000
2014-02-28 00:35:06,197,446819773381,27.7297,0,0x00008000
2014-02-28 00:36:06,331,446819833515,27.9669,0,0x00008000
2014-02-28 00:37:06,487,446819893671,28.2046,0,0x00008000
2014-02-28 00:38:06,620,446819953804,28.6021,0,0x00008000
2014-02-28 00:39:06,757,446820013941,28.6818,0,0x00008000
2014-02-28 00:40:07,197,446820074381,29.1617,0,0x00008000
2014-02-28 00:41:08,29,446820135213,29.0014,0,0x00008000
2014-02-28 00:42:08,176,446820195360,29.0815,0,0x00008000
2014-02-28 00:43:08,332,446820255516,29.3222,0,0x00008000
2014-02-28 00:44:08,507,446820315691,29.3222,0,0x00008000
2014-02-28 00:45:08,678,446820375862,29.2419,0,0x00008000
2014-02-28 00:46:13,249,446820440433,29.0815,0,0x00008000
2014-02-28 00:47:18,287,446820505471,29.1617,0,0x00008000
2014-02-28 00:48:23,836,446820571020,28.9214,0,0x00008000
2014-02-28 00:49:28,387,446820635571,28.6818,0,0x00008000
2014-02-28 00:50:33,918,446820701102,28.2046,0,0x00008000
2014-02-28 00:51:39,234,446820766418,28.046,0,0x00008000
2014-02-28 00:52:44,289,446820831473,27.4931,0,0x00008000
2014-02-28 00:53:50,1,446820897185,26.9432,0,0x00008000
2014-02-28 00:54:54,454,446820961638,26.396,0,0x00008000
2014-02-28 00:56:00,124,446821027308,25.929,0,0x00008000
2014-02-28 00:57:05,882,446821093066,25.309,0,0x00008000
2014-02-28 00:58:10,305,446821157489,24.7687,0,0x00008000
2014-02-28 00:59:15,890,446821223074,24.2303,0,0x00008000
2014-02-28 01:00:20,381,446821287565,23.6169,0,0x00008000
2014-02-28 01:01:25,959,446821353143,23.0055,0,0x00008000
2014-02-28 01:02:31,257,446821418441,22.4717,0,0x00008000
2014-02-28 01:03:36,198,446821483382,21.9389,0,0x00008000
2014-02-28 01:04:36,498,446821543682,21.331,0,0x00008000
2014-02-28 01:05:36,747,446821603931,20.6478,0,0x00008000
2014-02-28 01:06:40,790,446821667974,20.1169,0,0x00008000
2014-02-28 01:07:54,339,446821741523,19.5101,0,0x00008000
2014-02-28 01:09:04,934,446821812118,19.055,0,0x00008000
2014-02-28 01:10:07,110,446821874294,18.4477,0,0x00008000
2014-02-28 01:11:16,689,446821943873,17.9157,0,0x00008000
2014-02-28 01:12:17,139,446822004323,17.3829,0,0x00008000
2014-02-28 01:13:19,853,446822067037,16.62,0,0x00008000
2014-02-28 01:14:25,251,446822132435,16.2376,0,0x00008000
2014-02-28 01:15:25,393,446822192577,15.7777,0,0x00008000
2014-02-28 01:16:28,338,446822255522,15.3165,0,0x00008000
2014-02-28 01:17:32,71,446822319255,14.854,0,0x00008000
2014-02-28 01:18:32,239,446822379423,14.4674,0,0x00008000
2014-02-28 01:19:32,424,446822439608,14.4674,0,0x00008000
2014-02-28 01:20:32,591,446822499775,14.0019,0,0x00008000
2014-02-28 01:21:32,727,446822559911,13.9242,0,0x00008000
2014-02-28 01:22:33,84,446822620268,13.6906,0,0x00008000
2014-02-28 01:23:33,773,446822680957,13.8464,0,0x00008000
2014-02-28 01:24:33,978,446822741162,13.6127,0,0x00008000
2014-02-28 01:25:34,217,446822801401,13.4566,0,0x00008000
2014-02-28 01:26:38,330,446822865514,13.3785,0,0x00008000
2014-02-28 01:27:43,673,446822930857,13.4566,0,0x00008000
2014-02-28 01:28:48,400,446822995584,13.3003,0,0x00008000
2014-02-28 01:29:53,895,446823061079,13.4566,0,0x00008000
2014-02-28 01:30:59,50,446823126234,13.4566,0,0x00008000
2014-02-28 01:32:03,916,446823191100,13.6906,0,0x00008000
2014-02-28 01:33:09,725,446823256909,13.6127,0,0x00008000
2014-02-28 01:34:14,315,446823321499,13.8464,0,0x00008000
2014-02-28 01:35:19,755,446823386939,13.7685,0,0x00008000
2014-02-28 01:36:24,364,446823451548,13.7685,0,0x00008000
2014-02-28 01:37:29,835,446823517019,14.0796,0,0x00008000
2014-02-28 01:38:34,472,446823581656,14.2349,0,0x00008000
2014-02-28 01:39:39,867,446823647051,14.2349,0,0x00008000
2014-02-28 01:40:45,235,446823712419,14.5448,0,0x00008000
2014-02-28 01:41:49,969,446823777153,14.6995,0,0x00008000
2014-02-28 01:42:55,236,446823842420,14.9312,0,0x00008000
2014-02-28 01:44:00,366,446823907550,15.0855,0,0x00008000
2014-02-28 01:45:05,806,446823972990,15.2395,0,0x00008000
2014-02-28 01:46:10,402,446824037586,15.5473,0,0x00008000
2014-02-28 01:47:15,832,446824103016,15.6241,0,0x00008000
2014-02-28 01:48:21,241,446824168425,15.8544,0,0x00008000
2014-02-28 01:49:26,286,446824233470,16.2376,0,0x00008000
2014-02-28 01:50:31,863,446824299047,16.3141,0,0x00008000
2014-02-28 01:51:36,402,446824363586,16.6964,0,0x00008000
2014-02-28 01:52:41,869,446824429053,16.62,0,0x00008000
2014-02-28 01:53:42,20,446824489204,17.0018,0,0x00008000
2014-02-28 01:54:42,150,446824549334,17.2305,0,0x00008000
2014-02-28 01:55:42,311,446824609495,17.3829,0,0x00008000
2014-02-28 01:56:42,442,446824669626,17.6875,0,0x00008000
2014-02-28 01:57:42,635,446824729819,17.9917,0,0x00008000
2014-02-28 01:58:42,772,446824789956,18.2198,0,0x00008000
2014-02-28 01:59:43,192,446824850376,18.3717,0,0x00008000
2014-02-28 02:00:43,803,446824910987,18.6755,0,0x00008000
2014-02-28 02:01:43,979,446824971163,19.055,0,0x00008000
2014-02-28 02:02:44,113,446825031297,19.2067,0,0x00008000
2014-02-28 02:03:44,286,446825091470,19.6618,0,0x00008000
2014-02-28 02:04:44,438,446825151622,19.9652,0,0x00008000
2014-02-28 02:05:44,577,446825211761,20.1169,0,0x00008000
2014-02-28 02:06:49,203,446825276387,20.6478,0,0x00008000
2014-02-28 02:07:54,179,446825341363,20.8755,0,0x00008000
2014-02-28 02:08:59,297,446825406481,21.4069,0,0x00008000
2014-02-28 02:10:04,277,446825471461,21.9389,0,0x00008000
2014-02-28 02:11:09,790,446825536974,22.2432,0,0x00008000
2014-02-28 02:12:14,289,446825601473,22.9291,0,0x00008000
2014-02-28 02:13:19,877,446825667061,23.2346,0,0x00008000
2014-02-28 02:14:24,475,446825731659,23.7701,0,0x00008000
2014-02-28 02:15:29,997,446825797181,24.2303,0,0x00008000
2014-02-28 02:16:35,806,446825862990,24.6917,0,0x00008000
2014-02-28 02:17:40,426,446825927610,25.2317,0,0x00008000
2014-02-28 02:18:45,965,446825993149,25.8514,0,0x00008000
2014-02-28 02:19:50,469,446826057653,26.2402,0,0x00008000
2014-02-28 02:20:56,7,446826123191,26.3181,0,0x00008000
2014-02-28 02:22:01,242,446826188426,26.5521,0,0x00008000
2014-02-28 02:23:06,284,446826253468,26.7866,0,0x00008000
2014-02-28 02:24:11,837,446826319021,26.8649,0,0x00008000
2014-02-28 02:25:16,389,446826383573,27.1,0,0x00008000
2014-02-28 02:26:22,23,446826449207,26.9432,0,0x00008000
2014-02-28 02:27:27,254,446826514438,26.7084,0,0x00008000
2014-02-28 02:28:32,207,446826579391,26.6302,0,0x00008000
2014-02-28 02:29:37,249,446826644433,26.2402,0,0x00008000
2014-02-28 02:30:42,354,446826709538,25.929,0,0x00008000
2014-02-28 02:31:47,912,446826775096,25.5412,0,0x00008000
2014-02-28 02:32:52,441,446826839625,25.0772,0,0x00008000
2014-02-28 02:33:58,1,446826905185,24.5377,0,0x00008000
2014-02-28 02:35:03,881,446826971065,24,0,0x00008000
2014-02-28 02:36:08,364,446827035548,23.5404,0,0x00008000
2014-02-28 02:37:14,58,446827101242,23.0055,0,0x00008000
2014-02-28 02:38:18,471,446827165655,22.4717,0,0x00008000
2014-02-28 02:39:24,6,446827231190,22.015,0,0x00008000
2014-02-28 02:40:26,631,446827293815,21.4829,0,0x00008000
2014-02-28 02:41:27,637,446827354821,20.7237,0,0x00008000
2014-02-28 02:42:39,243,446827426427,20.1169,0,0x00008000
2014-02-28 02:43:42,697,446827489881,19.6618,0,0x00008000
2014-02-28 02:44:47,364,446827554548,19.055,0,0x00008000
2014-02-28 02:45:56,928,446827624112,18.4477,0,0x00008000
2014-02-28 02:47:03,616,446827690800,17.9157,0,0x00008000
2014-02-28 02:48:07,94,446827754278,17.3829,0,0x00008000
2014-02-28 02:49:11,675,446827818859,16.8491,0,0x00008000
2014-02-28 02:50:17,326,446827884510,16.3906,0,0x00008000
2014-02-28 02:51:25,828,446827953012,15.6241,0,0x00008000
2014-02-28 02:52:26,521,446828013705,15.1625,0,0x00008000
2014-02-28 02:53:26,792,446828073976,14.7768,0,0x00008000
2014-02-28 02:54:30,498,446828137682,14.3899,0,0x00008000
2014-02-28 02:55:40,224,446828207408,13.8464,0,0x00008000
2014-02-28 02:56:41,850,446828269034,13.3003,0,0x00008000
2014-02-28 02:57:41,925,446828329109,13.1437,0,0x00008000
2014-02-28 02:58:42,28,446828389212,12.83,0,0x00008000
2014-02-28 02:59:42,207,446828449391,12.6727,0,0x00008000
2014-02-28 03:00:42,438,446828509622,12.4363,0,0x00008000
2014-02-28 03:01:42,569,446828569753,12.6727,0,0x00008000
2014-02-28 03:02:42,718,446828629902,12.4363,0,0x00008000
2014-02-28 03:03:43,135,446828690319,12.4363,0,0x00008000
2014-02-28 03:04:43,992,446828751176,12.6727,0,0x00008000
2014-02-28 03:05:48,540,446828815724,12.594,0,0x00008000
2014-02-28 03:06:53,935,446828881119,12.7514,0,0x00008000
2014-02-28 03:07:59,655,446828946839,12.987,0,0x00008000
2014-02-28 03:09:04,27,446829011211,13.222,0,0x00008000
2014-02-28 03:10:09,722,446829076906,13.3003,0,0x00008000
2014-02-28 03:11:14,331,446829141515,13.6127,0,0x00008000
2014-02-28 03:12:19,689,446829206873,13.6127,0,0x00008000
2014-02-28 03:13:24,368,446829271552,13.9242,0,0x00008000
2014-02-28 03:14:29,862,446829337046,14.1573,0,0x00008000
2014-02-28 03:15:34,441,446829401625,14.5448,0,0x00008000
2014-02-28 03:16:39,892,446829467076,15.1625,0,0x00008000
2014-02-28 03:17:45,136,446829532320,15.3935,0,0x00008000
2014-02-28 03:18:49,894,446829597078,15.7009,0,0x00008000
2014-02-28 03:19:55,230,446829662414,16.0078,0,0x00008000
2014-02-28 03:21:00,235,446829727419,16.4671,0,0x00008000
2014-02-28 03:22:05,668,446829792852,16.6964,0,0x00008000
2014-02-28 03:23:10,298,446829857482,17.078,0,0x00008000
2014-02-28 03:24:15,894,446829923078,17.5352,0,0x00008000
2014-02-28 03:25:20,423,446829987607,17.9157,0,0x00008000
2014-02-28 03:26:25,871,446830053055,18.0678,0,0x00008000
2014-02-28 03:27:31,97,446830118281,18.3717,0,0x00008000
2014-02-28 03:28:35,931,446830183115,18.5996,0,0x00008000
2014-02-28 03:29:41,781,446830248965,19.1308,0,0x00008000
2014-02-28 03:30:46,319,446830313503,19.2826,0,0x00008000
2014-02-28 03:31:51,736,446830378920,19.4343,0,0x00008000
2014-02-28 03:32:56,433,446830443617,19.5101,0,0x00008000
2014-02-28 03:34:01,981,446830509165,19.8135,0,0x00008000
2014-02-28 03:35:07,203,446830574387,19.9652,0,0x00008000
2014-02-28 03:36:12,246,446830639430,20.4203,0,0x00008000
2014-02-28 03:37:17,733,446830704917,20.4961,0,0x00008000
2014-02-28 03:38:22,377,446830769561,20.6478,0,0x00008000
2014-02-28 03:39:27,904,446830835088,20.7996,0,0x00008000
2014-02-28 03:40:33,206,446830900390,21.0273,0,0x00008000
2014-02-28 03:41:38,276,446830965460,21.4829,0,0x00008000
2014-02-28 03:42:43,806,446831030990,21.7108,0,0x00008000
2014-02-28 03:43:48,445,446831095629,21.9389,0,0x00008000
2014-02-28 03:44:53,861,446831161045,22.2432,0,0x00008000
2014-02-28 03:45:59,225,446831226409,22.4717,0,0x00008000
2014-02-28 03:47:04,289,446831291473,22.7766,0,0x00008000
2014-02-28 03:48:09,864,446831357048,23.2346,0,0x00008000
2014-02-28 03:49:14,412,446831421596,23.4639,0,0x00008000
2014-02-28 03:50:19,847,446831487031,23.5404,0,0x00008000
2014-02-28 03:51:25,148,446831552332,24,0,0x00008000
2014-02-28 03:52:30,234,446831617418,24.3839,0,0x00008000
2014-02-28 03:53:35,808,446831682992,24.6147,0,0x00008000
2014-02-28 03:54:40,398,446831747582,24.9229,0,0x00008000
2014-02-28 03:55:45,987,446831813171,25.0772,0,0x00008000
2014-02-28 03:56:46,131,446831873315,25.1544,0,0x00008000
2014-02-28 03:57:46,288,446831933472,25.3863,0,0x00008000
2014-02-28 03:58:46,432,446831993616,25.8514,0,0x00008000
2014-02-28 03:59:46,599,446832053783,25.929,0,0x00008000
2014-02-28 04:00:46,722,446832113906,26.1623,0,0x00008000
2014-02-28 04:01:47,94,446832174278,26.3181,0,0x00008000
2014-02-28 04:02:47,901,446832235085,26.3181,0,0x00008000
2014-02-28 04:03:48,61,446832295245,26.2402,0,0x00008000
2014-02-28 04:04:48,348,446832355532,26.2402,0,0x00008000
2014-02-28 04:05:48,483,446832415667,26.1623,0,0x00008000
2014-02-28 04:06:48,651,446832475835,26.0067,0,0x00008000
2014-02-28 04:07:49,39,446832536223,26.0067,0,0x00008000
2014-02-28 04:08:49,821,446832597005,25.6962,0,0x00008000
2014-02-28 04:09:54,318,446832661502,25.3863,0,0x00008000
2014-02-28 04:10:54,444,446832721628,25.0772,0,0x00008000
2014-02-28 04:11:54,661,446832781845,24.9229,0,0x00008000
2014-02-28 04:12:55,59,446832842243,24.5377,0,0x00008000
2014-02-28 04:13:55,254,446832902438,24.0767,0,0x00008000
2014-02-28 04:14:55,926,446832963110,23.6935,0,0x00008000
2014-02-28 04:15:56,157,446833023341,23.4639,0,0x00008000
2014-02-28 04:16:56,362,446833083546,23.0055,0,0x00008000
2014-02-28 04:17:56,539,446833143723,22.4717,0,0x00008000
2014-02-28 04:18:56,722,446833203906,21.8629,0,0x00008000
2014-02-28 04:19:57,158,446833264342,21.4829,0,0x00008000
2014-02-28 04:20:57,878,446833325062,20.9514,0,0x00008000
2014-02-28 04:21:58,615,446833385799,20.572,0,0x00008000
2014-02-28 04:23:00,29,446833447213,20.041,0,0x00008000
2014-02-28 04:24:05,260,446833512444,19.5101,0,0x00008000
2014-02-28 04:25:10,388,446833577572,18.9791,0,0x00008000
2014-02-28 04:26:17,177,446833644361,18.4477,0,0x00008000
2014-02-28 04:27:22,709,446833709893,17.8396,0,0x00008000
2014-02-28 04:28:27,410,446833774594,17.4591,0,0x00008000
2014-02-28 04:29:28,206,446833835390,17.0018,0,0x00008000
2014-02-28 04:30:30,493,446833897677,16.3906,0,0x00008000
2014-02-28 04:31:33,988,446833961172,15.9311,0,0x00008000
2014-02-28 04:32:40,434,446834027618,15.3935,0,0x00008000
2014-02-28 04:33:46,873,446834094057,14.9312,0,0x00008000
2014-02-28 04:34:52,940,446834160124,14.6222,0,0x00008000
2014-02-28 04:35:53,159,446834220343,14.3124,0,0x00008000
