'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'AcsCycleCount,'AcsCycleTimeoutCount,'AcsCycleOasysCount,'AcsTlmTimeMax,'AcsTlmLast,'AcsTlmAve,'AcsOasysTimeMax,'AcsOasysLast,'AcsOasysAve,'AcsCycleTimeMax,'AcsCycleLast,'AcsCycleAve
2014-02-28 00:27:44,514,446819331698,177768,3522,175539,1912,453,481,10798,267,359,20229,843,1092
2014-02-28 00:28:49,977,446819397161,177801,3522,175572,1912,461,481,10798,347,359,20229,982,1092
2014-02-28 00:29:54,582,446819461766,177833,3522,175604,1912,454,481,10798,329,359,20229,907,1092
2014-02-28 00:30:59,992,446819527176,177866,3522,175637,1912,452,481,10798,334,359,20229,928,1092
2014-02-28 00:32:05,780,446819592964,177899,3522,175670,1912,489,481,10798,331,359,20229,913,1092
2014-02-28 00:33:10,443,446819657627,177931,3522,175702,1912,454,481,10798,335,359,20229,959,1092
2014-02-28 00:34:16,56,446819723240,177964,3522,175735,1912,453,481,10798,397,359,20229,1022,1092
2014-02-28 00:35:21,825,446819789009,177997,3522,175768,1912,531,481,10798,344,359,20229,1000,1092
2014-02-28 00:36:26,340,446819853524,178029,3522,175800,1912,453,481,10798,400,359,20229,974,1092
2014-02-28 00:37:31,922,446819919106,178062,3522,175833,1912,592,481,10798,397,359,20229,974,1092
2014-02-28 00:38:36,524,446819983708,178094,3522,175865,1912,453,481,10798,399,359,20229,973,1092
2014-02-28 00:39:42,105,446820049289,178127,3522,175898,1912,453,481,10798,400,359,20229,1029,1092
2014-02-28 00:40:47,907,446820115091,178160,3523,175930,1912,510,481,10798,394,359,20229,1078,1092
2014-02-28 00:41:52,417,446820179601,178192,3523,175962,1912,454,481,10798,433,359,20229,1011,1092
2014-02-28 00:42:57,504,446820244688,178225,3523,175994,1912,455,481,10798,438,359,20229,1015,1092
2014-02-28 00:44:02,532,446820309716,178257,3524,176026,1912,454,481,10798,441,359,20229,1015,1092
2014-02-28 00:45:08,55,446820375239,178290,3524,176059,1912,452,481,10798,437,359,20229,1059,1092
2014-02-28 00:46:13,989,446820441173,178323,3524,176092,1912,605,481,10798,436,359,20229,1165,1092
2014-02-28 00:47:18,450,446820505634,178355,3524,176124,1912,454,481,10798,436,360,20229,1014,1092
2014-02-28 00:48:24,17,446820571201,178388,3524,176157,1912,480,481,10798,433,360,20229,1012,1092
2014-02-28 00:49:28,557,446820635741,178420,3524,176189,1912,453,481,10798,433,360,20229,1012,1092
2014-02-28 00:50:34,87,446820701271,178453,3524,176222,1912,464,481,10798,456,360,20229,1092,1092
2014-02-28 00:51:40,37,446820767221,178486,3524,176255,1912,600,481,10798,433,360,20229,1206,1092
2014-02-28 00:52:44,461,446820831645,178518,3524,176287,1912,454,481,10798,433,360,20229,1012,1092
2014-02-28 00:53:50,179,446820897363,178551,3524,176320,1912,460,481,10798,437,360,20229,1064,1093
2014-02-28 00:54:54,624,446820961808,178583,3524,176352,1912,454,481,10798,435,360,20229,1015,1093
2014-02-28 00:56:00,304,446821027488,178616,3524,176385,1912,528,481,10798,436,360,20229,1095,1093
2014-02-28 00:57:06,54,446821093238,178649,3524,176418,1912,453,481,10798,432,360,20229,1059,1093
2014-02-28 00:58:10,475,446821157659,178681,3524,176450,1912,454,481,10798,435,360,20229,1011,1093
2014-02-28 00:59:16,60,446821223244,178714,3524,176483,1912,460,481,10798,435,360,20229,1065,1093
2014-02-28 01:00:20,553,446821287737,178746,3524,176515,1912,454,481,10798,434,360,20229,1013,1093
2014-02-28 01:01:26,131,446821353315,178779,3524,176548,1912,452,481,10798,440,360,20229,1056,1093
2014-02-28 01:02:31,958,446821419142,178812,3524,176581,1912,455,481,10798,432,360,20229,937,1093
2014-02-28 01:03:36,407,446821483591,178844,3524,176613,1912,456,481,10798,435,360,20229,1018,1093
2014-02-28 01:04:42,114,446821549298,178870,3531,176635,1912,453,481,10798,436,360,20229,1217,1093
2014-02-28 01:05:50,468,446821617652,178896,3539,176657,1912,459,481,10798,436,360,20229,1098,1093
2014-02-28 01:07:08,275,446821695459,178918,3556,176668,1912,366,481,10798,444,360,20229,1131,1093
2014-02-28 01:08:14,852,446821762036,178937,3572,176671,1912,969,481,10798,432,360,20229,2001,1093
2014-02-28 01:09:21,394,446821828578,178953,3588,176674,1912,1025,481,10798,437,360,20229,2069,1093
2014-02-28 01:10:30,112,446821897296,178970,3605,176680,1912,1050,481,10798,438,360,20229,2029,1093
2014-02-28 01:11:34,708,446821961892,178987,3621,176685,1912,453,481,10798,434,360,20229,2137,1093
2014-02-28 01:12:35,57,446822022241,179005,3634,176695,1912,757,481,10798,226,360,20229,1882,1094
2014-02-28 01:13:35,972,446822083156,179024,3647,176709,1912,500,481,10798,394,360,20229,1143,1094
2014-02-28 01:14:40,387,446822147571,179052,3651,176735,1912,453,481,10798,350,360,20229,930,1094
2014-02-28 01:15:46,101,446822213285,179081,3655,176764,1912,456,481,10798,398,360,20229,1077,1094
2014-02-28 01:17:10,708,446822297892,179103,3675,176766,1912,1147,481,10798,295,360,20229,1133,1094
2014-02-28 01:18:10,772,446822357956,179126,3681,176785,1912,557,481,10798,400,360,20229,1295,1094
2014-02-28 01:19:11,72,446822418256,179157,3681,176815,1912,516,481,10798,394,360,20229,1287,1094
2014-02-28 01:20:11,176,446822478360,179187,3681,176845,1912,516,481,10798,339,360,20229,1228,1094
2014-02-28 01:21:12,502,446822539686,179217,3681,176876,1912,453,481,10798,266,360,20229,844,1094
2014-02-28 01:22:17,934,446822605118,179250,3681,176909,1912,454,481,10798,288,360,20229,911,1094
2014-02-28 01:23:23,826,446822671010,179283,3681,176942,1912,486,481,10798,345,360,20229,1003,1094
2014-02-28 01:24:28,318,446822735502,179315,3681,176974,1912,454,481,10798,330,360,20229,907,1094
2014-02-28 01:25:33,878,446822801062,179348,3681,177007,1912,530,481,10798,400,360,20229,1055,1094
2014-02-28 01:26:38,494,446822865678,179380,3681,177039,1912,453,481,10798,281,360,20229,856,1094
2014-02-28 01:27:43,853,446822931037,179413,3681,177072,1912,461,481,10798,278,360,20229,838,1094
2014-02-28 01:28:48,570,446822995754,179445,3681,177104,1912,454,481,10798,265,360,20229,839,1094
2014-02-28 01:29:54,72,446823061256,179478,3681,177137,1912,453,481,10798,333,360,20229,964,1094
2014-02-28 01:30:59,399,446823126583,179511,3681,177169,1912,453,481,10798,395,360,20229,972,1094
2014-02-28 01:32:04,94,446823191278,179543,3681,177202,1912,452,481,10798,329,360,20229,952,1094
2014-02-28 01:33:09,896,446823257080,179576,3681,177235,1912,458,481,10798,271,360,20229,900,1094
2014-02-28 01:34:14,485,446823321669,179608,3681,177267,1912,454,481,10798,397,360,20229,976,1094
2014-02-28 01:35:19,941,446823387125,179641,3681,177300,1912,475,481,10798,351,360,20229,953,1094
2014-02-28 01:36:24,535,446823451719,179673,3681,177332,1912,453,481,10798,335,360,20229,912,1094
2014-02-28 01:37:30,5,446823517189,179706,3681,177365,1912,468,481,10798,264,360,20229,904,1094
2014-02-28 01:38:34,643,446823581827,179738,3681,177397,1912,453,481,10798,263,360,20229,837,1094
2014-02-28 01:39:40,38,446823647222,179771,3681,177430,1912,453,481,10798,277,360,20229,930,1094
2014-02-28 01:40:45,798,446823712982,179804,3681,177463,1912,566,481,10798,266,360,20229,917,1094
2014-02-28 01:41:50,148,446823777332,179836,3681,177495,1912,454,481,10798,332,360,20229,1030,1094
2014-02-28 01:42:55,922,446823843106,179869,3681,177528,1912,618,481,10798,328,360,20229,906,1094
2014-02-28 01:44:00,535,446823907719,179901,3681,177560,1912,454,481,10798,341,360,20229,915,1094
2014-02-28 01:45:05,978,446823973162,179934,3681,177593,1912,452,481,10798,264,360,20229,890,1094
2014-02-28 01:46:10,572,446824037756,179966,3681,177625,1912,453,481,10798,335,360,20229,912,1094
2014-02-28 01:47:16,2,446824103186,179999,3681,177658,1912,455,481,10798,280,360,20229,898,1094
2014-02-28 01:48:21,839,446824169023,180032,3681,177691,1912,601,481,10798,285,360,20229,1007,1094
2014-02-28 01:49:26,457,446824233641,180064,3681,177723,1912,454,481,10798,330,360,20229,907,1094
2014-02-28 01:50:32,34,446824299218,180097,3681,177756,1912,461,481,10798,405,360,20229,1038,1094
2014-02-28 01:51:36,578,446824363762,180129,3681,177788,1912,455,481,10798,330,360,20229,911,1094
2014-02-28 01:52:42,93,446824429277,180162,3681,177821,1912,453,481,10798,339,360,20229,951,1094
2014-02-28 01:53:47,846,446824495030,180195,3681,177854,1912,558,481,10798,333,360,20229,1023,1094
2014-02-28 01:54:52,296,446824559480,180227,3681,177886,1912,453,481,10798,277,360,20229,852,1094
2014-02-28 01:55:57,752,446824624936,180260,3681,177919,1912,500,481,10798,279,359,20229,903,1094
2014-02-28 01:57:02,422,446824689606,180292,3682,177950,1912,453,481,10798,290,359,20229,911,1094
2014-02-28 01:58:07,850,446824755034,180325,3682,177983,1912,466,481,10798,277,359,20229,852,1094
2014-02-28 01:59:12,514,446824819698,180357,3682,178015,1912,453,481,10798,329,359,20229,908,1094
2014-02-28 02:00:18,3,446824885187,180390,3682,178048,1912,452,481,10798,270,359,20229,893,1094
2014-02-28 02:01:23,830,446824951014,180423,3682,178081,1912,545,481,10798,329,359,20229,1005,1094
2014-02-28 02:02:28,313,446825015497,180455,3682,178113,1912,453,481,10798,291,359,20229,874,1095
2014-02-28 02:03:33,824,446825081008,180488,3682,178146,1912,549,481,10798,333,359,20229,908,1095
2014-02-28 02:04:38,457,446825145641,180520,3682,178178,1912,454,481,10798,329,359,20229,908,1095
2014-02-28 02:05:43,903,446825211087,180553,3682,178211,1912,454,481,10798,282,359,20229,906,1095
2014-02-28 02:06:49,891,446825277075,180586,3682,178244,1912,559,481,10798,329,359,20229,1062,1095
2014-02-28 02:07:54,350,446825341534,180618,3682,178276,1912,453,481,10798,335,359,20229,916,1095
2014-02-28 02:08:59,893,446825407077,180651,3682,178309,1912,458,481,10798,330,359,20229,837,1095
2014-02-28 02:10:04,447,446825471631,180683,3682,178341,1912,453,481,10798,331,359,20229,909,1095
2014-02-28 02:11:09,961,446825537145,180716,3682,178374,1912,456,481,10798,332,359,20229,966,1095
2014-02-28 02:12:14,461,446825601645,180748,3682,178406,1912,453,481,10798,346,359,20229,967,1095
2014-02-28 02:13:20,56,446825667240,180781,3682,178439,1912,460,481,10798,420,359,20229,1053,1095
2014-02-28 02:14:24,646,446825731830,180813,3682,178471,1912,452,481,10798,400,359,20229,972,1095
2014-02-28 02:15:30,176,446825797360,180846,3682,178504,1912,452,481,10798,345,359,20229,1041,1095
2014-02-28 02:16:35,991,446825863175,180879,3682,178537,1912,463,481,10798,412,359,20229,1003,1095
2014-02-28 02:17:40,598,446825927782,180911,3682,178569,1912,454,481,10798,336,359,20229,912,1095
2014-02-28 02:18:46,135,446825993319,180944,3682,178602,1912,529,481,10798,342,359,20229,1044,1095
2014-02-28 02:19:50,641,446826057825,180976,3682,178634,1912,453,481,10798,397,359,20229,973,1095
2014-02-28 02:20:56,177,446826123361,181009,3682,178667,1912,454,481,10798,432,359,20229,1090,1095
2014-02-28 02:22:01,992,446826189176,181042,3682,178700,1912,604,481,10798,439,359,20229,1168,1095
2014-02-28 02:23:06,464,446826253648,181074,3682,178732,1912,454,481,10798,434,359,20229,1016,1095
2014-02-28 02:24:12,23,446826319207,181107,3682,178765,1912,461,481,10798,449,359,20229,1035,1095
2014-02-28 02:25:16,567,446826383751,181139,3682,178797,1912,454,482,10798,439,359,20229,1013,1095
2014-02-28 02:26:22,195,446826449379,181172,3682,178830,1912,453,482,10798,436,359,20229,1079,1095
2014-02-28 02:27:28,19,446826515203,181205,3682,178863,1912,454,482,10798,438,359,20229,1012,1095
2014-02-28 02:28:32,411,446826579595,181237,3682,178895,1912,455,482,10798,436,359,20229,1011,1095
2014-02-28 02:29:37,998,446826645182,181270,3682,178928,1912,590,482,10798,439,359,20229,1152,1095
2014-02-28 02:30:42,525,446826709709,181302,3682,178960,1912,454,482,10798,434,359,20229,1017,1095
2014-02-28 02:31:48,82,446826775266,181335,3682,178993,1912,456,482,10798,436,360,20229,1027,1095
2014-02-28 02:32:52,617,446826839801,181367,3682,179025,1912,455,482,10798,434,360,20229,1014,1095
2014-02-28 02:33:58,173,446826905357,181400,3682,179058,1912,453,482,10798,435,360,20229,1079,1095
2014-02-28 02:35:04,58,446826971242,181433,3682,179091,1912,453,482,10798,434,360,20229,1056,1095
2014-02-28 02:36:08,535,446827035719,181465,3682,179123,1912,453,482,10798,432,360,20229,1011,1095
2014-02-28 02:37:14,229,446827101413,181498,3682,179156,1912,503,482,10798,432,360,20229,1106,1095
2014-02-28 02:38:18,642,446827165826,181530,3682,179188,1912,454,482,10798,439,360,20229,1013,1095
2014-02-28 02:39:24,219,446827231403,181563,3682,179221,1912,455,482,10798,432,360,20229,1085,1095
2014-02-28 02:40:32,584,446827299768,181594,3686,179250,1912,887,482,10798,439,360,20229,1735,1095
2014-02-28 02:41:38,352,446827365536,181612,3702,179252,1912,732,482,10798,439,360,20229,1526,1096
2014-02-28 02:42:56,711,446827443895,181629,3718,179259,1912,1019,482,10798,439,360,20229,2126,1096
2014-02-28 02:43:59,953,446827507137,181647,3732,179269,1912,1023,482,10798,442,360,20229,1977,1096
2014-02-28 02:45:11,622,446827578806,181666,3750,179273,1912,1024,482,10798,1299,360,20229,2042,1096
2014-02-28 02:46:15,777,446827642961,181682,3766,179279,1912,1020,482,10798,1122,360,20229,3034,1096
2014-02-28 02:47:21,377,446827708561,181698,3783,179282,1931,1026,482,10798,1297,360,20229,2047,1096
2014-02-28 02:48:26,31,446827773215,181714,3798,179284,1931,1078,481,10798,441,360,20229,2029,1096
2014-02-28 02:49:31,645,446827838829,181730,3815,179284,1931,1078,481,10798,441,360,20229,1225,1096
2014-02-28 02:50:38,327,446827905511,181747,3831,179284,1931,1078,481,10798,441,360,20229,2067,1096
2014-02-28 02:51:51,949,446827979133,181764,3849,179285,1931,1905,481,10798,439,360,20229,2044,1096
2014-02-28 02:52:57,609,446828044793,181782,3866,179287,1931,1728,481,10798,401,360,20229,2223,1096
2014-02-28 02:54:02,869,446828110053,181799,3882,179295,1931,1096,481,10798,346,360,20229,1606,1097
2014-02-28 02:55:08,778,446828175962,181815,3898,179298,1931,1020,481,10798,333,360,20229,1156,1097
2014-02-28 02:56:14,384,446828241568,181831,3914,179300,1931,1454,481,10798,404,360,20229,2081,1097
2014-02-28 02:57:14,461,446828301645,181853,3922,179314,1931,552,481,10798,398,360,20229,1291,1097
2014-02-28 02:58:14,514,446828361698,181883,3922,179344,1931,487,481,10798,402,360,20229,1229,1097
2014-02-28 02:59:18,325,446828425509,181915,3922,179376,1931,454,481,10798,330,360,20229,907,1097
2014-02-28 03:00:23,832,446828491016,181948,3922,179409,1931,544,481,10798,340,360,20229,1008,1097
2014-02-28 03:01:28,341,446828555525,181980,3922,179441,1931,455,481,10798,328,360,20229,907,1097
2014-02-28 03:02:33,850,446828621034,182013,3922,179474,1931,583,481,10798,329,360,20229,909,1097
2014-02-28 03:03:38,452,446828685636,182045,3922,179506,1931,454,481,10798,329,360,20229,907,1097
2014-02-28 03:04:44,153,446828751337,182078,3922,179539,1931,453,481,10798,327,360,20229,1026,1097
2014-02-28 03:05:48,710,446828815894,182110,3922,179571,1931,454,481,10798,332,360,20229,911,1097
2014-02-28 03:06:54,146,446828881330,182143,3922,179604,1931,453,481,10798,287,360,20229,978,1097
2014-02-28 03:07:59,866,446828947050,182176,3922,179637,1931,455,481,10798,271,360,20229,1016,1097
2014-02-28 03:09:04,197,446829011381,182208,3922,179669,1931,453,481,10798,281,360,20229,903,1097
2014-02-28 03:10:09,891,446829077075,182241,3922,179702,1931,460,481,10798,267,360,20229,897,1097
2014-02-28 03:11:14,507,446829141691,182273,3922,179734,1931,454,481,10798,276,360,20229,853,1097
2014-02-28 03:12:19,873,446829207057,182306,3922,179767,1931,476,481,10798,284,360,20229,886,1097
2014-02-28 03:13:24,538,446829271722,182338,3922,179799,1931,453,481,10798,290,360,20229,867,1097
2014-02-28 03:14:30,32,446829337216,182371,3922,179832,1931,475,481,10798,282,360,20229,930,1097
2014-02-28 03:15:34,611,446829401795,182403,3922,179864,1931,452,481,10798,288,360,20229,864,1097
2014-02-28 03:16:40,113,446829467297,182436,3922,179897,1931,453,481,10798,345,359,20229,947,1097
2014-02-28 03:17:45,753,446829532937,182469,3922,179930,1931,524,481,10798,278,359,20229,929,1097
2014-02-28 03:18:50,64,446829597248,182501,3922,179962,1931,452,481,10798,266,359,20229,886,1097
2014-02-28 03:19:55,929,446829663113,182534,3922,179995,1931,599,481,10798,329,359,20229,1100,1097
2014-02-28 03:21:00,413,446829727597,182566,3922,180027,1931,455,481,10798,262,359,20229,838,1097
2014-02-28 03:22:05,847,446829793031,182599,3922,180060,1931,453,481,10798,278,359,20229,853,1097
2014-02-28 03:23:10,469,446829857653,182631,3922,180092,1931,454,481,10798,328,359,20229,907,1097
2014-02-28 03:24:16,64,446829923248,182664,3922,180125,1931,477,481,10798,329,359,20229,978,1097
2014-02-28 03:25:20,593,446829987777,182696,3922,180157,1931,453,481,10798,264,359,20229,837,1097
2014-02-28 03:26:26,41,446830053225,182729,3922,180190,1931,453,481,10798,345,359,20229,946,1097
2014-02-28 03:27:31,711,446830118895,182762,3922,180223,1931,484,481,10798,263,359,20229,872,1097
2014-02-28 03:28:36,101,446830183285,182794,3922,180255,1931,453,481,10798,332,359,20229,953,1097
2014-02-28 03:29:41,950,446830249134,182827,3922,180288,1931,455,481,10798,333,359,20229,955,1097
2014-02-28 03:30:46,495,446830313679,182859,3922,180320,1931,453,481,10798,277,359,20229,852,1097
2014-02-28 03:31:51,906,446830379090,182892,3922,180353,1931,453,482,10798,264,359,20229,843,1097
2014-02-28 03:32:56,609,446830443793,182924,3922,180385,1931,454,482,10798,331,359,20229,916,1097
2014-02-28 03:34:02,152,446830509336,182957,3922,180418,1931,452,482,10798,339,359,20229,1053,1097
2014-02-28 03:35:07,896,446830575080,182990,3922,180451,1931,566,482,10798,329,359,20229,1066,1097
2014-02-28 03:36:12,418,446830639602,183022,3922,180483,1931,454,482,10798,271,359,20229,847,1097
2014-02-28 03:37:17,917,446830705101,183055,3922,180516,1931,456,482,10798,349,359,20229,930,1097
2014-02-28 03:38:22,547,446830769731,183087,3922,180548,1931,453,482,10798,330,359,20229,908,1097
2014-02-28 03:39:28,76,446830835260,183120,3922,180581,1931,452,482,10798,335,359,20229,985,1097
2014-02-28 03:40:33,929,446830901113,183153,3922,180614,1931,577,482,10798,333,359,20229,1100,1097
2014-02-28 03:41:38,447,446830965631,183185,3922,180646,1931,453,482,10798,333,359,20229,912,1097
2014-02-28 03:42:43,981,446831031165,183218,3922,180679,1931,462,482,10798,344,359,20229,981,1097
2014-02-28 03:43:48,614,446831095798,183250,3922,180711,1931,455,482,10798,263,359,20229,837,1097
2014-02-28 03:44:54,31,446831161215,183283,3922,180744,1931,454,482,10798,346,359,20229,941,1097
2014-02-28 03:45:59,793,446831226977,183316,3922,180777,1931,544,482,10798,269,359,20229,849,1097
2014-02-28 03:47:04,459,446831291643,183348,3922,180809,1931,453,482,10798,328,359,20229,906,1097
2014-02-28 03:48:10,33,446831357217,183381,3922,180842,1931,452,482,10798,334,359,20229,956,1097
2014-02-28 03:49:14,581,446831421765,183413,3922,180874,1931,454,482,10798,279,359,20229,853,1097
2014-02-28 03:50:20,18,446831487202,183446,3922,180907,1931,454,482,10798,328,359,20229,946,1097
2014-02-28 03:51:25,802,446831552986,183479,3922,180940,1931,534,482,10798,328,359,20229,913,1097
2014-02-28 03:52:30,409,446831617593,183511,3922,180972,1931,453,482,10798,334,359,20229,912,1097
2014-02-28 03:53:35,979,446831683163,183544,3922,181005,1931,462,482,10798,351,359,20229,984,1097
2014-02-28 03:54:40,569,446831747753,183576,3922,181037,1931,453,482,10798,398,359,20229,973,1097
2014-02-28 03:55:46,157,446831813341,183609,3922,181070,1931,453,482,10798,401,359,20229,1044,1098
2014-02-28 03:56:51,940,446831879124,183642,3922,181103,1931,542,482,10798,397,359,20229,1111,1098
2014-02-28 03:57:56,482,446831943666,183674,3922,181135,1931,454,482,10798,400,359,20229,975,1098
2014-02-28 03:59:02,47,446832009231,183707,3922,181168,1931,454,482,10798,400,359,20229,1025,1098
2014-02-28 04:00:07,425,446832074609,183740,3922,181200,1931,453,482,10798,397,359,20229,972,1098
2014-02-28 04:01:12,305,446832139489,183772,3922,181233,1931,453,482,10798,434,359,20229,1058,1098
2014-02-28 04:02:18,0,446832205184,183805,3922,181266,1931,454,482,10798,436,359,20229,1044,1098
2014-02-28 04:03:22,526,446832269710,183837,3922,181298,1931,454,482,10798,369,359,20229,942,1098
2014-02-28 04:04:28,204,446832335388,183870,3922,181331,1931,538,482,10798,437,359,20229,1312,1098
2014-02-28 04:05:33,940,446832401124,183903,3922,181364,1931,496,482,10798,442,359,20229,1111,1098
2014-02-28 04:06:38,456,446832465640,183935,3922,181396,1931,432,482,10798,434,359,20229,1013,1098
2014-02-28 04:07:44,68,446832531252,183968,3922,181429,1931,454,482,10798,433,359,20229,1238,1098
2014-02-28 04:08:50,23,446832597207,184001,3922,181462,1931,456,482,10798,438,359,20229,1184,1098
2014-02-28 04:09:54,481,446832661665,184033,3922,181494,1931,453,482,10798,432,359,20229,1013,1098
2014-02-28 04:10:59,969,446832727153,184066,3922,181527,1931,454,482,10798,364,359,20229,1145,1098
2014-02-28 04:12:05,911,446832793095,184099,3922,181560,1931,474,482,10798,435,359,20229,1081,1098
2014-02-28 04:13:10,443,446832857627,184131,3922,181592,1931,453,482,10798,435,359,20229,1013,1098
2014-02-28 04:14:16,61,446832923245,184164,3922,181625,1931,453,482,10798,436,359,20229,1060,1098
2014-02-28 04:15:21,910,446832989094,184197,3922,181658,1931,476,482,10798,442,359,20229,1087,1098
2014-02-28 04:16:26,278,446833053462,184229,3922,181690,1931,456,482,10798,437,359,20229,1016,1098
2014-02-28 04:17:32,11,446833119195,184262,3922,181723,1931,626,482,10798,432,359,20229,1186,1098
2014-02-28 04:18:36,531,446833183715,184294,3922,181755,1931,455,482,10798,437,359,20229,1016,1098
2014-02-28 04:19:42,40,446833249224,184327,3922,181788,1931,514,482,10798,432,359,20229,1015,1098
2014-02-28 04:20:46,575,446833313759,184359,3922,181820,1931,454,482,10798,433,359,20229,1011,1098
2014-02-28 04:21:54,723,446833381907,184379,3933,181834,1931,738,482,10798,433,359,20229,1353,1098
2014-02-28 04:23:00,210,446833447394,184401,3944,181854,1931,454,482,10798,432,359,20229,1113,1098
2014-02-28 04:24:05,599,446833512783,184421,3957,181873,1931,454,482,10798,432,359,20229,767,1098
2014-02-28 04:25:10,570,446833577754,184442,3968,181894,1931,454,482,10798,437,359,20229,1015,1099
2014-02-28 04:26:36,77,446833663261,184464,3989,181902,1931,1025,482,10798,442,360,20229,2030,1099
2014-02-28 04:27:41,753,446833728937,184481,4005,181905,1931,1020,482,10798,437,360,20229,2044,1099
2014-02-28 04:28:48,350,446833795534,184497,4022,181908,1931,1040,482,10798,443,360,20229,2039,1099
2014-02-28 04:29:52,78,446833859262,184516,4037,181914,1931,453,482,10798,367,360,20229,2047,1099
2014-02-28 04:30:52,607,446833919791,184533,4050,181928,1931,523,482,10798,438,360,20229,2115,1099
2014-02-28 04:31:54,445,446833981629,184550,4064,181935,1931,481,482,10798,432,360,20229,2147,1099
2014-02-28 04:33:17,745,446834064929,184573,4083,181943,1931,1037,482,10798,405,360,20229,2044,1099
2014-02-28 04:34:22,83,446834129267,184589,4099,181945,1931,1098,482,10798,336,360,20229,2044,1099
2014-02-28 04:35:22,165,446834189349,184609,4110,181957,1931,512,482,10798,401,360,20229,1289,1099
2014-02-28 04:36:22,187,446834249371,184639,4110,181987,1931,555,482,10798,395,360,20229,1290,1099
2014-02-28 04:37:22,226,446834309410,184669,4110,182017,1931,547,482,10798,400,360,20229,1120,1099
2014-02-28 04:38:26,438,446834373622,184701,4110,182049,1931,454,482,10798,398,360,20229,973,1099
2014-02-28 04:39:31,972,446834439156,184734,4110,182082,1931,453,482,10798,336,360,20229,988,1099
2014-02-28 04:40:37,821,446834505005,184767,4110,182115,1931,531,482,10798,345,360,20229,997,1099
2014-02-28 04:41:42,387,446834569571,184799,4110,182147,1931,452,482,10798,398,360,20229,971,1099
2014-02-28 04:42:47,959,446834635143,184832,4110,182180,1931,607,482,10798,346,360,20229,1130,1100
2014-02-28 04:43:52,465,446834699649,184864,4110,182212,1931,453,482,10798,334,360,20229,909,1100
2014-02-28 04:44:58,133,446834765317,184897,4110,182245,1931,453,482,10798,401,360,20229,1023,1100
2014-02-28 04:46:03,931,446834831115,184930,4110,182278,1931,601,482,10798,329,360,20229,1102,1100
2014-02-28 04:47:08,427,446834895611,184962,4110,182310,1931,453,482,10798,265,359,20229,839,1100
