'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'HKC Temperature(°C),'Reset Count,'Last Reset Reason
2014-01-13 10:17:35,640,442880322824,27.2571,0,0x00008000
2014-01-13 10:18:36,2,442880383186,27.3357,0,0x00008000
2014-01-13 10:19:36,349,442880443533,26.9432,0,0x00008000
2014-01-13 10:20:36,843,442880504027,26.6302,0,0x00008000
2014-01-13 10:21:37,116,442880564300,26.3181,0,0x00008000
2014-01-13 10:22:37,526,442880624710,26.0067,0,0x00008000
2014-01-13 10:23:37,733,442880684917,25.6186,0,0x00008000
2014-01-13 10:24:38,69,442880745253,25.309,0,0x00008000
2014-01-13 10:25:38,902,442880806086,24.7687,0,0x00008000
2014-01-13 10:26:39,292,442880866476,24.6147,0,0x00008000
2014-01-13 10:27:39,415,442880926599,24.0767,0,0x00008000
2014-01-13 10:28:39,735,442880986919,23.6169,0,0x00008000
2014-01-13 10:29:40,90,442881047274,23.2346,0,0x00008000
2014-01-13 10:30:40,308,442881107492,22.9291,0,0x00008000
2014-01-13 10:31:40,858,442881168042,22.5479,0,0x00008000
2014-01-13 10:32:41,211,442881228395,22.1671,0,0x00008000
2014-01-13 10:33:41,414,442881288598,21.7108,0,0x00008000
2014-01-13 10:34:41,801,442881348985,21.255,0,0x00008000
2014-01-13 10:35:42,139,442881409323,20.8755,0,0x00008000
2014-01-13 10:36:42,909,442881470093,20.2686,0,0x00008000
2014-01-13 10:37:43,162,442881530346,19.8135,0,0x00008000
2014-01-13 10:38:43,493,442881590677,19.5101,0,0x00008000
2014-01-13 10:39:43,915,442881651099,19.1308,0,0x00008000
2014-01-13 10:40:44,297,442881711481,18.5996,0,0x00008000
2014-01-13 10:41:45,3,442881772187,18.1438,0,0x00008000
2014-01-13 10:42:45,552,442881832736,17.6875,0,0x00008000
2014-01-13 10:43:45,897,442881893081,17.3829,0,0x00008000
2014-01-13 10:44:46,241,442881953425,17.078,0,0x00008000
2014-01-13 10:45:47,608,442882014792,16.6964,0,0x00008000
2014-01-13 10:46:47,852,442882075036,16.3141,0,0x00008000
2014-01-13 10:47:48,339,442882135523,16.0078,0,0x00008000
2014-01-13 10:48:49,393,442882196577,15.7009,0,0x00008000
2014-01-13 10:49:49,610,442882256794,15.3935,0,0x00008000
2014-01-13 10:50:49,807,442882316991,15.3165,0,0x00008000
2014-01-13 09:21:06,431,442876933615,14.9312,0,0x00008000
2014-01-13 09:22:07,411,442876994595,14.9312,0,0x00008000
2014-01-13 09:23:07,933,442877055117,15.2395,0,0x00008000
2014-01-13 09:24:08,293,442877115477,15.3935,0,0x00008000
2014-01-13 09:25:09,250,442877176434,15.4704,0,0x00008000
2014-01-13 09:26:09,757,442877236941,15.7009,0,0x00008000
2014-01-13 09:27:09,954,442877297138,16.0078,0,0x00008000
2014-01-13 09:28:10,338,442877357522,16.2376,0,0x00008000
2014-01-13 09:29:11,354,442877418538,16.5436,0,0x00008000
2014-01-13 09:30:11,583,442877478767,16.5436,0,0x00008000
2014-01-13 09:31:12,28,442877539212,17.0018,0,0x00008000
2014-01-13 09:32:12,373,442877599557,17.2305,0,0x00008000
2014-01-13 09:33:13,554,442877660738,17.5352,0,0x00008000
2014-01-13 09:34:13,747,442877720931,17.6875,0,0x00008000
2014-01-13 09:35:14,127,442877781311,18.0678,0,0x00008000
2014-01-13 09:36:14,379,442877841563,18.2198,0,0x00008000
2014-01-13 09:37:15,312,442877902496,18.5996,0,0x00008000
2014-01-13 09:38:15,576,442877962760,18.9032,0,0x00008000
2014-01-13 09:39:15,982,442878023166,19.2826,0,0x00008000
2014-01-13 09:40:16,286,442878083470,19.586,0,0x00008000
2014-01-13 09:41:17,352,442878144536,19.6618,0,0x00008000
2014-01-13 09:42:17,631,442878204815,20.2686,0,0x00008000
2014-01-13 09:43:17,884,442878265068,20.3444,0,0x00008000
2014-01-13 09:44:18,274,442878325458,20.8755,0,0x00008000
2014-01-13 09:45:19,375,442878386559,20.8755,0,0x00008000
2014-01-13 09:46:19,701,442878446885,21.331,0,0x00008000
2014-01-13 09:47:20,74,442878507258,21.7108,0,0x00008000
2014-01-13 09:48:21,530,442878568714,21.8629,0,0x00008000
2014-01-13 09:49:21,946,442878629130,22.3194,0,0x00008000
2014-01-13 09:50:22,109,442878689293,22.4717,0,0x00008000
2014-01-13 09:51:23,530,442878750714,22.8528,0,0x00008000
2014-01-13 09:52:23,859,442878811043,23.2346,0,0x00008000
2014-01-13 09:53:24,206,442878871390,23.3874,0,0x00008000
2014-01-13 09:54:25,316,442878932500,23.9233,0,0x00008000
2014-01-13 09:55:25,661,442878992845,24.1535,0,0x00008000
2014-01-13 09:56:25,835,442879053019,24.3839,0,0x00008000
2014-01-13 09:57:26,189,442879113373,24.7687,0,0x00008000
2014-01-13 09:58:27,567,442879174751,25.2317,0,0x00008000
2014-01-13 09:59:27,859,442879235043,25.309,0,0x00008000
2014-01-13 10:00:28,80,442879295264,25.6186,0,0x00008000
2014-01-13 10:01:28,324,442879355508,26.0067,0,0x00008000
2014-01-13 10:02:29,559,442879416743,26.2402,0,0x00008000
2014-01-13 10:03:29,748,442879476932,26.474,0,0x00008000
2014-01-13 10:04:30,111,442879537295,26.7866,0,0x00008000
2014-01-13 10:05:30,359,442879597543,27.0216,0,0x00008000
2014-01-13 10:06:31,516,442879658700,27.3357,0,0x00008000
2014-01-13 10:07:31,718,442879718902,27.4144,0,0x00008000
2014-01-13 10:08:32,96,442879779280,27.4931,0,0x00008000
2014-01-13 10:09:32,451,442879839635,27.8087,0,0x00008000
2014-01-13 10:10:33,37,442879900221,27.8087,0,0x00008000
2014-01-13 10:11:33,231,442879960415,27.7297,0,0x00008000
2014-01-13 10:12:33,547,442880020731,27.8877,0,0x00008000
2014-01-13 10:13:33,952,442880081136,27.8087,0,0x00008000
2014-01-13 10:14:34,107,442880141291,27.9669,0,0x00008000
2014-01-13 10:15:34,916,442880202100,27.7297,0,0x00008000
2014-01-13 10:16:35,344,442880262528,27.7297,0,0x00008000
2014-01-13 00:00:47,886,442843315070,24,0,0x00008000
2014-01-13 00:01:48,210,442843375394,24.2303,0,0x00008000
2014-01-13 00:02:49,375,442843436559,24.4608,0,0x00008000
2014-01-13 00:03:49,605,442843496789,24.6917,0,0x00008000
2014-01-13 00:04:49,956,442843557140,24.9229,0,0x00008000
2014-01-13 00:05:50,383,442843617567,25.1544,0,0x00008000
2014-01-13 00:06:51,516,442843678700,25.4637,0,0x00008000
2014-01-13 00:07:51,953,442843739137,25.8514,0,0x00008000
2014-01-13 00:08:52,267,442843799451,25.929,0,0x00008000
2014-01-13 00:09:53,463,442843860647,26.0067,0,0x00008000
2014-01-13 00:10:53,973,442843921157,26.1623,0,0x00008000
2014-01-13 00:11:54,289,442843981473,26.474,0,0x00008000
2014-01-13 00:12:54,828,442844042012,26.6302,0,0x00008000
2014-01-13 00:13:55,71,442844102255,26.5521,0,0x00008000
2014-01-13 00:14:55,445,442844162629,26.474,0,0x00008000
2014-01-13 00:15:55,647,442844222831,26.5521,0,0x00008000
2014-01-13 00:16:55,991,442844283175,26.2402,0,0x00008000
2014-01-13 00:17:56,297,442844343481,26.1623,0,0x00008000
2014-01-13 00:18:56,971,442844404155,26.0845,0,0x00008000
2014-01-13 00:19:57,165,442844464349,25.7737,0,0x00008000
2014-01-13 00:20:57,619,442844524803,25.6186,0,0x00008000
2014-01-13 00:21:57,976,442844585160,25.4637,0,0x00008000
2014-01-13 00:22:58,416,442844645600,25.2317,0,0x00008000
2014-01-13 00:23:59,763,442844706947,24.8458,0,0x00008000
2014-01-13 00:25:00,133,442844767317,24.3071,0,0x00008000
2014-01-13 00:26:01,792,442844828976,24.0767,0,0x00008000
2014-01-13 00:27:02,90,442844889274,23.6935,0,0x00008000
2014-01-13 00:28:03,702,442844950886,23.3874,0,0x00008000
2014-01-13 00:29:04,57,442845011241,22.8528,0,0x00008000
2014-01-13 00:30:04,426,442845071610,22.4717,0,0x00008000
2014-01-13 00:31:05,652,442845132836,22.091,0,0x00008000
2014-01-13 00:32:06,135,442845193319,21.4829,0,0x00008000
2014-01-13 00:33:07,610,442845254794,21.1032,0,0x00008000
2014-01-13 00:34:08,22,442845315206,20.7237,0,0x00008000
2014-01-13 00:35:08,315,442845375499,20.2686,0,0x00008000
2014-01-13 00:36:09,755,442845436939,19.9652,0,0x00008000
2014-01-13 00:37:10,17,442845497201,19.3584,0,0x00008000
2014-01-13 00:38:11,626,442845558810,18.9032,0,0x00008000
2014-01-13 00:39:12,1,442845619185,18.4477,0,0x00008000
2014-01-13 00:40:12,268,442845679452,18.0678,0,0x00008000
2014-01-13 00:41:15,655,442845742839,17.5352,0,0x00008000
2014-01-13 00:42:15,807,442845802991,17.3067,0,0x00008000
2014-01-13 00:43:15,948,442845863132,16.7728,0,0x00008000
2014-01-13 00:44:16,112,442845923296,16.3141,0,0x00008000
2014-01-13 00:45:17,623,442845984807,15.9311,0,0x00008000
2014-01-13 00:46:17,936,442846045120,15.6241,0,0x00008000
2014-01-13 00:47:18,269,442846105453,15.1625,0,0x00008000
2014-01-13 00:48:19,422,442846166606,15.0083,0,0x00008000
2014-01-13 00:49:19,660,442846226844,14.5448,0,0x00008000
2014-01-13 00:50:20,40,442846287224,14.4674,0,0x00008000
2014-01-13 00:51:20,383,442846347567,14.0796,0,0x00008000
2014-01-13 00:52:21,322,442846408506,13.6906,0,0x00008000
2014-01-13 00:53:21,541,442846468725,13.6906,0,0x00008000
2014-01-13 00:54:21,891,442846529075,13.6127,0,0x00008000
2014-01-13 00:55:22,170,442846589354,13.3785,0,0x00008000
2014-01-13 00:56:23,336,442846650520,13.3785,0,0x00008000
2014-01-13 00:57:23,762,442846710946,13.222,0,0x00008000
2014-01-13 00:58:23,996,442846771180,13.1437,0,0x00008000
2014-01-13 00:59:24,327,442846831511,13.222,0,0x00008000
2014-01-13 01:00:25,360,442846892544,13.5347,0,0x00008000
2014-01-13 01:01:25,699,442846952883,13.3785,0,0x00008000
2014-01-13 01:02:25,964,442847013148,13.4566,0,0x00008000
2014-01-13 01:03:26,341,442847073525,13.6906,0,0x00008000
2014-01-13 01:04:27,358,442847134542,14.0796,0,0x00008000
2014-01-13 01:05:27,635,442847194819,14.1573,0,0x00008000
2014-01-13 01:06:27,905,442847255089,14.2349,0,0x00008000
2014-01-13 01:07:28,135,442847315319,14.3899,0,0x00008000
2014-01-13 01:08:29,248,442847376432,14.6995,0,0x00008000
2014-01-13 01:09:29,602,442847436786,15.0083,0,0x00008000
2014-01-13 01:10:29,849,442847497033,15.2395,0,0x00008000
2014-01-13 01:11:30,221,442847557405,15.5473,0,0x00008000
2014-01-13 01:12:31,439,442847618623,15.7777,0,0x00008000
2014-01-13 01:13:31,890,442847679074,16.0078,0,0x00008000
2014-01-13 01:14:32,232,442847739416,16.2376,0,0x00008000
2014-01-13 01:15:33,595,442847800779,16.5436,0,0x00008000
2014-01-13 01:16:33,708,442847860892,16.7728,0,0x00008000
