'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Reset Reason,'Reset Count,'SEU Count,'Ping Pointer,'Control Pointer,'Battery Temperature(°C),'Heater On,'Mode,'Bus Voltage(V),'Battery Voltage(V),'Battery Current(mA),'State of Charge(mA*h),'Bus Target(V),'Discharge Command
2014-02-18 00:00:53,823,445953721007,0,0,0,0,0,17.0962,0,Fixed,4.19665,3.9175,418.562,329.555,4.2,0
2014-02-18 00:01:58,317,445953785501,0,0,0,0,0,17.0962,0,Fixed,4.19542,3.91741,416.909,337.784,4.2,0
2014-02-18 00:03:04,12,445953851196,0,0,0,0,0,17.7107,0,Fixed,4.20065,3.91366,449.148,346.172,4.2,0
2014-02-18 00:04:08,428,445953915612,0,0,0,0,0,18.3259,0,Fixed,4.20358,3.91441,421.593,354.42,4.2,0
2014-02-18 00:05:13,906,445953981090,0,0,0,0,0,17.7107,0,Fixed,4.20265,3.91166,413.327,362.824,4.2,0
2014-02-18 00:06:18,418,445954045602,0,0,0,0,0,17.7107,0,Fixed,4.20034,3.90875,437.575,371.102,4.2,0
2014-02-18 00:07:24,39,445954111223,0,0,0,0,0,17.7107,0,Fixed,4.20111,3.90744,423.522,379.545,4.2,0
2014-02-18 00:08:28,474,445954175658,0,0,0,0,0,17.7107,0,Fixed,4.20342,3.90263,448.597,387.853,4.2,0
2014-02-18 00:09:33,952,445954241136,0,0,0,0,0,17.0962,0,Fixed,4.19834,3.89909,483.592,396.348,4.2,0
2014-02-18 00:10:39,856,445954307040,0,0,0,0,0,17.0962,0,Fixed,4.20604,3.90016,408.642,404.893,4.2,0
2014-02-18 00:11:44,358,445954371542,0,0,0,0,0,17.7107,0,Fixed,4.20111,3.89713,433.717,413.381,4.2,0
2014-02-18 00:12:49,975,445954437159,0,0,0,0,0,17.7107,0,Fixed,4.19404,3.89203,483.592,422.031,4.2,0
2014-02-18 00:13:54,434,445954501618,0,0,0,0,0,17.7107,0,Fixed,4.20265,3.88944,482.49,430.552,4.2,0
2014-02-18 00:15:00,111,445954567295,0,0,0,0,0,17.7107,0,Fixed,4.20111,3.88881,437.851,439.279,4.2,0
2014-02-18 00:16:05,865,445954633049,0,0,0,0,0,17.7107,0,Fixed,4.19834,3.88028,482.766,448.006,4.2,0
2014-02-18 00:17:10,277,445954697461,0,0,0,0,0,17.0962,0,Fixed,4.1985,3.88109,468.988,456.771,4.2,0
2014-02-18 00:18:16,11,445954763195,0,0,0,0,0,17.0962,0,Fixed,4.19788,3.87784,460.997,465.761,4.2,0
2014-02-18 00:19:20,354,445954827538,0,0,0,0,0,16.4818,0,Fixed,4.20311,3.875,446.668,474.74,4.2,0
2014-02-18 00:20:25,989,445954893173,0,0,0,0,0,17.0962,0,Fixed,4.19727,3.86722,532.64,484.087,4.2,0
2014-02-18 00:21:30,425,445954957609,0,0,0,0,0,17.0962,0,Fixed,4.19788,3.86634,510.045,493.76,4.2,0
2014-02-18 00:22:36,63,445955023247,0,0,0,0,0,16.4818,0,Fixed,4.2045,3.86716,454.108,503.198,4.2,0
2014-02-18 00:23:41,238,445955088422,0,0,0,0,0,16.4818,0,Fixed,4.19696,4.02506,-1146.29,509.387,4.2,0
2014-02-18 00:24:46,276,445955153460,0,0,0,0,0,15.8684,0,Fixed,5.03638,4.09975,-1378.03,481.852,4.2,0
2014-02-18 00:25:51,823,445955219007,0,0,0,0,0,16.4818,0,Fixed,5.14654,4.09916,-1181.84,457.765,4.2,0
2014-02-18 00:26:56,434,445955283618,0,0,0,0,0,16.4818,0,Fixed,5.14162,4.10184,-970.216,436.119,4.2,0
2014-02-18 00:28:01,951,445955349135,0,0,0,0,0,1700.38,0,Fixed,5.16023,4.10791,-1211.6,415.47,4.2,0
2014-02-18 00:29:07,294,445955414478,0,0,0,0,0,15.8684,0,Fixed,5.14439,4.10066,-869.364,395.888,4.2,0
2014-02-18 00:30:12,24,445955479208,0,0,0,0,0,16.4818,0,Fixed,5.11808,4.10934,-933.292,377.287,4.2,0
2014-02-18 00:31:17,833,445955545017,0,0,0,0,0,16.4818,0,Fixed,5.15454,4.10588,-1092.84,359.296,4.2,0
2014-02-18 00:32:22,278,445955609462,0,0,0,0,0,16.4818,0,Fixed,5.11792,4.11613,-1122.04,342.088,4.2,0
2014-02-18 00:33:27,724,445955674908,0,0,0,0,0,16.4818,0,Fixed,5.1827,4.11944,-873.773,325.442,4.2,0
2014-02-18 00:34:32,328,445955739512,0,0,0,0,0,15.8684,0,Fixed,5.1827,4.11275,-1108.82,309.533,4.2,0
2014-02-18 00:35:37,729,445955804913,0,0,0,0,0,15.8684,0,Fixed,5.11685,4.11225,-607.866,294.132,4.2,0
2014-02-18 00:36:42,329,445955869513,0,0,0,0,0,15.8684,0,Fixed,5.17239,4.09669,-547.796,279.367,4.2,0
2014-02-18 00:37:47,860,445955935044,0,0,0,0,0,17.0962,0,Fixed,5.17623,4.10572,-950.927,264.99,4.2,0
2014-02-18 00:38:52,456,445955999640,0,0,0,0,0,15.8684,0,Fixed,5.18562,4.09666,-641.483,251.331,4.2,0
2014-02-18 00:39:57,948,445956065132,0,0,0,0,0,16.4818,0,Fixed,5.141,4.10797,-553.307,237.995,4.2,0
2014-02-18 00:41:03,216,445956130400,0,0,0,0,0,16.4818,0,Fixed,5.17393,4.09766,-638.452,225.196,4.2,0
2014-02-18 00:42:07,959,445956195143,0,0,0,0,0,14.0301,0,Fixed,5.11716,4.11522,-670.14,212.94,4.2,0
2014-02-18 00:43:13,251,445956260435,0,0,0,0,0,15.8684,0,Fixed,5.10423,4.11419,-487.726,201.034,4.2,0
2014-02-18 00:44:17,985,445956325169,0,0,0,0,0,16.4818,0,Fixed,5.14731,4.10797,-810.12,189.661,4.2,0
2014-02-18 00:45:23,755,445956390939,0,0,0,0,0,16.4818,0,Fixed,5.14054,4.09984,-359.87,178.59,4.2,0
2014-02-18 00:46:28,302,445956455486,0,0,0,0,0,15.8684,0,Fixed,5.10177,4.11453,-662.149,167.966,4.2,0
2014-02-18 00:47:33,862,445956521046,0,0,0,0,0,16.4818,0,Fixed,5.08115,4.11619,-607.866,157.603,4.2,0
2014-02-18 00:48:38,415,445956585599,0,0,0,0,0,16.4818,0,Fixed,5.06915,4.11788,-688.878,147.823,4.2,0
2014-02-18 00:49:43,899,445956651083,0,0,0,0,0,16.4818,0,Fixed,5.12562,4.10834,-647.821,138.272,4.2,0
2014-02-18 00:50:48,489,445956715673,0,0,0,0,0,16.4818,0,Fixed,5.10254,4.11075,-620.266,129.136,4.2,0
2014-02-18 00:51:54,0,445956781184,0,0,0,0,0,15.8684,0,Fixed,5.14546,4.10397,-568.738,120.13,4.2,0
2014-02-18 00:52:59,248,445956846432,0,0,0,0,0,17.0962,0,Fixed,5.08731,4.11106,-379.709,111.391,4.2,0
2014-02-18 00:54:04,78,445956911262,0,0,0,0,0,17.0962,0,Full,5.21239,4.06181,6.61323,0.00216682,4.2,0
2014-02-18 00:55:09,772,445956976956,0,0,0,0,0,16.4818,0,Full,5.19977,4.04169,7.16433,0.132278,4.2,0
2014-02-18 00:56:14,277,445957041461,0,0,0,0,0,15.8684,0,Full,5.19977,4.03588,7.16433,0.261928,4.2,0
2014-02-18 00:57:19,872,445957107056,0,0,0,0,0,16.4818,0,Full,5.18654,4.03266,7.16433,0.392926,4.2,0
2014-02-18 00:58:24,359,445957171543,0,0,0,0,0,16.4818,1,Full,5.17977,4.02706,96.4429,0.526515,4.2,0
2014-02-18 00:59:29,905,445957237089,0,0,0,0,0,16.4818,0,Full,5.17747,4.02916,9.09319,0.769321,4.2,0
2014-02-18 01:00:34,426,445957301610,0,0,0,0,0,17.0962,0,Full,5.16977,4.02825,8.81764,0.929934,4.2,0
2014-02-18 01:01:39,967,445957367151,0,0,0,0,0,17.0962,0,Full,5.16947,4.02756,8.81764,1.09106,4.2,0
2014-02-18 01:02:45,212,445957432396,0,0,0,0,0,16.4818,0,Full,5.149,4.02694,8.81764,1.25146,4.2,0
2014-02-18 01:03:49,980,445957497164,0,0,0,0,0,17.0962,0,Full,5.16116,4.02653,8.81764,1.41069,4.2,0
