'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Tx ADC Temperature(°C),'PA Forward Power(V),'PA Reverse Power(V),'PA Control Signal(V),'3V Analog Supply Current PA(mA),'5V Supply(V),'Synthesizer Temperature(°C),'3V Analog Supply Voltage PA(V),'Power Amplifier Temperature(°C),'5V Supply Current(mA),'3V Analog Supply Current CB(mA),'3V VCO Supply Current(mA),'3V Digital Supply Current(mA),'Synthesizer Lock A(V),'Synthesizer Lock B(V),'3V Analog Supply Voltage CB(V),'3V Digital Supply Voltage CB(V)
2014-01-04 10:56:31,160,442105058344,12,0.0036621,1.11328,0.0115967,92.2975,4.9585,10.6637,2.95287,8.22227,482.295,146.729,39.9604,9.35286,2.95238,2.93935,2.96996,2.98705
2014-01-04 10:57:31,508,442105118692,13.625,0.0036621,1.12854,0.012207,93.1855,4.9585,11.8844,2.95165,8.83262,481.074,147.339,39.5164,9.768,2.95156,2.93854,2.96874,2.98705
2014-01-04 10:58:31,800,442105178984,16,1.44958,1.13952,0.0708006,92.464,4.95606,13.1051,2.95043,9.44298,480.83,148.315,39.6274,9.29181,2.95156,2.93854,2.96874,2.98583
2014-01-04 10:59:33,10,442105240194,16.125,1.10168,1.13525,0.012207,93.13,4.95606,14.3258,2.95043,10.0533,470.085,147.827,39.8494,9.41391,2.95075,2.93773,2.96752,2.98583
2014-01-04 11:00:33,295,442105300479,17.125,2.12158,1.13647,2.12158,97.5701,4.9585,15.5465,2.95043,10.0533,486.935,148.804,39.9604,9.57264,2.95075,2.93773,2.96752,2.98583
2014-01-04 11:01:33,548,442105360732,17.875,0.866697,1.12549,0.0115967,94.018,4.95606,16.1568,2.95043,10.6637,473.748,148.437,39.7939,9.4017,2.95075,2.93773,2.9663,2.98583
2014-01-04 11:02:34,843,442105422027,18.75,2.11975,1.13647,2.1173,96.682,4.95362,17.3776,2.94921,11.274,467.399,149.536,39.6829,9.18192,2.95075,2.93691,2.9663,2.98583
2014-01-04 11:03:35,180,442105482364,19.125,0.0036621,1.13037,0.426024,93.1855,4.95362,17.9879,2.94921,11.8844,482.783,150.757,39.7939,9.20634,2.94994,2.93691,2.9663,2.98583
2014-01-04 20:30:53,262,442139520446,14.625,0.00427245,0.771482,1.14013,95.6275,4.96339,13.7154,2.95287,11.274,473.992,148.315,39.9049,9.31623,2.95401,2.94098,2.97118,2.98827
2014-01-04 20:31:53,624,442139580808,16.375,0.00305175,1.13525,0.738524,95.4055,4.96095,14.9361,2.95287,11.8844,481.562,149.292,40.1269,9.21855,2.95238,2.93935,2.96996,2.98827
2014-01-04 20:32:53,969,442139641153,17.875,0.0036621,1.11511,0.0158691,93.8515,4.96095,16.7672,2.95165,11.8844,481.562,149.292,39.5164,9.2796,2.95238,2.93854,2.96874,2.98705
2014-01-04 20:33:55,168,442139702352,18.75,0.0036621,1.14563,0.117798,93.463,4.9585,17.3776,2.95043,11.8844,465.445,149.292,40.1824,9.43833,2.95156,2.93854,2.96874,2.98705
2014-01-04 20:34:55,491,442139762675,20.125,1.86767,1.13159,0.81909,95.794,4.9585,17.9879,2.95043,11.8844,496.214,149.658,39.7384,9.42612,2.95075,2.93773,2.96752,2.98583
2014-01-04 20:35:57,293,442139824477,20.375,0.00305175,1.14807,0.0109863,93.241,4.9585,18.5983,2.94921,11.8844,460.561,150.513,39.5719,9.19413,2.95075,2.93691,2.96752,2.98583
2014-01-04 20:36:57,651,442139884835,20.75,0.0622557,1.13403,0.438231,94.7395,4.9585,19.2086,2.94921,11.274,485.958,149.292,39.9604,9.37728,2.95075,2.93691,2.9663,2.98583
2014-01-04 20:37:57,970,442139945154,21.25,0.0036621,1.11877,0.012207,93.907,4.95606,19.2086,2.94921,11.274,497.68,150.391,39.7384,9.42612,2.94994,2.93691,2.9663,2.98583
2014-01-04 20:38:59,145,442140006329,21.125,1.68212,1.1322,1.97448,96.016,4.9585,19.2086,2.94921,11.274,481.318,150.024,39.7939,9.47496,2.94994,2.93691,2.9663,2.98583
2014-01-04 20:39:59,525,442140066709,21.875,0.0036621,1.12793,0.0115967,93.4075,4.95606,19.2086,2.94921,10.6637,480.586,149.414,39.8494,9.41391,2.94994,2.93691,2.9663,2.98583
2014-01-04 20:41:01,103,442140128287,21,2.12158,1.11084,0.012207,93.685,4.95606,19.2086,2.94921,10.6637,473.992,151.489,40.0159,9.09645,2.94994,2.93691,2.9663,2.98583
