'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'AcsCycleCount,'AcsCycleTimeoutCount,'AcsCycleOasysCount,'AcsTlmTimeMax,'AcsTlmLast,'AcsTlmAve,'AcsOasysTimeMax,'AcsOasysLast,'AcsOasysAve,'AcsCycleTimeMax,'AcsCycleLast,'AcsCycleAve
2014-02-26 01:15:18,513,446649385697,94959,1450,93941,1876,454,472,10798,328,361,20229,951,1040
2014-02-26 01:16:24,33,446649451217,94992,1450,93974,1876,485,472,10798,330,360,20229,949,1040
2014-02-26 01:17:28,585,446649515769,95024,1450,94006,1876,455,472,10798,273,360,20229,857,1040
2014-02-26 01:18:34,1,446649581185,95057,1450,94039,1876,522,472,10798,265,360,20229,913,1040
2014-02-26 01:19:38,680,446649645864,95089,1450,94071,1876,454,472,10798,348,360,20229,921,1040
2014-02-26 01:20:44,166,446649711350,95122,1450,94104,1876,453,472,10798,334,360,20229,992,1040
2014-02-26 01:21:49,901,446649777085,95155,1450,94137,1876,455,472,10798,336,360,20229,1025,1040
2014-02-26 01:22:54,212,446649841396,95187,1450,94169,1876,454,472,10798,275,360,20229,849,1040
2014-02-26 01:23:59,840,446649907024,95220,1450,94202,1876,461,472,10798,278,360,20229,839,1040
2014-02-26 01:25:04,610,446649971794,95252,1450,94234,1876,455,472,10798,266,360,20229,844,1039
2014-02-26 01:26:10,94,446650037278,95285,1450,94267,1876,479,472,10798,344,360,20229,995,1039
2014-02-26 01:27:14,635,446650101819,95317,1450,94299,1876,453,472,10798,270,360,20229,854,1039
2014-02-26 01:28:20,132,446650167316,95350,1450,94332,1876,519,472,10798,332,360,20229,979,1039
2014-02-26 01:29:24,669,446650231853,95382,1450,94364,1876,454,472,10798,269,360,20229,892,1039
2014-02-26 01:30:30,120,446650297304,95415,1450,94397,1876,480,472,10798,331,360,20229,1030,1039
2014-02-26 01:31:35,852,446650363036,95448,1450,94430,1876,587,472,10798,283,360,20229,999,1039
2014-02-26 01:32:40,178,446650427362,95480,1450,94462,1876,455,472,10798,330,360,20229,908,1039
2014-02-26 01:33:45,920,446650493104,95513,1450,94495,1876,548,472,10798,280,360,20229,999,1039
2014-02-26 01:34:50,477,446650557661,95545,1450,94527,1876,453,472,10798,329,360,20229,906,1039
2014-02-26 01:35:55,954,446650623138,95578,1450,94560,1876,459,472,10798,329,360,20229,958,1039
2014-02-26 01:37:00,514,446650687698,95610,1450,94592,1876,454,472,10798,328,360,20229,907,1039
2014-02-26 01:38:05,929,446650753113,95643,1450,94625,1876,461,472,10798,298,360,20229,932,1039
2014-02-26 01:39:10,647,446650817831,95675,1450,94657,1876,453,472,10798,334,360,20229,915,1039
2014-02-26 01:40:16,24,446650883208,95708,1450,94690,1876,550,472,10798,265,360,20229,949,1039
2014-02-26 01:41:20,662,446650947846,95740,1450,94722,1876,454,472,10798,279,360,20229,854,1039
2014-02-26 01:42:26,94,446651013278,95773,1450,94755,1876,454,472,10798,329,360,20229,1008,1039
2014-02-26 01:43:31,908,446651079092,95806,1450,94788,1876,577,472,10798,330,360,20229,1081,1039
2014-02-26 01:44:36,392,446651143576,95838,1450,94820,1876,454,472,10798,400,360,20229,974,1039
2014-02-26 01:45:41,889,446651209073,95871,1450,94853,1876,455,472,10798,266,360,20229,894,1039
2014-02-26 01:46:46,468,446651273652,95903,1450,94885,1876,456,472,10798,329,360,20229,910,1039
2014-02-26 01:47:51,845,446651339029,95936,1450,94918,1876,457,472,10798,262,360,20229,844,1039
2014-02-26 01:48:56,568,446651403752,95968,1450,94950,1876,453,472,10798,267,360,20229,889,1039
2014-02-26 01:50:01,949,446651469133,96001,1450,94983,1876,478,472,10798,284,360,20229,894,1039
2014-02-26 01:51:06,590,446651533774,96033,1450,95015,1876,454,472,10798,263,360,20229,836,1039
2014-02-26 01:52:11,926,446651599110,96066,1450,95048,1876,454,472,10798,259,360,20229,855,1039
2014-02-26 01:53:17,648,446651664832,96099,1450,95081,1876,475,472,10798,263,360,20229,959,1039
2014-02-26 01:54:22,93,446651729277,96131,1450,95113,1876,452,472,10798,333,360,20229,984,1039
2014-02-26 01:55:27,880,446651795064,96164,1450,95146,1876,567,472,10798,333,360,20229,1029,1039
2014-02-26 01:56:32,168,446651859352,96196,1450,95178,1876,453,472,10798,288,360,20229,865,1039
2014-02-26 01:57:37,868,446651925052,96229,1450,95211,1876,474,472,10798,293,360,20229,849,1039
2014-02-26 01:58:42,431,446651989615,96261,1450,95243,1876,500,472,10798,334,360,20229,964,1039
2014-02-26 01:59:47,964,446652055148,96294,1450,95276,1876,460,472,10798,338,360,20229,970,1039
2014-02-26 02:00:52,522,446652119706,96326,1450,95308,1876,454,472,10798,334,360,20229,915,1039
2014-02-26 02:01:58,76,446652185260,96359,1450,95341,1876,466,472,10798,400,360,20229,1001,1039
2014-02-26 02:03:02,619,446652249803,96391,1450,95373,1876,453,472,10798,328,360,20229,905,1039
2014-02-26 02:04:08,215,446652315399,96424,1450,95406,1876,553,472,10798,394,360,20229,1119,1039
2014-02-26 02:05:12,656,446652379840,96456,1450,95438,1876,454,472,10798,331,360,20229,913,1039
2014-02-26 02:06:18,163,446652445347,96489,1450,95471,1876,453,472,10798,400,360,20229,1088,1040
2014-02-26 02:07:23,572,446652510756,96522,1450,95503,1876,453,472,10798,399,360,20229,972,1040
2014-02-26 02:08:28,518,446652575702,96554,1451,95535,1876,453,472,10798,349,360,20229,926,1040
2014-02-26 02:09:34,30,446652641214,96587,1451,95568,1876,453,472,10798,347,360,20229,973,1040
2014-02-26 02:10:38,642,446652705826,96619,1451,95600,1876,453,472,10798,396,360,20229,973,1040
2014-02-26 02:11:44,189,446652771373,96652,1451,95633,1876,544,472,10798,437,360,20229,1115,1040
2014-02-26 02:12:48,681,446652835865,96684,1451,95665,1876,453,472,10798,436,360,20229,1011,1040
2014-02-26 02:13:54,197,446652901381,96717,1451,95698,1876,454,472,10798,435,360,20229,1115,1040
2014-02-26 02:15:00,3,446652967187,96750,1451,95731,1876,460,472,10798,440,360,20229,1013,1040
2014-02-26 02:16:04,515,446653031699,96782,1451,95763,1876,454,472,10798,364,360,20229,988,1040
2014-02-26 02:17:10,162,446653097346,96815,1451,95796,1876,464,472,10798,436,360,20229,1074,1040
2014-02-26 02:18:14,640,446653161824,96847,1451,95828,1876,454,472,10798,438,360,20229,1014,1040
2014-02-26 02:19:20,234,446653227418,96880,1451,95861,1876,453,472,10798,436,360,20229,1089,1040
2014-02-26 02:20:25,956,446653293140,96913,1451,95894,1876,474,472,10798,380,360,20229,1016,1040
2014-02-26 02:21:30,526,446653357710,96945,1451,95926,1876,453,472,10798,432,360,20229,1012,1040
2014-02-26 02:22:36,163,446653423347,96978,1451,95959,1876,461,472,10798,438,360,20229,1074,1040
2014-02-26 02:23:40,651,446653487835,97010,1451,95991,1876,455,472,10798,436,360,20229,1015,1040
2014-02-26 02:24:46,171,446653553355,97043,1451,96024,1876,454,472,10798,433,360,20229,1095,1040
2014-02-26 02:25:52,28,446653619212,97076,1451,96057,1876,465,472,10798,444,360,20229,1041,1040
2014-02-26 02:26:56,475,446653683659,97108,1451,96089,1876,454,472,10798,436,360,20229,1015,1040
2014-02-26 02:28:02,76,446653749260,97141,1451,96122,1876,455,472,10798,433,360,20229,1021,1040
2014-02-26 02:29:06,476,446653813660,97173,1451,96154,1876,453,472,10798,365,360,20229,987,1040
2014-02-26 02:30:12,162,446653879346,97206,1451,96187,1876,457,472,10798,433,360,20229,1062,1040
2014-02-26 02:31:16,626,446653943810,97238,1451,96219,1876,454,472,10798,434,360,20229,1013,1040
2014-02-26 02:32:22,197,446654009381,97271,1451,96252,1876,558,472,10798,436,360,20229,1122,1040
2014-02-26 02:33:28,44,446654075228,97304,1451,96285,1876,473,472,10798,454,360,20229,1052,1040
2014-02-26 02:34:32,531,446654139715,97336,1451,96317,1876,452,472,10798,433,360,20229,1013,1040
2014-02-26 02:35:38,141,446654205325,97369,1451,96350,1876,489,472,10798,437,360,20229,1051,1041
2014-02-26 02:36:42,676,446654269860,97401,1451,96382,1876,454,472,10798,432,360,20229,1010,1041
2014-02-26 02:37:48,192,446654335376,97434,1451,96415,1876,453,472,10798,436,360,20229,1091,1041
2014-02-26 02:38:54,42,446654401226,97467,1451,96448,1876,473,472,10798,456,360,20229,1056,1041
2014-02-26 02:39:58,526,446654465710,97499,1451,96480,1876,454,472,10798,436,360,20229,1012,1041
2014-02-26 02:41:04,152,446654531336,97532,1451,96513,1876,455,472,10798,443,360,20229,1068,1041
2014-02-26 02:42:08,632,446654595816,97564,1451,96545,1876,454,472,10798,440,360,20229,1015,1041
2014-02-26 02:43:14,109,446654661293,97597,1451,96578,1876,495,472,10798,394,360,20229,1028,1041
2014-02-26 02:44:18,658,446654725842,97629,1451,96610,1876,453,472,10798,345,360,20229,920,1041
2014-02-26 02:45:24,177,446654791361,97662,1451,96643,1876,452,472,10798,346,360,20229,1068,1041
2014-02-26 02:46:30,11,446654857195,97695,1451,96676,1876,452,472,10798,394,360,20229,1016,1041
2014-02-26 02:47:34,467,446654921651,97727,1451,96708,1876,454,472,10798,395,360,20229,978,1041
2014-02-26 02:48:40,9,446654987193,97760,1451,96741,1876,484,473,10798,412,360,20229,1022,1041
2014-02-26 02:49:44,543,446655051727,97792,1451,96773,1876,452,473,10798,333,360,20229,915,1041
2014-02-26 02:50:50,68,446655117252,97825,1451,96806,1876,459,473,10798,330,360,20229,967,1041
2014-02-26 02:51:54,581,446655181765,97857,1451,96838,1876,454,473,10798,283,360,20229,858,1041
2014-02-26 02:53:00,167,446655247351,97890,1451,96871,1876,497,473,10798,394,360,20229,1064,1041
2014-02-26 02:54:04,644,446655311828,97922,1451,96903,1876,454,473,10798,394,360,20229,976,1041
2014-02-26 02:55:10,215,446655377399,97955,1451,96936,1876,454,473,10798,399,360,20229,1085,1041
2014-02-26 02:56:15,953,446655443137,97988,1451,96969,1876,456,473,10798,334,360,20229,1080,1041
2014-02-26 02:57:20,211,446655507395,98020,1451,97001,1876,453,473,10798,334,360,20229,957,1041
2014-02-26 02:58:25,974,446655573158,98053,1451,97034,1876,466,473,10798,343,360,20229,981,1041
2014-02-26 02:59:30,562,446655637746,98085,1451,97066,1876,453,473,10798,401,360,20229,976,1041
2014-02-26 03:00:36,70,446655703254,98118,1451,97099,1876,457,473,10798,399,360,20229,994,1041
2014-02-26 03:01:40,558,446655767742,98150,1451,97131,1876,453,473,10798,263,360,20229,837,1041
2014-02-26 03:02:46,27,446655833211,98183,1451,97164,1876,516,473,10798,267,360,20229,908,1041
2014-02-26 03:03:50,673,446655897857,98215,1451,97196,1876,454,473,10798,330,360,20229,909,1041
2014-02-26 03:04:56,142,446655963326,98248,1451,97229,1876,453,473,10798,350,360,20229,1031,1041
2014-02-26 03:06:02,9,446656029193,98281,1451,97262,1876,618,473,10798,399,360,20229,1142,1041
2014-02-26 03:07:06,167,446656093351,98313,1451,97294,1876,452,473,10798,259,360,20229,877,1041
2014-02-26 03:08:11,884,446656159068,98346,1451,97327,1876,456,473,10798,272,360,20229,899,1041
2014-02-26 03:09:16,398,446656223582,98378,1451,97359,1876,453,473,10798,264,360,20229,840,1041
2014-02-26 03:10:21,899,446656289083,98411,1451,97392,1876,461,473,10798,285,360,20229,871,1041
2014-02-26 03:11:26,532,446656353716,98443,1451,97424,1876,452,473,10798,330,360,20229,907,1041
2014-02-26 03:12:32,2,446656419186,98476,1451,97457,1876,460,473,10798,331,360,20229,919,1041
2014-02-26 03:13:36,594,446656483778,98508,1451,97489,1876,452,473,10798,329,360,20229,906,1041
2014-02-26 03:14:42,93,446656549277,98541,1451,97522,1876,524,473,10798,280,360,20229,978,1041
2014-02-26 03:15:46,676,446656613860,98573,1451,97554,1876,456,473,10798,266,360,20229,845,1041
2014-02-26 03:16:52,102,446656679286,98606,1451,97587,1876,454,473,10798,329,360,20229,1013,1041
2014-02-26 03:17:57,893,446656745077,98639,1451,97620,1876,458,473,10798,338,360,20229,958,1041
2014-02-26 03:19:02,196,446656809380,98671,1451,97652,1876,454,473,10798,329,360,20229,907,1041
2014-02-26 03:20:07,937,446656875121,98704,1451,97685,1876,454,473,10798,328,360,20229,909,1041
2014-02-26 03:21:12,392,446656939576,98736,1451,97717,1876,504,473,10798,269,360,20229,895,1041
2014-02-26 03:22:17,942,446657005126,98769,1451,97750,1876,472,473,10798,350,360,20229,950,1041
2014-02-26 03:23:22,537,446657069721,98801,1451,97782,1876,454,473,10798,343,360,20229,917,1041
2014-02-26 03:24:28,32,446657135216,98834,1451,97815,1876,462,473,10798,333,360,20229,982,1041
2014-02-26 03:25:32,584,446657199768,98866,1451,97847,1876,454,473,10798,280,360,20229,902,1041
2014-02-26 03:26:38,172,446657265356,98899,1451,97880,1876,453,473,10798,344,360,20229,1013,1041
2014-02-26 03:27:43,862,446657331046,98932,1451,97913,1876,584,473,10798,263,360,20229,971,1041
2014-02-26 03:28:48,492,446657395676,98964,1451,97945,1876,454,473,10798,263,360,20229,885,1041
2014-02-26 03:29:54,65,446657461249,98997,1451,97978,1876,463,473,10798,332,360,20229,969,1041
2014-02-26 03:30:58,617,446657525801,99029,1451,98010,1876,454,473,10798,329,360,20229,907,1041
2014-02-26 03:32:04,20,446657591204,99062,1451,98043,1876,548,473,10798,262,360,20229,939,1041
2014-02-26 03:33:08,670,446657655854,99094,1451,98075,1876,454,473,10798,278,360,20229,853,1041
2014-02-26 03:34:14,22,446657721206,99127,1451,98108,1876,453,473,10798,279,360,20229,932,1041
2014-02-26 03:35:19,894,446657787078,99160,1451,98141,1876,564,473,10798,330,360,20229,1068,1041
2014-02-26 03:36:24,413,446657851597,99192,1451,98173,1876,453,473,10798,329,360,20229,906,1041
2014-02-26 03:37:29,950,446657917134,99225,1451,98206,1876,619,473,10798,329,360,20229,1123,1041
2014-02-26 03:38:34,523,446657981707,99257,1451,98238,1876,455,473,10798,333,360,20229,912,1041
2014-02-26 03:39:39,925,446658047109,99290,1451,98271,1876,457,473,10798,349,360,20229,939,1041
2014-02-26 03:40:44,508,446658111692,99322,1451,98303,1876,452,473,10798,294,360,20229,875,1041
2014-02-26 03:41:50,121,446658177305,99355,1451,98336,1876,456,473,10798,394,360,20229,1028,1041
2014-02-26 03:42:54,630,446658241814,99387,1451,98368,1876,453,473,10798,331,360,20229,908,1041
2014-02-26 03:44:00,70,446658307254,99420,1451,98401,1876,454,473,10798,395,360,20229,1002,1041
2014-02-26 03:45:05,936,446658373120,99453,1451,98434,1876,571,473,10798,397,360,20229,974,1041
2014-02-26 03:46:10,435,446658437619,99485,1451,98466,1876,453,473,10798,343,360,20229,917,1041
2014-02-26 03:47:16,35,446658503219,99518,1451,98499,1876,460,473,10798,408,360,20229,1041,1041
2014-02-26 03:48:20,676,446658567860,99550,1451,98531,1876,454,473,10798,399,360,20229,975,1041
2014-02-26 03:49:26,107,446658633291,99583,1451,98564,1876,561,473,10798,333,360,20229,1031,1041
2014-02-26 03:50:30,672,446658697856,99615,1451,98596,1876,454,473,10798,378,360,20229,953,1041
2014-02-26 03:51:36,253,446658763437,99648,1451,98629,1876,452,473,10798,434,360,20229,1150,1041
2014-02-26 03:52:42,64,446658829248,99681,1451,98662,1876,460,473,10798,437,360,20229,1069,1041
2014-02-26 03:53:46,463,446658893647,99713,1451,98694,1876,454,473,10798,436,360,20229,1014,1041
2014-02-26 03:54:52,116,446658959300,99746,1451,98727,1876,460,473,10798,442,360,20229,1026,1041
2014-02-26 03:55:56,563,446659023747,99778,1451,98759,1876,454,473,10798,432,360,20229,1013,1041
2014-02-26 03:57:02,131,446659089315,99811,1451,98792,1876,466,473,10798,434,360,20229,1033,1041
2014-02-26 03:58:06,635,446659153819,99843,1451,98824,1876,453,473,10798,432,360,20229,1012,1041
2014-02-26 03:59:12,188,446659219372,99876,1451,98857,1876,552,473,10798,434,360,20229,1129,1041
2014-02-26 04:00:16,645,446659283829,99908,1451,98889,1876,454,473,10798,433,360,20229,1014,1042
2014-02-26 04:01:22,272,446659349456,99941,1451,98922,1876,451,473,10798,436,360,20229,1142,1042
2014-02-26 04:02:28,56,446659415240,99974,1451,98955,1876,458,473,10798,434,360,20229,1062,1042
2014-02-26 04:03:32,464,446659479648,100006,1451,98987,1876,454,473,10798,432,360,20229,1013,1042
2014-02-26 04:04:38,49,446659545233,100039,1451,99020,1876,484,473,10798,453,360,20229,1062,1042
2014-02-26 04:05:42,497,446659609681,100071,1451,99052,1876,454,473,10798,436,360,20229,1060,1042
2014-02-26 04:06:48,157,446659675341,100104,1451,99085,1876,455,473,10798,437,360,20229,1067,1042
2014-02-26 04:07:52,631,446659739815,100136,1451,99117,1876,454,473,10798,367,360,20229,940,1042
2014-02-26 04:08:58,185,446659805369,100169,1451,99150,1876,454,473,10798,434,360,20229,1102,1042
2014-02-26 04:10:04,37,446659871221,100202,1451,99183,1876,475,473,10798,449,360,20229,1051,1042
2014-02-26 04:11:08,532,446659935716,100234,1451,99215,1876,452,473,10798,432,360,20229,1015,1042
2014-02-26 04:12:14,169,446660001353,100267,1451,99248,1876,467,473,10798,438,360,20229,1079,1042
2014-02-26 04:13:18,621,446660065805,100299,1451,99280,1876,452,473,10798,436,360,20229,1010,1042
2014-02-26 04:14:24,175,446660131359,100332,1451,99313,1876,454,473,10798,434,360,20229,1097,1042
2014-02-26 04:15:30,12,446660197196,100365,1451,99346,1876,460,473,10798,440,360,20229,1026,1042
2014-02-26 04:16:34,467,446660261651,100397,1451,99378,1876,453,473,10798,438,360,20229,1059,1042
2014-02-26 04:17:40,84,446660327268,100430,1451,99411,1876,463,473,10798,454,360,20229,1090,1042
2014-02-26 04:18:44,625,446660391809,100462,1451,99443,1876,454,473,10798,371,360,20229,947,1042
2014-02-26 04:19:50,204,446660457388,100495,1451,99476,1876,453,473,10798,432,360,20229,1118,1042
2014-02-26 04:20:56,7,446660523191,100528,1451,99509,1876,463,473,10798,437,360,20229,1011,1042
2014-02-26 04:22:00,501,446660587685,100560,1451,99541,1876,454,473,10798,436,360,20229,1062,1042
2014-02-26 04:23:06,47,446660653231,100593,1451,99574,1876,460,473,10798,413,360,20229,1046,1042
2014-02-26 04:24:10,572,446660717756,100625,1451,99606,1876,454,473,10798,396,360,20229,974,1042
2014-02-26 04:25:16,29,446660783213,100658,1451,99639,1876,475,473,10798,345,360,20229,948,1042
2014-02-26 04:26:20,592,446660847776,100690,1451,99671,1876,453,473,10798,396,360,20229,980,1042
2014-02-26 04:27:26,206,446660913390,100723,1451,99704,1876,538,473,10798,394,360,20229,1106,1042
2014-02-26 04:28:30,689,446660977873,100755,1451,99736,1876,454,473,10798,395,360,20229,973,1042
2014-02-26 04:29:36,173,446661043357,100788,1451,99769,1876,455,473,10798,395,360,20229,1085,1042
2014-02-26 04:30:41,542,446661108726,100821,1451,99801,1876,453,473,10798,330,360,20229,906,1042
2014-02-26 04:31:46,163,446661173347,100853,1452,99833,1876,452,473,10798,324,360,20229,945,1042
2014-02-26 04:32:51,979,446661239163,100886,1452,99866,1876,454,473,10798,347,360,20229,927,1042
2014-02-26 04:33:56,545,446661303729,100918,1452,99898,1876,453,473,10798,403,360,20229,977,1042
2014-02-26 04:35:02,68,446661369252,100951,1452,99931,1876,454,473,10798,344,360,20229,971,1042
2014-02-26 04:36:06,578,446661433762,100983,1452,99963,1876,454,473,10798,332,360,20229,953,1042
2014-02-26 04:37:12,150,446661499334,101016,1452,99996,1876,534,473,10798,343,360,20229,1050,1042
2014-02-26 04:38:16,660,446661563844,101048,1452,100028,1876,453,473,10798,264,360,20229,887,1042
2014-02-26 04:39:22,91,446661629275,101081,1452,100061,1876,545,473,10798,262,360,20229,937,1042
2014-02-26 04:40:26,680,446661693864,101113,1452,100093,1876,454,473,10798,336,360,20229,909,1042
2014-02-26 04:41:32,97,446661759281,101146,1452,100126,1876,454,473,10798,331,360,20229,1018,1042
2014-02-26 04:42:38,44,446661825228,101179,1452,100159,1876,589,473,10798,399,360,20229,1140,1042
2014-02-26 04:43:42,465,446661889649,101211,1452,100191,1876,452,473,10798,330,360,20229,907,1042
2014-02-26 04:44:47,973,446661955157,101244,1452,100224,1876,460,473,10798,346,360,20229,978,1043
2014-02-26 04:45:52,519,446662019703,101276,1452,100256,1876,453,473,10798,330,360,20229,909,1043
