'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'SStates Loadshed,'SStates Loadshed Latch,'SStates Test Mode,'SStates Magnetometer,'SStates PXFSS,'SStates NXFSS,'SStates PYFSS,'SStates NYFSS,'SStates PZFSS,'SStates NZFSS,'SStates XWheel,'SStates YWheel,'SStates ZWheel,'SStates RateGyro,'SStates MTX,'SStates MTY,'SStates MTZ,'SStates GPS Supply,'SStates 5V Supply,'SStates Spare,'SStates Instrument,'SStates GPS,'SStates BCDR0State,'SStates BCDR1State,'+X Panel Current(mA),'+Y Panel Current(mA),'+Z Panel Current(mA),'-X Panel Current(mA),'-Y Panel Current(mA),'-Z Panel Current(mA),'+X Panel Temperature(°C),'+Y Panel Temperature(°C),'+Z Panel Temperature(°C),'-X Panel Temperature(°C),'-Y Panel Temperature(°C),'-Z Panel Temperature(°C),'Bus Voltage(V),'Main Switch Current(A),'5V Rail Voltage(V),'3V Rail Voltage(V),'3V Rail Current(mA),'ADC0 Temperture(°C),'ADC1 Temperture(°C),'ADC2 Temperture(°C),'BCDR0 Battery Voltage(V),'BCDR1 Battery Voltage(V),'HKC Current(mA),'ADCC Current(mA),'Magnetometer Voltage(V),'Rate Sensor Voltage(V),'Rate Sensor Current(mA),'Sun Sensor Voltage(V),'Sun Sensor Current(mA),'Mag. Torquer X Current(mA),'Mag. Torquer Y Current(mA),'Mag. Torquer Z Current(mA),'Wheel Sum Current(mA),'Wheel X Voltage(V),'Wheel Y Voltage(V),'Wheel Z Voltage(V),'ST Switch Voltage(V),'ST Switch Current(mA),'ST Voltage(V),'ST Current(mA),'Instrument Voltage(V),'Instrument Current(mA),'UHF Rx Current(mA),'UHF Rx Temperature(°C),'UHF Rx SSI(V),'S-Band Tx Voltage(V),'S-Band Tx Current(A)
2014-02-19 00:00:27,272,446040094456,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,395.945,0.7825,3.9125,1.565,7.0425,2.3475,7.33269,16.5394,5.71065,3.2863,8.59673,10.8622,5.3265,0.443521,4.97659,2.9792,8.70768,6.75,6.25,6.75,4.0211,3.97741,97.5746,10.4166,4.95738,4.87642,2.0535,8.20479,56.4779,1.55702,1.86842,0.934212,146.484,5.3044,5.29949,5.3142,0.384258,0.244,1.214,0,0,20.345,23.1154,11.7465,0.867918,0,0.0219726
2014-02-19 00:01:27,503,446040154687,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,170.585,0.7825,3.9125,1.565,6.26,176.845,10.3649,16.4512,5.34662,3.85177,8.26979,11.2365,5.30634,0.408934,4.98026,2.9792,8.30078,6.875,6.5,7,4.0211,3.97741,98.0629,10.498,4.95951,4.87886,2.109,8.22066,29.2969,2.49123,1.86842,0.871931,149.739,5.28234,5.27743,5.29214,0.384258,0.244,1.214,0,0,20.345,23.1414,11.9743,0.87158,0,0.0219726
2014-02-19 00:02:27,688,446040214872,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,6.26,323.173,11.5701,15.4875,5.22533,4.29602,8.55583,14.0205,5.28985,0.329589,5.03342,2.9792,8.05664,6.75,6.625,7.375,4.02247,3.97741,97.9815,10.1725,5.04071,4.94496,2.664,4.78957,1.13932,1.49474,1.86842,0.871931,149.739,5.27008,5.26518,5.27988,0.384258,0.244,1.214,0.313,0,20.345,23.1934,12.2017,0.765379,0,0.0219726
2014-02-19 00:03:27,841,446040275025,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,53.21,281.7,9.78701,14.7077,5.913,4.65957,9.12925,16.6277,5.15609,0.333658,5.03708,2.97707,8.30078,7.125,6.875,7.375,4.0211,3.97741,99.9346,10.4166,5.04285,4.97189,2.775,4.06589,1.13932,1.49474,1.86842,0.871931,152.181,5.13772,5.13526,5.14752,0.384258,0.244,1.214,0,0,20.345,23.1934,12.4743,0.606078,0,0.0211588
2014-02-19 00:04:28,9,446040335193,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,345.082,3.9125,1.565,6.26,2.3475,9.17028,14.6215,6.318,4.9424,11.4866,16.7604,5.16892,0.358072,5.06091,2.9792,8.13802,7.375,7.25,7.75,4.02247,3.97741,100.097,10.6608,5.04712,4.84704,1.2765,2.88199,1.13932,1.49474,1.86842,0.871931,170.898,5.13772,5.13526,5.14997,0.38181,0.244,1.2073,0,0,20.345,23.1154,12.7463,0.847166,0,0.0219726
2014-02-19 00:05:28,124,446040395308,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,315.347,50.8625,1.565,6.26,2.3475,9.29344,15.8803,6.64233,5.46793,13.2536,15.0534,5.24954,0.36621,5.03525,2.9792,8.2194,7.5,7.25,8,4.02247,3.97878,98.7953,10.1725,5.04285,4.94496,2.664,2.43763,1.13932,1.49474,1.86842,0.934212,168.457,5.23086,5.22596,5.24067,0.38181,0.244,1.2073,0,0,19.5312,23.2193,13.0632,0.952146,0,0.0219726
2014-02-19 00:06:28,227,446040455411,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,104.855,246.487,3.9125,1.565,6.26,2.3475,9.17028,17.6961,7.82112,6.15595,12.6613,13.7641,5.24038,0.286864,5.04808,2.9792,8.38216,7.75,7.75,8.25,4.02247,3.97878,98.4698,10.4166,5.04071,5.00616,2.8305,1.96153,1.13932,1.49474,1.86842,0.871931,107.422,5.23331,5.22841,5.24312,0.38181,0.244,1.2073,0.313,0,20.345,22.8817,13.3795,0.739744,0,0.0219726
2014-02-19 00:07:28,336,446040515520,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,332.563,1.565,3.9125,1.565,6.26,1.565,10.2822,18.827,8.63764,6.76404,11.5283,13.1687,5.28252,0.358072,5.07191,2.9792,8.30078,8.25,8,8.375,4.0211,3.97741,98.0629,11.0677,5.04071,4.99392,2.1645,1.73935,1.13932,1.49474,1.86842,0.934212,122.07,5.27008,5.26518,5.27988,0.38181,0.244,1.2073,0,0,20.345,23.2713,13.6502,0.794676,0,0.0211588
2014-02-19 00:08:28,450,446040575634,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,44.6025,1.565,3.9125,1.565,6.26,235.533,12.957,18.6902,8.18815,7.04822,11.3615,13.3809,5.26969,0.34383,5.04625,2.97707,7.97526,8.375,8.375,8.75,4.02247,3.97878,98.4698,10.498,5.04285,4.85683,1.2765,1.3553,1.13932,1.49474,1.86842,0.871931,161.946,5.24067,5.23576,5.25047,0.379362,0.244,1.2073,0,0,20.345,22.9856,13.8755,0.671385,0,0.0211588
2014-02-19 00:09:28,548,446040635732,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,6.26,311.435,14.3634,18.0108,8.10653,7.21074,11.4449,15.6182,5.2642,0.374348,5.06641,2.9792,8.13802,8.625,8.375,9.125,4.02247,3.97741,98.307,10.4166,5.04071,4.84949,1.221,1.19977,1.13932,1.49474,1.86842,0.871931,166.829,5.23576,5.23086,5.24557,0.38181,0.244,1.2073,0,0,20.345,23.1674,14.1005,0.466918,0,0.0211588
