'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'HKC Temperature(°C),'Reset Count,'Last Reset Reason
2014-02-19 00:00:42,284,446040109468,11.3249,0,0x00008000
2014-02-19 00:01:47,399,446040174583,11.4846,0,0x00008000
2014-02-19 00:02:52,349,446040239533,11.5643,0,0x00008000
2014-02-19 00:03:57,613,446040304797,11.803,0,0x00008000
2014-02-19 00:05:02,463,446040369647,11.9617,0,0x00008000
2014-02-19 00:06:07,587,446040434771,12.1993,0,0x00008000
2014-02-19 00:07:12,695,446040499879,12.5152,0,0x00008000
2014-02-19 00:08:17,795,446040564979,12.7514,0,0x00008000
2014-02-19 00:09:23,118,446040630302,13.0654,0,0x00008000
2014-02-19 00:10:27,908,446040695092,13.3785,0,0x00008000
2014-02-19 00:11:33,421,446040760605,13.6127,0,0x00008000
2014-02-19 00:12:38,397,446040825581,14.0796,0,0x00008000
2014-02-19 00:13:43,581,446040890765,14.3124,0,0x00008000
2014-02-19 00:14:48,500,446040955684,14.6995,0,0x00008000
2014-02-19 00:15:53,627,446041020811,14.7768,0,0x00008000
2014-02-19 00:16:58,747,446041085931,15.1625,0,0x00008000
2014-02-19 00:18:03,769,446041150953,15.6241,0,0x00008000
2014-02-19 00:19:08,777,446041215961,15.8544,0,0x00008000
2014-02-19 00:20:13,932,446041281116,16.0844,0,0x00008000
2014-02-19 00:21:19,215,446041346399,16.4671,0,0x00008000
2014-02-19 00:22:24,192,446041411376,16.9255,0,0x00008000
2014-02-19 00:23:29,277,446041476461,17.2305,0,0x00008000
2014-02-19 00:24:34,278,446041541462,17.6114,0,0x00008000
2014-02-19 00:25:39,474,446041606658,17.8396,0,0x00008000
2014-02-19 00:26:44,472,446041671656,18.2198,0,0x00008000
2014-02-19 00:27:49,535,446041736719,18.5996,0,0x00008000
2014-02-19 00:28:54,642,446041801826,18.7514,0,0x00008000
2014-02-19 00:29:59,737,446041866921,19.055,0,0x00008000
2014-02-19 00:31:04,783,446041931967,19.4343,0,0x00008000
2014-02-19 00:32:09,851,446041997035,19.8894,0,0x00008000
2014-02-19 00:33:15,424,446042062608,20.2686,0,0x00008000
2014-02-19 00:34:20,11,446042127195,20.572,0,0x00008000
2014-02-19 00:35:25,467,446042192651,20.8755,0,0x00008000
2014-02-19 00:36:30,273,446042257457,21.4069,0,0x00008000
2014-02-19 00:37:35,446,446042322630,21.8629,0,0x00008000
2014-02-19 00:38:40,414,446042387598,22.3194,0,0x00008000
2014-02-19 00:39:45,620,446042452804,22.6241,0,0x00008000
2014-02-19 00:40:50,549,446042517733,23.0818,0,0x00008000
2014-02-19 00:41:55,608,446042582792,23.6169,0,0x00008000
