'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'ACS Cycle Count,'ACS Cycle Timeout Count,'ACS Cycle OASYS Count,'ACS State,'ACS SubState 1,'ACS SubState 2,'ACS SubState 3,'ACS SubState 4,'ACS SubState 5,'ACS SubState 6,'ACS SubState 7,'ACS Error Code,'ACS Device Config Mask,'SS CoarseVoltage 0(V),'SS Exposure Time 0(ms),'SS CoarseVoltage 1(V),'SS Exposure Time 1(ms),'SS CoarseVoltage 2(V),'SS Exposure Time 2(ms),'SS CoarseVoltage 3(V),'SS Exposure Time 3(ms),'SS CoarseVoltage 4(V),'SS Exposure Time 4(ms),'SS CoarseVoltage 5(V),'SS Exposure Time 5(ms),'Wheel Speed[0](rad/s),'Wheel Speed[1](rad/s),'Wheel Speed[2](rad/s),'Magnetometer X,'Magnetometer Y,'Magnetometer Z,'Magnetometer Temperature(°C)
2014-02-19 00:11:33,442,446040760626,51518,536,51137,50,100,100,100,50,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.722,2500,0.004,2500,0.01,2500,0.004,2500,3.25542,-106.128,-59.2012,508,3472,572,8.73539
2014-02-19 00:12:38,411,446040825595,51550,536,51169,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.792,2500,0.004,2500,0.01,2500,0.004,2500,0,-105.676,-59.3294,653,3559,65098,9.05201
2014-02-19 00:13:43,595,446040890779,51583,536,51202,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.764,2500,0.004,2500,0.01,2500,0.006,2500,0,-104.895,-59.0848,136,744,64393,9.36856
2014-02-19 00:14:48,515,446040955699,51615,536,51234,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.88,2500,0.004,2500,0.01,2500,0.004,2500,0,-105.168,-59.0582,64872,62832,64688,9.68505
2014-02-19 00:15:53,643,446041020827,51648,536,51267,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.748,2500,0.004,2500,0.068,2500,0.004,2500,-3.26728,-104.649,-59.0557,64802,61439,229,10.0015
2014-02-19 00:16:58,766,446041085950,51680,536,51299,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.798,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,-2.25263,-104.05,-59.2212,65367,62381,1176,10.6341
2014-02-19 00:18:03,785,446041150969,51713,536,51332,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.846,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,0,-102.978,-59.1757,695,64964,1604,10.9503
2014-02-19 00:19:08,792,446041215976,51745,536,51364,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.346,2500,0.016,2500,0.002,2500,0.004,2500,0.01,2500,0.532,2500,0,-103.084,-58.8809,1266,2635,1420,11.2665
2014-02-19 00:20:13,946,446041281130,51778,536,51397,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.002,2500,0.004,2500,0.01,2500,0.686,2500,2.16842,-102.628,-59.0881,1128,5009,540,11.7933
2014-02-19 00:21:19,230,446041346414,51811,536,51429,40,40,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.148,2500,0.004,2500,0.01,2500,0.756,2500,3.76709,-102.047,-58.9255,61,5376,64961,12.0039
2014-02-19 00:22:24,207,446041411391,51843,536,51462,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.644,2500,0.004,2500,0.01,2500,0.14,2500,1.76611,-100.859,-59.0971,64394,4199,64316,12.3198
2014-02-19 00:23:29,385,446041476569,51876,536,51494,40,41,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.65,2500,0.004,2500,0.01,2500,0.218,2500,0,-100.883,-59.1709,63064,2585,64298,12.6357
2014-02-19 00:24:34,293,446041541477,51908,536,51527,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.442,2500,0.004,2500,0.01,2500,0.306,2500,-2.99805,-100.037,-59.0452,62125,802,64579,12.8462
2014-02-19 00:25:39,489,446041606673,51941,536,51560,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.716,2500,0.004,2500,0.01,2500,0.116,2500,0,-99.5201,-58.812,61714,64598,64960,13.2672
2014-02-19 00:26:44,493,446041671677,51973,536,51592,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.836,2500,0.004,2500,0.01,2500,0.004,2500,0,-99.1412,-58.9239,61649,63350,120,13.5829
2014-02-19 00:27:49,549,446041736733,52006,536,51625,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.146,2500,0.004,2500,0.702,2500,0.004,2500,1.68258,-98.408,-59.2015,62631,62515,1112,13.8985
2014-02-19 00:28:54,657,446041801841,52038,536,51657,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.002,2500,0.004,2500,0.676,2500,0.004,2500,2.66847,-98.4742,-59.2025,63981,63409,1834,14.1088
2014-02-19 00:29:59,752,446041866936,52071,536,51690,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.146,2500,0.004,2500,0.734,2500,0.004,2500,0,-98.3145,-58.9556,65521,64997,2129,14.6346
2014-02-19 00:31:04,798,446041931982,52103,536,51722,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.466,2500,0.016,2500,0.272,2500,0.004,2500,0.01,2500,0.004,2500,1.98144,-97.3766,-59.0508,670,1088,2052,15.1602
2014-02-19 00:32:09,866,446041997050,52136,536,51755,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.174,2500,0.014,2500,0.556,2500,0.004,2500,0.01,2500,0.004,2500,3.62784,-96.8707,-58.9968,568,2972,1836,15.6856
2014-02-19 00:33:15,446,446042062630,52169,536,51788,50,100,100,100,50,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.798,2500,0.004,2500,0.01,2500,0.004,2500,-2.20014,-96.8417,-58.9919,65270,4416,1388,16.1058
2014-02-19 00:34:20,27,446042127211,52200,537,51818,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,1.064,2500,0.004,2500,0.01,2500,0.004,2500,0,-95.9706,-58.9681,64561,4585,1055,16.7359
2014-02-19 00:35:25,482,446042192666,52233,537,51851,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.116,2500,0.004,2500,0.62,2500,0.004,2500,1.49649,-95.8805,-59.0597,64068,3811,1077,17.2607
2014-02-19 00:36:30,287,446042257471,52265,537,51883,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.014,2500,0.004,2500,0.004,2500,0.854,2500,0.004,2500,-3.10872,-95.2144,-59.0915,64515,3142,1316,17.8903
2014-02-19 00:37:35,460,446042322644,52298,537,51916,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.014,2500,0.004,2500,0.004,2500,0.822,2500,0.004,2500,-3.40357,-94.8869,-58.9089,153,2421,1478,18.5196
2014-02-19 00:38:40,430,446042387614,52330,537,51948,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.504,2500,0.004,2500,0.384,2500,0.004,2500,2.45614,-94.2703,-58.9898,789,1784,1401,19.0438
2014-02-19 00:39:45,635,446042452819,52363,537,51981,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.014,2500,0.736,2500,0.004,2500,0.01,2500,0.004,2500,2.41601,-94.1301,-59.0547,867,1180,1332,19.7774
2014-02-19 00:40:50,564,446042517748,52395,537,52013,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.014,2500,0.828,2500,0.004,2500,0.01,2500,0.004,2500,0,-93.7624,-59.0274,372,1197,1303,20.4059
2014-02-19 00:41:55,622,446042582806,52428,537,52046,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.06,2500,0.742,2500,0.004,2500,0.01,2500,0.004,2500,1.71988,-93.0684,-58.7582,65004,1630,1149,21.0342
2014-02-19 00:43:00,738,446042647922,52460,537,52078,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.826,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,2.21678,-92.5271,-58.792,64320,1175,886,21.7668
2014-02-19 00:44:05,719,446042712903,52493,537,52111,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.738,2500,0.004,2500,0.1,2500,0.01,2500,0.004,2500,0,-92.3231,-58.8674,64021,65152,616,22.2899
2014-02-19 00:45:10,791,446042777975,52525,537,52143,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.014,2500,0.004,2500,0.004,2500,0.01,2500,0.846,2500,3.83921,-91.2312,-58.945,64326,63712,406,22.8129
2014-02-19 00:46:15,864,446042843048,52558,537,52176,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.038,2500,0.004,2500,0.004,2500,0.01,2500,0.078,2500,0,-91.04,-58.4202,64938,62921,98,23.1265
2014-02-19 00:47:21,241,446042908425,52591,537,52208,40,40,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.014,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,-2.1008,-90.6787,-59.0311,64963,63372,65210,23.2311
2014-02-19 00:48:26,2,446042973186,52623,537,52241,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.014,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,-2.95917,-89.5049,-58.9901,64712,64779,64968,23.4401
2014-02-19 00:49:31,335,446043038519,52656,537,52273,40,40,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,0,-89.1506,-58.9639,64680,1217,65005,23.3356
2014-02-19 00:50:36,290,446043103474,52688,537,52306,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.014,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,-1.96966,-88.6605,-58.9594,65241,2367,65162,23.3356
2014-02-19 00:51:41,567,446043168751,52721,537,52339,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,-3.22823,-88.6621,-58.9728,543,2511,65386,23.022
2014-02-19 00:52:46,455,446043233639,52753,537,52371,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,0,-87.6251,-58.94,974,2071,164,22.8129
2014-02-19 00:53:51,620,446043298804,52786,537,52404,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.014,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,3.24303,-87.8455,-58.947,940,1445,514,22.7083
2014-02-19 00:54:56,585,446043363769,52818,537,52436,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.006,2500,0,-86.4556,-58.9411,451,967,760,22.8129
2014-02-19 00:56:01,658,446043428842,52851,537,52469,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,0,-86.8643,-58.958,65151,644,788,22.0807
2014-02-19 00:57:06,688,446043493872,52883,537,52501,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.014,2500,0.004,2500,0.004,2500,0.01,2500,0.006,2500,-2.63269,-85.5803,-58.9433,64526,65415,562,21.8715
2014-02-19 00:58:11,656,446043558840,52916,537,52534,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.014,2500,0.004,2500,0.004,2500,0.01,2500,0.006,2500,-3.20595,-85.6323,-58.9692,64366,64379,109,21.6622
2014-02-19 00:59:16,814,446043623998,52948,537,52566,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.006,2500,-2.36559,-84.4092,-58.9327,64836,63910,65194,21.3482
2014-02-19 01:00:21,843,446043689027,52981,537,52599,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,-1.99113,-84.8272,-58.9191,299,64332,64933,21.0342
2014-02-19 01:01:27,100,446043754284,53014,537,52631,40,40,100,41,100,41,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.006,2500,0,-83.4141,-58.9329,0,0,0,154.068
2014-02-19 01:02:31,961,446043819145,53046,537,52664,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,0,-83.3845,-58.9099,1188,2053,65366,20.3012
2014-02-19 01:03:37,211,446043884395,53079,537,52696,40,40,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.012,2500,0.004,2500,0,-83.2294,-58.9011,681,2899,366,19.8822
2014-02-19 01:04:42,7,446043949191,53111,537,52729,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,0,-82.1839,-58.8954,65496,2268,861,19.4631
2014-02-19 01:05:47,267,446044014451,53144,537,52761,40,40,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,-2.58634,-81.5861,-58.8227,64784,28,1034,19.0438
2014-02-19 01:06:52,59,446044079243,53176,537,52794,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,-3.21509,-81.1846,-58.8544,64540,63065,617,18.6245
2014-02-19 01:07:57,475,446044144659,53209,537,52827,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.006,2500,-2.47678,-80.5963,-58.969,65272,62162,65231,18.1001
2014-02-19 01:09:02,389,446044209573,53241,537,52859,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.006,2500,0.01,2500,0.004,2500,1.69307,-80.8057,-58.9524,808,64200,64553,17.4706
2014-02-19 01:10:07,447,446044274631,53274,537,52892,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.004,2500,1.84686,-80.4051,-58.84,1310,2697,64801,16.9458
2014-02-19 01:11:12,454,446044339638,53306,537,52924,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.006,2500,-2.92796,-79.8566,-58.8877,824,4236,275,16.4209
2014-02-19 01:12:17,686,446044404870,53339,537,52957,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.006,2500,-3.14196,-79.19,-59.0098,64859,2991,1160,15.7907
2014-02-19 01:13:23,86,446044470270,53372,537,52989,40,40,100,41,100,40,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.006,2500,1.38781,-77.9181,-58.9458,0,0,0,154.068
2014-02-19 01:14:27,871,446044535055,53404,537,53022,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.006,2500,0,-77.3714,-58.9362,63891,61875,65290,14.5295
2014-02-19 01:15:33,179,446044600363,53437,537,53054,40,40,100,41,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.006,2500,0.01,2500,0.006,2500,0,-76.8596,-58.9466,374,63857,64170,13.6881
2014-02-19 01:16:37,856,446044665040,53469,537,53087,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.006,2500,0,-76.8031,-58.9078,1836,2968,64663,12.9515
2014-02-19 01:17:43,398,446044730582,53502,537,53120,50,100,100,100,50,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.006,2500,2.84738,-76.0652,-58.9532,997,4729,561,12.3198
2014-02-19 01:18:47,968,446044795152,53534,537,53152,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,1.09,2500,0.018,2500,3.278,2500,0.006,2500,0.01,2500,0.156,2500,2.01295,-75.5343,-58.7265,64343,3121,1322,11.5826
2014-02-19 01:19:53,449,446044860633,53567,537,53185,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,1.616,2500,2.406,2500,0.006,2500,0.084,2500,0.006,2500,3.2257,-74.5424,-58.898,62294,65412,346,11.0557
2014-02-19 01:20:58,412,446044925596,53599,537,53217,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,1.95,2500,0.004,2500,0.772,2500,0.01,2500,1.498,2500,-3.1489,-74.9868,-58.5943,63568,224,64298,10.6341
2014-02-19 01:22:03,482,446044990666,53632,537,53250,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.204,2500,0.016,2500,0.002,2500,1.312,2500,0.01,2500,1.052,2500,-2.5716,-73.501,-59.4492,1160,3183,64331,10.5287
2014-02-19 01:23:08,460,446045055644,53664,537,53282,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,3.112,2500,0.016,2500,0.002,2500,0.004,2500,0.01,2500,0.006,2500,-2.38201,-73.5264,-59.0117,2146,3848,607,10.2124
2014-02-19 01:24:13,651,446045120835,53697,537,53315,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.494,2500,0.018,2500,2.986,2500,0.006,2500,0.36,2500,0.004,2500,1.62569,-72.5605,-58.4688,65348,869,1748,10.0015
2014-02-19 01:25:18,744,446045185928,53729,537,53347,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.69,2500,1.586,2500,0.004,2500,0.01,2500,0.89,2500,-1.951,-71.6664,-59.1946,62589,64039,639,9.68505
2014-02-19 01:26:23,750,446045250934,53762,537,53380,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0,2500,0.018,2500,0.002,2500,0.674,2500,0.01,2500,2.954,2500,3.64235,-71.8825,-59.1123,63103,2608,64696,9.36856
2014-02-19 01:27:28,815,446045315999,53794,537,53412,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,3.594,2500,0.018,2500,0.002,2500,0.006,2500,0.01,2500,0.004,2500,0,-71.0608,-58.8081,65130,5363,32,9.26305
2014-02-19 01:28:33,808,446045380992,53827,537,53445,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.036,2500,0.018,2500,0.706,2500,0.004,2500,2.448,2500,0.006,2500,3.75541,-69.7594,-58.8265,65174,2410,1624,9.15754
2014-02-19 01:29:39,104,446045446288,53860,537,53477,40,40,100,41,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,2.004,2500,0.642,2500,0.004,2500,0.242,2500,0.006,2500,0,-69.8003,-58.6043,63674,61930,799,8.84094
2014-02-19 01:30:43,928,446045511112,53892,537,53510,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.002,2500,0.004,2500,0.01,2500,2.542,2500,2.09612,-69.028,-58.7721,64340,63467,64214,9.05201
2014-02-19 01:31:49,242,446045576426,53925,537,53542,40,40,100,100,100,100,100,0,0x00222020,0x03FF1FFF,2.614,2500,0.018,2500,1.31,2500,0.004,2500,0.01,2500,0.656,2500,2.51655,-67.2814,-58.8938,367,4343,64538,8.84094
2014-02-19 01:32:53,997,446045641181,53957,537,53575,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.018,2500,1.692,2500,0.004,2500,0.778,2500,0.006,2500,-2.70529,-67.5316,-58.9883,64983,4825,770,8.73539
2014-02-19 01:33:59,340,446045706524,53990,537,53607,40,40,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,1.704,2500,0.128,2500,0.742,2500,0.01,2500,0.006,2500,-2.10157,-66.3955,-58.7864,62396,1249,351,8.73539
2014-02-19 01:35:04,303,446045771487,54022,537,53640,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.622,2500,0.016,2500,0.002,2500,1.824,2500,0.01,2500,0.48,2500,0,-65.0845,-59.0126,64035,2289,64325,8.84094
2014-02-19 01:36:09,484,446045836668,54055,537,53673,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,2.368,2500,0.018,2500,0.68,2500,0.004,2500,0.79,2500,0.004,2500,0,-65.3066,-58.8658,1626,4405,65454,8.84094
2014-02-19 01:37:14,462,446045901646,54087,537,53705,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.216,2500,1.764,2500,0.004,2500,0.01,2500,0.006,2500,2.41073,-63.7626,-58.7544,362,279,1618,8.73539
2014-02-19 01:38:19,638,446045966822,54120,537,53738,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,2.498,2500,-1.88831,-62.8581,-59.1315,63459,62316,65522,9.05201
2014-02-19 01:39:24,548,446046031732,54152,537,53770,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,1.87,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,0.006,2500,0,-62.4711,-58.9526,65022,2386,64298,9.05201
2014-02-19 01:40:29,610,446046096794,54185,537,53803,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.036,2500,0.494,2500,0.004,2500,1.958,2500,0.006,2500,-3.32538,-61.7117,-58.8627,65140,4364,603,9.26305
2014-02-19 01:41:34,733,446046161917,54217,537,53835,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.198,2500,0.062,2500,2.244,2500,0.008,2500,0.602,2500,0,-61.459,-59.2213,63018,222,475,9.47407
2014-02-19 01:42:39,712,446046226896,54250,537,53868,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,1.708,2500,0.016,2500,0.002,2500,0.004,2500,0.01,2500,0.004,2500,0,-60.4621,-58.9382,65030,763,64323,9.68505
2014-02-19 01:43:44,798,446046291982,54282,537,53900,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,2.304,2500,0.004,2500,0.012,2500,0.004,2500,0,-59.5921,-58.6887,1972,2592,257,9.89601
2014-02-19 01:44:49,971,446046357155,54315,537,53933,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.01,2500,1.698,2500,3.30438,-58.5486,-59.178,65357,62947,980,10.1069
2014-02-19 01:45:55,225,446046422409,54348,537,53965,40,40,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.802,2500,0.016,2500,0.002,2500,0.004,2500,0.01,2500,0.006,2500,2.27355,-58.1229,-59.0421,65053,64311,64536,10.3178
2014-02-19 01:47:00,284,446046487468,54380,537,53998,100,100,100,100,100,100,100,0,0x00222020,0x03FF1FFF,0.002,2500,0.016,2500,0.004,2500,0.004,2500,0.796,2500,0.006,2500,0,-57.7382,-58.8445,1196,3421,58,10.6341
