'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Reset Reason,'Reset Count,'SEU Count,'Ping Pointer,'Control Pointer,'Battery Temperature(°C),'Heater On,'Mode,'Bus Voltage(V),'Battery Voltage(V),'Battery Current(mA),'State of Charge(mA*h),'Bus Target(V),'Discharge Command
2014-01-27 07:06:46,924,444078474108,0,0,2,0,0,14.6425,0,Fixed,5.05684,4.09931,-711.197,192.699,4.2,0
2014-01-27 07:07:47,502,444078534686,0,0,2,0,0,14.6425,0,Fixed,4.93545,4.10259,-721.393,180.92,4.2,0
2014-01-27 07:08:47,652,444078594836,0,0,2,0,0,15.2553,0,Fixed,4.1625,4.09456,-579.208,169.598,4.2,0
2014-01-27 07:09:47,825,444078655009,0,0,2,0,0,14.6425,0,Fixed,4.8136,4.104,-661.874,158.728,4.2,0
2014-01-27 07:10:47,969,444078715153,0,0,2,0,0,15.2553,0,Fixed,5.05885,4.09856,-602.906,148.339,4.2,0
2014-01-27 07:11:48,890,444078776074,0,0,2,0,0,14.6425,0,Fixed,4.98884,4.10878,-689.429,138.386,4.2,0
2014-01-27 07:12:49,332,444078836516,0,0,2,0,0,14.6425,0,Fixed,4.15096,4.09209,-539.529,129.792,4.2,0
2014-01-27 07:13:49,617,444078896801,0,0,2,0,0,14.6425,0,Fixed,4.96499,4.105,-639.554,121.388,4.2,0
2014-01-27 07:14:50,914,444078958098,0,0,2,0,0,15.2553,0,Fixed,5.16331,4.10859,-672.345,111.557,4.2,0
2014-01-27 07:15:51,178,444079018362,0,0,2,0,0,15.2553,0,Fixed,4.99546,4.10659,-504.81,102.349,4.2,0
2014-01-27 07:16:51,659,444079078843,0,0,2,0,0,15.2553,0,Fixed,5.13746,4.10331,-340.581,93.519,4.2,0
2014-01-27 07:17:52,924,444079140108,0,0,2,0,0,14.6425,0,Fixed,4.92992,4.10122,-383.567,84.9269,4.2,0
2014-01-27 07:18:53,100,444079200284,0,0,2,0,0,14.6425,0,Fixed,4.98684,4.10516,-395.14,76.8934,4.2,0
2014-01-27 07:19:53,530,444079260714,0,0,2,0,0,15.2553,0,Fixed,5.14577,4.10022,-381.914,69.0579,4.2,0
2014-01-27 07:20:53,931,444079321115,0,0,2,0,0,14.6425,0,Fixed,5.10346,4.11372,-475.601,61.4374,4.2,0
2014-01-27 07:21:55,43,444079382227,0,0,2,0,0,14.6425,0,Fixed,4.86868,4.11363,-543.387,53.9625,4.2,0
2014-01-27 07:22:55,414,444079442598,0,0,2,0,0,14.6425,0,Full,4.97869,4.04753,6.88878,0.044192,4.2,0
2014-01-27 07:23:55,765,444079502949,0,0,2,0,0,15.2553,0,Full,5.24778,4.03875,6.88878,0.160052,4.2,0
2014-01-27 07:24:57,6,444079564190,0,0,2,0,0,14.6425,0,Full,5.23593,4.03456,6.88878,0.277627,4.2,0
2014-01-27 07:25:57,256,444079624440,0,0,2,0,0,14.6425,0,Full,5.16808,4.03203,7.16433,0.395209,4.2,0
2014-01-27 07:26:57,580,444079684764,0,0,2,0,0,14.6425,0,Full,5.06223,4.03034,7.43988,0.519685,4.2,0
2014-01-27 07:27:57,994,444079745178,0,0,2,0,0,14.6425,0,Full,5.19716,4.02919,7.43988,0.644941,4.2,0
2014-01-27 07:28:58,902,444079806086,0,0,2,0,0,14.6425,0,Full,5.26547,4.02838,7.43988,0.771231,4.2,0
2014-01-27 07:29:59,166,444079866350,0,0,2,0,0,14.6425,0,Full,5.05161,4.02772,7.43988,0.896177,4.2,0
2014-01-27 07:30:59,516,444079926700,0,0,2,0,0,14.6425,0,Full,4.95561,4.02722,7.43988,1.02131,4.2,0
2014-01-27 07:31:59,957,444079987141,0,0,2,0,0,14.6425,0,Full,5.22639,4.02684,7.43988,1.14663,4.2,0
2014-01-27 07:33:01,0,444080048184,0,0,2,0,0,14.0301,0,Full,5.24593,4.02644,7.43988,1.27321,4.2,0
2014-01-27 07:34:01,281,444080108465,0,0,2,0,0,14.6425,0,Full,5.19747,4.02625,7.43988,1.39822,4.2,0
2014-01-27 07:35:01,566,444080168750,0,0,2,0,0,14.6425,0,Full,5.16962,4.02597,7.43988,1.52324,4.2,0
2014-01-27 07:36:01,892,444080229076,0,0,2,0,0,14.6425,0,Full,5.14485,4.02569,7.43988,1.64833,4.2,0
2014-01-27 07:37:03,33,444080290217,0,0,2,0,0,14.6425,0,Full,5.15131,4.02553,7.43988,1.77513,4.2,0
2014-01-27 07:38:03,477,444080350661,0,0,2,0,0,14.6425,0,Full,5.25639,4.02531,7.71543,1.90235,4.2,0
