'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'HKC Temperature(°C),'Reset Count,'Last Reset Reason
2014-01-27 07:06:46,995,444078474179,13.5347,0,0x00008000
2014-01-27 07:07:47,596,444078534780,13.6127,0,0x00008000
2014-01-27 07:08:47,717,444078594901,13.6906,0,0x00008000
2014-01-27 07:09:47,932,444078655116,13.6127,0,0x00008000
2014-01-27 07:10:48,31,444078715215,13.7685,0,0x00008000
2014-01-27 07:11:48,951,444078776135,13.6906,0,0x00008000
2014-01-27 07:12:49,395,444078836579,13.7685,0,0x00008000
2014-01-27 07:13:49,637,444078896821,13.9242,0,0x00008000
2014-01-27 07:14:50,932,444078958116,14.3124,0,0x00008000
2014-01-27 07:15:51,196,444079018380,14.4674,0,0x00008000
2014-01-27 07:16:51,676,444079078860,14.6995,0,0x00008000
2014-01-27 07:17:52,948,444079140132,15.0083,0,0x00008000
2014-01-27 07:18:53,117,444079200301,15.2395,0,0x00008000
2014-01-27 07:19:53,549,444079260733,15.7009,0,0x00008000
2014-01-27 07:20:53,948,444079321132,16.0078,0,0x00008000
2014-01-27 07:21:55,61,444079382245,16.4671,0,0x00008000
2014-01-27 07:22:55,431,444079442615,16.7728,0,0x00008000
2014-01-27 07:23:55,783,444079502967,17.0018,0,0x00008000
2014-01-27 07:24:57,23,444079564207,17.3067,0,0x00008000
2014-01-27 07:25:57,274,444079624458,17.7636,0,0x00008000
2014-01-27 07:26:57,598,444079684782,17.9157,0,0x00008000
2014-01-27 07:27:58,11,444079745195,18.4477,0,0x00008000
2014-01-27 07:28:58,921,444079806105,18.5996,0,0x00008000
2014-01-27 07:29:59,184,444079866368,18.9791,0,0x00008000
2014-01-27 07:30:59,534,444079926718,19.3584,0,0x00008000
2014-01-27 07:31:59,975,444079987159,19.5101,0,0x00008000
2014-01-27 07:33:01,17,444080048201,19.7377,0,0x00008000
2014-01-27 07:34:01,298,444080108482,19.9652,0,0x00008000
2014-01-27 07:35:01,589,444080168773,20.4203,0,0x00008000
2014-01-27 07:36:01,909,444080229093,20.6478,0,0x00008000
2014-01-27 07:37:03,51,444080290235,20.8755,0,0x00008000
2014-01-27 07:38:03,495,444080350679,20.9514,0,0x00008000
2014-01-27 07:39:03,945,444080411129,21.0273,0,0x00008000
2014-01-27 07:40:04,990,444080472174,21.4829,0,0x00008000
2014-01-27 07:41:05,427,444080532611,21.4829,0,0x00008000
2014-01-27 07:42:05,751,444080592935,21.9389,0,0x00008000
2014-01-27 07:43:06,986,444080654170,22.015,0,0x00008000
2014-01-27 07:44:07,253,444080714437,22.3955,0,0x00008000
2014-01-27 07:45:07,502,444080774686,22.4717,0,0x00008000
2014-01-27 07:46:07,947,444080835131,22.8528,0,0x00008000
2014-01-27 07:47:09,51,444080896235,23.0818,0,0x00008000
2014-01-27 07:48:09,346,444080956530,23.3874,0,0x00008000
2014-01-27 07:49:09,698,444081016882,23.7701,0,0x00008000
2014-01-27 07:50:11,25,444081078209,24.2303,0,0x00008000
2014-01-27 07:51:11,386,444081138570,24.6147,0,0x00008000
2014-01-27 07:52:11,712,444081198896,24.9229,0,0x00008000
2014-01-27 07:53:13,188,444081260372,25.309,0,0x00008000
2014-01-27 07:54:13,551,444081320735,25.6962,0,0x00008000
2014-01-27 07:55:13,783,444081380967,26.0845,0,0x00008000
2014-01-27 07:56:15,48,444081442232,26.3181,0,0x00008000
2014-01-27 07:57:15,300,444081502484,26.7084,0,0x00008000
2014-01-27 07:58:15,640,444081562824,26.9432,0,0x00008000
2014-01-27 07:59:16,963,444081624147,27.4144,0,0x00008000
2014-01-27 08:00:17,216,444081684400,27.5719,0,0x00008000
2014-01-27 08:01:17,684,444081744868,27.4931,0,0x00008000
2014-01-27 08:02:18,572,444081805756,27.5719,0,0x00008000
2014-01-27 08:03:18,894,444081866078,27.5719,0,0x00008000
2014-01-27 08:04:19,199,444081926383,27.5719,0,0x00008000
2014-01-27 08:05:19,399,444081986583,27.8087,0,0x00008000
2014-01-27 08:06:19,783,444082046967,27.4931,0,0x00008000
2014-01-27 08:07:20,592,444082107776,27.4931,0,0x00008000
2014-01-27 08:08:20,865,444082168049,27.1,0,0x00008000
2014-01-27 08:09:21,179,444082228363,27.1,0,0x00008000
2014-01-27 08:10:21,490,444082288674,26.7866,0,0x00008000
2014-01-27 08:11:21,972,444082349156,26.3181,0,0x00008000
2014-01-27 08:12:22,624,444082409808,26.0845,0,0x00008000
2014-01-27 08:13:22,850,444082470034,25.6962,0,0x00008000
2014-01-27 08:14:23,217,444082530401,25.309,0,0x00008000
2014-01-27 08:15:23,630,444082590814,24.6917,0,0x00008000
2014-01-27 08:16:23,980,444082651164,24.2303,0,0x00008000
2014-01-27 08:17:24,516,444082711700,23.9233,0,0x00008000
2014-01-27 08:18:24,791,444082771975,23.4639,0,0x00008000
2014-01-27 08:19:24,964,444082832148,23.2346,0,0x00008000
2014-01-27 08:20:25,186,444082892370,22.7766,0,0x00008000
2014-01-27 08:21:25,568,444082952752,22.2432,0,0x00008000
2014-01-27 08:22:26,64,444083013248,21.7108,0,0x00008000
2014-01-27 08:23:26,436,444083073620,21.1032,0,0x00008000
2014-01-27 08:24:26,767,444083133951,20.7996,0,0x00008000
2014-01-27 08:25:27,67,444083194251,20.3444,0,0x00008000
2014-01-27 08:26:27,533,444083254717,19.8894,0,0x00008000
2014-01-27 08:27:27,848,444083315032,19.3584,0,0x00008000
2014-01-27 08:28:28,597,444083375781,18.9032,0,0x00008000
2014-01-27 08:29:28,961,444083436145,18.5996,0,0x00008000
2014-01-27 08:30:29,307,444083496491,17.9917,0,0x00008000
2014-01-27 08:31:29,574,444083556758,17.6875,0,0x00008000
2014-01-27 08:32:29,909,444083617093,17.3067,0,0x00008000
2014-01-27 08:33:31,106,444083678290,16.62,0,0x00008000
2014-01-27 08:34:31,552,444083738736,16.3906,0,0x00008000
2014-01-27 08:35:31,905,444083799089,15.9311,0,0x00008000
2014-01-27 08:36:33,48,444083860232,15.7009,0,0x00008000
2014-01-27 08:37:33,351,444083920535,15.3935,0,0x00008000
2014-01-27 08:38:33,611,444083980795,15.1625,0,0x00008000
2014-01-27 08:39:35,143,444084042327,15.0083,0,0x00008000
2014-01-27 08:40:35,521,444084102705,14.6222,0,0x00008000
2014-01-27 08:41:35,764,444084162948,14.3899,0,0x00008000
2014-01-27 08:42:37,49,444084224233,14.3124,0,0x00008000
2014-01-27 08:43:37,430,444084284614,14.0796,0,0x00008000
2014-01-27 08:44:37,774,444084344958,14.0019,0,0x00008000
2014-01-27 08:45:39,205,444084406389,14.1573,0,0x00008000
2014-01-27 08:46:39,415,444084466599,14.0796,0,0x00008000
2014-01-27 00:00:11,511,444052878695,23.5404,0,0x00008000
2014-01-27 00:01:11,852,444052939036,22.9291,0,0x00008000
2014-01-27 00:02:12,598,444052999782,22.6241,0,0x00008000
2014-01-27 00:03:12,800,444053059984,21.9389,0,0x00008000
2014-01-27 00:04:13,44,444053120228,21.4829,0,0x00008000
2014-01-27 00:05:13,305,444053180489,21.1791,0,0x00008000
2014-01-27 00:06:13,700,444053240884,20.7237,0,0x00008000
2014-01-27 00:07:14,539,444053301723,20.3444,0,0x00008000
2014-01-27 00:08:14,818,444053362002,19.8135,0,0x00008000
2014-01-27 00:09:17,130,444053424314,19.2067,0,0x00008000
2014-01-27 00:10:17,317,444053484501,18.9032,0,0x00008000
2014-01-27 00:11:17,454,444053544638,18.2957,0,0x00008000
2014-01-27 00:12:17,594,444053604778,17.9917,0,0x00008000
2014-01-27 00:13:17,742,444053664926,17.6114,0,0x00008000
2014-01-27 00:14:17,863,444053725047,17.1543,0,0x00008000
2014-01-27 00:15:17,988,444053785172,16.4671,0,0x00008000
2014-01-27 00:16:18,180,444053845364,16.161,0,0x00008000
2014-01-27 00:17:19,230,444053906414,15.7777,0,0x00008000
2014-01-27 00:18:19,548,444053966732,15.5473,0,0x00008000
2014-01-27 00:19:19,809,444054026993,15.2395,0,0x00008000
2014-01-27 00:20:20,814,444054087998,15.0083,0,0x00008000
2014-01-27 00:21:21,153,444054148337,14.6995,0,0x00008000
2014-01-27 00:22:21,446,444054208630,14.6995,0,0x00008000
2014-01-27 00:23:21,821,444054269005,14.3899,0,0x00008000
2014-01-27 00:24:23,176,444054330360,14.2349,0,0x00008000
2014-01-27 00:25:23,511,444054390695,14.1573,0,0x00008000
2014-01-27 00:26:23,834,444054451018,14.3124,0,0x00008000
2014-01-27 00:27:24,771,444054511955,14.3124,0,0x00008000
2014-01-27 00:28:25,170,444054572354,14.2349,0,0x00008000
2014-01-27 00:29:25,485,444054632669,14.3124,0,0x00008000
2014-01-27 00:30:25,675,444054692859,14.1573,0,0x00008000
2014-01-27 00:31:27,11,444054754195,14.1573,0,0x00008000
2014-01-27 00:32:27,284,444054814468,14.3899,0,0x00008000
2014-01-27 00:33:27,625,444054874809,14.4674,0,0x00008000
2014-01-27 00:34:28,948,444054936132,14.4674,0,0x00008000
2014-01-27 00:35:29,368,444054996552,14.6222,0,0x00008000
2014-01-27 00:36:29,576,444055056760,14.7768,0,0x00008000
2014-01-27 00:37:30,10,444055117194,14.854,0,0x00008000
2014-01-27 00:38:31,62,444055178246,15.3165,0,0x00008000
2014-01-27 00:39:31,325,444055238509,15.5473,0,0x00008000
2014-01-27 00:40:31,570,444055298754,15.9311,0,0x00008000
2014-01-27 00:41:31,880,444055359064,15.9311,0,0x00008000
2014-01-27 00:42:32,869,444055420053,16.3141,0,0x00008000
2014-01-27 00:43:33,178,444055480362,16.8491,0,0x00008000
2014-01-27 00:44:33,582,444055540766,16.9255,0,0x00008000
2014-01-27 00:45:33,967,444055601151,17.3067,0,0x00008000
2014-01-27 00:46:35,16,444055662200,17.8396,0,0x00008000
2014-01-27 00:47:35,404,444055722588,18.0678,0,0x00008000
2014-01-27 00:48:35,644,444055782828,18.4477,0,0x00008000
2014-01-27 00:49:37,233,444055844417,18.5996,0,0x00008000
2014-01-27 00:50:39,475,444055906659,19.1308,0,0x00008000
2014-01-27 00:51:39,621,444055966805,19.3584,0,0x00008000
2014-01-27 00:52:39,742,444056026926,19.5101,0,0x00008000
2014-01-27 00:53:39,893,444056087077,19.9652,0,0x00008000
2014-01-27 00:54:40,15,444056147199,20.1169,0,0x00008000
2014-01-27 00:55:40,131,444056207315,20.4961,0,0x00008000
2014-01-27 00:56:40,718,444056267902,20.7996,0,0x00008000
2014-01-27 00:57:41,91,444056328275,20.8755,0,0x00008000
2014-01-27 00:58:41,385,444056388569,21.331,0,0x00008000
