'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'HKC Temperature(°C),'Reset Count,'Last Reset Reason
2014-01-17 00:00:34,383,443188901567,21.8629,0,0x00008000
2014-01-17 00:01:34,511,443188961695,22.3194,0,0x00008000
2014-01-17 00:02:34,666,443189021850,22.5479,0,0x00008000
2014-01-17 00:03:34,772,443189081956,23.0055,0,0x00008000
2014-01-17 00:04:34,902,443189142086,23.3874,0,0x00008000
2014-01-17 00:05:35,47,443189202231,23.5404,0,0x00008000
2014-01-17 00:06:35,199,443189262383,23.8467,0,0x00008000
2014-01-17 00:07:35,280,443189322464,24.4608,0,0x00008000
2014-01-17 00:08:35,400,443189382584,24.7687,0,0x00008000
2014-01-17 00:09:35,555,443189442739,25,0,0x00008000
2014-01-17 00:10:35,641,443189502825,25.3863,0,0x00008000
2014-01-17 00:11:35,757,443189562941,25.8514,0,0x00008000
2014-01-17 00:12:35,913,443189623097,26.1623,0,0x00008000
2014-01-17 00:13:36,42,443189683226,26.7084,0,0x00008000
2014-01-17 00:14:36,187,443189743371,27.1,0,0x00008000
2014-01-17 00:15:36,304,443189803488,27.4931,0,0x00008000
2014-01-17 00:16:36,432,443189863616,28.046,0,0x00008000
2014-01-17 00:17:38,469,443189925653,28.284,0,0x00008000
2014-01-17 00:18:38,607,443189985791,28.9214,0,0x00008000
2014-01-17 00:19:38,729,443190045913,29.0815,0,0x00008000
2014-01-17 00:20:38,847,443190106031,29.7249,0,0x00008000
2014-01-17 00:21:38,972,443190166156,29.8865,0,0x00008000
2014-01-17 00:22:39,108,443190226292,30.2108,0,0x00008000
2014-01-17 00:23:39,237,443190286421,30.8635,0,0x00008000
2014-01-17 00:24:39,352,443190346536,31.0275,0,0x00008000
2014-01-17 00:25:39,469,443190406653,31.192,0,0x00008000
2014-01-17 00:26:39,607,443190466791,31.6047,0,0x00008000
2014-01-17 00:27:39,756,443190526940,31.8536,0,0x00008000
2014-01-17 00:28:39,913,443190587097,31.9367,0,0x00008000
2014-01-17 00:29:40,44,443190647228,32.1868,0,0x00008000
2014-01-17 00:30:40,167,443190707351,32.5217,0,0x00008000
2014-01-17 00:31:40,325,443190767509,32.5217,0,0x00008000
2014-01-17 00:32:40,456,443190827640,32.4378,0,0x00008000
2014-01-17 00:33:40,547,443190887731,32.774,0,0x00008000
2014-01-17 00:34:40,664,443190947848,32.6897,0,0x00008000
2014-01-17 00:35:40,820,443191008004,32.8583,0,0x00008000
2014-01-17 00:36:40,948,443191068132,33.0273,0,0x00008000
2014-01-17 00:37:41,55,443191128239,32.9427,0,0x00008000
2014-01-17 00:38:41,177,443191188361,33.0273,0,0x00008000
2014-01-17 00:39:41,297,443191248481,32.8583,0,0x00008000
2014-01-17 00:40:41,426,443191308610,32.6897,0,0x00008000
2014-01-17 00:41:41,602,443191368786,32.6056,0,0x00008000
2014-01-17 00:42:41,723,443191428907,32.4378,0,0x00008000
2014-01-17 00:43:41,869,443191489053,32.1033,0,0x00008000
2014-01-17 00:44:41,979,443191549163,31.9367,0,0x00008000
2014-01-17 00:45:42,107,443191609291,31.6047,0,0x00008000
2014-01-17 00:46:42,240,443191669424,31.2743,0,0x00008000
2014-01-17 00:47:42,375,443191729559,30.8635,0,0x00008000
2014-01-17 00:48:42,507,443191789691,30.7816,0,0x00008000
2014-01-17 00:49:42,666,443191849850,30.1296,0,0x00008000
2014-01-17 00:50:42,779,443191909963,29.6442,0,0x00008000
2014-01-17 00:51:42,890,443191970074,29.3222,0,0x00008000
2014-01-17 00:52:43,25,443192030209,29.0815,0,0x00008000
2014-01-17 00:53:43,175,443192090359,28.4429,0,0x00008000
2014-01-17 00:54:43,338,443192150522,28.284,0,0x00008000
2014-01-17 00:55:43,498,443192210682,27.8877,0,0x00008000
2014-01-17 00:56:43,583,443192270767,27.3357,0,0x00008000
2014-01-17 00:57:43,724,443192330908,26.7084,0,0x00008000
2014-01-17 00:58:43,838,443192391022,26.2402,0,0x00008000
2014-01-17 00:59:43,974,443192451158,25.8514,0,0x00008000
2014-01-17 01:00:44,137,443192511321,25.5412,0,0x00008000
2014-01-17 01:01:44,326,443192571510,24.8458,0,0x00008000
2014-01-17 01:02:44,481,443192631665,24.5377,0,0x00008000
2014-01-17 01:03:44,655,443192691839,23.9233,0,0x00008000
2014-01-17 01:04:44,783,443192751967,23.5404,0,0x00008000
2014-01-17 01:05:44,939,443192812123,23.1582,0,0x00008000
2014-01-17 01:06:45,87,443192872271,22.5479,0,0x00008000
2014-01-17 01:07:45,226,443192932410,22.1671,0,0x00008000
2014-01-17 01:08:45,434,443192992618,21.9389,0,0x00008000
2014-01-17 01:09:45,538,443193052722,21.4829,0,0x00008000
2014-01-17 01:10:45,660,443193112844,20.9514,0,0x00008000
2014-01-17 01:11:45,828,443193173012,20.7237,0,0x00008000
2014-01-17 01:12:45,970,443193233154,20.4203,0,0x00008000
2014-01-17 01:13:46,139,443193293323,19.9652,0,0x00008000
2014-01-17 01:14:46,279,443193353463,19.8135,0,0x00008000
2014-01-17 01:15:46,444,443193413628,19.586,0,0x00008000
2014-01-17 01:16:46,589,443193473773,19.4343,0,0x00008000
2014-01-17 01:17:46,719,443193533903,19.4343,0,0x00008000
2014-01-17 01:18:46,860,443193594044,19.2826,0,0x00008000
2014-01-17 01:19:46,990,443193654174,18.9791,0,0x00008000
2014-01-17 01:20:47,111,443193714295,18.9032,0,0x00008000
2014-01-17 01:21:47,228,443193774412,18.9032,0,0x00008000
2014-01-17 01:22:47,407,443193834591,18.9791,0,0x00008000
2014-01-17 01:23:47,519,443193894703,18.9791,0,0x00008000
2014-01-17 01:24:47,664,443193954848,19.1308,0,0x00008000
2014-01-17 01:25:47,788,443194014972,19.2826,0,0x00008000
2014-01-17 01:26:47,946,443194075130,19.3584,0,0x00008000
2014-01-17 01:27:48,61,443194135245,19.3584,0,0x00008000
2014-01-17 01:28:48,223,443194195407,19.4343,0,0x00008000
2014-01-17 01:29:48,366,443194255550,19.7377,0,0x00008000
2014-01-17 01:30:48,488,443194315672,19.8135,0,0x00008000
2014-01-17 01:31:48,644,443194375828,20.041,0,0x00008000
2014-01-17 01:32:48,819,443194436003,20.1169,0,0x00008000
2014-01-17 01:33:48,930,443194496114,20.4961,0,0x00008000
2014-01-17 01:34:49,70,443194556254,20.6478,0,0x00008000
2014-01-17 01:35:49,233,443194616417,21.0273,0,0x00008000
2014-01-17 01:36:49,316,443194676500,21.1791,0,0x00008000
2014-01-17 01:37:49,471,443194736655,21.4829,0,0x00008000
2014-01-17 01:38:49,551,443194796735,22.091,0,0x00008000
2014-01-17 01:39:49,698,443194856882,22.3194,0,0x00008000
2014-01-17 01:40:49,845,443194917029,22.5479,0,0x00008000
2014-01-17 01:41:49,947,443194977131,22.9291,0,0x00008000
2014-01-17 01:42:50,105,443195037289,23.3874,0,0x00008000
2014-01-17 01:43:50,261,443195097445,23.8467,0,0x00008000
2014-01-17 01:44:50,348,443195157532,24,0,0x00008000
2014-01-17 01:45:50,460,443195217644,24.2303,0,0x00008000
2014-01-17 01:46:50,601,443195277785,24.8458,0,0x00008000
2014-01-17 01:47:50,755,443195337939,25.2317,0,0x00008000
