'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'EulerAngleErrors Data[0],'EulerAngleErrors Data[1],'EulerAngleErrors Data[2],'EulerAngleErrors Length,'Mode In,'Mode In,'Mode Out,'Mode Out,'StateVector Data[0],'StateVector Data[1],'StateVector Data[2],'StateVector Data[3],'StateVector Data[4],'StateVector Data[5],'StateVector Data[6],'StateVector Length,'Chosen FSS,'Current FFS Data[0],'Current FFS Data[1],'Current FFS Data[2],'Current FFS Data[3],'Current FFS Data[4],'Current FFS Data[5],'Current FFS Data[6],'Cycle Counter,'Gamma,'Useable FSS Data[0],'Useable FSS Data[1],'Useable FSS Data[2],'Useable FSS Data[3],'Useable FSS Data[4],'Useable FSS Data[5],'Useable_FSS Length,'Active Sensors Data[0],'Active Sensors Data[1],'Active Sensors Data[2],'Active Sensors Data[3],'Active Sensors Length,'Hold Transition,'StatePkp1p Data[0],'StatePkp1p Data[1],'StatePkp1p Data[2],'StatePkp1p Data[3],'StatePkp1p Data[4],'StatePkp1p Data[5],'StatePkp1p Data[6],'StatePkp1p Length
2014-01-26 00:00:39,265,443966506449,0,0,0,0,0,Safe,0,Safe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-26 00:01:44,293,443966571477,0,0,0,0,0,Safe,0,Safe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-26 00:02:49,324,443966636508,0,0,0,0,0,Safe,0,Safe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-26 00:03:54,378,443966701562,0,0,0,0,0,Safe,0,Safe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-26 00:04:59,405,443966766589,0,0,0,0,0,Safe,0,Safe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-26 00:06:04,441,443966831625,0,0,0,0,0,Safe,0,Safe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-26 00:07:09,458,443966896642,0,0,0,0,0,Safe,0,Safe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-26 00:08:14,487,443966961671,0,0,0,0,0,Safe,0,Safe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-26 00:09:19,498,443967026682,0,0,0,0,0,Safe,0,Safe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-26 00:10:24,535,443967091719,0,0,0,0,0,Safe,0,Safe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
