'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'HKC Temperature(°C),'Reset Count,'Last Reset Reason
2014-01-26 00:00:39,612,443966506796,21.4829,0,0x00008000
2014-01-26 00:01:44,635,443966571819,21.8629,0,0x00008000
2014-01-26 00:02:49,573,443966636757,22.091,0,0x00008000
2014-01-26 00:03:54,680,443966701864,22.2432,0,0x00008000
2014-01-26 00:04:59,679,443966766863,22.5479,0,0x00008000
2014-01-26 00:06:04,769,443966831953,22.7766,0,0x00008000
2014-01-26 00:07:09,730,443966896914,23.1582,0,0x00008000
2014-01-26 00:08:14,742,443966961926,23.311,0,0x00008000
2014-01-26 00:09:19,807,443967026991,23.311,0,0x00008000
2014-01-26 00:10:24,936,443967092120,23.7701,0,0x00008000
2014-01-26 00:11:29,875,443967157059,23.7701,0,0x00008000
2014-01-26 00:12:34,979,443967222163,24.0767,0,0x00008000
2014-01-26 00:13:39,959,443967287143,24.3839,0,0x00008000
2014-01-26 00:14:44,910,443967352094,24.4608,0,0x00008000
2014-01-26 00:15:49,970,443967417154,24.6917,0,0x00008000
2014-01-26 00:16:54,979,443967482163,24.8458,0,0x00008000
2014-01-26 00:18:00,84,443967547268,24.9229,0,0x00008000
2014-01-26 00:19:05,49,443967612233,24.8458,0,0x00008000
2014-01-26 00:20:10,115,443967677299,24.8458,0,0x00008000
2014-01-26 00:21:15,161,443967742345,24.8458,0,0x00008000
2014-01-26 00:22:20,145,443967807329,25.0772,0,0x00008000
2014-01-26 00:23:25,188,443967872372,24.8458,0,0x00008000
2014-01-26 00:24:30,178,443967937362,25.0772,0,0x00008000
2014-01-26 00:25:35,227,443968002411,25.2317,0,0x00008000
2014-01-26 00:26:40,209,443968067393,25.1544,0,0x00008000
2014-01-26 00:27:45,299,443968132483,25.1544,0,0x00008000
2014-01-26 00:28:50,288,443968197472,25.1544,0,0x00008000
2014-01-26 00:29:55,307,443968262491,25.1544,0,0x00008000
2014-01-26 00:31:00,366,443968327550,25.309,0,0x00008000
2014-01-26 00:32:05,430,443968392614,25.309,0,0x00008000
2014-01-26 00:33:10,448,443968457632,25.309,0,0x00008000
2014-01-26 00:34:15,450,443968522634,25.309,0,0x00008000
2014-01-26 00:35:20,389,443968587573,25.1544,0,0x00008000
2014-01-26 00:36:25,526,443968652710,24.9229,0,0x00008000
2014-01-26 00:37:30,456,443968717640,24.7687,0,0x00008000
2014-01-26 00:38:35,565,443968782749,24.5377,0,0x00008000
2014-01-26 00:39:40,622,443968847806,24.1535,0,0x00008000
2014-01-26 00:40:45,581,443968912765,24,0,0x00008000
2014-01-26 00:41:50,709,443968977893,23.6169,0,0x00008000
2014-01-26 00:42:55,630,443969042814,23.3874,0,0x00008000
2014-01-26 00:44:00,721,443969107905,23.0818,0,0x00008000
2014-01-26 00:45:05,669,443969172853,22.6241,0,0x00008000
2014-01-26 00:46:10,820,443969238004,22.2432,0,0x00008000
2014-01-26 00:47:15,838,443969303022,21.8629,0,0x00008000
2014-01-26 00:48:20,864,443969368048,21.331,0,0x00008000
2014-01-26 00:49:25,849,443969433033,20.9514,0,0x00008000
2014-01-26 00:50:30,899,443969498083,20.572,0,0x00008000
2014-01-26 00:51:35,856,443969563040,20.1169,0,0x00008000
2014-01-26 00:52:40,917,443969628101,19.6618,0,0x00008000
2014-01-26 00:53:45,889,443969693073,19.2826,0,0x00008000
2014-01-26 00:54:50,958,443969758142,18.9032,0,0x00008000
2014-01-26 00:55:55,998,443969823182,18.2957,0,0x00008000
2014-01-26 00:57:01,77,443969888261,17.8396,0,0x00008000
2014-01-26 00:58:06,106,443969953290,17.4591,0,0x00008000
2014-01-26 00:59:11,38,443970018222,17.0018,0,0x00008000
2014-01-26 01:00:16,59,443970083243,16.4671,0,0x00008000
2014-01-26 01:01:21,121,443970148305,16.0844,0,0x00008000
2014-01-26 01:02:26,223,443970213407,15.7009,0,0x00008000
2014-01-26 01:03:31,189,443970278373,15.3935,0,0x00008000
